id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
53<-200,1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,360531,53,,,,,,ok,
53<-British Northern America,1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,British Northern America,British Northern America,RIC,,,,92134,53,,92134,,20|21,,split_failed_no_ratio,
53<-British West Indies,1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,British West Indies,British West Indies,RIC,,,,30530,53,,30530,,31|51|1048|1055|1063,,split_failed_no_ratio,
53<-110,1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,1,,,18406,53,,,,,,ok,
53<-30,1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,428,53,,,,,,ok,
53<-Kolkata (Calcutta),1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,Kolkata (Calcutta),Kolkata (Calcutta),RIC,,,,14595,53,,,,,,ignore_resolved,
53<-Chittagong,1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,Chittagong,Chittagong,RIC,,,,9111,53,,,,,,ignore_resolved,
53<-Western Africa,1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,Western Africa,Western Africa,RIC,,,,19,53,,19,,402|404|432|433|437|450|451|452|460|600|4341|4344|4345|4347|4361|4381|4383|4391|4521|4559|4781|4782|4783|4784,,split_failed_no_ratio,
53<-2,1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,367118,53,,,,,,ok,
53<-220,1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,3662,53,,,,,,ok,
53<-390,1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,390,Denmark,GPH-AUTONOMOUS-CITED,1,,,1356,53,,,,,,ok,
53<-West Indies (other),1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,West Indies (other),West Indies (other),RIC,,,,11162,53,,11162,,5|6|40|41|42|65|66|68|1032|1033|1044|1081|1087,,split_failed_no_ratio,
53<-Montevideo,1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,Montevideo,Montevideo,RIC,,,,2691,53,,,,,,ignore_resolved,
53<-140,1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,140,Brazil,GPH-AUTONOMOUS-CITED,,,,57215,53,,,,,,ok,
53<-101,1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,101,Venezuela,GPH-AUTONOMOUS-CITED,,,,2457,53,,,,,,ok,
53<-135,1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,135,Peru,GPH-AUTONOMOUS-CITED,,,,7200,53,,,,,,ok,
53<-401,1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,401,Madeira Isles,GPH,,,,12,53,,,,,,ignore_resolved,
53<-115,1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,115,Surinam (Dutch Guiana),GPH-AUTONOMOUS-CITED,,,,2032,53,,,,,,ok,
53<-***NA,1887,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,***NA,***NA,RIC,,,,2528,53,,,,,,split_failed_error,
53->200,1887,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,140237,53,,,,,,ok,
53->British Northern America,1887,British Northern America,British Northern America,RIC,,,,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,161978,53,,161978,,20|21,,split_failed_no_ratio,
53->British West Indies,1887,British West Indies,British West Indies,RIC,,,,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,3327,53,,3327,,31|51|1048|1055|1063,,split_failed_no_ratio,
53->110,1887,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,1,,,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,6118,53,,,,,,ok,
53->30,1887,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,3043,53,,,,,,ok,
53->2,1887,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,531469,53,,,,,,ok,
53->390,1887,390,Denmark,GPH-AUTONOMOUS-CITED,1,,,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,2972,53,,,,,,ok,
53->West Indies (other),1887,West Indies (other),West Indies (other),RIC,,,,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,276,53,,276,,5|6|40|41|42|65|66|68|1032|1033|1044|1081|1087,,split_failed_no_ratio,
53->115,1887,115,Surinam (Dutch Guiana),GPH-AUTONOMOUS-CITED,,,,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,22,53,,,,,,ok,
53->Colón,1887,Colón,Colón,RIC,,,,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,2,53,,,,,,ignore_resolved,
1048<-200,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,751510,1048,,,,,,ok,
1048<-British East Indies,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,British East Indies,British East Indies,RIC,,,,92979,1048,,92979,,720|750|780|827|8201|8202|8210|8218|8231,,split_failed_no_ratio,
1048<-British Northern America,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,British Northern America,British Northern America,RIC,,,,54532,1048,,54532,,20|21,,split_failed_no_ratio,
1048<-110,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,1,,,10641,1048,,,,,,ok,
1048<-British West Indies,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,British West Indies,British West Indies,RIC,,,,118129,1048,,118129,,30|31|51|53|1055|1063,,split_failed_no_ratio,
1048<-220,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,101386,1048,,,,,,ok,
1048<-255,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,1,,,26878,1048,,,,,,ok,
1048<-300,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,,1,,291,1048,,,,,,ok,
1048<-Spain & Spanish Colonies (other),1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,Spain & Spanish Colonies (other),Spain & Spanish Colonies (other),RIC,,,,19151,1048,,19151,,230|411|840|6067|6090|9810|9820,,split_failed_no_ratio,
1048<-Portugal & Portuguese Colonies,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,Portugal & Portuguese Colonies,Portugal & Portuguese Colonies,RIC,,,,1387,1048,,1387,,235|402|403|404|540|541|721|752|860,,split_failed_no_ratio,
1048<-210,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,2542,1048,,,,,,ok,
1048<-390,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,390,Denmark,GPH-AUTONOMOUS-CITED,1,,,20,1048,,,,,,ok,
1048<-211,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,16,1048,,,,,,ok,
1048<-2,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,360537,1048,,,,,,ok,
1048<-5,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,5,Virgin Islands (Danish West Indies),GPH-AUTONOMOUS-CITED,,,,167,1048,,,,,,ok,
1048<-French West Indies,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,French West Indies,French West Indies,RIC,,,,7833,1048,,7833,,65|66,,split_failed_no_ratio,
1048<-Spanish West Indies,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,Spanish West Indies,Spanish West Indies,RIC,,,,6776,1048,,6776,,6|40,,split_failed_no_ratio,
1048<-68,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,68,Netherlands Antilles,GPH-AUTONOMOUS-CITED,,,,942,1048,,,,,,ok,
1048<-Southern America (other),1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,Southern America (other),Southern America (other),RIC,,,,3000,1048,,3000,,100|115|120|130|135|140|145|150|155|160|165|1163,,split_failed_no_ratio,
1048<-101,1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,101,Venezuela,GPH-AUTONOMOUS-CITED,,,,359918,1048,,,,,,ok,
1048<-Europe (other),1887,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,Europe (other),Europe (other),RIC,,,,35,1048,,35,,11|212|221|223|225|231|232|325|331|338|341|342|346|350|352|355|360|365|380|385|395|640|2003|2004|2111|2249|2333|3327|3471|3504|3654|3762,,split_failed_no_ratio,
1048->200,1887,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,516147,1048,,,,,,ok,
1048->British Northern America,1887,British Northern America,British Northern America,RIC,,,,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,13815,1048,,13815,,20|21,,split_failed_no_ratio,
1048->110,1887,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,1,,,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,1335,1048,,,,,,ok,
1048->British West Indies,1887,British West Indies,British West Indies,RIC,,,,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,3779,1048,,3779,,30|31|51|53|1055|1063,,split_failed_no_ratio,
1048->220,1887,220,France,GPH-AUTONOMOUS-CITED,1,,,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,122368,1048,,,,,,ok,
1048->255,1887,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,1,,,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,21551,1048,,,,,,ok,
1048->Spain & Spanish Colonies (other),1887,Spain & Spanish Colonies (other),Spain & Spanish Colonies (other),RIC,,,,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,52,1048,,52,,230|411|840|6067|6090|9810|9820,,split_failed_no_ratio,
1048->Portugal & Portuguese Colonies,1887,Portugal & Portuguese Colonies,Portugal & Portuguese Colonies,RIC,,,,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,1057,1048,,1057,,235|402|403|404|540|541|721|752|860,,split_failed_no_ratio,
1048->210,1887,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,825,1048,,,,,,ok,
1048->211,1887,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,1048,Trinidad,GPH-AUTONOMOUS-CITED,1,,,686,1048,,,,,,ok,
