id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,notes
58<-200,1906,58,Antigua and Barbuda (Antigua),GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,61348,58,,,,,,ignore_duplicate,
58<-British Northern America,1906,58,Antigua and Barbuda (Antigua),GPH,British Northern America,British Northern America,RIC,12526,58,,,,,,ignore_duplicate,
58<-53,1906,58,Antigua and Barbuda (Antigua),GPH,53,Barbados,GPH-AUTONOMOUS-CITED,2511,58,,,,,,ignore_duplicate,
58<-1048,1906,58,Antigua and Barbuda (Antigua),GPH,1048,Trinidad,GPH,395,58,,,,,,ignore_duplicate,
58<-Demerara,1906,58,Antigua and Barbuda (Antigua),GPH,Demerara,Demerara,RIC,1594,58,,,,,,ignore_duplicate,
58<-51,1906,58,Antigua and Barbuda (Antigua),GPH,51,Jamaica,GPH-AUTONOMOUS-CITED,161,58,,,,,,ignore_duplicate,
58<-1055,1906,58,Antigua and Barbuda (Antigua),GPH,1055,Windward Is.,GPH-AUTONOMOUS-CITED,133,58,,,,,,ignore_duplicate,
58<-British Colonies (other),1906,58,Antigua and Barbuda (Antigua),GPH,British Colonies (other),British Colonies (other),RIC,87,58,,,,,,ignore_duplicate,
58<-1063,1906,58,Antigua and Barbuda (Antigua),GPH,1063,Leeward Is.,GPH-AUTONOMOUS-CITED,7009,58,,,,,,ignore_duplicate,
60<-200,1906,60,St. Kitts-Nevis,GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,64587,60,,,,,,ignore_duplicate,
60<-British Northern America,1906,60,St. Kitts-Nevis,GPH,British Northern America,British Northern America,RIC,15204,60,,,,,,ignore_duplicate,
60<-53,1906,60,St. Kitts-Nevis,GPH,53,Barbados,GPH-AUTONOMOUS-CITED,2356,60,,,,,,ignore_duplicate,
60<-1048,1906,60,St. Kitts-Nevis,GPH,1048,Trinidad,GPH,388,60,,,,,,ignore_duplicate,
60<-Demerara,1906,60,St. Kitts-Nevis,GPH,Demerara,Demerara,RIC,459,60,,,,,,ignore_duplicate,
60<-51,1906,60,St. Kitts-Nevis,GPH,51,Jamaica,GPH-AUTONOMOUS-CITED,68,60,,,,,,ignore_duplicate,
60<-1055,1906,60,St. Kitts-Nevis,GPH,1055,Windward Is.,GPH-AUTONOMOUS-CITED,70,60,,,,,,ignore_duplicate,
60<-British Colonies (other),1906,60,St. Kitts-Nevis,GPH,British Colonies (other),British Colonies (other),RIC,479,60,,,,,,ignore_duplicate,
60<-1063,1906,60,St. Kitts-Nevis,GPH,1063,Leeward Is.,GPH-AUTONOMOUS-CITED,1113,60,,,,,,ignore_duplicate,
54<-200,1906,54,Dominica,GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,41801,54,,,,,,ignore_duplicate,
54<-British Northern America,1906,54,Dominica,GPH,British Northern America,British Northern America,RIC,4774,54,,,,,,ignore_duplicate,
54<-53,1906,54,Dominica,GPH,53,Barbados,GPH-AUTONOMOUS-CITED,11792,54,,,,,,ignore_duplicate,
54<-1048,1906,54,Dominica,GPH,1048,Trinidad,GPH,446,54,,,,,,ignore_duplicate,
54<-Demerara,1906,54,Dominica,GPH,Demerara,Demerara,RIC,732,54,,,,,,ignore_duplicate,
54<-51,1906,54,Dominica,GPH,51,Jamaica,GPH-AUTONOMOUS-CITED,146,54,,,,,,ignore_duplicate,
54<-1055,1906,54,Dominica,GPH,1055,Windward Is.,GPH-AUTONOMOUS-CITED,561,54,,,,,,ignore_duplicate,
54<-British Colonies (other),1906,54,Dominica,GPH,British Colonies (other),British Colonies (other),RIC,8766,54,,,,,,ignore_duplicate,
54<-1063,1906,54,Dominica,GPH,1063,Leeward Is.,GPH-AUTONOMOUS-CITED,2358,54,,,,,,ignore_duplicate,
59<-200,1906,59,Montserrat,GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,9749,59,,,,,,ignore_duplicate,
59<-British Northern America,1906,59,Montserrat,GPH,British Northern America,British Northern America,RIC,2588,59,,,,,,ignore_duplicate,
59<-53,1906,59,Montserrat,GPH,53,Barbados,GPH-AUTONOMOUS-CITED,1216,59,,,,,,ignore_duplicate,
59<-1048,1906,59,Montserrat,GPH,1048,Trinidad,GPH,275,59,,,,,,ignore_duplicate,
59<-Demerara,1906,59,Montserrat,GPH,Demerara,Demerara,RIC,126,59,,,,,,ignore_duplicate,
59<-51,1906,59,Montserrat,GPH,51,Jamaica,GPH-AUTONOMOUS-CITED,6,59,,,,,,ignore_duplicate,
59<-1055,1906,59,Montserrat,GPH,1055,Windward Is.,GPH-AUTONOMOUS-CITED,50,59,,,,,,ignore_duplicate,
59<-British Colonies (other),1906,59,Montserrat,GPH,British Colonies (other),British Colonies (other),RIC,288,59,,,,,,ignore_duplicate,
59<-1063,1906,59,Montserrat,GPH,1063,Leeward Is.,GPH-AUTONOMOUS-CITED,5993,59,,,,,,ignore_duplicate,
1061<-200,1906,1061,British Virgin Is.,GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,1102,1061,,,,,,ignore_duplicate,
