"id","year","importerId","importerLabel","importerType","exporterId","exporterLabel","exporterType","value","reportedBy","partial","valueToSplit","newReporters","newPartners","originalReportedTradeFlowIds","status","notes"
"439->235",1989,"235","Portugal","GPH","439","Burkina Faso (Upper Volta)","GPH",1597946.01497399,"439",NA,NA,NA,NA,NA,"ok",NA
"439->713",1989,"713","Republic of China (Taiwan) (Formosa)","GPH","439","Burkina Faso (Upper Volta)","GPH",9771172.28295104,"439",NA,NA,NA,NA,NA,"ok",NA
"620->720",1989,"720","Hong Kong","GPH","620","Libya","GPH",131097.56097561,"620",NA,NA,NA,NA,NA,"ok",NA
"620->390",1989,"390","Denmark","GPH","620","Libya","GPH",10580487.804878,"620",NA,NA,NA,NA,NA,"ok",NA
"625->900",1989,"900","Australia","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",361782.328959615,"625",NA,NA,NA,NA,NA,"ok",NA
"625->501",1989,"501","Kenya (British East Africa Protectorate)","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",81684.4667134439,"625",NA,NA,NA,NA,NA,"ok",NA
"625->551",1989,"551","Zambia (Northern Rhodesia)","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",500.586440268055,"625",NA,NA,NA,NA,NA,"ok",NA
"625->380",1989,"380","Sweden","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",882518.264406549,"625",NA,NA,NA,NA,NA,"ok",NA
"625->310",1989,"310","Hungary","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",53984.8119770892,"625",NA,NA,NA,NA,NA,"ok",NA
"625->830",1989,"830","Singapore","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",763472.468924872,"625",NA,NA,NA,NA,NA,"ok",NA
"625->600",1989,"600","Morocco","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",226.231541074671,"625",NA,NA,NA,NA,NA,"ok",NA
"625->360",1989,"360","Romania","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",1638545.25696071,"625",NA,NA,NA,NA,NA,"ok",NA
"721->666",1989,"666","Israel","GPH","721","Macao","GPH",100585.668838055,"721",NA,NA,NA,NA,NA,"ok",NA
"721->290",1989,"290","Poland","GPH","721","Macao","GPH",1240578.77594304,"721",NA,NA,NA,NA,NA,"ok",NA
