"id","year","importerId","importerLabel","importerType","exporterId","exporterLabel","exporterType","value","reportedBy","partial","valueToSplit","newReporters","newPartners","originalReportedTradeFlowIds","status","notes"
"625->900",1955,"900","Australia","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",143369.17562724,"625",NA,NA,NA,NA,NA,"ok",NA
"625->380",1955,"380","Sweden","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",286738.35125448,"625",NA,NA,NA,NA,NA,"ok",NA
"625->310",1955,"310","Hungary","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",322580.64516129,"625",NA,NA,NA,NA,NA,"ok",NA
"625->560",1955,"560","South Africa","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",35842.29390681,"625",NA,NA,NA,NA,NA,"ok",NA
"52->490",1955,"490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH","52","Trinidad and Tobago","GPH",179211.46953405,"52",NA,NA,NA,NA,NA,"ok",NA
"52->560",1955,"560","South Africa","GPH","52","Trinidad and Tobago","GPH",250896.05734767,"52",NA,NA,NA,NA,NA,"ok",NA
"615->960",1955,"960","French Polynesia","GPH","615","Algeria (Regency of Algiers)","GPH",286738.35125448,"615",NA,NA,NA,NA,NA,"ok",NA
"615->94",1955,"94","Costa Rica","GPH","615","Algeria (Regency of Algiers)","GPH",35842.29390681,"615",NA,NA,NA,NA,NA,"ok",NA
"380->490",1955,"490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH","380","Sweden","GPH",681003.584229391,"380",NA,NA,NA,NA,NA,"ok",NA
"615->315",1955,"315","Czechoslovakia","GPH","615","Algeria (Regency of Algiers)","GPH",107526.88172043,"615",NA,NA,NA,NA,NA,"ok",NA
"490->160",1955,"160","Argentina (La Plata)","GPH","490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH",35842.29390681,"490",NA,NA,NA,NA,NA,"ok",NA
"380->680",1955,"680","Yemen People's Republic (South Yemen)","GPH","380","Sweden","GPH",71684.5878136201,"380",NA,NA,NA,NA,NA,"ok",NA
"380->315",1955,"315","Czechoslovakia","GPH","380","Sweden","GPH",1863799.28315412,"380",NA,NA,NA,NA,NA,"ok",NA
"900->265",1955,"265","German Democratic Republic","GPH","900","Australia","GPH",35842.29390681,"900",NA,NA,NA,NA,NA,"ok",NA
"51->315",1955,"315","Czechoslovakia","GPH","51","Jamaica","GPH",35842.29390681,"51",NA,NA,NA,NA,NA,"ok",NA
"380->265",1955,"265","German Democratic Republic","GPH","380","Sweden","GPH",4910394.26523297,"380",NA,NA,NA,NA,NA,"ok",NA
"380->365",1955,"365","Russia (USSR)","GPH","380","Sweden","GPH",5268817.20430108,"380",NA,NA,NA,NA,NA,"ok",NA
"42->652",1955,"652","Syria","GPH","42","Dominican Republic (Santo Domingo)","GPH",143369.17562724,"42",NA,NA,NA,NA,NA,"ok",NA
