"id","year","importerId","importerLabel","importerType","exporterId","exporterLabel","exporterType","value","reportedBy","partial","valueToSplit","newReporters","newPartners","originalReportedTradeFlowIds","status","notes"
"439->235",1993,"235","Portugal","GPH","439","Burkina Faso (Upper Volta)","GPH",533137.959590629,"439",NA,NA,NA,NA,NA,"ok",NA
"439->815",1993,"815","Vietnam","GPH","439","Burkina Faso (Upper Volta)","GPH",31527.2466267079,"439",NA,NA,NA,NA,NA,"ok",NA
"520->439",1993,"439","Burkina Faso (Upper Volta)","GPH","520","Somalia","GPH",23.5436088616,"520",NA,NA,NA,NA,NA,"ok",NA
"439->404",1993,"404","Guinea-Bissau (Portuguese Guinea)","GPH","439","Burkina Faso (Upper Volta)","GPH",12937.2130695063,"439",NA,NA,NA,NA,NA,"ok",NA
"439->713",1993,"713","Republic of China (Taiwan) (Formosa)","GPH","439","Burkina Faso (Upper Volta)","GPH",1641961.88870676,"439",NA,NA,NA,NA,NA,"ok",NA
"620->720",1993,"720","Hong Kong","GPH","620","Libya","GPH",1254.25661693299,"620",NA,NA,NA,NA,NA,"ok",NA
"620->390",1993,"390","Denmark","GPH","620","Libya","GPH",1701173.12127307,"620",NA,NA,NA,NA,NA,"ok",NA
"439->100",1993,"100","Colombia (New Granada) (Gran Colombia)","GPH","439","Burkina Faso (Upper Volta)","GPH",2448.53532161722,"439",NA,NA,NA,NA,NA,"ok",NA
"679->625",1993,"625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH","679","Yemen","GPH",258173.744102137,"679",NA,NA,NA,NA,NA,"ok",NA
"625->900",1993,"900","Australia","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",8616.84334428987,"625",NA,NA,NA,NA,NA,"ok",NA
"625->501",1993,"501","Kenya (British East Africa Protectorate)","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",626.944835123893,"625",NA,NA,NA,NA,NA,"ok",NA
"625->380",1993,"380","Sweden","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",1289418.42173093,"625",NA,NA,NA,NA,NA,"ok",NA
"625->140",1993,"140","Brazil","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",2356363.63636363,"625",NA,NA,NA,NA,NA,"ok",NA
"625->830",1993,"830","Singapore","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",76521.4844689173,"625",NA,NA,NA,NA,NA,"ok",NA
"625->560",1993,"560","South Africa","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",1280865.25813865,"625",NA,NA,NA,NA,NA,"ok",NA
