id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,valueGeneratedBy,notes
3261<-329,1836,3261,Republic of St. Mark,GPH,329,Two Sicilies,GPH-AUTONOMOUS-CITED,137401.00082745578,3261,,,,,,ignore_resolved,,
3261<-640,1836,3261,Republic of St. Mark,GPH,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,88518.06611765633,3261,,,,,,ignore_resolved,,
3261<-3349,1836,3261,Republic of St. Mark,GPH,3349,Ionian Is.,GPH-AUTONOMOUS-CITED,97356.08179991331,3261,,,,,,ignore_resolved,,
3261<-200,1836,3261,Republic of St. Mark,GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,80554.78939280508,3261,,,,,,ignore_resolved,,
3261<-327,1836,3261,Republic of St. Mark,GPH,327,Papal States,GPH-AUTONOMOUS-CITED,34934.394578194566,3261,,,,,,ignore_resolved,,
3261<-Norway & Sweden,1836,3261,Republic of St. Mark,GPH,Norway & Sweden,Norway & Sweden,RIC,72922.49497616138,3261,,,,,,ignore_resolved,,
3261<-America,1836,3261,Republic of St. Mark,GPH,America,America,RIC,56972.299933015485,3261,,,,,,ignore_resolved,,
3261<-350,1836,3261,Republic of St. Mark,GPH,350,Greece,GPH-AUTONOMOUS-CITED,38646.12474880807,3261,,,,,,ignore_resolved,,
3261<-British Colonies,1836,3261,Republic of St. Mark,GPH,British Colonies,British Colonies,RIC,12533.984790574885,3261,,,,,,ignore_resolved,,
3261<-220,1836,3261,Republic of St. Mark,GPH,220,France,GPH-AUTONOMOUS-CITED,11470.11308562197,3261,,,,,,ignore_resolved,,
3261<-365,1836,3261,Republic of St. Mark,GPH,365,Russia (USSR),GPH-AUTONOMOUS-CITED,14188.89633161275,3261,,,,,,ignore_resolved,,
3261<-235,1836,3261,Republic of St. Mark,GPH,235,Portugal,GPH-AUTONOMOUS-CITED,9610.307734741322,3261,,,,,,ignore_resolved,,
3261->329,1836,329,Two Sicilies,GPH-AUTONOMOUS-CITED,3261,Republic of St. Mark,GPH,19078.765908822254,3261,,,,,,ignore_resolved,,
3261->640,1836,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,3261,Republic of St. Mark,GPH,50297.49005082942,3261,,,,,,ignore_resolved,,
3261->3349,1836,3349,Ionian Is.,GPH-AUTONOMOUS-CITED,3261,Republic of St. Mark,GPH,40379.841601323926,3261,,,,,,ignore_resolved,,
3261->200,1836,200,United Kingdom,GPH-AUTONOMOUS-CITED,3261,Republic of St. Mark,GPH,35931.281768391185,3261,,,,,,ignore_resolved,,
3261->327,1836,327,Papal States,GPH-AUTONOMOUS-CITED,3261,Republic of St. Mark,GPH,76141.69195003744,3261,,,,,,ignore_resolved,,
3261->America,1836,America,America,RIC,3261,Republic of St. Mark,GPH,12159.659561054414,3261,,,,,,ignore_resolved,,
3261->350,1836,350,Greece,GPH-AUTONOMOUS-CITED,3261,Republic of St. Mark,GPH,5008.077544426494,3261,,,,,,ignore_resolved,,
3261->British Colonies,1836,British Colonies,British Colonies,RIC,3261,Republic of St. Mark,GPH,15701.958311990227,3261,,,,,,ignore_resolved,,
3261->220,1836,220,France,GPH-AUTONOMOUS-CITED,3261,Republic of St. Mark,GPH,3628.984593561606,3261,,,,,,ignore_resolved,,
3261->365,1836,365,Russia (USSR),GPH-AUTONOMOUS-CITED,3261,Republic of St. Mark,GPH,240.35620000788052,3261,,,,,,ignore_resolved,,
3261->235,1836,235,Portugal,GPH-AUTONOMOUS-CITED,3261,Republic of St. Mark,GPH,1119.0354229875093,3261,,,,,,ignore_resolved,,
2<-365,1836,2,United States of America,GPH-AUTONOMOUS-CITED,365,Russia (USSR),GPH-AUTONOMOUS-CITED,580388.93762794,2,,,,,,ok,,
2<-239,1836,2,United States of America,GPH-AUTONOMOUS-CITED,239,Prussia,GPH-AUTONOMOUS-CITED,16982.286836278567,2,,,,,,ok,,
2<-Norway & Sweden,1836,2,United States of America,GPH-AUTONOMOUS-CITED,Norway & Sweden,Norway & Sweden,RIC,259679.36667084432,2,,259679.36667084432,,380|385,,ignore_resolved,,
2<-Swedish West Indies,1836,2,United States of America,GPH-AUTONOMOUS-CITED,Swedish West Indies,Swedish West Indies,RIC,11783.84927100305,2,,,,,,ignore_resolved,,
2<-390,1836,2,United States of America,GPH-AUTONOMOUS-CITED,390,Denmark,GPH-AUTONOMOUS-CITED,10229.143167481305,2,,,,,,ok,,
2<-5,1836,2,United States of America,GPH-AUTONOMOUS-CITED,5,Virgin Islands (Danish West Indies),GPH-AUTONOMOUS-CITED,381286.084304633,2,,,,,,ok,,
2<-210,1836,2,United States of America,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,381883.9035802315,2,,,,,,ok,,
2<-850,1836,2,United States of America,GPH-AUTONOMOUS-CITED,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,308707.4403642896,2,,,,,,ok,,
2<-68,1836,2,United States of America,GPH-AUTONOMOUS-CITED,68,Netherlands Antilles,GPH-AUTONOMOUS-CITED,109016.58520282408,2,,,,,,ok,,
2<-115,1836,2,United States of America,GPH-AUTONOMOUS-CITED,115,Surinam (Dutch Guiana),GPH,6991.477628775536,2,,,,,,ignore_resolved,,
2<-211,1836,2,United States of America,GPH-AUTONOMOUS-CITED,211,Belgium,GPH-AUTONOMOUS-CITED,100265.07081087856,2,,,,,,ok,,
2<-200,1836,2,United States of America,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,15825231.440865606,2,,,,,,ok,,
2<-Scotland,1836,2,United States of America,GPH-AUTONOMOUS-CITED,Scotland,Scotland,RIC,496281.6977900322,2,,,,,,ignore_resolved,,
2<-205,1836,2,United States of America,GPH-AUTONOMOUS-CITED,205,Ireland,GPH,106186.23887705227,2,,,,,,ignore_resolved,,
2<-231,1836,2,United States of America,GPH-AUTONOMOUS-CITED,231,Gibraltar,GPH-AUTONOMOUS-CITED,51380.28992772695,2,,,,,,ok,,
2<-338,1836,2,United States of America,GPH-AUTONOMOUS-CITED,338,Malta,GPH-AUTONOMOUS-CITED,7183.43986297364,2,,,,,,ok,,
2<-British East Indies,1836,2,United States of America,GPH-AUTONOMOUS-CITED,British East Indies,British East Indies,RIC,617135.8148473075,2,,617135.8148473075,,750|780|7501,,split_failed_no_ratio,,
2<-British West Indies,1836,2,United States of America,GPH-AUTONOMOUS-CITED,British West Indies,British West Indies,RIC,268472.8662739692,2,,268472.8662739692,,30|31|51|54|1048|1055|1063,,split_failed_no_ratio,,
2<-110,1836,2,United States of America,GPH-AUTONOMOUS-CITED,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,19221.08033588169,2,,,,,,ok,,
2<-80,1836,2,United States of America,GPH-AUTONOMOUS-CITED,80,Belize (British Honduras),GPH-AUTONOMOUS-CITED,44991.435852446004,2,,,,,,ok,,
2<-561,1836,2,United States of America,GPH-AUTONOMOUS-CITED,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,6006.391778418349,2,,,,,,ok,,
2<-British America,1836,2,United States of America,GPH-AUTONOMOUS-CITED,British America,British America,RIC,507075.03028783895,2,,507075.03028783895,,21|1022|1023|1024|1025|1026|1163,,split_failed_no_ratio,,
2<-British Colonies (other),1836,2,United States of America,GPH-AUTONOMOUS-CITED,British Colonies (other),British Colonies (other),RIC,19442.494882399635,2,,19442.494882399635,,451|590|901|902|903|906|2249|4044|4050|4383|5614,,split_failed_no_ratio,,
2<-Hanse Towns,1836,2,United States of America,GPH-AUTONOMOUS-CITED,Hanse Towns,Hanse Towns,RIC,1043326.231357313,2,,1043326.231357313,,246|248|276,,ignore_resolved,,
2<-France (Atlantic Coast),1836,2,United States of America,GPH-AUTONOMOUS-CITED,France (Atlantic Coast),France (Atlantic Coast),RIC,7237390.023812508,2,,,,,,ignore_resolved,,
2<-France (Mediterranean Coast),1836,2,United States of America,GPH-AUTONOMOUS-CITED,France (Mediterranean Coast),France (Mediterranean Coast),RIC,410898.6088482266,2,,,,,,ignore_resolved,,
2<-French West Indies,1836,2,United States of America,GPH-AUTONOMOUS-CITED,French West Indies,French West Indies,RIC,87173.6224255337,2,,87173.6224255337,,65|66,,ignore_resolved,,
2<-120,1836,2,United States of America,GPH-AUTONOMOUS-CITED,120,French Guiana,GPH-AUTONOMOUS-CITED,727.5347787943351,2,,,,,,ok,,
2<-41,1836,2,United States of America,GPH-AUTONOMOUS-CITED,41,Haiti,GPH-AUTONOMOUS-CITED,381839.62067092786,2,,,,,,ok,,
2<-Spain (Atlantic Coast),1836,2,United States of America,GPH-AUTONOMOUS-CITED,Spain (Atlantic Coast),Spain (Atlantic Coast),RIC,165791.0347996825,2,,,,,,ignore_resolved,,
2<-Spain (Mediterranean Coast),1836,2,United States of America,GPH-AUTONOMOUS-CITED,Spain (Mediterranean Coast),Spain (Mediterranean Coast),RIC,334373.77282032004,2,,,,,,ignore_resolved,,
2<-Canary Is. & Tenerife,1836,2,United States of America,GPH-AUTONOMOUS-CITED,Canary Is. & Tenerife,Canary Is. & Tenerife,RIC,42602.03868488115,2,,,,,,ignore_resolved,,
2<-840,1836,2,United States of America,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,167800.894013452,2,,,,,,ok,,
2<-40,1836,2,United States of America,GPH-AUTONOMOUS-CITED,40,Cuba,GPH-AUTONOMOUS-CITED,2660081.6727242344,2,,,,,,ok,,
2<-6,1836,2,United States of America,GPH-AUTONOMOUS-CITED,6,Puerto Rico,GPH-AUTONOMOUS-CITED,670310.1892467728,2,,,,,,ok,,
2<-235,1836,2,United States of America,GPH-AUTONOMOUS-CITED,235,Portugal,GPH-AUTONOMOUS-CITED,57499.477795880855,2,,,,,,ok,,
2<-401,1836,2,United States of America,GPH-AUTONOMOUS-CITED,401,Madeira Isles,GPH,76494.54818899612,2,,,,,,ignore_resolved,,
2<-400,1836,2,United States of America,GPH-AUTONOMOUS-CITED,400,Azores (Western Isles),GPH,3629.1097464176796,2,,,,,,ignore_resolved,,
2<-402,1836,2,United States of America,GPH-AUTONOMOUS-CITED,402,Cape Verde,GPH-AUTONOMOUS-CITED,2885.282199105987,2,,,,,,ok,,
2<-325,1836,2,United States of America,GPH-AUTONOMOUS-CITED,325,Italy,GPH,411548.23077244434,2,,411548.23077244434,,324|335|337,,ignore_resolved,,
2<-3291,1836,2,United States of America,GPH-AUTONOMOUS-CITED,3291,Sicily,GPH,134120.81714500565,2,,,,,,ignore_resolved,,
2<-Fiume & Republic of St. Mark & Trieste,1836,2,United States of America,GPH-AUTONOMOUS-CITED,Fiume & Republic of St. Mark & Trieste,Fiume & Republic of St. Mark & Trieste,RIC,213079.95989472367,2,,,,,,ignore_resolved,,
2<-640,1836,2,United States of America,GPH-AUTONOMOUS-CITED,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,203737.1015582571,2,,,,,,ok,,
2<-350,1836,2,United States of America,GPH-AUTONOMOUS-CITED,350,Greece,GPH-AUTONOMOUS-CITED,6889.1256214229015,2,,,,,,ok,,
2<-600,1836,2,United States of America,GPH-AUTONOMOUS-CITED,600,Morocco,GPH-AUTONOMOUS-CITED,8192.547102811548,2,,,,,,ok,,
2<-70,1836,2,United States of America,GPH-AUTONOMOUS-CITED,70,Mexico,GPH-AUTONOMOUS-CITED,1173041.5256715545,2,,,,,,ok,,
2<-89,1836,2,United States of America,GPH-AUTONOMOUS-CITED,89,United States of Central America,GPH-AUTONOMOUS-CITED,40795.421314283325,2,,,,,,ok,,
2<-100,1836,2,United States of America,GPH-AUTONOMOUS-CITED,100,Colombia (New Granada) (Gran Colombia),GPH-AUTONOMOUS-CITED,354399.0474996867,2,,,,,,ok,,
2<-140,1836,2,United States of America,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,1506076.3671303838,2,,,,,,ok,,
2<-160,1836,2,United States of America,GPH-AUTONOMOUS-CITED,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,220057.44245310608,2,,,,,,ok,,
2<-155,1836,2,United States of America,GPH-AUTONOMOUS-CITED,155,Chile,GPH-AUTONOMOUS-CITED,169506.83042987844,2,,,,,,ok,,
2<-135,1836,2,United States of America,GPH-AUTONOMOUS-CITED,135,Peru,GPH-AUTONOMOUS-CITED,32550.236036261856,2,,,,,,ok,,
2<-710,1836,2,United States of America,GPH-AUTONOMOUS-CITED,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,1530019.6348748798,2,,,,,,ok,,
2<-Asia (other),1836,2,United States of America,GPH-AUTONOMOUS-CITED,Asia (other),Asia (other),RIC,51374.0234782972,2,,51374.0234782972,,630|670|672|674|678|690|692|694|696|700|705|721|730|740|741|751|752|775|781|790|800|811|815|835|860|6306|6800|6821|6822|6823|6825|6826|6828|6832|6833|6844|6846|7003|7010|7020|7030|7070|7411|7502|7504|7505|7506|7511|7512|7513|7514|7515|7516|7517|7519|7521|7522|7523|7526|7527|7528|7529|7531|7532|7533|7534|7535|7537|7538|7539|7541|7542|7543|7544|7545|7546|7549|7552|7553|7570|7573|7574|7577|7579|7581|7582|7584|7585|7586|7587|7588|7691|7693|7694|7702|7703|7704|7706|7707|7709|7750|7751|7752|7755|7756|7757|7758|7760|7762|7766|7767|7768|7769|7770|7771|7772|7773|7774|7775|7776|7777|7778|7779|7780|7782|7783|7784|7785|7786|7787|7788|7792|7793|7794|7795|7796|7797|8002|8124|8171|8201|8202|8203|8210|8221|8223|8401|8501|8502|8503|8510|8520|8521|8522|8523|8531|8532|8533|8536|8541|8550|8551|8560|8571|8572|8573|8574,,split_failed_no_ratio,,
2<-Africa (other),1836,2,United States of America,GPH-AUTONOMOUS-CITED,Africa (other),Africa (other),RIC,143990.26611521913,2,,143990.26611521913,,403|411|413|432|433|450|483|500|511|516|517|520|530|540|541|570|572|580|585|615|616|698|4041|4042|4060|4070|4111|4112|4325|4326|4327|4328|4331|4332|4333|4334|4335|4336|4337|4341|4343|4348|4349|4352|4354|4361|4362|4381|4382|4391|4392|4394|4395|4396|4397|4501|4515|4521|4527|4529|4534|4535|4711|4737|4741|4742|4744|4746|4751|4763|4769|4773|4776|4781|4791|4792|4793|4795|4821|4822|4831|4832|4841|4842|4902|4904|4908|4910|5001|5002|5003|5012|5013|5018|5102|5104|5203|5212|5303|5306|5307|5309|5321|5322|5323|5324|5332|5403|5511|5512|5513|5516|5517|5521|5606|5611|5621|5796|5799|5803|5811|5812|5813|5814|5901|5902|5903|6062|6064|6151|6251|6255,,split_failed_no_ratio,,
2<-West Indies (other),1836,2,United States of America,GPH-AUTONOMOUS-CITED,West Indies (other),West Indies (other),RIC,931.6121485566279,2,,931.6121485566279,,42|1032|1058,,split_failed_no_ratio,,
2<-Pacific Islands,1836,2,United States of America,GPH-AUTONOMOUS-CITED,Pacific Islands,Pacific Islands,RIC,235.20073526339976,2,,235.20073526339976,,930|955|960|970|9004|9007|9253|9606|9810|9820|9900,,split_failed_no_ratio,,
2<-North Western America,1836,2,United States of America,GPH-AUTONOMOUS-CITED,North Western America,North Western America,RIC,3754.6476166604,2,,3754.6476166604,,3|1016|10200,,split_failed_no_ratio,,
2<-Unknown,1836,2,United States of America,GPH-AUTONOMOUS-CITED,Unknown,Unknown,RIC,396.66624890337135,2,,,,,,split_failed_error,,
2->365,1836,365,Russia (USSR),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,68154.53064293771,2,,,,,,ok,,
2->239,1836,239,Prussia,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,13871.830220996784,2,,,,,,ok,,
2->Norway & Sweden,1836,Norway & Sweden,Norway & Sweden,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,110494.84062330284,2,,110494.84062330284,,380|385,,ignore_resolved,,
2->Swedish West Indies,1836,Swedish West Indies,Swedish West Indies,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,16757.53018339809,2,,,,,,ignore_resolved,,
2->390,1836,390,Denmark,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,65644.8176463216,2,,,,,,ok,,
2->5,1836,5,Virgin Islands (Danish West Indies),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,277058.94640096923,2,,,,,,ok,,
2->210,1836,210,Netherlands,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,521806.40848895017,2,,,,,,ok,,
2->850,1836,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,36071.9806157831,2,,,,,,ok,,
2->68,1836,68,Netherlands Antilles,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,84901.61674395288,2,,,,,,ok,,
2->115,1836,115,Surinam (Dutch Guiana),GPH,2,United States of America,GPH-AUTONOMOUS-CITED,12389.814930860175,2,,,,,,ignore_resolved,,
2->211,1836,211,Belgium,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,331479.5087103647,2,,,,,,ok,,
2->200,1836,200,United Kingdom,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,11133910.473325813,2,,,,,,ok,,
2->Scotland,1836,Scotland,Scotland,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,490777.87525588,2,,,,,,ignore_resolved,,
2->205,1836,205,Ireland,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,71822.91013911518,2,,,,,,ignore_resolved,,
2->231,1836,231,Gibraltar,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,132681.2048293437,2,,,,,,ok,,
2->338,1836,338,Malta,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,8108.158917157539,2,,,,,,ok,,
2->British East Indies,1836,British East Indies,British East Indies,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,60432.593892300625,2,,60432.593892300625,,750|780|7501,,split_failed_no_ratio,,
2->British West Indies,1836,British West Indies,British West Indies,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,365303.7139156954,2,,365303.7139156954,,30|31|51|54|1048|1055|1063,,split_failed_no_ratio,,
2->110,1836,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,21948.23912771024,2,,,,,,ok,,
2->91,1836,91,Honduras,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,22940.009190792498,2,,,,,,ignore_resolved,,
2->561,1836,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,18009.357897815098,2,,,,,,ok,,
2->British America,1836,British America,British America,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,513100.01253289887,2,,513100.01253289887,,21|1022|1023|1024|1025|1026|1163,,split_failed_no_ratio,,
2->Alderney & Guernsey & Jersey & Sark,1836,Alderney & Guernsey & Jersey & Sark,Alderney & Guernsey & Jersey & Sark,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,1896.0187157956302,2,,,,,,ignore_resolved,,
2->Hanse Towns,1836,Hanse Towns,Hanse Towns,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,658482.2659481139,2,,658482.2659481139,,246|248|276,,ignore_resolved,,
2->France (Atlantic Coast),1836,France (Atlantic Coast),France (Atlantic Coast),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,3688158.9171575387,2,,,,,,ignore_resolved,,
2->France (Mediterranean Coast),1836,France (Mediterranean Coast),France (Mediterranean Coast),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,407683.0847641726,2,,,,,,ignore_resolved,,
2->French West Indies,1836,French West Indies,French West Indies,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,98576.88933450307,2,,98576.88933450307,,65|66,,ignore_resolved,,
2->41,1836,41,Haiti,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,220364.70735681165,2,,,,,,ok,,
2->Spain (Atlantic Coast),1836,Spain (Atlantic Coast),Spain (Atlantic Coast),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,126358.56623637048,2,,,,,,ignore_resolved,,
2->Spain (Mediterranean Coast),1836,Spain (Mediterranean Coast),Spain (Mediterranean Coast),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,58179.38755900907,2,,,,,,ignore_resolved,,
2->Canary Is. & Tenerife,1836,Canary Is. & Tenerife,Canary Is. & Tenerife,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,4530.016292768518,2,,,,,,ignore_resolved,,
2->Manila,1836,Manila,Manila,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,1537.5778084137528,2,,,,,,ignore_resolved,,
2->40,1836,40,Cuba,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,961214.2290178385,2,,,,,,ok,,
2->6,1836,6,Puerto Rico,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,124192.46355015249,2,,,,,,ok,,
2->235,1836,235,Portugal,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,8007.477962986172,2,,,,,,ok,,
2->401,1836,401,Madeira Isles,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,8134.895768057819,2,,,,,,ignore_resolved,,
2->400,1836,400,Azores (Western Isles),GPH,2,United States of America,GPH-AUTONOMOUS-CITED,1499.979111835234,2,,,,,,ignore_resolved,,
2->402,1836,402,Cape Verde,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,14038.935539123533,2,,,,,,ok,,
2->325,1836,325,Italy,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,29133.350043865146,2,,29133.350043865146,,324|335|337,,ignore_resolved,,
2->3291,1836,3291,Sicily,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,30534.945899653256,2,,,,,,ignore_resolved,,
2->Fiume & Republic of St. Mark & Trieste,1836,Fiume & Republic of St. Mark & Trieste,Fiume & Republic of St. Mark & Trieste,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,237797.34302544178,2,,,,,,ignore_resolved,,
2->Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),1836,Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,20697.038058236205,2,,20697.038058236205,,651|652,,ignore_resolved,,
2->70,1836,70,Mexico,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,313455.9468605088,2,,,,,,ok,,
2->89,1836,89,United States of Central America,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,18036.721393658354,2,,,,,,ok,,
2->100,1836,100,Colombia (New Granada) (Gran Colombia),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,82233.98922170699,2,,,,,,ok,,
2->140,1836,140,Brazil,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,361937.79504532734,2,,,,,,ok,,
2->160,1836,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,56360.02840790408,2,,,,,,ok,,
2->155,1836,155,Chile,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,121750.01044408239,2,,,,,,ok,,
2->Southern America (other),1836,Southern America (other),Southern America (other),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,1783.4315077077329,2,,1783.4315077077329,,101|130|136|145|150|165,,split_failed_no_ratio,,
2->710,1836,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,71346.24221915862,2,,,,,,ok,,
2->Europe,1836,Europe,Europe,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,52220.20303296152,2,,52220.20303296152,,11|212|221|223|225|232|240|241|242|243|244|245|247|250|251|252|253|254|257|258|259|261|262|264|266|267|268|269|270|271|272|273|274|275|277|280|327|331|341|342|395|2004|2111|2246|2247|2248|2333|2901|2902|2903|3271|3327|3349|3361|3362|3504|3654|3761|3762,,split_failed_no_ratio,,
2->Asia (other),1836,Asia (other),Asia (other),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,8757.780841375277,2,,8757.780841375277,,630|670|672|674|678|690|692|694|696|700|705|721|730|740|741|751|752|775|781|790|800|811|815|835|860|6306|6800|6821|6822|6823|6825|6826|6828|6832|6833|6844|6846|7003|7010|7020|7030|7070|7411|7502|7504|7505|7506|7511|7512|7513|7514|7515|7516|7517|7519|7521|7522|7523|7526|7527|7528|7529|7531|7532|7533|7534|7535|7537|7538|7539|7541|7542|7543|7544|7545|7546|7549|7552|7553|7570|7573|7574|7577|7579|7581|7582|7584|7585|7586|7587|7588|7691|7693|7694|7702|7703|7704|7706|7707|7709|7750|7751|7752|7755|7756|7757|7758|7760|7762|7766|7767|7768|7769|7770|7771|7772|7773|7774|7775|7776|7777|7778|7779|7780|7782|7783|7784|7785|7786|7787|7788|7792|7793|7794|7795|7796|7797|8002|8124|8171|8201|8202|8203|8210|8221|8223|8401|8501|8502|8503|8510|8520|8521|8522|8523|8531|8532|8533|8536|8541|8550|8551|8560|8571|8572|8573|8574,,split_failed_no_ratio,,
2->Africa (other),1836,Africa (other),Africa (other),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,59616.49329489911,2,,59616.49329489911,,403|411|413|432|433|450|483|500|511|516|517|520|530|540|541|570|572|580|585|615|616|698|4041|4042|4060|4070|4111|4112|4325|4326|4327|4328|4331|4332|4333|4334|4335|4336|4337|4341|4343|4348|4349|4352|4354|4361|4362|4381|4382|4391|4392|4394|4395|4396|4397|4501|4515|4521|4527|4529|4534|4535|4711|4737|4741|4742|4744|4746|4751|4763|4769|4773|4776|4781|4791|4792|4793|4795|4821|4822|4831|4832|4841|4842|4902|4904|4908|4910|5001|5002|5003|5012|5013|5018|5102|5104|5203|5212|5303|5306|5307|5309|5321|5322|5323|5324|5332|5403|5511|5512|5513|5516|5517|5521|5606|5611|5621|5796|5799|5803|5811|5812|5813|5814|5901|5902|5903|6062|6064|6151|6251|6255,,split_failed_no_ratio,,
2->West Indies (other),1836,West Indies (other),West Indies (other),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,84585.57881104566,2,,84585.57881104566,,42|1032|1058,,split_failed_no_ratio,,
2->Pacific Islands,1836,Pacific Islands,Pacific Islands,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,16139.86715127209,2,,16139.86715127209,,930|955|960|970|9004|9007|9253|9606|9810|9820|9900,,split_failed_no_ratio,,
2->North Western America,1836,North Western America,North Western America,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,6023.728955173999,2,,6023.728955173999,,3|1016|10200,,split_failed_no_ratio,,
380<-385,1836,380,Sweden,GPH-AUTONOMOUS-CITED,385,Norway,GPH-AUTONOMOUS-CITED,152180.54737875523,380,,,,,,ok,,
380<-375,1836,380,Sweden,GPH-AUTONOMOUS-CITED,375,Finland,GPH,111678.5147005085,380,,,,,,ignore_resolved,,
380<-365,1836,380,Sweden,GPH-AUTONOMOUS-CITED,365,Russia (USSR),GPH-AUTONOMOUS-CITED,94306.94553950864,380,,,,,,ok,,
380<-239,1836,380,Sweden,GPH-AUTONOMOUS-CITED,239,Prussia,GPH-AUTONOMOUS-CITED,7051.727776585734,380,,,,,,ok,,
