id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
56<-200,1934,56,St. Lucia,GPH,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,93059,56,,,,,,ignore_resolved,
56<-1062,1934,56,St. Lucia,GPH,1,,,1062,Anguilla,GPH,,,,73,56,,,,,,ignore_resolved,
56<-900,1934,56,St. Lucia,GPH,1,,,900,Australia,GPH-AUTONOMOUS-CITED,1,,,231,56,,,,,,ignore_resolved,
56<-53,1934,56,St. Lucia,GPH,1,,,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,1196,56,,,,,,ignore_resolved,
56<-30,1934,56,St. Lucia,GPH,1,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,77,56,,,,,,ignore_resolved,
56<-110,1934,56,St. Lucia,GPH,1,,,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,1,,,2803,56,,,,,,ignore_resolved,
56<-20,1934,56,St. Lucia,GPH,1,,,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,29044,56,,,,,,ignore_resolved,
56<-Carriacou,1934,56,St. Lucia,GPH,1,,,Carriacou,Carriacou,RIC,,,,3,56,,,,,,ignore_resolved,
56<-780,1934,56,St. Lucia,GPH,1,,,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,1,,,132,56,,,,,,ignore_resolved,
56<-54,1934,56,St. Lucia,GPH,1,,,54,Dominica,GPH,1,,,1,56,,,,,,ignore_resolved,
56<-750,1934,56,St. Lucia,GPH,1,,,750,India,GPH-AUTONOMOUS-CITED,1,,,3897,56,,,,,,ignore_resolved,
56<-645,1934,56,St. Lucia,GPH,1,,,645,Iraq (Mesopotamia),GPH-AUTONOMOUS-CITED,,,,6,56,,,,,,ignore_resolved,
56<-720,1934,56,St. Lucia,GPH,1,,,720,Hong Kong,GPH-AUTONOMOUS-CITED,1,,,1313,56,,,,,,ignore_resolved,
56<-51,1934,56,St. Lucia,GPH,1,,,51,Jamaica,GPH-AUTONOMOUS-CITED,1,,,28,56,,,,,,ignore_resolved,
