id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,notes
355->3551,1883,3551,Eastern Rumelia,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,314450.0019816892,355,,,,,,ok,
355->325,1883,325,Italy,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,13937.021917482462,355,,,,,,ok,
355->360,1883,360,Romania,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,352356.1095477785,355,,,,,,ok,
355->365,1883,365,Russia (USSR),GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,1119.020252863541,355,,,,,,ok,
355->2,1883,2,United States of America,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,18045.57885141294,355,,,,,,ok,
355->640,1883,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,379359.99365859455,355,,,,,,ok,
355->220,1883,220,France,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,129176.13253537314,355,,,,,,ok,
355<-3551,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,3551,Eastern Rumelia,GPH-AUTONOMOUS-CITED,48409.5755221751,355,,,,,,ok,
355<-325,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,71916.96722286077,355,,,,,,ok,
355<-360,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,360,Romania,GPH-AUTONOMOUS-CITED,128092.30708255716,355,,,,,,ok,
355<-365,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,365,Russia (USSR),GPH-AUTONOMOUS-CITED,84767.86492806468,355,,,,,,ok,
355<-2,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,30791.72446593476,355,,,,,,ok,
355<-342,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,342,Kingdom of Serbia,GPH-AUTONOMOUS-CITED,23749.23704966113,355,,,,,,ok,
355<-640,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,211257.10435575282,355,,,,,,ok,
355<-220,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,109285.36324362886,355,,,,,,ok,
355<-210,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,2057.548254131822,355,,,,,,ok,
355<-225,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,225,Switzerland,GPH-AUTONOMOUS-CITED,23136.34021640046,355,,,,,,ok,
355<-300,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,605443.6605762752,355,,,,,,ok,
355<-200,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,517233.36371923424,355,,,,,,ok,
355<-211,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,211,Belgium,GPH-AUTONOMOUS-CITED,15123.023265031112,355,,,,,,ok,
355<-255,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,48171.93135428639,355,,,,,,ok,
355<-350,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,350,Greece,GPH-AUTONOMOUS-CITED,19828.187547065118,355,,,,,,ok,
355<-Norway & Sweden,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,Norway & Sweden,Norway & Sweden,RIC,23136.34021640046,355,,23136.34021640046,,380|385,,ignore_resolved,
355->300,1883,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,87803.17862946374,355,,,,,,ok,
355->200,1883,200,United Kingdom,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,436153.85834885656,355,,,,,,ok,
355->255,1883,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,610.320637311244,355,,,,,,ok,
