id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,notes
552<-200,1928,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,3884880,552,,,,,,ok,
552<-205,1928,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,205,Ireland,GPH-AUTONOMOUS-CITED,1294,552,,,,,,ok,
552<-20,1928,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,289286,552,,,,,,ok,
552<-750,1928,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,750,India,GPH-AUTONOMOUS-CITED,200045,552,,,,,,ok,
552<-780,1928,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,32968,552,,,,,,ok,
552<-900,1928,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,900,Australia,GPH-AUTONOMOUS-CITED,89015,552,,,,,,ok,
552<-920,1928,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,920,New Zealand,GPH-AUTONOMOUS-CITED,6165,552,,,,,,ok,
552<-338,1928,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,338,Malta,GPH-AUTONOMOUS-CITED,15,552,,,,,,ok,
552<-British East Indies,1928,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,British East Indies,British East Indies,RIC,6,552,,6,,821|8218,,split_failed_no_ratio,
552<-352,1928,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,352,Cyprus,GPH-AUTONOMOUS-CITED,27,552,,,,,,ok,
552<-720,1928,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,720,Hong Kong,GPH-AUTONOMOUS-CITED,1389,552,,,,,,ok,
552<-827,1928,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,827,Straits Settlements,GPH-AUTONOMOUS-CITED,711,552,,,,,,ok,
552<-560,1928,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,560,South Africa,GPH-AUTONOMOUS-CITED,321,552,,,,,,ok,
552<-British Western Africa,1928,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,British Western Africa,British Western Africa,RIC,12,552,,12,,420|452|475,,ignore_resolved,
