id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
58<-200,1906,58,Antigua and Barbuda (Antigua),GPH,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,61348,58,,,,,,ignore_duplicate,
58<-British Northern America,1906,58,Antigua and Barbuda (Antigua),GPH,1,,,British Northern America,British Northern America,RIC,,,,12526,58,,,,,,ignore_duplicate,
58<-53,1906,58,Antigua and Barbuda (Antigua),GPH,1,,,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,2511,58,,,,,,ignore_duplicate,
58<-1048,1906,58,Antigua and Barbuda (Antigua),GPH,1,,,1048,Trinidad,GPH,,,,395,58,,,,,,ignore_duplicate,
58<-Demerara,1906,58,Antigua and Barbuda (Antigua),GPH,1,,,Demerara,Demerara,RIC,,,,1594,58,,,,,,ignore_duplicate,
58<-51,1906,58,Antigua and Barbuda (Antigua),GPH,1,,,51,Jamaica,GPH-AUTONOMOUS-CITED,1,,,161,58,,,,,,ignore_duplicate,
58<-1055,1906,58,Antigua and Barbuda (Antigua),GPH,1,,,1055,Windward Is.,GPH-AUTONOMOUS-CITED,,1,,133,58,,,,,,ignore_duplicate,
58<-British Colonies (other),1906,58,Antigua and Barbuda (Antigua),GPH,1,,,British Colonies (other),British Colonies (other),RIC,,,,87,58,,,,,,ignore_duplicate,
58<-1063,1906,58,Antigua and Barbuda (Antigua),GPH,1,,,1063,Leeward Is.,GPH-AUTONOMOUS-CITED,1,,,7009,58,,,,,,ignore_duplicate,
60<-200,1906,60,St. Kitts-Nevis,GPH,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,64587,60,,,,,,ignore_duplicate,
60<-British Northern America,1906,60,St. Kitts-Nevis,GPH,1,,,British Northern America,British Northern America,RIC,,,,15204,60,,,,,,ignore_duplicate,
60<-53,1906,60,St. Kitts-Nevis,GPH,1,,,53,Barbados,GPH-AUTONOMOUS-CITED,1,,,2356,60,,,,,,ignore_duplicate,
60<-1048,1906,60,St. Kitts-Nevis,GPH,1,,,1048,Trinidad,GPH,,,,388,60,,,,,,ignore_duplicate,
60<-Demerara,1906,60,St. Kitts-Nevis,GPH,1,,,Demerara,Demerara,RIC,,,,459,60,,,,,,ignore_duplicate,
60<-51,1906,60,St. Kitts-Nevis,GPH,1,,,51,Jamaica,GPH-AUTONOMOUS-CITED,1,,,68,60,,,,,,ignore_duplicate,
