id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
200<-Russia (North Ports),1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Russia (North Ports),Russia (North Ports),RIC,,,,8452979,200,,,,,,ignore_resolved,
200<-Russia (South Ports),1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Russia (South Ports),Russia (South Ports),RIC,,,,3487091,200,,,,,,ignore_resolved,
200<-380,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,1769544,200,,,,,,ok,
200<-385,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,385,Norway,GPH-AUTONOMOUS-CITED,,,,749680,200,,,,,,ok,
200<-Denmark & Faeroe Is. & Iceland,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Denmark & Faeroe Is. & Iceland,Denmark & Faeroe Is. & Iceland,RIC,,,,1977943,200,,1977943,200,11|390|395,,split_failed_no_ratio,
200<-St. Croix & St. John & St. Thomas,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,St. Croix & St. John & St. Thomas,St. Croix & St. John & St. Thomas,RIC,,,,95586,200,,,,,,ignore_resolved,
200<-239,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,239,Prussia,GPH-AUTONOMOUS-CITED,,,,4107509,200,,,,,,ok,
200<-280,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,280,Mecklenburg Schwerin,GPH-AUTONOMOUS-CITED,,,,254101,200,,,,,,ok,
200<-240,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,240,Hanover,GPH-AUTONOMOUS-CITED,,,,239363,200,,,,,,ok,
200<-Kniphausen & Oldenburg,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Kniphausen & Oldenburg,Kniphausen & Oldenburg,RIC,,,,30003,200,,,,,,ignore_resolved,
200<-Hanse Towns,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Hanse Towns,Hanse Towns,RIC,,,,4319067,200,,4319067,200,246|248|276,,split_failed_no_ratio,
200<-210,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,6265271,200,,,,,,ok,
200<-Curacao & Dutch Windward Is. & Sint Eustatius,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Curacao & Dutch Windward Is. & Sint Eustatius,Curacao & Dutch Windward Is. & Sint Eustatius,RIC,,,,7109,200,,,,,,ignore_resolved,
200<-115,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,115,Surinam (Dutch Guiana),GPH-AUTONOMOUS-CITED,,,,72588,200,,,,,,ok,
200<-Sumatra,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Sumatra,Sumatra,RIC,,,,4856,200,,,,,,ignore_resolved,
200<-Java,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Java,Java,RIC,,,,63005,200,,,,,,ignore_resolved,
200<-211,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,3060654,200,,,,,,ok,
200<-220,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,13271890,200,,,,,,ok,
200<-615,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,17234,200,,,,,,ok,
200<-Guadeloupe & Martinique,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Guadeloupe & Martinique,Guadeloupe & Martinique,RIC,,,,9,200,,,,,,split_failed_error,
200<-433,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,433,Senegal,GPH-AUTONOMOUS-CITED,,1,,1417,200,,,,,,ok,
200<-751,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,751,French India,GPH-AUTONOMOUS-CITED,1,,,79165,200,,,,,,ok,
200<-235,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,235,Portugal,GPH-AUTONOMOUS-CITED,,1,,1079775,200,,,,,,ok,
200<-400,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,400,Azores (Western Isles),GPH,,,,291417,200,,,,,,ignore_resolved,
200<-401,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,401,Madeira Isles,GPH,,,,45820,200,,,,,,ignore_resolved,
200<-402,1858,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,402,Cape Verde,GPH-AUTONOMOUS-CITED,,,,9334,200,,,,,,ok,
