"id","year","importerId","importerLabel","importerType","exporterId","exporterLabel","exporterType","value","reportedBy","partial","valueToSplit","newReporters","newPartners","originalReportedTradeFlowIds","status","notes"
"439->713",1981,"713","Republic of China (Taiwan) (Formosa)","GPH","439","Burkina Faso (Upper Volta)","GPH",5206930.69306931,"439",NA,NA,NA,NA,NA,"ok",NA
"780->955",1981,"955","Tonga (Haʻapai)","GPH","780","Sri Lanka (Ceylon)","GPH",83168.3168316832,"780",NA,NA,NA,NA,NA,"ok",NA
"625->900",1981,"900","Australia","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",250000,"625",NA,NA,NA,NA,NA,"ok",NA
"750->1163",1981,"1163","Falkland Is.","GPH","750","India","GPH",4950.49504950495,"750",NA,NA,NA,NA,NA,"ok",NA
"625->380",1981,"380","Sweden","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",405940.594059406,"625",NA,NA,NA,NA,NA,"ok",NA
"625->830",1981,"830","Singapore","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",485643.564356436,"625",NA,NA,NA,NA,NA,"ok",NA
"625->600",1981,"600","Morocco","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",67326.7326732673,"625",NA,NA,NA,NA,NA,"ok",NA
"625->360",1981,"360","Romania","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",4566336.63366337,"625",NA,NA,NA,NA,NA,"ok",NA
"721->666",1981,"666","Israel","GPH","721","Macao","GPH",146534.653465347,"721",NA,NA,NA,NA,NA,"ok",NA
"721->290",1981,"290","Poland","GPH","721","Macao","GPH",490594.059405941,"721",NA,NA,NA,NA,NA,"ok",NA
"645->694",1981,"694","Qatar","GPH","645","Iraq (Mesopotamia)","GPH",85508.5508550856,"645",NA,NA,NA,NA,NA,"ok",NA
"52->616",1981,"616","Tunisia (Regency of Tunis)","GPH","52","Trinidad and Tobago","GPH",54455.4455445545,"52",NA,NA,NA,NA,NA,"ok",NA
"52->375",1981,"375","Finland","GPH","52","Trinidad and Tobago","GPH",4950.49504950495,"52",NA,NA,NA,NA,NA,"ok",NA
"52->350",1981,"350","Greece","GPH","52","Trinidad and Tobago","GPH",920792.079207921,"52",NA,NA,NA,NA,NA,"ok",NA
"52->690",1981,"690","Kuwait","GPH","52","Trinidad and Tobago","GPH",14851.4851485149,"52",NA,NA,NA,NA,NA,"ok",NA
"552->530",1981,"530","Ethiopia (Abyssinia)","GPH","552","Zimbabwe (Rhodesia) (Southern Rhodesia)","GPH",990.09900990099,"552",NA,NA,NA,NA,NA,"ok",NA
"780->482",1981,"482","Central African Republic (Ubangi Shari)","GPH","780","Sri Lanka (Ceylon)","GPH",10396.0396039604,"780",NA,NA,NA,NA,NA,"ok",NA
"780->615",1981,"615","Algeria (Regency of Algiers)","GPH","780","Sri Lanka (Ceylon)","GPH",4950.49504950495,"780",NA,NA,NA,NA,NA,"ok",NA
"780->520",1981,"520","Somalia","GPH","780","Sri Lanka (Ceylon)","GPH",26237.6237623762,"780",NA,NA,NA,NA,NA,"ok",NA
"692->551",1981,"551","Zambia (Northern Rhodesia)","GPH","692","Bahrain","GPH",45915841.5841584,"692",NA,NA,NA,NA,NA,"ok",NA
"692->553",1981,"553","Malawi (Nyasaland) (British Central Africa Protectorate)","GPH","692","Bahrain","GPH",7425742.57425743,"692",NA,NA,NA,NA,NA,"ok",NA
"780->990",1981,"990","Samoa (Western Samoa) (German Samoa)","GPH","780","Sri Lanka (Ceylon)","GPH",7920.79207920792,"780",NA,NA,NA,NA,NA,"ok",NA
"552->663",1981,"663","Jordan (Transjordan)","GPH","552","Zimbabwe (Rhodesia) (Southern Rhodesia)","GPH",6877722.77227723,"552",NA,NA,NA,NA,NA,"ok",NA
"552->70",1981,"70","Mexico","GPH","552","Zimbabwe (Rhodesia) (Southern Rhodesia)","GPH",333663.366336634,"552",NA,NA,NA,NA,NA,"ok",NA
"390->970",1981,"970","Nauru","GPH","390","Denmark","GPH",49504.9504950495,"390",NA,NA,NA,NA,NA,"ok",NA
"615->541",1981,"541","Mozambique (Portuguese East Africa)","GPH","615","Algeria (Regency of Algiers)","GPH",16158415.8415842,"615",NA,NA,NA,NA,NA,"ok",NA
"615->52",1981,"52","Trinidad and Tobago","GPH","615","Algeria (Regency of Algiers)","GPH",2801980.1980198,"615",NA,NA,NA,NA,NA,"ok",NA
"630->516",1981,"516","Burundi","GPH","630","Iran (Persia)","GPH",14717371.7371737,"630",NA,NA,NA,NA,NA,"ok",NA
"10->350",1981,"350","Greece","GPH","10","Greenland","GPH",272277.227722772,"10",NA,NA,NA,NA,NA,"ok",NA
"10->352",1981,"352","Cyprus","GPH","10","Greenland","GPH",15346.5346534653,"10",NA,NA,NA,NA,NA,"ok",NA
"990->200",1981,"200","United Kingdom","GPH","990","Samoa (Western Samoa) (German Samoa)","GPH",36633.6633663366,"990",NA,NA,NA,NA,NA,"ok",NA
"395->101",1981,"101","Venezuela","GPH","395","Iceland","GPH",36138.6138613861,"395",NA,NA,NA,NA,NA,"ok",NA
"811->830",1981,"830","Singapore","GPH","811","Cambodia (Kampuchea)","GPH",13501.3501350135,"811",NA,NA,NA,NA,NA,"ok",NA
"731->516",1981,"516","Burundi","GPH","731","North Korea (Democratic People's Republic of Korea)","GPH",7200.72007200718,"731",NA,NA,NA,NA,NA,"ok",NA
"516->350",1981,"350","Greece","GPH","516","Burundi","GPH",54950.495049505,"516",NA,NA,NA,NA,NA,"ok",NA
"30->110",1981,"110","Guyana (British Guiana)","GPH","30","Bermuda","GPH",2475.24752475248,"30",NA,NA,NA,NA,NA,"ok",NA
"615->930",1981,"930","New Caledonia","GPH","615","Algeria (Regency of Algiers)","GPH",19801.9801980198,"615",NA,NA,NA,NA,NA,"ok",NA
"375->570",1981,"570","Lesotho (Basutoland)","GPH","375","Finland","GPH",4950.49504950495,"375",NA,NA,NA,NA,NA,"ok",NA
"40->55",1981,"55","Grenada","GPH","40","Cuba","GPH",456795.679567957,"40",NA,NA,NA,NA,NA,"ok",NA
"339->771",1981,"771","Bangladesh","GPH","339","Albania","GPH",4500.4500450045,"339",NA,NA,NA,NA,NA,"ok",NA
"552->570",1981,"570","Lesotho (Basutoland)","GPH","552","Zimbabwe (Rhodesia) (Southern Rhodesia)","GPH",847524.752475247,"552",NA,NA,NA,NA,NA,"ok",NA
"339->625",1981,"625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH","339","Albania","GPH",292529.252925293,"339",NA,NA,NA,NA,NA,"ok",NA
"552->540",1981,"540","Angola","GPH","552","Zimbabwe (Rhodesia) (Southern Rhodesia)","GPH",1612376.23762376,"552",NA,NA,NA,NA,NA,"ok",NA
"552->812",1981,"812","Laos","GPH","552","Zimbabwe (Rhodesia) (Southern Rhodesia)","GPH",37128.7128712871,"552",NA,NA,NA,NA,NA,"ok",NA
"230->265",1981,"265","German Democratic Republic","GPH","230","Spain","GPH",111891089.108911,"230",NA,NA,NA,NA,NA,"ok",NA
"450->461",1981,"461","Togo (French Togoland)","GPH","450","Liberia","GPH",97029.702970297,"450",NA,NA,NA,NA,NA,"ok",NA
"450->651",1981,"651","Egypt Arab Republic (Egypt)","GPH","450","Liberia","GPH",63861.3861386139,"450",NA,NA,NA,NA,NA,"ok",NA
"450->732",1981,"732","South Korea (Republic of South Korea)","GPH","450","Liberia","GPH",2970.29702970297,"450",NA,NA,NA,NA,NA,"ok",NA
