id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
30<-200,1881,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,59794,30,,,,,,ok,
30<-British Northern America,1881,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,British Northern America,British Northern America,RIC,,,,21357,30,,21357,30,20|21,,split_failed_no_ratio,
30<-53,1881,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,53,Barbados,GPH,1,,,5871,30,,,,,,ignore_resolved,
30<-Demerara,1881,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,Demerara,Demerara,RIC,,,,6813,30,,,,,,ignore_resolved,
30<-51,1881,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,51,Jamaica,GPH-AUTONOMOUS-CITED,1,,,1342,30,,,,,,ok,
30<-1032,1881,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,1032,Turks and Caicos Is.,GPH,1,,,414,30,,,,,,ignore_resolved,
30->200,1881,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,2488,30,,,,,,ok,
30->British Northern America,1881,British Northern America,British Northern America,RIC,,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,1964,30,,1964,30,20|21,,split_failed_no_ratio,
30->53,1881,53,Barbados,GPH,1,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,685,30,,,,,,ignore_resolved,
30->Demerara,1881,Demerara,Demerara,RIC,,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,1607,30,,,,,,ignore_resolved,
30->51,1881,51,Jamaica,GPH-AUTONOMOUS-CITED,1,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,486,30,,,,,,ok,
30->Nassau (Bahamas),1881,Nassau (Bahamas),Nassau (Bahamas),RIC,,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,17,30,,,,,,ignore_resolved,
30<-2,1881,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,166629,30,,,,,,ok,
