id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
291->200,1865,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,291,Danzig (Free City of Danzig),GPH,1,,,2099035.4463541456,291,,,,,,ignore_resolved,
291->210,1865,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,291,Danzig (Free City of Danzig),GPH,1,,,231254.71361092365,291,,,,,,ignore_resolved,
291->Norway & Sweden,1865,Norway & Sweden,Norway & Sweden,RIC,,,,291,Danzig (Free City of Danzig),GPH,1,,,195212.95597983565,291,,195212.95597983565,239,380|385,,split_failed_no_ratio,
291->220,1865,220,France,GPH-AUTONOMOUS-CITED,1,,,291,Danzig (Free City of Danzig),GPH,1,,,112015.24232921842,291,,,,,,ignore_resolved,
291->211,1865,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,291,Danzig (Free City of Danzig),GPH,1,,,74663.59703092129,291,,,,,,ignore_resolved,
291->Hanse Towns,1865,Hanse Towns,Hanse Towns,RIC,,,,291,Danzig (Free City of Danzig),GPH,1,,,14964.474258722661,291,,14964.474258722661,239,246|248|276,,split_failed_no_ratio,
291<-200,1865,291,Danzig (Free City of Danzig),GPH,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,624022.5459453022,291,,,,,,ignore_resolved,
291<-210,1865,291,Danzig (Free City of Danzig),GPH,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,49894.81205096654,291,,,,,,ignore_resolved,
291<-Norway & Sweden,1865,291,Danzig (Free City of Danzig),GPH,1,,,Norway & Sweden,Norway & Sweden,RIC,,,,65732.54475449529,291,,65732.54475449529,239,380|385,,split_failed_no_ratio,
291<-220,1865,291,Danzig (Free City of Danzig),GPH,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,80220.6962251419,291,,,,,,ignore_resolved,
291<-211,1865,291,Danzig (Free City of Danzig),GPH,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,20600.960584289285,291,,,,,,ignore_resolved,
291<-Hanse Towns,1865,291,Danzig (Free City of Danzig),GPH,1,,,Hanse Towns,Hanse Towns,RIC,,,,70495.77263525582,291,,70495.77263525582,239,246|248|276,,split_failed_no_ratio,
Kaliningrad (Königsberg)->239,1865,239,Prussia,GPH-AUTONOMOUS-CITED,,1,,Kaliningrad (Königsberg),Kaliningrad (Königsberg),RIC,1,,,630016.2743619259,Kaliningrad (Königsberg),,,,,,ignore_resolved,
Kaliningrad (Königsberg)->365,1865,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,Kaliningrad (Königsberg),Kaliningrad (Königsberg),RIC,1,,,1526058.8258643274,Kaliningrad (Königsberg),,,,,,ignore_resolved,
Kaliningrad (Königsberg)->200,1865,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Kaliningrad (Königsberg),Kaliningrad (Königsberg),RIC,1,,,598062.9539951574,Kaliningrad (Königsberg),,,,,,ignore_resolved,
Kaliningrad (Königsberg)->255,1865,255,Germany (Zollverein),GPH,,,,Kaliningrad (Königsberg),Kaliningrad (Königsberg),RIC,1,,,181994.9986107252,Kaliningrad (Königsberg),,181994.9986107252,239,212|240|244|245|247|249|252|254|257|258|259|261|262|264|266|267|268|269|270|271|272|273|274|275|277,,split_failed_no_ratio,
Kaliningrad (Königsberg)->210,1865,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,Kaliningrad (Königsberg),Kaliningrad (Königsberg),RIC,1,,,141586.94875560672,Kaliningrad (Königsberg),,,,,,ignore_resolved,
Kaliningrad (Königsberg)->Norway & Sweden,1865,Norway & Sweden,Norway & Sweden,RIC,,,,Kaliningrad (Königsberg),Kaliningrad (Königsberg),RIC,1,,,116976.93803834397,Kaliningrad (Königsberg),,116976.93803834397,239,380|385,,split_failed_no_ratio,
Kaliningrad (Königsberg)->220,1865,220,France,GPH-AUTONOMOUS-CITED,1,,,Kaliningrad (Königsberg),Kaliningrad (Königsberg),RIC,1,,,89429.60346127892,Kaliningrad (Königsberg),,,,,,ignore_resolved,
Kaliningrad (Königsberg)->211,1865,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,Kaliningrad (Königsberg),Kaliningrad (Königsberg),RIC,1,,,47473.50454491327,Kaliningrad (Königsberg),,,,,,ignore_resolved,
Kaliningrad (Königsberg)->390,1865,390,Denmark,GPH-AUTONOMOUS-CITED,,,,Kaliningrad (Königsberg),Kaliningrad (Königsberg),RIC,1,,,14726.312864684634,Kaliningrad (Königsberg),,,,,,ignore_resolved,
Kaliningrad (Königsberg)<-239,1865,Kaliningrad (Königsberg),Kaliningrad (Königsberg),RIC,1,,,239,Prussia,GPH-AUTONOMOUS-CITED,,1,,1901639.344262295,Kaliningrad (Königsberg),,,,,,ignore_resolved,
Kaliningrad (Königsberg)<-365,1865,Kaliningrad (Königsberg),Kaliningrad (Königsberg),RIC,1,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,683801.0558488469,Kaliningrad (Königsberg),,,,,,ignore_resolved,
Kaliningrad (Königsberg)<-200,1865,Kaliningrad (Königsberg),Kaliningrad (Königsberg),RIC,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1234708.053824475,Kaliningrad (Königsberg),,,,,,ignore_resolved,
Kaliningrad (Königsberg)<-255,1865,Kaliningrad (Königsberg),Kaliningrad (Königsberg),RIC,1,,,255,Germany (Zollverein),GPH,,,,199380.7803755011,Kaliningrad (Königsberg),,199380.7803755011,239,212|240|244|245|247|249|252|254|257|258|259|261|262|264|266|267|268|269|270|271|272|273|274|275|277,,split_failed_no_ratio,
Kaliningrad (Königsberg)<-210,1865,Kaliningrad (Königsberg),Kaliningrad (Königsberg),RIC,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,132338.34795379668,Kaliningrad (Königsberg),,,,,,ignore_resolved,
Kaliningrad (Königsberg)<-Norway & Sweden,1865,Kaliningrad (Königsberg),Kaliningrad (Königsberg),RIC,1,,,Norway & Sweden,Norway & Sweden,RIC,,,,99908.70479895208,Kaliningrad (Königsberg),,99908.70479895208,239,380|385,,split_failed_no_ratio,
Kaliningrad (Königsberg)<-220,1865,Kaliningrad (Königsberg),Kaliningrad (Königsberg),RIC,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,113602.9849561386,Kaliningrad (Königsberg),,,,,,ignore_resolved,
