id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
Kenya (British East Africa Protectorate) & Uganda<-200,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,,,,2379131,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-205,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,205,Ireland,GPH-AUTONOMOUS-CITED,,,,2108,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-681,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,681,Aden,GPH-AUTONOMOUS-CITED,,,,1412,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-780,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,,,,2103,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-720,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,720,Hong Kong,GPH-AUTONOMOUS-CITED,,,,2250,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-750,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,750,India,GPH-AUTONOMOUS-CITED,,,,370824,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-820,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,820,Malaysia (British Malaya),GPH,,,,813,Kenya (British East Africa Protectorate) & Uganda,,813,,821|827|8221|8222|8223|8224|8225,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-824,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,824,Sarawak,GPH-AUTONOMOUS-CITED,,,,14220,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-560,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,560,South Africa,GPH-AUTONOMOUS-CITED,,,,109170,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-511,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,511,Zanzibar,GPH-AUTONOMOUS-CITED,,,,3428,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-591,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,591,Seychelles,GPH-AUTONOMOUS-CITED,,,,241,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-20,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,,,,109706,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-900,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,900,Australia,GPH-AUTONOMOUS-CITED,,,,3880,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-920,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,920,New Zealand,GPH-AUTONOMOUS-CITED,,,,551,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-512,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,512,Tanzania (Tanganyika),GPH-AUTONOMOUS-CITED,,,,803423,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-British Colonies (other),1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,British Colonies (other),British Colonies (other),RIC,,,,6820,Kenya (British East Africa Protectorate) & Uganda,,6820,,21|30|31|51|52|53|80|110|231|338|352|420|452|475|501|552|570|935|945|950|1055|1063|1163|4050|8218|9620,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-305,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,305,Austria,GPH-AUTONOMOUS-CITED,,,,3626,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-490,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),GPH-AUTONOMOUS-CITED,,,,32397,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-Belgium & Luxemburg,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,Belgium & Luxemburg,Belgium & Luxemburg,RIC,,,,129683,Kenya (British East Africa Protectorate) & Uganda,,129683,,211|212,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-710,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,,,,14101,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-315,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,315,Czechoslovakia,GPH-AUTONOMOUS-CITED,,,,40662,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-390,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,390,Denmark,GPH-AUTONOMOUS-CITED,,,,6312,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-850,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,,,,94252,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-651,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,,,,11486,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-531,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,531,Eritrea,GPH-AUTONOMOUS-CITED,,,,9,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
Kenya (British East Africa Protectorate) & Uganda<-375,1935,Kenya (British East Africa Protectorate) & Uganda,Kenya (British East Africa Protectorate) & Uganda,RIC,,,,375,Finland,GPH-AUTONOMOUS-CITED,,,,7864,Kenya (British East Africa Protectorate) & Uganda,,,,,,split_failed_error,
