id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
20->200,1851,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,1921900,20,,,,,,ok,
20->British Northern America,1851,British Northern America,British Northern America,RIC,,,,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,259379,20,,259379,20,21|1022|1023|1024|1028,,split_failed_no_ratio,
20->British West Indies,1851,British West Indies,British West Indies,RIC,,,,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,978,20,,978,20,30|31|51|54|1032|1048|1055|1063,,split_failed_no_ratio,
20->2,1851,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,1017886,20,,,,,,ok,
20<-200,1851,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,3012033,20,,,,,,ok,
20<-British West Indies,1851,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,British West Indies,British West Indies,RIC,,,,3406,20,,3406,20,30|31|51|54|1032|1048|1055|1063,,split_failed_no_ratio,
20<-British Northern America,1851,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,British Northern America,British Northern America,RIC,,,,109243,20,,109243,20,21|1022|1023|1024|1028,,split_failed_no_ratio,
20<-2,1851,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,2091441,20,,,,,,ok,
Cape Town<-200,1851,Cape Town,Cape Town,RIC,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,953787,Cape Town,,,,,,ignore_resolved,
Cape Town<-Guernsey,1851,Cape Town,Cape Town,RIC,1,,,Guernsey,Guernsey,RIC,,,,20,Cape Town,,,,,,ignore_resolved,
Cape Town<-220,1851,Cape Town,Cape Town,RIC,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,8330,Cape Town,,,,,,ignore_resolved,
Cape Town<-Chennai (Madras) & Kolkata (Calcutta),1851,Cape Town,Cape Town,RIC,1,,,Chennai (Madras) & Kolkata (Calcutta),Chennai (Madras) & Kolkata (Calcutta),RIC,,,,32853,Cape Town,,,,,,ignore_resolved,
Cape Town<-Mumbai (Bombay),1851,Cape Town,Cape Town,RIC,1,,,Mumbai (Bombay),Mumbai (Bombay),RIC,,,,423,Cape Town,,,,,,ignore_resolved,
Cape Town<-Adelaide,1851,Cape Town,Cape Town,RIC,1,,,Adelaide,Adelaide,RIC,,,,10638,Cape Town,,,,,,ignore_resolved,
Cape Town<-780,1851,Cape Town,Cape Town,RIC,1,,,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,,,,372,Cape Town,,,,,,ignore_resolved,
Cape Town<-710,1851,Cape Town,Cape Town,RIC,1,,,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,,,,27137,Cape Town,,,,,,ignore_resolved,
