"id","year","importerId","importerLabel","importerType","exporterId","exporterLabel","exporterType","value","reportedBy","partial","valueToSplit","newReporters","newPartners","originalReportedTradeFlowIds","status","notes"
"625->900",1954,"900","Australia","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",106761.565836299,"625",NA,NA,NA,NA,NA,"ok",NA
"625->501",1954,"501","Kenya (British East Africa Protectorate)","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",35587.1886120996,"625",NA,NA,NA,NA,NA,"ok",NA
"625->380",1954,"380","Sweden","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",284697.508896797,"625",NA,NA,NA,NA,NA,"ok",NA
"625->310",1954,"310","Hungary","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",142348.754448399,"625",NA,NA,NA,NA,NA,"ok",NA
"625->500",1954,"500","Uganda","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",35587.1886120996,"625",NA,NA,NA,NA,NA,"ok",NA
"625->560",1954,"560","South Africa","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",142348.754448399,"625",NA,NA,NA,NA,NA,"ok",NA
"52->490",1954,"490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH","52","Trinidad and Tobago","GPH",35587.1886120996,"52",NA,NA,NA,NA,NA,"ok",NA
"52->560",1954,"560","South Africa","GPH","52","Trinidad and Tobago","GPH",498220.640569395,"52",NA,NA,NA,NA,NA,"ok",NA
"615->960",1954,"960","French Polynesia","GPH","615","Algeria (Regency of Algiers)","GPH",213523.131672598,"615",NA,NA,NA,NA,NA,"ok",NA
"380->490",1954,"490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH","380","Sweden","GPH",498220.640569395,"380",NA,NA,NA,NA,NA,"ok",NA
"615->315",1954,"315","Czechoslovakia","GPH","615","Algeria (Regency of Algiers)","GPH",106761.565836299,"615",NA,NA,NA,NA,NA,"ok",NA
"380->680",1954,"680","Yemen People's Republic (South Yemen)","GPH","380","Sweden","GPH",35587.1886120996,"380",NA,NA,NA,NA,NA,"ok",NA
"380->315",1954,"315","Czechoslovakia","GPH","380","Sweden","GPH",1032028.46975089,"380",NA,NA,NA,NA,NA,"ok",NA
"490->100",1954,"100","Colombia (New Granada) (Gran Colombia)","GPH","490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH",249110.320284698,"490",NA,NA,NA,NA,NA,"ok",NA
"380->265",1954,"265","German Democratic Republic","GPH","380","Sweden","GPH",6334519.57295374,"380",NA,NA,NA,NA,NA,"ok",NA
"380->365",1954,"365","Russia (USSR)","GPH","380","Sweden","GPH",8042704.62633452,"380",NA,NA,NA,NA,NA,"ok",NA
"390->490",1954,"490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH","390","Denmark","GPH",249110.320284698,"390",NA,NA,NA,NA,NA,"ok",NA
"615->365",1954,"365","Russia (USSR)","GPH","615","Algeria (Regency of Algiers)","GPH",747330.960854092,"615",NA,NA,NA,NA,NA,"ok",NA
"900->365",1954,"365","Russia (USSR)","GPH","900","Australia","GPH",10889679.7153025,"900",NA,NA,NA,NA,NA,"ok",NA
"390->265",1954,"265","German Democratic Republic","GPH","390","Denmark","GPH",8505338.07829181,"390",NA,NA,NA,NA,NA,"ok",NA
