"id","year","importerId","importerLabel","importerType","exporterId","exporterLabel","exporterType","value","reportedBy","partial","valueToSplit","newReporters","newPartners","originalReportedTradeFlowIds","status","notes"
"704->484",2021,"484","Congo (Brazzaville) (French Congo) (Middle Congo)","GPH","704","Uzbekistan","GPH",3387.59124087591,"704",NA,NA,NA,NA,NA,"ok",NA
"704->991",2021,"991","American Samoa","GPH","704","Uzbekistan","GPH",5605.1094890511,"704",NA,NA,NA,NA,NA,"ok",NA
"630->461",2021,"461","Togo (French Togoland)","GPH","630","Iran (Persia)","GPH",36183.9416058394,"630",NA,NA,NA,NA,NA,"ok",NA
"1062->439",2021,"439","Burkina Faso (Upper Volta)","GPH","1062","Anguilla","GPH",103472.262773723,"1062",NA,NA,NA,NA,NA,"ok",NA
"94->910",2021,"910","Papua New Guinea","GPH","94","Costa Rica","GPH",6423.35766423358,"94",NA,NA,NA,NA,NA,"ok",NA
"439->235",2021,"235","Portugal","GPH","439","Burkina Faso (Upper Volta)","GPH",415121.897810219,"439",NA,NA,NA,NA,NA,"ok",NA
"439->349",2021,"349","Slovenia","GPH","439","Burkina Faso (Upper Volta)","GPH",24044.5255474453,"439",NA,NA,NA,NA,NA,"ok",NA
"439->815",2021,"815","Vietnam","GPH","439","Burkina Faso (Upper Volta)","GPH",1589819.7080292,"439",NA,NA,NA,NA,NA,"ok",NA
"439->355",2021,"355","Bulgaria","GPH","439","Burkina Faso (Upper Volta)","GPH",19115.3284671533,"439",NA,NA,NA,NA,NA,"ok",NA
"439->404",2021,"404","Guinea-Bissau (Portuguese Guinea)","GPH","439","Burkina Faso (Upper Volta)","GPH",61217.5182481752,"439",NA,NA,NA,NA,NA,"ok",NA
"439->370",2021,"370","Belarus (Byelorussia)","GPH","439","Burkina Faso (Upper Volta)","GPH",12065.6934306569,"439",NA,NA,NA,NA,NA,"ok",NA
"10->704",2021,"704","Uzbekistan","GPH","10","Greenland","GPH",588.321167883212,"10",NA,NA,NA,NA,NA,"ok",NA
"987->439",2021,"439","Burkina Faso (Upper Volta)","GPH","987","Federated States of Micronesia","GPH",1021.89781021898,"987",NA,NA,NA,NA,NA,"ok",NA
"115->439",2021,"439","Burkina Faso (Upper Volta)","GPH","115","Surinam (Dutch Guiana)","GPH",9662.77372262774,"115",NA,NA,NA,NA,NA,"ok",NA
"531->439",2021,"439","Burkina Faso (Upper Volta)","GPH","531","Eritrea","GPH",16144.5255474453,"531",NA,NA,NA,NA,NA,"ok",NA
"731->704",2021,"704","Uzbekistan","GPH","731","North Korea (Democratic People's Republic of Korea)","GPH",368142.335766423,"731",NA,NA,NA,NA,NA,"ok",NA
"780->935",2021,"935","Vanuatu (New Hebrides)","GPH","780","Sri Lanka (Ceylon)","GPH",138641.605839416,"780",NA,NA,NA,NA,NA,"ok",NA
"316->57",2021,"57","St. Vincent and the Grenadines","GPH","316","Czech Republic","GPH",6690.51094890511,"316",NA,NA,NA,NA,NA,"ok",NA
"316->983",2021,"983","Marshall Is.","GPH","316","Czech Republic","GPH",7102.1897810219,"316",NA,NA,NA,NA,NA,"ok",NA
"439->625",2021,"625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH","439","Burkina Faso (Upper Volta)","GPH",6021.89781021898,"439",NA,NA,NA,NA,NA,"ok",NA
"439->541",2021,"541","Mozambique (Portuguese East Africa)","GPH","439","Burkina Faso (Upper Volta)","GPH",53950.3649635036,"439",NA,NA,NA,NA,NA,"ok",NA
"620->390",2021,"390","Denmark","GPH","620","Libya","GPH",163006569.343066,"620",NA,NA,NA,NA,NA,"ok",NA
"439->316",2021,"316","Czech Republic","GPH","439","Burkina Faso (Upper Volta)","GPH",119549.635036496,"439",NA,NA,NA,NA,NA,"ok",NA
"439->369",2021,"369","Ukraine","GPH","439","Burkina Faso (Upper Volta)","GPH",900965.693430657,"439",NA,NA,NA,NA,NA,"ok",NA
"704->811",2021,"811","Cambodia (Kampuchea)","GPH","704","Uzbekistan","GPH",5010.94890510949,"704",NA,NA,NA,NA,NA,"ok",NA
"316->987",2021,"987","Federated States of Micronesia","GPH","316","Czech Republic","GPH",272438.686131387,"316",NA,NA,NA,NA,NA,"ok",NA
"940->439",2021,"439","Burkina Faso (Upper Volta)","GPH","940","Solomon Islands (British Solomon Islands Protectorate)","GPH",5432.84671532847,"940",NA,NA,NA,NA,NA,"ok",NA
"991->704",2021,"704","Uzbekistan","GPH","991","American Samoa","GPH",58.3941605839416,"991",NA,NA,NA,NA,NA,"ok",NA
"702->439",2021,"439","Burkina Faso (Upper Volta)","GPH","702","Tajikistan","GPH",2673.72262773723,"702",NA,NA,NA,NA,NA,"ok",NA
"620->348",2021,"348","Serbia (Serbia and Montenegro) (Federal Republic of Yugoslavia)","GPH","620","Libya","GPH",4094160.58394161,"620",NA,NA,NA,NA,NA,"ok",NA
"439->572",2021,"572","Eswatini (Swaziland)","GPH","439","Burkina Faso (Upper Volta)","GPH",717.518248175182,"439",NA,NA,NA,NA,NA,"ok",NA
"439->155",2021,"155","Chile","GPH","439","Burkina Faso (Upper Volta)","GPH",18337.9562043796,"439",NA,NA,NA,NA,NA,"ok",NA
"439->512",2021,"512","Tanzania (Tanganyika)","GPH","439","Burkina Faso (Upper Volta)","GPH",13345.2554744526,"439",NA,NA,NA,NA,NA,"ok",NA
"439->100",2021,"100","Colombia (New Granada) (Gran Colombia)","GPH","439","Burkina Faso (Upper Volta)","GPH",8267.15328467153,"439",NA,NA,NA,NA,NA,"ok",NA
"231->651",2021,"651","Egypt Arab Republic (Egypt)","GPH","231","Gibraltar","GPH",16640.8759124088,"231",NA,NA,NA,NA,NA,"ok",NA
"517->811",2021,"811","Cambodia (Kampuchea)","GPH","517","Rwanda","GPH",2425.54744525547,"517",NA,NA,NA,NA,NA,"ok",NA
"780->955",2021,"955","Tonga (Haʻapai)","GPH","780","Sri Lanka (Ceylon)","GPH",10000,"780",NA,NA,NA,NA,NA,"ok",NA
"840->56",2021,"56","St. Lucia","GPH","840","Philippines","GPH",4014.59854014599,"840",NA,NA,NA,NA,NA,"ok",NA
"679->625",2021,"625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH","679","Yemen","GPH",97858.3941605839,"679",NA,NA,NA,NA,NA,"ok",NA
"1065->750",2021,"750","India","GPH","1065","Curacao","GPH",172256.934306569,"1065",NA,NA,NA,NA,NA,"ok",NA
"625->900",2021,"900","Australia","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",35766.4233576642,"625",NA,NA,NA,NA,NA,"ok",NA
"750->1065",2021,"1065","Curacao","GPH","750","India","GPH",11471020.4379562,"750",NA,NA,NA,NA,NA,"ok",NA
"625->501",2021,"501","Kenya (British East Africa Protectorate)","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",286131.386861314,"625",NA,NA,NA,NA,NA,"ok",NA
"750->1163",2021,"1163","Falkland Is.","GPH","750","India","GPH",68883.9416058394,"750",NA,NA,NA,NA,NA,"ok",NA
"625->551",2021,"551","Zambia (Northern Rhodesia)","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",166423.357664234,"625",NA,NA,NA,NA,NA,"ok",NA
"57->344",2021,"344","Croatia","GPH","57","St. Vincent and the Grenadines","GPH",41.6058394160584,"57",NA,NA,NA,NA,NA,"ok",NA
"625->310",2021,"310","Hungary","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",729.92700729927,"625",NA,NA,NA,NA,NA,"ok",NA
"625->140",2021,"140","Brazil","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",9489.05109489051,"625",NA,NA,NA,NA,NA,"ok",NA
"625->500",2021,"500","Uganda","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",143065.693430657,"625",NA,NA,NA,NA,NA,"ok",NA
"750->626",2021,"626","South Sudan","GPH","750","India","GPH",20648652.5547445,"750",NA,NA,NA,NA,NA,"ok",NA
"750->6631",2021,"6631","West Bank","GPH","750","India","GPH",2430941.60583942,"750",NA,NA,NA,NA,NA,"ok",NA
"625->830",2021,"830","Singapore","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",19708.0291970803,"625",NA,NA,NA,NA,NA,"ok",NA
"231->690",2021,"690","Kuwait","GPH","231","Gibraltar","GPH",13.8686131386861,"231",NA,NA,NA,NA,NA,"ok",NA
"625->600",2021,"600","Morocco","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",51094.8905109489,"625",NA,NA,NA,NA,NA,"ok",NA
"625->960",2021,"960","French Polynesia","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",33576.6423357664,"625",NA,NA,NA,NA,NA,"ok",NA
"350->59",2021,"59","Montserrat","GPH","350","Greece","GPH",65472.2627737226,"350",NA,NA,NA,NA,NA,"ok",NA
"690->367",2021,"367","Latvia","GPH","690","Kuwait","GPH",5427.00729927007,"690",NA,NA,NA,NA,NA,"ok",NA
"625->365",2021,"365","Russia (USSR)","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",2189.78102189781,"625",NA,NA,NA,NA,NA,"ok",NA
"10->705",2021,"705","Kazakhstan","GPH","10","Greenland","GPH",265764.96350365,"10",NA,NA,NA,NA,NA,"ok",NA
"290->990",2021,"990","Samoa (Western Samoa) (German Samoa)","GPH","290","Poland","GPH",3118.24817518248,"290",NA,NA,NA,NA,NA,"ok",NA
"1062->750",2021,"750","India","GPH","1062","Anguilla","GPH",69797.8102189781,"1062",NA,NA,NA,NA,NA,"ok",NA
"331->750",2021,"750","India","GPH","331","San Marino","GPH",58270.0729927007,"331",NA,NA,NA,NA,NA,"ok",NA
"731->625",2021,"625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH","731","North Korea (Democratic People's Republic of Korea)","GPH",3553918.24817518,"731",NA,NA,NA,NA,NA,"ok",NA
"451->625",2021,"625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH","451","Sierra Leone","GPH",4379.56204379562,"451",NA,NA,NA,NA,NA,"ok",NA
"701->840",2021,"840","Philippines","GPH","701","Turkmenistan","GPH",6197.8102189781,"701",NA,NA,NA,NA,NA,"ok",NA
"375->1163",2021,"1163","Falkland Is.","GPH","375","Finland","GPH",1151.82481751825,"375",NA,NA,NA,NA,NA,"ok",NA
"970->325",2021,"325","Italy","GPH","970","Nauru","GPH",22936.496350365,"970",NA,NA,NA,NA,NA,"ok",NA
"1073->350",2021,"350","Greece","GPH","1073","Sint Maarten","GPH",1516.05839416058,"1073",NA,NA,NA,NA,NA,"ok",NA
"625->565",2021,"565","Namibia (South West Africa) (German South West Africa)","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",138686.131386861,"625",NA,NA,NA,NA,NA,"ok",NA
"212->860",2021,"860","East Timor (Portuguese Timor)","GPH","212","Luxemburg","GPH",13976.6423357664,"212",NA,NA,NA,NA,NA,"ok",NA
"690->432",2021,"432","Mali (French Sudan) (Upper Senegal and Niger)","GPH","690","Kuwait","GPH",1452.55474452555,"690",NA,NA,NA,NA,NA,"ok",NA
"483->130",2021,"130","Ecuador","GPH","483","Chad","GPH",2283.21167883212,"483",NA,NA,NA,NA,NA,"ok",NA
"991->52",2021,"52","Trinidad and Tobago","GPH","991","American Samoa","GPH",2221.89781021898,"991",NA,NA,NA,NA,NA,"ok",NA
"432->52",2021,"52","Trinidad and Tobago","GPH","432","Mali (French Sudan) (Upper Senegal and Niger)","GPH",15884.6715328467,"432",NA,NA,NA,NA,NA,"ok",NA
"1065->367",2021,"367","Latvia","GPH","1065","Curacao","GPH",6781.75182481752,"1065",NA,NA,NA,NA,NA,"ok",NA
"130->461",2021,"461","Togo (French Togoland)","GPH","130","Ecuador","GPH",656567.153284671,"130",NA,NA,NA,NA,NA,"ok",NA
"731->130",2021,"130","Ecuador","GPH","731","North Korea (Democratic People's Republic of Korea)","GPH",21894.1605839416,"731",NA,NA,NA,NA,NA,"ok",NA
"95->694",2021,"694","Qatar","GPH","95","Panama","GPH",36064.9635036496,"95",NA,NA,NA,NA,NA,"ok",NA
"95->698",2021,"698","Oman (Sultanate of Muscat and Oman)","GPH","95","Panama","GPH",1927.00729927007,"95",NA,NA,NA,NA,NA,"ok",NA
"95->692",2021,"692","Bahrain","GPH","95","Panama","GPH",1470.80291970803,"95",NA,NA,NA,NA,NA,"ok",NA
"145->616",2021,"616","Tunisia (Regency of Tunis)","GPH","145","Bolivia","GPH",31629.9270072993,"145",NA,NA,NA,NA,NA,"ok",NA
"645->694",2021,"694","Qatar","GPH","645","Iraq (Mesopotamia)","GPH",21436504.379562,"645",NA,NA,NA,NA,NA,"ok",NA
"375->983",2021,"983","Marshall Is.","GPH","375","Finland","GPH",966276.642335766,"375",NA,NA,NA,NA,NA,"ok",NA
"940->52",2021,"52","Trinidad and Tobago","GPH","940","Solomon Islands (British Solomon Islands Protectorate)","GPH",527.737226277372,"940",NA,NA,NA,NA,NA,"ok",NA
"145->705",2021,"705","Kazakhstan","GPH","145","Bolivia","GPH",15142137.2262774,"145",NA,NA,NA,NA,NA,"ok",NA
"365->570",2021,"570","Lesotho (Basutoland)","GPH","365","Russia (USSR)","GPH",6108.02919708029,"365",NA,NA,NA,NA,NA,"ok",NA
"365->30",2021,"30","Bermuda","GPH","365","Russia (USSR)","GPH",59413.8686131387,"365",NA,NA,NA,NA,NA,"ok",NA
"365->946",2021,"946","Kiribati","GPH","365","Russia (USSR)","GPH",238321.167883212,"365",NA,NA,NA,NA,NA,"ok",NA
"95->57",2021,"57","St. Vincent and the Grenadines","GPH","95","Panama","GPH",22056.9343065693,"95",NA,NA,NA,NA,NA,"ok",NA
"365->985",2021,"985","Guam","GPH","365","Russia (USSR)","GPH",15721.1678832117,"365",NA,NA,NA,NA,NA,"ok",NA
"145->471",2021,"471","Cameroun (French Cameroon)","GPH","145","Bolivia","GPH",1461763.50364964,"145",NA,NA,NA,NA,NA,"ok",NA
"520->52",2021,"52","Trinidad and Tobago","GPH","520","Somalia","GPH",5638.68613138686,"520",NA,NA,NA,NA,NA,"ok",NA
"365->990",2021,"990","Samoa (Western Samoa) (German Samoa)","GPH","365","Russia (USSR)","GPH",9605.83941605839,"365",NA,NA,NA,NA,NA,"ok",NA
"52->983",2021,"983","Marshall Is.","GPH","52","Trinidad and Tobago","GPH",9413422.62773723,"52",NA,NA,NA,NA,NA,"ok",NA
"52->490",2021,"490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH","52","Trinidad and Tobago","GPH",29225.5474452555,"52",NA,NA,NA,NA,NA,"ok",NA
"52->373",2021,"373","Azerbaijan","GPH","52","Trinidad and Tobago","GPH",37026.2773722628,"52",NA,NA,NA,NA,NA,"ok",NA
"52->615",2021,"615","Algeria (Regency of Algiers)","GPH","52","Trinidad and Tobago","GPH",3135.76642335766,"52",NA,NA,NA,NA,NA,"ok",NA
"57->780",2021,"780","Sri Lanka (Ceylon)","GPH","57","St. Vincent and the Grenadines","GPH",1641.60583941606,"57",NA,NA,NA,NA,NA,"ok",NA
"52->616",2021,"616","Tunisia (Regency of Tunis)","GPH","52","Trinidad and Tobago","GPH",3675.91240875912,"52",NA,NA,NA,NA,NA,"ok",NA
"52->375",2021,"375","Finland","GPH","52","Trinidad and Tobago","GPH",5137813.86861314,"52",NA,NA,NA,NA,NA,"ok",NA
"52->350",2021,"350","Greece","GPH","52","Trinidad and Tobago","GPH",1055.47445255474,"52",NA,NA,NA,NA,NA,"ok",NA
"52->560",2021,"560","South Africa","GPH","52","Trinidad and Tobago","GPH",7791156.20437956,"52",NA,NA,NA,NA,NA,"ok",NA
"52->690",2021,"690","Kuwait","GPH","52","Trinidad and Tobago","GPH",42960.5839416058,"52",NA,NA,NA,NA,NA,"ok",NA
"552->530",2021,"530","Ethiopia (Abyssinia)","GPH","552","Zimbabwe (Rhodesia) (Southern Rhodesia)","GPH",29418.9781021898,"552",NA,NA,NA,NA,NA,"ok",NA
"780->482",2021,"482","Central African Republic (Ubangi Shari)","GPH","780","Sri Lanka (Ceylon)","GPH",19635.0364963504,"780",NA,NA,NA,NA,NA,"ok",NA
"692->700",2021,"700","Afghanistan","GPH","692","Bahrain","GPH",220992.700729927,"692",NA,NA,NA,NA,NA,"ok",NA
"780->615",2021,"615","Algeria (Regency of Algiers)","GPH","780","Sri Lanka (Ceylon)","GPH",722697.810218978,"780",NA,NA,NA,NA,NA,"ok",NA
"780->411",2021,"411","Equatorial Guinea (Spanish Guinea)","GPH","780","Sri Lanka (Ceylon)","GPH",28445.9854014599,"780",NA,NA,NA,NA,NA,"ok",NA
"780->439",2021,"439","Burkina Faso (Upper Volta)","GPH","780","Sri Lanka (Ceylon)","GPH",981994.160583941,"780",NA,NA,NA,NA,NA,"ok",NA
"692->572",2021,"572","Eswatini (Swaziland)","GPH","692","Bahrain","GPH",7305.10948905109,"692",NA,NA,NA,NA,NA,"ok",NA
"212->731",2021,"731","North Korea (Democratic People's Republic of Korea)","GPH","212","Luxemburg","GPH",89.0510948905109,"212",NA,NA,NA,NA,NA,"ok",NA
"780->520",2021,"520","Somalia","GPH","780","Sri Lanka (Ceylon)","GPH",334531.386861314,"780",NA,NA,NA,NA,NA,"ok",NA
"780->212",2021,"212","Luxemburg","GPH","780","Sri Lanka (Ceylon)","GPH",1660724.81751825,"780",NA,NA,NA,NA,NA,"ok",NA
"694->439",2021,"439","Burkina Faso (Upper Volta)","GPH","694","Qatar","GPH",433427.737226277,"694",NA,NA,NA,NA,NA,"ok",NA
"552->344",2021,"344","Croatia","GPH","552","Zimbabwe (Rhodesia) (Southern Rhodesia)","GPH",520924.087591241,"552",NA,NA,NA,NA,NA,"ok",NA
"694->541",2021,"541","Mozambique (Portuguese East Africa)","GPH","694","Qatar","GPH",13861679.5620438,"694",NA,NA,NA,NA,NA,"ok",NA
"694->705",2021,"705","Kazakhstan","GPH","694","Qatar","GPH",19841.6058394161,"694",NA,NA,NA,NA,NA,"ok",NA
"694->372",2021,"372","Georgia","GPH","694","Qatar","GPH",940822.627737226,"694",NA,NA,NA,NA,NA,"ok",NA
