id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowId,status,notes
380<-211,1873,380,Sweden,GPH-AUTONOMOUS-CITED,211,Belgium,GPH-AUTONOMOUS-CITED,327722.3711448916,380,,,,,,ok,
380<-200,1873,380,Sweden,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,5273249.973637912,380,,,,,,ok,
380<-220,1873,380,Sweden,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,519860.3641853005,380,,,,,,ok,
380<-235,1873,380,Sweden,GPH-AUTONOMOUS-CITED,235,Portugal,GPH-AUTONOMOUS-CITED,64156.99594301349,380,,,,,,ok,
380<-230,1873,380,Sweden,GPH-AUTONOMOUS-CITED,230,Spain,GPH-AUTONOMOUS-CITED,94015.52865697652,380,,,,,,ok,
380<-325,1873,380,Sweden,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,65877.46901760988,380,,,,,,ok,
380<-300,1873,380,Sweden,GPH-AUTONOMOUS-CITED,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,2108.9669946665335,380,,,,,,ok,
380<-Southern Africa (other),1873,380,Sweden,GPH-AUTONOMOUS-CITED,Southern Africa (other),Southern Africa (other),RIC,14429.774174034177,380,,14429.774174034177,,540|541|561|562|563|564|572|5621|restOfTheWorld,,split_failed_no_ratio,
380<-Asia (other) & East Indies,1873,380,Sweden,GPH-AUTONOMOUS-CITED,Asia (other) & East Indies,Asia (other) & East Indies,RIC,11432.821076350156,380,,11432.821076350156,,630|670|672|673|674|681|682|690|692|694|696|698|700|710|720|721|730|740|741|750|751|752|760|761|775|780|781|790|800|811|815|824|827|835|840|850|860|6800|6802|6821|6822|6823|6826|6828|6832|6833|6844|6845|6846|6982|7010|7020|7030|7106|7121|7122|7124|7125|7127|7136|7137|7351|7411|7505|7507|7511|7512|7513|7514|7515|7516|7517|7519|7521|7522|7523|7526|7527|7528|7529|7531|7532|7533|7534|7535|7537|7538|7539|7541|7542|7543|7544|7545|7546|7548|7549|7552|7553|7570|7573|7574|7577|7579|7582|7587|7588|7694|7701|7702|7703|7704|7706|7707|7750|7751|7752|7755|7756|7757|7758|7760|7762|7766|7767|7768|7769|7770|7771|7772|7773|7774|7775|7776|7777|7778|7779|7780|7782|7783|7784|7785|7786|7787|7788|7789|7790|7791|7792|7793|7794|7795|7796|7797|8002|8124|8151|8171|8201|8202|8203|8210|8221|8223|8224|8231|8401|8501|8510|8522|8523|8531|8533|8536|8550|8551|8560|8571|8572|8574|restOfTheWorld,,split_failed_no_ratio,
380<-2,1873,380,Sweden,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,441773.0862512002,380,,,,,,ok,
380<-West Indies,1873,380,Sweden,GPH-AUTONOMOUS-CITED,West Indies,West Indies,RIC,72925.85871031118,380,,72925.85871031118,,5|6|30|31|40|41|42|51|65|66|68|1032|1033|1044|1048|1053|1054|1055|1063|1064|1081|1087,,split_failed_no_ratio,
380<-140,1873,380,Sweden,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,189751.5303885494,380,,,,,,ok,
380<-America (other),1873,380,Sweden,GPH-AUTONOMOUS-CITED,America (other),America (other),RIC,119545.1291187293,380,,119545.1291187293,,3|10|20|21|70|80|90|91|92|93|94|100|101|110|115|120|130|135|145|150|155|160|165|1001|1002|1024|1029|1072|1094|1101|1102|1103|1105|1106|1111|1163|10210|restOfTheWorld,,split_failed_no_ratio,
380->385,1873,385,Norway,GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,412025.55180011434,380,,,,,,ok,
380->375,1873,375,Finland,GPH,380,Sweden,GPH-AUTONOMOUS-CITED,200573.86101907506,380,,,,,,ignore_resolved,
380->365,1873,365,Russia (USSR),GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,194080.46264075968,380,,,,,,ok,
380->390,1873,390,Denmark,GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,1213988.001087783,380,,,,,,ok,
380->2555,1873,2555,Schleswig-Holstein,GPH,380,Sweden,GPH-AUTONOMOUS-CITED,451707.4307787083,380,,,,,,ignore_resolved,
380->Hanse Towns & Mecklenburg Schwerin & Oldenburg,1873,Hanse Towns & Mecklenburg Schwerin & Oldenburg,Hanse Towns & Mecklenburg Schwerin & Oldenburg,RIC,380,Sweden,GPH-AUTONOMOUS-CITED,561096.2188441751,380,,,,,,ignore_resolved,
380->210,1873,210,Netherlands,GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,291703.4348412447,380,,,,,,ok,
380->211,1873,211,Belgium,GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,408640.10478236014,380,,,,,,ok,
380->200,1873,200,United Kingdom,GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,6710677.477897471,380,,,,,,ok,
380->220,1873,220,France,GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,1064972.833175161,380,,,,,,ok,
380->235,1873,235,Portugal,GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,73425.35089325852,380,,,,,,ok,
380->230,1873,230,Spain,GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,86856.14070139802,380,,,,,,ok,
380->Gibraltar & Malta,1873,Gibraltar & Malta,Gibraltar & Malta,RIC,380,Sweden,GPH-AUTONOMOUS-CITED,6215.902721122415,380,,6215.902721122415,,231|338,,split_failed_no_ratio,
380->325,1873,325,Italy,GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,32744.487548769863,380,,,,,,ok,
380->300,1873,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,1165.4817602104526,380,,,,,,ok,
380->651,1873,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,29137.04400526132,380,,,,,,ok,
380->615,1873,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,57053.10711887359,380,,,,,,ok,
380->Northern Africa (other),1873,Northern Africa (other),Northern Africa (other),RIC,380,Sweden,GPH-AUTONOMOUS-CITED,1553.9756802806037,380,,1553.9756802806037,,600|616|640|6067,,split_failed_no_ratio,
380->Southern Africa (other),1873,Southern Africa (other),Southern Africa (other),RIC,380,Sweden,GPH-AUTONOMOUS-CITED,14762.768962665734,380,,14762.768962665734,,540|541|561|562|563|564|572|5621|restOfTheWorld,,split_failed_no_ratio,
380->Asia (other) & East Indies,1873,Asia (other) & East Indies,Asia (other) & East Indies,RIC,380,Sweden,GPH-AUTONOMOUS-CITED,1720.4730745963825,380,,1720.4730745963825,,630|670|672|673|674|681|682|690|692|694|696|698|700|710|720|721|730|740|741|750|751|752|760|761|775|780|781|790|800|811|815|824|827|835|840|850|860|6800|6802|6821|6822|6823|6826|6828|6832|6833|6844|6845|6846|6982|7010|7020|7030|7106|7121|7122|7124|7125|7127|7136|7137|7351|7411|7505|7507|7511|7512|7513|7514|7515|7516|7517|7519|7521|7522|7523|7526|7527|7528|7529|7531|7532|7533|7534|7535|7537|7538|7539|7541|7542|7543|7544|7545|7546|7548|7549|7552|7553|7570|7573|7574|7577|7579|7582|7587|7588|7694|7701|7702|7703|7704|7706|7707|7750|7751|7752|7755|7756|7757|7758|7760|7762|7766|7767|7768|7769|7770|7771|7772|7773|7774|7775|7776|7777|7778|7779|7780|7782|7783|7784|7785|7786|7787|7788|7789|7790|7791|7792|7793|7794|7795|7796|7797|8002|8124|8151|8171|8201|8202|8203|8210|8221|8223|8224|8231|8401|8501|8510|8522|8523|8531|8533|8536|8550|8551|8560|8571|8572|8574|restOfTheWorld,,split_failed_no_ratio,
380->900,1873,900,Australia,GPH,380,Sweden,GPH-AUTONOMOUS-CITED,61437.53850252244,380,,61437.53850252244,,901|902|903|904|905|906,,split_failed_no_ratio,
380->2,1873,2,United States of America,GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,385774.46262965986,380,,,,,,ok,
380->West Indies,1873,West Indies,West Indies,RIC,380,Sweden,GPH-AUTONOMOUS-CITED,1720.4730745963825,380,,1720.4730745963825,,5|6|30|31|40|41|42|51|65|66|68|1032|1033|1044|1048|1053|1054|1055|1063|1064|1081|1087,,split_failed_no_ratio,
380->140,1873,140,Brazil,GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,37406.414589611675,380,,,,,,ok,
380->America (other),1873,America (other),America (other),RIC,380,Sweden,GPH-AUTONOMOUS-CITED,15040.264619858699,380,,15040.264619858699,,3|10|20|21|70|80|90|91|92|93|94|100|101|110|115|120|130|135|145|150|155|160|165|1001|1002|1024|1029|1072|1094|1101|1102|1103|1105|1106|1111|1163|10210|restOfTheWorld,,split_failed_no_ratio,
830<-200,1873,830,Singapore,GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,2326069,830,,,,,,ignore_duplicate,
8272<-200,1873,8272,Penang,GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,290442,8272,,,,,,ignore_duplicate,
830<-900,1873,830,Singapore,GPH,900,Australia,GPH,50379,830,,,,,,ignore_duplicate,
830<-775,1873,830,Singapore,GPH,775,Myanmar (Burma),GPH-AUTONOMOUS-CITED,380766,830,,,,,,ignore_duplicate,
830<-750,1873,830,Singapore,GPH,750,India,GPH-AUTONOMOUS-CITED,1087465,830,,,,,,ignore_duplicate,
830<-780,1873,830,Singapore,GPH,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,9775,830,,,,,,ignore_duplicate,
830<-720,1873,830,Singapore,GPH,720,Hong Kong,GPH-AUTONOMOUS-CITED,1109872,830,,,,,,ignore_duplicate,
830<-8231,1873,830,Singapore,GPH,8231,Labuan I.,GPH-AUTONOMOUS-CITED,31868,830,,,,,,ignore_duplicate,
830<-590,1873,830,Singapore,GPH,590,Mauritius,GPH-AUTONOMOUS-CITED,266,830,,,,,,ignore_duplicate,
8272<-775,1873,8272,Penang,GPH,775,Myanmar (Burma),GPH-AUTONOMOUS-CITED,194017,8272,,,,,,ignore_duplicate,
8272<-750,1873,8272,Penang,GPH,750,India,GPH-AUTONOMOUS-CITED,349112,8272,,,,,,ignore_duplicate,
8272<-780,1873,8272,Penang,GPH,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,4898,8272,,,,,,ignore_duplicate,
8272<-720,1873,8272,Penang,GPH,720,Hong Kong,GPH-AUTONOMOUS-CITED,275876,8272,,,,,,ignore_duplicate,
830<-Malacca & Penang,1873,830,Singapore,GPH,Malacca & Penang,Malacca & Penang,RIC,891304,830,,,,,,ignore_duplicate,
8272<-Malacca & Singapore,1873,8272,Penang,GPH,Malacca & Singapore,Malacca & Singapore,RIC,455878,8272,,,,,,ignore_duplicate,
8271<-830,1873,8271,Malacca,GPH,830,Singapore,GPH,238926,8271,,,,,,ignore_duplicate,
8271<-8272,1873,8271,Malacca,GPH,8272,Penang,GPH,62616,8271,,,,,,ignore_duplicate,
830<-America,1873,830,Singapore,GPH,America,America,RIC,215,830,,,,,,ignore_duplicate,
830<-Arabia,1873,830,Singapore,GPH,Arabia,Arabia,RIC,5432,830,,,,,,ignore_duplicate,
830<-300,1873,830,Singapore,GPH,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,7427,830,,,,,,ignore_duplicate,
830<-710,1873,830,Singapore,GPH,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,156992,830,,,,,,ignore_duplicate,
830<-651,1873,830,Singapore,GPH,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,19108,830,,,,,,ignore_duplicate,
830<-220,1873,830,Singapore,GPH,220,France,GPH-AUTONOMOUS-CITED,154637,830,,,,,,ignore_duplicate,
830<-751,1873,830,Singapore,GPH,751,French India,GPH-AUTONOMOUS-CITED,458846,830,,,,,,ignore_duplicate,
830<-8151,1873,830,Singapore,GPH,8151,Cochin China,GPH-AUTONOMOUS-CITED,57923,830,,,,,,ignore_duplicate,
830<-255,1873,830,Singapore,GPH,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,162158,830,,,,,,ignore_duplicate,
830<-210,1873,830,Singapore,GPH,210,Netherlands,GPH-AUTONOMOUS-CITED,64877,830,,,,,,ignore_duplicate,
830<-325,1873,830,Singapore,GPH,325,Italy,GPH-AUTONOMOUS-CITED,552,830,,,,,,ignore_duplicate,
830<-740,1873,830,Singapore,GPH,740,Japan,GPH-AUTONOMOUS-CITED,4421,830,,,,,,ignore_duplicate,
830<-820,1873,830,Singapore,GPH,820,Malaysia (British Malaya),GPH,612398,830,,,,,,ignore_duplicate,
830<-850,1873,830,Singapore,GPH,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,1723278,830,,,,,,ignore_duplicate,
830<-Natuna,1873,830,Singapore,GPH,Natuna,Natuna,RIC,22626,830,,,,,,ignore_duplicate,
830<-840,1873,830,Singapore,GPH,840,Philippines,GPH-AUTONOMOUS-CITED,97344,830,,,,,,ignore_duplicate,
830<-824,1873,830,Singapore,GPH,824,Sarawak,GPH-AUTONOMOUS-CITED,133660,830,,,,,,ignore_duplicate,
830<-800,1873,830,Singapore,GPH,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,604325,830,,,,,,ignore_duplicate,
830<-230,1873,830,Singapore,GPH,230,Spain,GPH-AUTONOMOUS-CITED,102,830,,,,,,ignore_duplicate,
830<-640,1873,830,Singapore,GPH,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,900,830,,,,,,ignore_duplicate,
8272<-Arabia,1873,8272,Penang,GPH,Arabia,Arabia,RIC,4630,8272,,,,,,ignore_duplicate,
8272<-710,1873,8272,Penang,GPH,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,36823,8272,,,,,,ignore_duplicate,
8272<-220,1873,8272,Penang,GPH,220,France,GPH-AUTONOMOUS-CITED,5269,8272,,,,,,ignore_duplicate,
8272<-751,1873,8272,Penang,GPH,751,French India,GPH-AUTONOMOUS-CITED,127,8272,,,,,,ignore_duplicate,
8272<-255,1873,8272,Penang,GPH,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,15033,8272,,,,,,ignore_duplicate,
8272<-210,1873,8272,Penang,GPH,210,Netherlands,GPH-AUTONOMOUS-CITED,64,8272,,,,,,ignore_duplicate,
8272<-325,1873,8272,Penang,GPH,325,Italy,GPH-AUTONOMOUS-CITED,157,8272,,,,,,ignore_duplicate,
8272<-740,1873,8272,Penang,GPH,740,Japan,GPH-AUTONOMOUS-CITED,2818,8272,,,,,,ignore_duplicate,
8272<-820,1873,8272,Penang,GPH,820,Malaysia (British Malaya),GPH,69529,8272,,,,,,ignore_duplicate,
8272<-850,1873,8272,Penang,GPH,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,3506,8272,,,,,,ignore_duplicate,
8272<-800,1873,8272,Penang,GPH,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,631767,8272,,,,,,ignore_duplicate,
8272<-3291,1873,8272,Penang,GPH,3291,Sicily,GPH,568,8272,,,,,,ignore_duplicate,
8272<-6514,1873,8272,Penang,GPH,6514,Suez Canal Zone,GPH,4107,8272,,,,,,ignore_duplicate,
8272<-Sumatra,1873,8272,Penang,GPH,Sumatra,Sumatra,RIC,752411,8272,,,,,,ignore_duplicate,
8272<-225,1873,8272,Penang,GPH,225,Switzerland,GPH-AUTONOMOUS-CITED,51,8272,,,,,,ignore_duplicate,
8271<-710,1873,8271,Malacca,GPH,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,539,8271,,,,,,ignore_duplicate,
8271<-820,1873,8271,Malacca,GPH,820,Malaysia (British Malaya),GPH,161380,8271,,,,,,ignore_duplicate,
8271<-Sumatra,1873,8271,Malacca,GPH,Sumatra,Sumatra,RIC,33434,8271,,,,,,ignore_duplicate,
830->200,1873,200,United Kingdom,GPH-AUTONOMOUS-CITED,830,Singapore,GPH,1757325,830,,,,,,ignore_duplicate,
8272->200,1873,200,United Kingdom,GPH-AUTONOMOUS-CITED,8272,Penang,GPH,817638,8272,,,,,,ignore_duplicate,
830->900,1873,900,Australia,GPH,830,Singapore,GPH,28389,830,,,,,,ignore_duplicate,
830->775,1873,775,Myanmar (Burma),GPH-AUTONOMOUS-CITED,830,Singapore,GPH,195112,830,,,,,,ignore_duplicate,
830->750,1873,750,India,GPH-AUTONOMOUS-CITED,830,Singapore,GPH,108826,830,,,,,,ignore_duplicate,
830->780,1873,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,830,Singapore,GPH,9374,830,,,,,,ignore_duplicate,
830->720,1873,720,Hong Kong,GPH-AUTONOMOUS-CITED,830,Singapore,GPH,743487,830,,,,,,ignore_duplicate,
830->8231,1873,8231,Labuan I.,GPH-AUTONOMOUS-CITED,830,Singapore,GPH,10808,830,,,,,,ignore_duplicate,
830->590,1873,590,Mauritius,GPH-AUTONOMOUS-CITED,830,Singapore,GPH,23241,830,,,,,,ignore_duplicate,
8272->775,1873,775,Myanmar (Burma),GPH-AUTONOMOUS-CITED,8272,Penang,GPH,157470,8272,,,,,,ignore_duplicate,
8272->750,1873,750,India,GPH-AUTONOMOUS-CITED,8272,Penang,GPH,204494,8272,,,,,,ignore_duplicate,
8272->780,1873,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,8272,Penang,GPH,193,8272,,,,,,ignore_duplicate,
8272->720,1873,720,Hong Kong,GPH-AUTONOMOUS-CITED,8272,Penang,GPH,347404,8272,,,,,,ignore_duplicate,
830->Malacca & Penang,1873,Malacca & Penang,Malacca & Penang,RIC,830,Singapore,GPH,889170,830,,,,,,ignore_duplicate,
8272->Malacca & Singapore,1873,Malacca & Singapore,Malacca & Singapore,RIC,8272,Penang,GPH,506694,8272,,,,,,ignore_duplicate,
8271->830,1873,830,Singapore,GPH,8271,Malacca,GPH,107644,8271,,,,,,ignore_duplicate,
8271->8272,1873,8272,Penang,GPH,8271,Malacca,GPH,10502,8271,,,,,,ignore_duplicate,
830->America,1873,America,America,RIC,830,Singapore,GPH,538861,830,,,,,,ignore_duplicate,
830->Arabia,1873,Arabia,Arabia,RIC,830,Singapore,GPH,25029,830,,,,,,ignore_duplicate,
830->300,1873,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,830,Singapore,GPH,493,830,,,,,,ignore_duplicate,
830->710,1873,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,830,Singapore,GPH,321836,830,,,,,,ignore_duplicate,
830->651,1873,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,830,Singapore,GPH,6455,830,,,,,,ignore_duplicate,
830->220,1873,220,France,GPH-AUTONOMOUS-CITED,830,Singapore,GPH,109318,830,,,,,,ignore_duplicate,
830->751,1873,751,French India,GPH-AUTONOMOUS-CITED,830,Singapore,GPH,709488,830,,,,,,ignore_duplicate,
830->8151,1873,8151,Cochin China,GPH-AUTONOMOUS-CITED,830,Singapore,GPH,66927,830,,,,,,ignore_duplicate,
830->255,1873,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,830,Singapore,GPH,16649,830,,,,,,ignore_duplicate,
830->210,1873,210,Netherlands,GPH-AUTONOMOUS-CITED,830,Singapore,GPH,2125,830,,,,,,ignore_duplicate,
830->325,1873,325,Italy,GPH-AUTONOMOUS-CITED,830,Singapore,GPH,7741,830,,,,,,ignore_duplicate,
830->740,1873,740,Japan,GPH-AUTONOMOUS-CITED,830,Singapore,GPH,1625,830,,,,,,ignore_duplicate,
830->820,1873,820,Malaysia (British Malaya),GPH,830,Singapore,GPH,400234,830,,,,,,ignore_duplicate,
830->850,1873,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,830,Singapore,GPH,2146037,830,,,,,,ignore_duplicate,
830->Natuna,1873,Natuna,Natuna,RIC,830,Singapore,GPH,18300,830,,,,,,ignore_duplicate,
830->840,1873,840,Philippines,GPH-AUTONOMOUS-CITED,830,Singapore,GPH,49835,830,,,,,,ignore_duplicate,
830->824,1873,824,Sarawak,GPH-AUTONOMOUS-CITED,830,Singapore,GPH,132194,830,,,,,,ignore_duplicate,
830->800,1873,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,830,Singapore,GPH,528941,830,,,,,,ignore_duplicate,
830->230,1873,230,Spain,GPH-AUTONOMOUS-CITED,830,Singapore,GPH,24509,830,,,,,,ignore_duplicate,
8272->British Northern America,1873,British Northern America,British Northern America,RIC,8272,Penang,GPH,33078,8272,,,,,,ignore_duplicate,
8272->Arabia,1873,Arabia,Arabia,RIC,8272,Penang,GPH,2712,8272,,,,,,ignore_duplicate,
8272->710,1873,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,8272,Penang,GPH,40175,8272,,,,,,ignore_duplicate,
8272->220,1873,220,France,GPH-AUTONOMOUS-CITED,8272,Penang,GPH,10,8272,,,,,,ignore_duplicate,
8272->751,1873,751,French India,GPH-AUTONOMOUS-CITED,8272,Penang,GPH,6079,8272,,,,,,ignore_duplicate,
8272->255,1873,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,8272,Penang,GPH,1031,8272,,,,,,ignore_duplicate,
8272->325,1873,325,Italy,GPH-AUTONOMOUS-CITED,8272,Penang,GPH,137,8272,,,,,,ignore_duplicate,
8272->820,1873,820,Malaysia (British Malaya),GPH,8272,Penang,GPH,218625,8272,,,,,,ignore_duplicate,
8272->850,1873,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,8272,Penang,GPH,806,8272,,,,,,ignore_duplicate,
8272->800,1873,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,8272,Penang,GPH,697324,8272,,,,,,ignore_duplicate,
8272->Sumatra,1873,Sumatra,Sumatra,RIC,8272,Penang,GPH,630321,8272,,,,,,ignore_duplicate,
8271->820,1873,820,Malaysia (British Malaya),GPH,8271,Malacca,GPH,127294,8271,,,,,,ignore_duplicate,
8271->Sumatra,1873,Sumatra,Sumatra,RIC,8271,Malacca,GPH,34367,8271,,,,,,ignore_duplicate,
420<-200,1873,420,Gambia,GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,58098,420,,,,,,ignore_duplicate,
420<-British West Indies,1873,420,Gambia,GPH,British West Indies,British West Indies,RIC,801,420,,,,,,ignore_duplicate,
420<-220,1873,420,Gambia,GPH,220,France,GPH-AUTONOMOUS-CITED,9453,420,,,,,,ignore_duplicate,
420<-Leeward Coast of Africa (British),1873,420,Gambia,GPH,Leeward Coast of Africa (British),Leeward Coast of Africa (British),RIC,17511,420,,,,,,ignore_duplicate,
420<-Cape Verde & Goree & Senegal & Windward Coast of Africa,1873,420,Gambia,GPH,Cape Verde & Goree & Senegal & Windward Coast of Africa,Cape Verde & Goree & Senegal & Windward Coast of Africa,RIC,28270,420,,,,,,ignore_duplicate,
420<-2,1873,420,Gambia,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,272,420,,,,,,ignore_duplicate,
420->200,1873,200,United Kingdom,GPH-AUTONOMOUS-CITED,420,Gambia,GPH,15176,420,,,,,,ignore_duplicate,
420->British West Indies,1873,British West Indies,British West Indies,RIC,420,Gambia,GPH,766,420,,,,,,ignore_duplicate,
420->220,1873,220,France,GPH-AUTONOMOUS-CITED,420,Gambia,GPH,89419,420,,,,,,ignore_duplicate,
420->Leeward Coast of Africa (British),1873,Leeward Coast of Africa (British),Leeward Coast of Africa (British),RIC,420,Gambia,GPH,1906,420,,,,,,ignore_duplicate,
420->Cape Verde & Goree & Senegal & Windward Coast of Africa,1873,Cape Verde & Goree & Senegal & Windward Coast of Africa,Cape Verde & Goree & Senegal & Windward Coast of Africa,RIC,420,Gambia,GPH,3498,420,,,,,,ignore_duplicate,
420->2,1873,2,United States of America,GPH-AUTONOMOUS-CITED,420,Gambia,GPH,52,420,,,,,,ignore_duplicate,
2->British Colonies (other),1873,British Colonies (other),British Colonies (other),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,27465.692278946168,2,,27465.692278946168,,338|2249,,split_failed_no_ratio,
