id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowId,status,notes
355->210,1904,210,Netherlands,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,10956.146628498727,355,,,,,,ok,
355->225,1904,225,Switzerland,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,8739.662849872773,355,,,,,,ok,
355->Norway & Sweden,1904,Norway & Sweden,Norway & Sweden,RIC,355,Bulgaria,GPH-AUTONOMOUS-CITED,12.802162849872772,355,,,,,,ignore_resolved,
355->Unknown,1904,Unknown,Unknown,RIC,355,Bulgaria,GPH-AUTONOMOUS-CITED,150130.68543256997,355,,,,,,split_failed_error,
57<-200,1904,57,St. Vincent and the Grenadines,GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,28816,57,,,,,,ignore_resolved,
57<-British West Indies,1904,57,St. Vincent and the Grenadines,GPH,British West Indies,British West Indies,RIC,27019,57,,26993.78450804373,,31|51|52|53|1055|1063,,ignore_resolved,
57<-British Northern America,1904,57,St. Vincent and the Grenadines,GPH,British Northern America,British Northern America,RIC,2541,57,,2541,,20|21,,ignore_resolved,
57<-220,1904,57,St. Vincent and the Grenadines,GPH,220,France,GPH-AUTONOMOUS-CITED,41,57,,,,,,ignore_resolved,
57<-390,1904,57,St. Vincent and the Grenadines,GPH,390,Denmark,GPH-AUTONOMOUS-CITED,9,57,,,,,,ignore_resolved,
57<-2,1904,57,St. Vincent and the Grenadines,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,15145,57,,,,,,ignore_resolved,
57<-101,1904,57,St. Vincent and the Grenadines,GPH,101,Venezuela,GPH-AUTONOMOUS-CITED,46,57,,,,,,ignore_resolved,
57<-210,1904,57,St. Vincent and the Grenadines,GPH,210,Netherlands,GPH-AUTONOMOUS-CITED,112,57,,,,,,ignore_resolved,
57<-West Indies (other),1904,57,St. Vincent and the Grenadines,GPH,West Indies (other),West Indies (other),RIC,190,57,,190,,5|6|40|41|42|65|66|93|1032|1033|1044|1087,,ignore_resolved,flow part-of reporter with an area which has been aggregated at the aggregated reporter level
57<-255,1904,57,St. Vincent and the Grenadines,GPH,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,79,57,,,,,,ignore_resolved,
57<-1066,1904,57,St. Vincent and the Grenadines,GPH,1066,Bonaire,GPH,234,57,,,,,,ignore_resolved,
57->200,1904,200,United Kingdom,GPH-AUTONOMOUS-CITED,57,St. Vincent and the Grenadines,GPH,22191,57,,,,,,ignore_resolved,
57->British West Indies,1904,British West Indies,British West Indies,RIC,57,St. Vincent and the Grenadines,GPH,19941,57,,19645.9120821727,,31|51|52|53|1055|1063,,ignore_resolved,
57->British Northern America,1904,British Northern America,British Northern America,RIC,57,St. Vincent and the Grenadines,GPH,6330,57,,,,,,ignore_resolved,
57->2,1904,2,United States of America,GPH-AUTONOMOUS-CITED,57,St. Vincent and the Grenadines,GPH,1926,57,,,,,,ignore_resolved,
57->West Indies (other),1904,West Indies (other),West Indies (other),RIC,57,St. Vincent and the Grenadines,GPH,84,57,,84,,5|6|40|41|42|65|66|93|1032|1033|1044|1087,,ignore_resolved,flow part-of reporter with an area which has been aggregated at the aggregated reporter level
57->Colón,1904,Colón,Colón,RIC,57,St. Vincent and the Grenadines,GPH,473,57,,,,,,ignore_resolved,
325<-300,1904,325,Italy,GPH-AUTONOMOUS-CITED,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,7522286.167890455,325,,,,,,ok,
325<-211,1904,325,Italy,GPH-AUTONOMOUS-CITED,211,Belgium,GPH-AUTONOMOUS-CITED,1857312.9589204206,325,,,,,,ok,
325<-355,1904,325,Italy,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,12542.171065687637,325,,,,,,ok,
325<-351,1904,325,Italy,GPH-AUTONOMOUS-CITED,351,Crete,GPH-AUTONOMOUS-CITED,7223.655487199841,325,,,,,,ok,
325<-390,1904,325,Italy,GPH-AUTONOMOUS-CITED,390,Denmark,GPH-AUTONOMOUS-CITED,2738.638618773566,325,,,,,,ok,
325<-220,1904,325,Italy,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,7939114.903750744,325,,,,,,ok,
325<-255,1904,325,Italy,GPH-AUTONOMOUS-CITED,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,10085969.43838063,325,,,,,,ok,
325<-231,1904,325,Italy,GPH-AUTONOMOUS-CITED,231,Gibraltar,GPH-AUTONOMOUS-CITED,674.737051002183,325,,,,,,ok,
325<-200,1904,325,Italy,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,12687477.674141694,325,,,,,,ok,
325<-350,1904,325,Italy,GPH-AUTONOMOUS-CITED,350,Greece,GPH-AUTONOMOUS-CITED,138400.47628497717,325,,,,,,ok,
325<-338,1904,325,Italy,GPH-AUTONOMOUS-CITED,338,Malta,GPH-AUTONOMOUS-CITED,55487.19984123834,325,,,,,,ok,
325<-341,1904,325,Italy,GPH-AUTONOMOUS-CITED,341,Montenegro,GPH-AUTONOMOUS-CITED,9684.461202619566,325,,,,,,ok,
325<-210,1904,325,Italy,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,421551.895217305,325,,,,,,ok,
325<-235,1904,325,Italy,GPH-AUTONOMOUS-CITED,235,Portugal,GPH-AUTONOMOUS-CITED,26314.744989085135,325,,,,,,ok,
325<-360,1904,325,Italy,GPH-AUTONOMOUS-CITED,360,Romania,GPH-AUTONOMOUS-CITED,1091645.1676920024,325,,,,,,ok,
325<-365,1904,325,Italy,GPH-AUTONOMOUS-CITED,365,Russia (USSR),GPH-AUTONOMOUS-CITED,6283151.418932328,325,,,,,,ok,
325<-342,1904,325,Italy,GPH-AUTONOMOUS-CITED,342,Kingdom of Serbia,GPH-AUTONOMOUS-CITED,1428.8549315340344,325,,,,,,ok,
325<-230,1904,325,Italy,GPH-AUTONOMOUS-CITED,230,Spain,GPH-AUTONOMOUS-CITED,1225759.0791823776,325,,,,,,ok,
325<-Norway & Sweden,1904,325,Italy,GPH-AUTONOMOUS-CITED,Norway & Sweden,Norway & Sweden,RIC,487993.6495336376,325,,,,,,ignore_resolved,
325<-225,1904,325,Italy,GPH-AUTONOMOUS-CITED,225,Switzerland,GPH-AUTONOMOUS-CITED,2437031.15697559,325,,,,,,ok,
325<-European Turkey,1904,325,Italy,GPH-AUTONOMOUS-CITED,European Turkey,European Turkey,RIC,1170192.4985116094,325,,,,,,ignore_resolved,
325<-Asian Turkey,1904,325,Italy,GPH-AUTONOMOUS-CITED,Asian Turkey,Asian Turkey,RIC,383131.5737249454,325,,,,,,ignore_resolved,
325<-352,1904,325,Italy,GPH-AUTONOMOUS-CITED,352,Cyprus,GPH-AUTONOMOUS-CITED,3373.6852550109147,325,,,,,,ok,
325<-3504,1904,325,Italy,GPH-AUTONOMOUS-CITED,3504,Samos,GPH-AUTONOMOUS-CITED,17344.711252232584,325,,,,,,ok,
325<-India & Sri Lanka (Ceylon),1904,325,Italy,GPH-AUTONOMOUS-CITED,India & Sri Lanka (Ceylon),India & Sri Lanka (Ceylon),RIC,4685731.295892042,325,,4685731.295892042,,750|780,,split_failed_no_ratio,
325<-British Asia (other),1904,325,Italy,GPH-AUTONOMOUS-CITED,British Asia (other),British Asia (other),RIC,221988.4897797182,325,,221988.4897797182,,720|821|827|8218,,split_failed_no_ratio,
325<-710,1904,325,Italy,GPH-AUTONOMOUS-CITED,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,2963603.889660647,325,,,,,,ok,
325<-740,1904,325,Italy,GPH-AUTONOMOUS-CITED,740,Japan,GPH-AUTONOMOUS-CITED,451240.3254614011,325,,,,,,ok,
325<-Dutch Colonies,1904,325,Italy,GPH-AUTONOMOUS-CITED,Dutch Colonies,Dutch Colonies,RIC,15836.475491168883,325,,15836.475491168883,,68|115|850,,split_failed_no_ratio,
325<-840,1904,325,Italy,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,2341.734471125223,325,,,,,,ok,
325<-Asia (other),1904,325,Italy,GPH-AUTONOMOUS-CITED,Asia (other),Asia (other),RIC,35403.849970232186,325,,35403.849970232186,,630|670|672|673|674|681|682|690|692|694|696|698|700|713|721|730|751|752|760|761|781|790|800|810|811|812|823|824|835|860|6800|6802|6823|6837|6964|6968|6982|7020|7021|7030|7104|7105|7106|7110|7111|7120|7121|7122|7123|7124|7125|7126|7127|7128|7129|7130|7131|7132|7133|7134|7136|7137|7220|7505|7507|7511|7512|7513|7514|7515|7516|7517|7519|7521|7522|7523|7526|7527|7528|7529|7531|7532|7533|7534|7535|7537|7538|7539|7541|7542|7543|7544|7545|7546|7548|7549|7552|7553|7570|7573|7574|7577|7579|7582|7587|7588|7694|7701|7702|7703|7704|7705|7706|7707|7751|7752|7753|7754|7756|7757|7758|7760|7761|7762|7763|7764|7766|7767|7768|7769|7770|7771|7772|7773|7774|7775|7776|7777|7778|7779|7780|7781|7782|7783|7784|7785|7786|7787|7789|7790|7791|7792|7793|7794|7795|7796|7797|7798|7799|8151|8152|8153|8171|8221|8223|8224|8401|8501|8533|8550|8551|8560|8571|8572|8574|restOfTheWorld,,split_failed_no_ratio,
325<-651,1904,325,Italy,GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,654058.3449097043,325,,,,,,ok,
325<-616,1904,325,Italy,GPH-AUTONOMOUS-CITED,616,Tunisia (Regency of Tunis),GPH-AUTONOMOUS-CITED,410517.9599126811,325,,,,,,ok,
325<-6203,1904,325,Italy,GPH-AUTONOMOUS-CITED,6203,Tripolitania (Regency of Tripoli),GPH,17106.56876364358,325,,,,,,ignore_resolved,
325<-615,1904,325,Italy,GPH-AUTONOMOUS-CITED,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,228735.86028974003,325,,,,,,ok,
325<-600,1904,325,Italy,GPH-AUTONOMOUS-CITED,600,Morocco,GPH-AUTONOMOUS-CITED,31911.09347092677,325,,,,,,ok,
325<-531,1904,325,Italy,GPH-AUTONOMOUS-CITED,531,Eritrea,GPH-AUTONOMOUS-CITED,152252.43103790435,325,,,,,,ok,
325<-Banadir,1904,325,Italy,GPH-AUTONOMOUS-CITED,Banadir,Banadir,RIC,515.9753919428458,325,,,,,,ignore_resolved,
325<-511,1904,325,Italy,GPH-AUTONOMOUS-CITED,511,Zanzibar,GPH-AUTONOMOUS-CITED,198.45207382417146,325,,,,,,ok,
325<-561,1904,325,Italy,GPH-AUTONOMOUS-CITED,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,793.8082952966859,325,,,,,,ok,
325<-Africa (other),1904,325,Italy,GPH-AUTONOMOUS-CITED,Africa (other),Africa (other),RIC,9565.389958325064,325,,9565.389958325064,,402|403|404|411|420|430|435|436|437|439|450|451|452|460|470|481|482|483|484|490|500|501|510|521|522|530|540|541|552|553|562|563|564|565|570|571|572|580|581|585|590|591|609|625|4050|4051|4060|4070|4114|4325|4341|4349|4352|4354|4361|4362|4383|4521|4781|4783|4784|4821|4822|4823|4832|4905|4910|5204|5205|5206|5212|5322|5332|5403|5518|5519|5522|5523|5606|5805|5806|5807|5808|5813|5814|5901|5902|5903|6066|6067|6090|6251|restOfTheWorld,,split_failed_no_ratio,
325<-2,1904,325,Italy,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,9481722.564000793,325,,,,,,ok,
325<-20,1904,325,Italy,GPH-AUTONOMOUS-CITED,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,126652.11351458622,325,,,,,,ok,
325<-70,1904,325,Italy,GPH-AUTONOMOUS-CITED,70,Mexico,GPH-AUTONOMOUS-CITED,2937.0906925977374,325,,,,,,ok,
325<-Cuba & Puerto Rico,1904,325,Italy,GPH-AUTONOMOUS-CITED,Cuba & Puerto Rico,Cuba & Puerto Rico,RIC,18852.94701329629,325,,,,,,ignore_resolved,
325<-British West Indies,1904,325,Italy,GPH-AUTONOMOUS-CITED,British West Indies,British West Indies,RIC,4683.468942250446,325,,4683.468942250446,,30|31|51|52|53|1055|1063,,split_failed_no_ratio,
325<-French West Indies,1904,325,Italy,GPH-AUTONOMOUS-CITED,French West Indies,French West Indies,RIC,1627.307005358206,325,,1627.307005358206,,65|66,,split_failed_no_ratio,
325<-West Indies (other),1904,325,Italy,GPH-AUTONOMOUS-CITED,West Indies (other),West Indies (other),RIC,17940.0674737051,325,,17940.0674737051,,5|41|42|1032|1033|1044|1087,,split_failed_no_ratio,
325<-Central America (other),1904,325,Italy,GPH-AUTONOMOUS-CITED,Central America (other),Central America (other),RIC,75808.6922008335,325,,75808.6922008335,,80|90|91|92|93|94|95|96|1103,,split_failed_no_ratio,
325<-140,1904,325,Italy,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,599206.1917047033,325,,,,,,ok,
325<-135,1904,325,Italy,GPH-AUTONOMOUS-CITED,135,Peru,GPH-AUTONOMOUS-CITED,2182.972812065886,325,,,,,,ok,
325<-160,1904,325,Italy,GPH-AUTONOMOUS-CITED,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,1431395.1180789839,325,,,,,,ok,
325<-165,1904,325,Italy,GPH-AUTONOMOUS-CITED,165,Uruguay,GPH-AUTONOMOUS-CITED,63941.25818614804,325,,,,,,ok,
325<-155,1904,325,Italy,GPH-AUTONOMOUS-CITED,155,Chile,GPH-AUTONOMOUS-CITED,242706.8862869617,325,,,,,,ok,
325<-Southern America (other),1904,325,Italy,GPH-AUTONOMOUS-CITED,Southern America (other),Southern America (other),RIC,1944.8303234768803,325,,1944.8303234768803,,100|101|110|120|130|145|1163,,split_failed_no_ratio,
325<-900,1904,325,Italy,GPH-AUTONOMOUS-CITED,900,Australia,GPH-AUTONOMOUS-CITED,135701.52808096845,325,,,,,,ok,
325->300,1904,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,5443699.146656083,325,,,,,,ok,
325->211,1904,211,Belgium,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,1215717.4042468744,325,,,,,,ok,
325->355,1904,355,Bulgaria,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,109624.92558047232,325,,,,,,ok,
325->351,1904,351,Crete,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,26155.9833300258,325,,,,,,ok,
325->390,1904,390,Denmark,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,86088.50962492557,325,,,,,,ok,
325->220,1904,220,France,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,7220996.229410597,325,,,,,,ok,
325->255,1904,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,8343242.706886287,325,,,,,,ok,
325->231,1904,231,Gibraltar,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,10398.888668386584,325,,,,,,ok,
325->200,1904,200,United Kingdom,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,5310061.520142886,325,,,,,,ok,
325->350,1904,350,Greece,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,417979.7578884699,325,,,,,,ok,
325->338,1904,338,Malta,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,419726.13613812265,325,,,,,,ok,
325->341,1904,341,Montenegro,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,9446.318714030562,325,,,,,,ok,
325->210,1904,210,Netherlands,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,515459.41655090294,325,,,,,,ok,
325->235,1904,235,Portugal,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,307719.78567176027,325,,,,,,ok,
325->360,1904,360,Romania,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,221670.9664615995,325,,,,,,ok,
325->365,1904,365,Russia (USSR),GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,491684.85810676723,325,,,,,,ok,
325->342,1904,342,Kingdom of Serbia,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,5199.444334193292,325,,,,,,ok,
325->230,1904,230,Spain,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,523715.0228219885,325,,,,,,ok,
325->Norway & Sweden,1904,Norway & Sweden,Norway & Sweden,RIC,325,Italy,GPH-AUTONOMOUS-CITED,147132.36753324073,325,,,,,,ignore_resolved,
325->225,1904,225,Switzerland,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,10738519.54752927,325,,,,,,ok,
325->European Turkey,1904,European Turkey,European Turkey,RIC,325,Italy,GPH-AUTONOMOUS-CITED,1950744.1952768406,325,,,,,,ignore_resolved,
325->Asian Turkey,1904,Asian Turkey,Asian Turkey,RIC,325,Italy,GPH-AUTONOMOUS-CITED,692994.6417940067,325,,,,,,ignore_resolved,
325->352,1904,352,Cyprus,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,7303.03631672951,325,,,,,,ok,
325->3504,1904,3504,Samos,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,119.07124429450288,325,,,,,,ok,
325->India & Sri Lanka (Ceylon),1904,India & Sri Lanka (Ceylon),India & Sri Lanka (Ceylon),RIC,325,Italy,GPH-AUTONOMOUS-CITED,1294185.3542369518,325,,1294185.3542369518,,750|780,,split_failed_no_ratio,
325->British Asia (other),1904,British Asia (other),British Asia (other),RIC,325,Italy,GPH-AUTONOMOUS-CITED,49176.42389362969,325,,49176.42389362969,,720|821|827|8218,,split_failed_no_ratio,
325->710,1904,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,129787.65628100814,325,,,,,,ok,
325->740,1904,740,Japan,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,41357.412184957335,325,,,,,,ok,
325->Dutch Colonies,1904,Dutch Colonies,Dutch Colonies,RIC,325,Italy,GPH-AUTONOMOUS-CITED,72911.2919230006,325,,72911.2919230006,,68|115|850,,split_failed_no_ratio,
325->840,1904,840,Philippines,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,198.45207382417146,325,,,,,,ok,
325->Asia (other),1904,Asia (other),Asia (other),RIC,325,Italy,GPH-AUTONOMOUS-CITED,11549.91069656678,325,,11549.91069656678,,630|670|672|673|674|681|682|690|692|694|696|698|700|713|721|730|751|752|760|761|781|790|800|810|811|812|823|824|835|860|6800|6802|6823|6837|6964|6968|6982|7020|7021|7030|7104|7105|7106|7110|7111|7120|7121|7122|7123|7124|7125|7126|7127|7128|7129|7130|7131|7132|7133|7134|7136|7137|7220|7505|7507|7511|7512|7513|7514|7515|7516|7517|7519|7521|7522|7523|7526|7527|7528|7529|7531|7532|7533|7534|7535|7537|7538|7539|7541|7542|7543|7544|7545|7546|7548|7549|7552|7553|7570|7573|7574|7577|7579|7582|7587|7588|7694|7701|7702|7703|7704|7705|7706|7707|7751|7752|7753|7754|7756|7757|7758|7760|7761|7762|7763|7764|7766|7767|7768|7769|7770|7771|7772|7773|7774|7775|7776|7777|7778|7779|7780|7781|7782|7783|7784|7785|7786|7787|7789|7790|7791|7792|7793|7794|7795|7796|7797|7798|7799|8151|8152|8153|8171|8221|8223|8224|8401|8501|8533|8550|8551|8560|8571|8572|8574|restOfTheWorld,,split_failed_no_ratio,
325->651,1904,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,1829370.9069259774,325,,,,,,ok,
325->616,1904,616,Tunisia (Regency of Tunis),GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,312998.61083548324,325,,,,,,ok,
325->6203,1904,6203,Tripolitania (Regency of Tripoli),GPH,325,Italy,GPH-AUTONOMOUS-CITED,118317.12641397103,325,,,,,,ignore_resolved,
325->615,1904,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,81524.11192696964,325,,,,,,ok,
325->600,1904,600,Morocco,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,32863.66342528279,325,,,,,,ok,
325->531,1904,531,Eritrea,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,85453.46298868823,325,,,,,,ok,
325->511,1904,511,Zanzibar,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,7977.773367731693,325,,,,,,ok,
325->561,1904,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,28100.81365350268,325,,,,,,ok,
325->Africa (other),1904,Africa (other),Africa (other),RIC,325,Italy,GPH-AUTONOMOUS-CITED,27624.528676324666,325,,27624.528676324666,,402|403|404|411|420|430|435|436|437|439|450|451|452|460|470|481|482|483|484|490|500|501|510|521|522|530|540|541|552|553|562|563|564|565|570|571|572|580|581|585|590|591|609|625|4050|4051|4060|4070|4114|4325|4341|4349|4352|4354|4361|4362|4383|4521|4781|4783|4784|4821|4822|4823|4832|4905|4910|5204|5205|5206|5212|5322|5332|5403|5518|5519|5522|5523|5606|5805|5806|5807|5808|5813|5814|5901|5902|5903|6066|6067|6090|6251|restOfTheWorld,,split_failed_no_ratio,
325->2,1904,2,United States of America,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,7578805.318515578,325,,,,,,ok,
325->20,1904,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,17027.18793411391,325,,,,,,ok,
