id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
830->200,1863,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,830,Singapore,GPH,1,,,657052.4367674275,830,,,,,,ignore_resolved,
830->Kolkata (Calcutta),1863,Kolkata (Calcutta),Kolkata (Calcutta),RIC,,,,830,Singapore,GPH,1,,,816108.7805881143,830,,,,,,ignore_resolved,
830->Java,1863,Java,Java,RIC,,,,830,Singapore,GPH,1,,,561623.1749948591,830,,,,,,ignore_resolved,
830->800,1863,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,,,,830,Singapore,GPH,1,,,327665.12440880114,830,,,,,,ignore_resolved,
830->Continental Europe,1863,Continental Europe,Continental Europe,RIC,,,,830,Singapore,GPH,1,,,79591.30166563849,830,,79591.30166563849,750,210|211|212|220|221|223|225|230|232|235|239|240|244|245|246|247|248|249|252|254|257|258|259|261|262|264|266|267|268|269|270|271|272|273|274|275|276|277|280|300|325|341|342|350|360|365|380|385|390|640|2111|2246|2247|2248|2901,,split_failed_no_ratio,
830->775,1863,775,Myanmar (Burma),GPH-AUTONOMOUS-CITED,,,,830,Singapore,GPH,1,,,33180.649804647335,830,,,,,,ignore_resolved,
830->Mumbai (Bombay),1863,Mumbai (Bombay),Mumbai (Bombay),RIC,,,,830,Singapore,GPH,1,,,138100.76084721365,830,,,,,,ignore_resolved,
830->8151,1863,8151,Cochin China,GPH-AUTONOMOUS-CITED,,,,830,Singapore,GPH,1,,,325791.58955377334,830,,,,,,ignore_resolved,
830->Malaysia (British Malaya) (other),1863,Malaysia (British Malaya) (other),Malaysia (British Malaya) (other),RIC,,,,830,Singapore,GPH,1,,,199324.38823771334,830,,,,,,ignore_resolved,
830->Borneo,1863,Borneo,Borneo,RIC,,,,830,Singapore,GPH,1,,,138540.92124203165,830,,138540.92124203165,750,824|835|8231|8401,,split_failed_no_ratio,
830->Sumatra,1863,Sumatra,Sumatra,RIC,,,,830,Singapore,GPH,1,,,73025.90993214065,830,,,,,,ignore_resolved,
830->Manila,1863,Manila,Manila,RIC,,,,830,Singapore,GPH,1,,,19764.959901295493,830,,,,,,ignore_resolved,
830->Sulawesi (Celebes),1863,Sulawesi (Celebes),Sulawesi (Celebes),RIC,,,,830,Singapore,GPH,1,,,90986.53094797449,830,,,,,,ignore_resolved,
830->2,1863,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,830,Singapore,GPH,1,,,48807.62903557474,830,,,,,,ignore_resolved,
830->Chennai (Madras),1863,Chennai (Madras),Chennai (Madras),RIC,,,,830,Singapore,GPH,1,,,43717.04709027349,830,,,,,,ignore_resolved,
830->900,1863,900,Australia,GPH,,,,830,Singapore,GPH,1,,,21294.46843512235,830,,21294.46843512235,750,901|902|903|904|905|906,,split_failed_no_ratio,
830<-710,1863,830,Singapore,GPH,1,,,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,,,,909614.9496195763,830,,,,,,ignore_resolved,
830<-200,1863,830,Singapore,GPH,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1511883.8165741311,830,,,,,,ignore_resolved,
830<-Kolkata (Calcutta),1863,830,Singapore,GPH,1,,,Kolkata (Calcutta),Kolkata (Calcutta),RIC,,,,705019.4324491054,830,,,,,,ignore_resolved,
830<-Java,1863,830,Singapore,GPH,1,,,Java,Java,RIC,,,,946135.7186921652,830,,,,,,ignore_resolved,
830<-800,1863,830,Singapore,GPH,1,,,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,,,,243887.62081019944,830,,,,,,ignore_resolved,
830<-Continental Europe,1863,830,Singapore,GPH,1,,,Continental Europe,Continental Europe,RIC,,,,390976.8661320172,830,,390976.8661320172,750,210|211|212|220|221|223|225|230|232|235|239|240|244|245|246|247|248|249|252|254|257|258|259|261|262|264|266|267|268|269|270|271|272|273|274|275|276|277|280|300|325|341|342|350|360|365|380|385|390|640|2111|2246|2247|2248|2901,,split_failed_no_ratio,
830<-775,1863,830,Singapore,GPH,1,,,775,Myanmar (Burma),GPH-AUTONOMOUS-CITED,,,,128488.69010898621,830,,,,,,ignore_resolved,
830<-Mumbai (Bombay),1863,830,Singapore,GPH,1,,,Mumbai (Bombay),Mumbai (Bombay),RIC,,,,35854.2052231133,830,,,,,,ignore_resolved,
830<-8151,1863,830,Singapore,GPH,1,,,8151,Cochin China,GPH-AUTONOMOUS-CITED,,,,164935.94488998558,830,,,,,,ignore_resolved,
830<-Malaysia (British Malaya) (other),1863,830,Singapore,GPH,1,,,Malaysia (British Malaya) (other),Malaysia (British Malaya) (other),RIC,,,,171766.91342792514,830,,,,,,ignore_resolved,
830<-Borneo,1863,830,Singapore,GPH,1,,,Borneo,Borneo,RIC,,,,134082.15093563643,830,,134082.15093563643,750,824|835|8231|8401,,split_failed_no_ratio,
830<-Sumatra,1863,830,Singapore,GPH,1,,,Sumatra,Sumatra,RIC,,,,110747.37816162861,830,,,,,,ignore_resolved,
830<-Manila,1863,830,Singapore,GPH,1,,,Manila,Manila,RIC,,,,26795.805058605798,830,,,,,,ignore_resolved,
830<-Sulawesi (Celebes),1863,830,Singapore,GPH,1,,,Sulawesi (Celebes),Sulawesi (Celebes),RIC,,,,113451.05901706764,830,,,,,,ignore_resolved,
830<-2,1863,830,Singapore,GPH,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,30446.637877853173,830,,,,,,ignore_resolved,
830<-Chennai (Madras),1863,830,Singapore,GPH,1,,,Chennai (Madras),Chennai (Madras),RIC,,,,32494.65350606621,830,,,,,,ignore_resolved,
830<-900,1863,830,Singapore,GPH,1,,,900,Australia,GPH,,,,32243.162656796212,830,,32243.162656796212,750,901|902|903|904|905|906,,split_failed_no_ratio,
8272->Malacca & Myanmar (Burma) & Singapore,1863,Malacca & Myanmar (Burma) & Singapore,Malacca & Myanmar (Burma) & Singapore,RIC,,,,8272,Penang,GPH,1,,,688326.650215916,8272,,,,,,ignore_resolved,
8272->Sumatra,1863,Sumatra,Sumatra,RIC,,,,8272,Penang,GPH,1,,,319243.77955994237,8272,,,,,,ignore_resolved,
8272->200,1863,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,8272,Penang,GPH,1,,,466402.4264857084,8272,,,,,,ignore_resolved,
8272->800,1863,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,,,,8272,Penang,GPH,1,,,260286.8599629858,8272,,,,,,ignore_resolved,
8272->Malaysia (British Malaya) (other),1863,Malaysia (British Malaya) (other),Malaysia (British Malaya) (other),RIC,,,,8272,Penang,GPH,1,,,243226.4034546576,8272,,,,,,ignore_resolved,
8272->710,1863,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,,,,8272,Penang,GPH,1,,,159413.94201110426,8272,,,,,,ignore_resolved,
8272->Kolkata (Calcutta),1863,Kolkata (Calcutta),Kolkata (Calcutta),RIC,,,,8272,Penang,GPH,1,,,104531.66769483857,8272,,,,,,ignore_resolved,
8272->Chennai (Madras),1863,Chennai (Madras),Chennai (Madras),RIC,,,,8272,Penang,GPH,1,,,37720.13160600452,8272,,,,,,ignore_resolved,
8272->Continental Europe,1863,Continental Europe,Continental Europe,RIC,,,,8272,Penang,GPH,1,,,52594.077729796416,8272,,52594.077729796416,750,210|211|212|220|221|223|225|230|232|235|239|240|244|245|246|247|248|249|252|254|257|258|259|261|262|264|266|267|268|269|270|271|272|273|274|275|276|277|280|300|325|341|342|350|360|365|380|385|390|640|2111|2246|2247|2248|2901,,split_failed_no_ratio,
8272->2,1863,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,8272,Penang,GPH,1,,,122378.67571457947,8272,,,,,,ignore_resolved,
8272->Mumbai (Bombay),1863,Mumbai (Bombay),Mumbai (Bombay),RIC,,,,8272,Penang,GPH,1,,,13600.658030022618,8272,,,,,,ignore_resolved,
8272<-Malacca & Myanmar (Burma) & Singapore,1863,8272,Penang,GPH,1,,,Malacca & Myanmar (Burma) & Singapore,Malacca & Myanmar (Burma) & Singapore,RIC,,,,665603.5369113715,8272,,,,,,ignore_resolved,
8272<-Sumatra,1863,8272,Penang,GPH,1,,,Sumatra,Sumatra,RIC,,,,176981.8013571869,8272,,,,,,ignore_resolved,
8272<-200,1863,8272,Penang,GPH,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,121283.05572691753,8272,,,,,,ignore_resolved,
8272<-800,1863,8272,Penang,GPH,1,,,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,,,,283100.45239564055,8272,,,,,,ignore_resolved,
8272<-Malaysia (British Malaya) (other),1863,8272,Penang,GPH,1,,,Malaysia (British Malaya) (other),Malaysia (British Malaya) (other),RIC,,,,101359.75735142914,8272,,,,,,ignore_resolved,
8272<-710,1863,8272,Penang,GPH,1,,,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,,,,86900.06169031461,8272,,,,,,ignore_resolved,
