"id","year","importerId","importerLabel","importerType","exporterId","exporterLabel","exporterType","value","reportedBy","partial","valueToSplit","newReporters","newPartners","originalReportedTradeFlowIds","status","notes"
"630->461",2011,"461","Togo (French Togoland)","GPH","630","Iran (Persia)","GPH",70861.25,"630",NA,NA,NA,NA,NA,"ok",NA
"94->910",2011,"910","Papua New Guinea","GPH","94","Costa Rica","GPH",27105,"94",NA,NA,NA,NA,NA,"ok",NA
"439->385",2011,"385","Norway","GPH","439","Burkina Faso (Upper Volta)","GPH",12622.5,"439",NA,NA,NA,NA,NA,"ok",NA
"439->815",2011,"815","Vietnam","GPH","439","Burkina Faso (Upper Volta)","GPH",4984305,"439",NA,NA,NA,NA,NA,"ok",NA
"439->355",2011,"355","Bulgaria","GPH","439","Burkina Faso (Upper Volta)","GPH",17835,"439",NA,NA,NA,NA,NA,"ok",NA
"439->404",2011,"404","Guinea-Bissau (Portuguese Guinea)","GPH","439","Burkina Faso (Upper Volta)","GPH",227632.5,"439",NA,NA,NA,NA,NA,"ok",NA
"860->439",2011,"439","Burkina Faso (Upper Volta)","GPH","860","East Timor (Portuguese Timor)","GPH",2565,"860",NA,NA,NA,NA,NA,"ok",NA
"439->713",2011,"713","Republic of China (Taiwan) (Formosa)","GPH","439","Burkina Faso (Upper Volta)","GPH",409972.5,"439",NA,NA,NA,NA,NA,"ok",NA
"439->565",2011,"565","Namibia (South West Africa) (German South West Africa)","GPH","439","Burkina Faso (Upper Volta)","GPH",6427.5,"439",NA,NA,NA,NA,NA,"ok",NA
"439->694",2011,"694","Qatar","GPH","439","Burkina Faso (Upper Volta)","GPH",6262.5,"439",NA,NA,NA,NA,NA,"ok",NA
"531->439",2011,"439","Burkina Faso (Upper Volta)","GPH","531","Eritrea","GPH",690,"531",NA,NA,NA,NA,NA,"ok",NA
"780->935",2011,"935","Vanuatu (New Hebrides)","GPH","780","Sri Lanka (Ceylon)","GPH",1143.75,"780",NA,NA,NA,NA,NA,"ok",NA
"316->57",2011,"57","St. Vincent and the Grenadines","GPH","316","Czech Republic","GPH",17201.875,"316",NA,NA,NA,NA,NA,"ok",NA
"316->983",2011,"983","Marshall Is.","GPH","316","Czech Republic","GPH",32955,"316",NA,NA,NA,NA,NA,"ok",NA
"620->349",2011,"349","Slovenia","GPH","620","Libya","GPH",3138930,"620",NA,NA,NA,NA,NA,"ok",NA
"439->30",2011,"30","Bermuda","GPH","439","Burkina Faso (Upper Volta)","GPH",26527.5,"439",NA,NA,NA,NA,NA,"ok",NA
"439->625",2011,"625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH","439","Burkina Faso (Upper Volta)","GPH",8820,"439",NA,NA,NA,NA,NA,"ok",NA
"620->720",2011,"720","Hong Kong","GPH","620","Libya","GPH",78300,"620",NA,NA,NA,NA,NA,"ok",NA
"439->411",2011,"411","Equatorial Guinea (Spanish Guinea)","GPH","439","Burkina Faso (Upper Volta)","GPH",3397.5,"439",NA,NA,NA,NA,NA,"ok",NA
"439->663",2011,"663","Jordan (Transjordan)","GPH","439","Burkina Faso (Upper Volta)","GPH",21052.5,"439",NA,NA,NA,NA,NA,"ok",NA
"620->390",2011,"390","Denmark","GPH","620","Libya","GPH",9967.5,"620",NA,NA,NA,NA,NA,"ok",NA
"439->369",2011,"369","Ukraine","GPH","439","Burkina Faso (Upper Volta)","GPH",80827.5,"439",NA,NA,NA,NA,NA,"ok",NA
"620->348",2011,"348","Serbia (Serbia and Montenegro) (Federal Republic of Yugoslavia)","GPH","620","Libya","GPH",3772.5,"620",NA,NA,NA,NA,NA,"ok",NA
"439->100",2011,"100","Colombia (New Granada) (Gran Colombia)","GPH","439","Burkina Faso (Upper Volta)","GPH",96922.5,"439",NA,NA,NA,NA,NA,"ok",NA
