id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
420<-200,1866,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,64825,420,,,,,,ok,
420<-Leeward Coast of Africa (British),1866,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,Leeward Coast of Africa (British),Leeward Coast of Africa (British),RIC,,,,8624,420,,,,,,split_failed_error,
420<-British West Indies,1866,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,British West Indies,British West Indies,RIC,,,,401,420,,401,420,30|31|51|54|1032|1048|1053|1054|1055|1063,,split_failed_no_ratio,
420<-220,1866,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,18384,420,,,,,,ok,
420<-Cape Verde & Goree & Senegal & Windward Coast of Africa,1866,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,Cape Verde & Goree & Senegal & Windward Coast of Africa,Cape Verde & Goree & Senegal & Windward Coast of Africa,RIC,,,,9525,420,,9525,420,402|433|437|452|4341|4344|4345|4347|4348|4372|4373|4521|4535|4781|4792|4793,,split_failed_no_ratio,
420<-2,1866,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,6430,420,,,,,,ok,
420->200,1866,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,19201,420,,,,,,ok,
420->Leeward Coast of Africa (British),1866,Leeward Coast of Africa (British),Leeward Coast of Africa (British),RIC,,,,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,4298,420,,,,,,split_failed_error,
420->British West Indies,1866,British West Indies,British West Indies,RIC,,,,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,1228,420,,1228,420,30|31|51|54|1032|1048|1053|1054|1055|1063,,split_failed_no_ratio,
420->British Northern America,1866,British Northern America,British Northern America,RIC,,,,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,1584,420,,1584,420,20|21|1022|1023|1024|1027|1028,,split_failed_no_ratio,
420->220,1866,220,France,GPH-AUTONOMOUS-CITED,1,,,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,112619,420,,,,,,ok,
420->Cape Verde & Goree & Senegal & Windward Coast of Africa,1866,Cape Verde & Goree & Senegal & Windward Coast of Africa,Cape Verde & Goree & Senegal & Windward Coast of Africa,RIC,,,,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,3995,420,,3995,420,402|433|437|452|4341|4344|4345|4347|4348|4372|4373|4521|4535|4781|4792|4793,,split_failed_no_ratio,
420->2,1866,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,15445,420,,,,,,ok,
615<-French Entrepôts,1866,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,French Entrepôts,French Entrepôts,RIC,,,,693909.2424964269,615,,,,,,ignore_resolved,
615<-365,1866,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,2276.2426552326506,615,,,,,,ok,
615<-380,1866,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,20589.764967444815,615,,,,,,ok,
615<-385,1866,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,12025.845640781325,615,,,,,,ok,
615<-255,1866,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,255,Germany (Zollverein),GPH,,,,687.827536922344,615,,687.827536922344,615,212|239|240|244|245|247|249|252|254|257|258|259|261|262|264|266|267|268|269|270|271|272|273|274|275|277,,split_failed_no_ratio,
615<-280,1866,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,280,Mecklenburg Schwerin,GPH-AUTONOMOUS-CITED,,,,89.05034143242814,615,,,,,,ok,
