id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
385<-380,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,676812.5372318575,385,,,,,,ok,
385<-Sweden (other),1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,Sweden (other),Sweden (other),RIC,,,,46849.65403476834,385,,,,,,ignore_resolved,
385<-390,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,390,Denmark,GPH-AUTONOMOUS-CITED,1,,,1147948.4947082603,385,,,,,,ok,
385<-Faeroe Is. & Iceland,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,Faeroe Is. & Iceland,Faeroe Is. & Iceland,RIC,,,,19311.73532512986,385,,19311.73532512986,385,11|395,,split_failed_no_ratio,
385<-200,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,2833392.2925374755,385,,,,,,ok,
385<-Finland & Russia (USSR),1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,Finland & Russia (USSR),Finland & Russia (USSR),RIC,,,,895070.338634208,385,,,,,,ignore_resolved,
385<-Germany (Zollverein) (Baltic Sea),1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,Germany (Zollverein) (Baltic Sea),Germany (Zollverein) (Baltic Sea),RIC,,,,766640.7001792726,385,,,,,,ignore_resolved,
385<-2247,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,2247,Schleswig,GPH,,,,5124.868258263391,385,,,,,,ignore_resolved,
385<-2248,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,2248,Holstein,GPH,,,,153.96599917529502,385,,,,,,ignore_resolved,
385<-248,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,248,Hamburg,GPH,1,,,1642509.2792020473,385,,,,,,ignore_resolved,
385<-Altona,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,Altona,Altona,RIC,,,,1165.7425651843766,385,,,,,,ignore_resolved,
385<-246,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,246,Bremen,GPH,1,,,178314.62218773097,385,,,,,,ignore_resolved,
385<-Germany (Zollverein) (North Sea),1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,Germany (Zollverein) (North Sea),Germany (Zollverein) (North Sea),RIC,,,,2133.528845714802,385,,,,,,ignore_resolved,
385<-210,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,324846.2631171332,385,,,,,,ok,
385<-211,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,120247.44535590541,385,,,,,,ok,
385<-220,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,476260.82573466614,385,,,,,,ok,
385<-235,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,235,Portugal,GPH-AUTONOMOUS-CITED,1,,,83823.48897957847,385,,,,,,ok,
385<-230,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,230,Spain,GPH-AUTONOMOUS-CITED,1,,,40800.98978145318,385,,,,,,ok,
385<-Austria-Hungary (Austrian Empire) & Italy,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,Austria-Hungary (Austrian Empire) & Italy,Austria-Hungary (Austrian Empire) & Italy,RIC,,,,87804.60981539682,385,,87804.60981539682,385,300|325,,split_failed_no_ratio,
385<-Greece & Turkey (Ottoman Empire),1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,Greece & Turkey (Ottoman Empire),Greece & Turkey (Ottoman Empire),RIC,,,,3013.334555287917,385,,3013.334555287917,385,350|640,,split_failed_no_ratio,
385<-British Northern America,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,British Northern America,British Northern America,RIC,,,,2749.3928424159826,385,,2749.3928424159826,385,20|21,,split_failed_no_ratio,
385<-2,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,119521.60564550759,385,,,,,,ok,
385<-1014,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,1014,California (Great Bear Republic),GPH,,,,11327.498510753847,385,,,,,,ignore_resolved,
385<-West Indies,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,West Indies,West Indies,RIC,,,,7236.401961238866,385,,7236.401961238866,385,5|6|30|31|40|41|42|51|65|66|68|1032|1033|1044|1048|1053|1054|1055|1063|1064|1081|1087,,split_failed_no_ratio,
385<-140,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,140,Brazil,GPH-AUTONOMOUS-CITED,1,,,182075.79159615602,385,,,,,,ok,
385<-160,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,1,,,52766.34743164753,385,,,,,,ok,
385<-Unknown,1875,385,Norway,GPH-AUTONOMOUS-CITED,1,,,Unknown,Unknown,RIC,,,,153.96599917529502,385,,,,,,split_failed_error,
385->380,1875,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,645271.5025436614,385,,,,,,ok,
385->Sweden (other),1875,Sweden (other),Sweden (other),RIC,,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,55427.7597031062,385,,,,,,ignore_resolved,
385->390,1875,390,Denmark,GPH-AUTONOMOUS-CITED,1,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,323438.5739818162,385,,,,,,ok,
385->Faeroe Is. & Iceland,1875,Faeroe Is. & Iceland,Faeroe Is. & Iceland,RIC,,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,17310.177335851025,385,,17310.177335851025,385,11|395,,split_failed_no_ratio,
385->200,1875,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,1604369.7016920527,385,,,,,,ok,
385->Finland & Russia (USSR),1875,Finland & Russia (USSR),Finland & Russia (USSR),RIC,,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,314332.58488773444,385,,,,,,ignore_resolved,
385->Germany (Zollverein) (Baltic Sea),1875,Germany (Zollverein) (Baltic Sea),Germany (Zollverein) (Baltic Sea),RIC,,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,339495.02818152553,385,,,,,,ignore_resolved,
385->2247,1875,2247,Schleswig,GPH,,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,10293.726802005438,385,,,,,,ignore_resolved,
385->2248,1875,2248,Holstein,GPH,,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,3783.164551164392,385,,,,,,ignore_resolved,
385->248,1875,248,Hamburg,GPH,1,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,409967.46551833197,385,,,,,,ignore_resolved,
385->Altona,1875,Altona,Altona,RIC,,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,197.95628465395075,385,,,,,,ignore_resolved,
385->246,1875,246,Bremen,GPH,1,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,19465.701324305155,385,,,,,,ignore_resolved,
385->Germany (Zollverein) (North Sea),1875,Germany (Zollverein) (North Sea),Germany (Zollverein) (North Sea),RIC,,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,205610.59432723685,385,,,,,,ignore_resolved,
385->210,1875,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,342618.33845051005,385,,,,,,ok,
385->211,1875,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,128517.61902589268,385,,,,,,ok,
385->220,1875,220,France,GPH-AUTONOMOUS-CITED,1,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,425650.00229147275,385,,,,,,ok,
385->235,1875,235,Portugal,GPH-AUTONOMOUS-CITED,1,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,48719.24116761121,385,,,,,,ok,
385->230,1875,230,Spain,GPH-AUTONOMOUS-CITED,1,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,484750.9508320467,385,,,,,,ok,
385->Austria-Hungary (Austrian Empire) & Italy,1875,Austria-Hungary (Austrian Empire) & Italy,Austria-Hungary (Austrian Empire) & Italy,RIC,,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,194283.095816483,385,,0,385,300|325,,ignore_resolved,
