"id","year","importerId","importerLabel","importerType","exporterId","exporterLabel","exporterType","value","reportedBy","partial","valueToSplit","newReporters","newPartners","originalReportedTradeFlowIds","status","notes"
"620->390",1973,"390","Denmark","GPH","620","Libya","GPH",2734693.87755102,"620",NA,NA,NA,NA,NA,"ok",NA
"625->900",1973,"900","Australia","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",228571.428571429,"625",NA,NA,NA,NA,NA,"ok",NA
"750->1163",1973,"1163","Falkland Is.","GPH","750","India","GPH",4081.63265306122,"750",NA,NA,NA,NA,NA,"ok",NA
"625->380",1973,"380","Sweden","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",427755.102040816,"625",NA,NA,NA,NA,NA,"ok",NA
"625->310",1973,"310","Hungary","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",975102.040816327,"625",NA,NA,NA,NA,NA,"ok",NA
"625->830",1973,"830","Singapore","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",471020.408163265,"625",NA,NA,NA,NA,NA,"ok",NA
"625->360",1973,"360","Romania","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",2405306.12244898,"625",NA,NA,NA,NA,NA,"ok",NA
"338->40",1973,"40","Cuba","GPH","338","Malta","GPH",20408.1632653061,"338",NA,NA,NA,NA,NA,"ok",NA
"451->380",1973,"380","Sweden","GPH","451","Sierra Leone","GPH",15102.0408163265,"451",NA,NA,NA,NA,NA,"ok",NA
"694->435",1973,"435","Mauritania","GPH","694","Qatar","GPH",4081.63265306122,"694",NA,NA,NA,NA,NA,"ok",NA
"55->290",1973,"290","Poland","GPH","55","Grenada","GPH",8979.59183673469,"55",NA,NA,NA,NA,NA,"ok",NA
"990->200",1973,"200","United Kingdom","GPH","990","Samoa (Western Samoa) (German Samoa)","GPH",22040.8163265306,"990",NA,NA,NA,NA,NA,"ok",NA
"395->451",1973,"451","Sierra Leone","GPH","395","Iceland","GPH",408.163265306122,"395",NA,NA,NA,NA,NA,"ok",NA
"395->551",1973,"551","Zambia (Northern Rhodesia)","GPH","395","Iceland","GPH",408.163265306122,"395",NA,NA,NA,NA,NA,"ok",NA
"615->960",1973,"960","French Polynesia","GPH","615","Algeria (Regency of Algiers)","GPH",4081.63265306122,"615",NA,NA,NA,NA,NA,"ok",NA
"395->101",1973,"101","Venezuela","GPH","395","Iceland","GPH",7346.9387755102,"395",NA,NA,NA,NA,NA,"ok",NA
"615->94",1973,"94","Costa Rica","GPH","615","Algeria (Regency of Algiers)","GPH",48979.5918367347,"615",NA,NA,NA,NA,NA,"ok",NA
"395->471",1973,"471","Cameroun (French Cameroon)","GPH","395","Iceland","GPH",17959.1836734694,"395",NA,NA,NA,NA,NA,"ok",NA
"615->930",1973,"930","New Caledonia","GPH","615","Algeria (Regency of Algiers)","GPH",126530.612244898,"615",NA,NA,NA,NA,NA,"ok",NA
"338->481",1973,"481","Gabon","GPH","338","Malta","GPH",24489.7959183673,"338",NA,NA,NA,NA,NA,"ok",NA
"620->160",1973,"160","Argentina (La Plata)","GPH","620","Libya","GPH",489795.918367347,"620",NA,NA,NA,NA,NA,"ok",NA
"452->315",1973,"315","Czechoslovakia","GPH","452","Ghana (Gold Coast)","GPH",2809387.75510204,"452",NA,NA,NA,NA,NA,"ok",NA
"950->345",1973,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","950","Fiji","GPH",1632.65306122449,"950",NA,NA,NA,NA,NA,"ok",NA
"230->265",1973,"265","German Democratic Republic","GPH","230","Spain","GPH",5934693.87755102,"230",NA,NA,NA,NA,NA,"ok",NA
"450->461",1973,"461","Togo (French Togoland)","GPH","450","Liberia","GPH",8979.59183673469,"450",NA,NA,NA,NA,NA,"ok",NA
"490->265",1973,"265","German Democratic Republic","GPH","490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH",40816.3265306122,"490",NA,NA,NA,NA,NA,"ok",NA
"450->436",1973,"436","Niger","GPH","450","Liberia","GPH",8979.59183673469,"450",NA,NA,NA,NA,NA,"ok",NA
"450->590",1973,"590","Mauritius","GPH","450","Liberia","GPH",82448.9795918367,"450",NA,NA,NA,NA,NA,"ok",NA
"380->490",1973,"490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH","380","Sweden","GPH",2530612.24489796,"380",NA,NA,NA,NA,NA,"ok",NA
"483->620",1973,"620","Libya","GPH","483","Chad","GPH",1248979.59183673,"483",NA,NA,NA,NA,NA,"ok",NA
"450->666",1973,"666","Israel","GPH","450","Liberia","GPH",1203673.46938776,"450",NA,NA,NA,NA,NA,"ok",NA
"450->375",1973,"375","Finland","GPH","450","Liberia","GPH",64489.7959183673,"450",NA,NA,NA,NA,NA,"ok",NA
"390->678",1973,"678","Yemen Arab Republic (North Yemen) (Kingdom of Yemen)","GPH","390","Denmark","GPH",848979.591836735,"390",NA,NA,NA,NA,NA,"ok",NA
"230->365",1973,"365","Russia (USSR)","GPH","230","Spain","GPH",6942857.14285714,"230",NA,NA,NA,NA,NA,"ok",NA
"820->666",1973,"666","Israel","GPH","820","Malaysia (British Malaya)","GPH",351020.408163265,"820",NA,NA,NA,NA,NA,"ok",NA
"450->434",1973,"434","Benin (Dahomey)","GPH","450","Liberia","GPH",33469.387755102,"450",NA,NA,NA,NA,NA,"ok",NA
"670->985",1973,"985","Guam","GPH","670","Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah)","GPH",2367346.93877551,"670",NA,NA,NA,NA,NA,"ok",NA
"615->482",1973,"482","Central African Republic (Ubangi Shari)","GPH","615","Algeria (Regency of Algiers)","GPH",20408.1632653061,"615",NA,NA,NA,NA,NA,"ok",NA
"615->315",1973,"315","Czechoslovakia","GPH","615","Algeria (Regency of Algiers)","GPH",4546938.7755102,"615",NA,NA,NA,NA,NA,"ok",NA
"450->140",1973,"140","Brazil","GPH","450","Liberia","GPH",3673.4693877551,"450",NA,NA,NA,NA,NA,"ok",NA
"450->435",1973,"435","Mauritania","GPH","450","Liberia","GPH",386530.612244898,"450",NA,NA,NA,NA,NA,"ok",NA
"452->51",1973,"51","Jamaica","GPH","452","Ghana (Gold Coast)","GPH",44897.9591836735,"452",NA,NA,NA,NA,NA,"ok",NA
"380->678",1973,"678","Yemen Arab Republic (North Yemen) (Kingdom of Yemen)","GPH","380","Sweden","GPH",244897.959183673,"380",NA,NA,NA,NA,NA,"ok",NA
"800->345",1973,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","800","Thailand (Siam)","GPH",1942857.14285714,"800",NA,NA,NA,NA,NA,"ok",NA
"390->581",1973,"581","Comoros","GPH","390","Denmark","GPH",16326.5306122449,"390",NA,NA,NA,NA,NA,"ok",NA
"670->930",1973,"930","New Caledonia","GPH","670","Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah)","GPH",40816.3265306122,"670",NA,NA,NA,NA,NA,"ok",NA
"670->680",1973,"680","Yemen People's Republic (South Yemen)","GPH","670","Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah)","GPH",1265306.12244898,"670",NA,NA,NA,NA,NA,"ok",NA
"230->680",1973,"680","Yemen People's Republic (South Yemen)","GPH","230","Spain","GPH",24489.7959183673,"230",NA,NA,NA,NA,NA,"ok",NA
"230->315",1973,"315","Czechoslovakia","GPH","230","Spain","GPH",4559183.67346939,"230",NA,NA,NA,NA,NA,"ok",NA
"450->501",1973,"501","Kenya (British East Africa Protectorate)","GPH","450","Liberia","GPH",8979.59183673469,"450",NA,NA,NA,NA,NA,"ok",NA
"670->678",1973,"678","Yemen Arab Republic (North Yemen) (Kingdom of Yemen)","GPH","670","Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah)","GPH",2857142.85714286,"670",NA,NA,NA,NA,NA,"ok",NA
"380->680",1973,"680","Yemen People's Republic (South Yemen)","GPH","380","Sweden","GPH",81632.6530612245,"380",NA,NA,NA,NA,NA,"ok",NA
"380->315",1973,"315","Czechoslovakia","GPH","380","Sweden","GPH",18857142.8571429,"380",NA,NA,NA,NA,NA,"ok",NA
"615->265",1973,"265","German Democratic Republic","GPH","615","Algeria (Regency of Algiers)","GPH",118367.346938776,"615",NA,NA,NA,NA,NA,"ok",NA
"900->265",1973,"265","German Democratic Republic","GPH","900","Australia","GPH",3546938.7755102,"900",NA,NA,NA,NA,NA,"ok",NA
"800->680",1973,"680","Yemen People's Republic (South Yemen)","GPH","800","Thailand (Siam)","GPH",832653.06122449,"800",NA,NA,NA,NA,NA,"ok",NA
"452->68",1973,"68","Netherlands Antilles","GPH","452","Ghana (Gold Coast)","GPH",415918.367346939,"452",NA,NA,NA,NA,NA,"ok",NA
"380->265",1973,"265","German Democratic Republic","GPH","380","Sweden","GPH",36938775.5102041,"380",NA,NA,NA,NA,NA,"ok",NA
"950->630",1973,"630","Iran (Persia)","GPH","950","Fiji","GPH",816.326530612245,"950",NA,NA,NA,NA,NA,"ok",NA
"450->512",1973,"512","Tanzania (Tanganyika)","GPH","450","Liberia","GPH",408.163265306122,"450",NA,NA,NA,NA,NA,"ok",NA
"450->438",1973,"438","Guinea (French Guinea) (Rivieres du Sud)","GPH","450","Liberia","GPH",232653.06122449,"450",NA,NA,NA,NA,NA,"ok",NA
"94->315",1973,"315","Czechoslovakia","GPH","94","Costa Rica","GPH",81632.6530612245,"94",NA,NA,NA,NA,NA,"ok",NA
"94->265",1973,"265","German Democratic Republic","GPH","94","Costa Rica","GPH",182040.816326531,"94",NA,NA,NA,NA,NA,"ok",NA
"94->365",1973,"365","Russia (USSR)","GPH","94","Costa Rica","GPH",3614693.87755102,"94",NA,NA,NA,NA,NA,"ok",NA
"380->365",1973,"365","Russia (USSR)","GPH","380","Sweden","GPH",47469387.755102,"380",NA,NA,NA,NA,NA,"ok",NA
"812->590",1973,"590","Mauritius","GPH","812","Laos","GPH",2040.81632653061,"812",NA,NA,NA,NA,NA,"ok",NA
"433->53",1973,"53","Barbados","GPH","433","Senegal","GPH",7346.9387755102,"433",NA,NA,NA,NA,NA,"ok",NA
"433->51",1973,"51","Jamaica","GPH","433","Senegal","GPH",408.163265306122,"433",NA,NA,NA,NA,NA,"ok",NA
"450->360",1973,"360","Romania","GPH","450","Liberia","GPH",374285.714285714,"450",NA,NA,NA,NA,NA,"ok",NA
"390->490",1973,"490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH","390","Denmark","GPH",2338775.51020408,"390",NA,NA,NA,NA,NA,"ok",NA
"390->680",1973,"680","Yemen People's Republic (South Yemen)","GPH","390","Denmark","GPH",465306.12244898,"390",NA,NA,NA,NA,NA,"ok",NA
"432->365",1973,"365","Russia (USSR)","GPH","432","Mali (French Sudan) (Upper Senegal and Niger)","GPH",175102.040816327,"432",NA,NA,NA,NA,NA,"ok",NA
"800->265",1973,"265","German Democratic Republic","GPH","800","Thailand (Siam)","GPH",36734.693877551,"800",NA,NA,NA,NA,NA,"ok",NA
"290->265",1973,"265","German Democratic Republic","GPH","290","Poland","GPH",268726530.612245,"290",NA,NA,NA,NA,NA,"ok",NA
"290->365",1973,"365","Russia (USSR)","GPH","290","Poland","GPH",849481632.653061,"290",NA,NA,NA,NA,NA,"ok",NA
"615->365",1973,"365","Russia (USSR)","GPH","615","Algeria (Regency of Algiers)","GPH",31546938.7755102,"615",NA,NA,NA,NA,NA,"ok",NA
"900->365",1973,"365","Russia (USSR)","GPH","900","Australia","GPH",100857142.857143,"900",NA,NA,NA,NA,NA,"ok",NA
"390->265",1973,"265","German Democratic Republic","GPH","390","Denmark","GPH",12983673.4693878,"390",NA,NA,NA,NA,NA,"ok",NA
"94->812",1973,"812","Laos","GPH","94","Costa Rica","GPH",408.163265306122,"94",NA,NA,NA,NA,NA,"ok",NA
"820->365",1973,"365","Russia (USSR)","GPH","820","Malaysia (British Malaya)","GPH",41906122.4489796,"820",NA,NA,NA,NA,NA,"ok",NA
"450->482",1973,"482","Central African Republic (Ubangi Shari)","GPH","450","Liberia","GPH",1224.48979591837,"450",NA,NA,NA,NA,NA,"ok",NA
"450->660",1973,"660","Lebanon","GPH","450","Liberia","GPH",55102.0408163265,"450",NA,NA,NA,NA,NA,"ok",NA
"450->490",1973,"490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH","450","Liberia","GPH",6122.44897959184,"450",NA,NA,NA,NA,NA,"ok",NA
"452->365",1973,"365","Russia (USSR)","GPH","452","Ghana (Gold Coast)","GPH",13780816.3265306,"452",NA,NA,NA,NA,NA,"ok",NA
"452->265",1973,"265","German Democratic Republic","GPH","452","Ghana (Gold Coast)","GPH",64897.9591836735,"452",NA,NA,NA,NA,NA,"ok",NA
"390->365",1973,"365","Russia (USSR)","GPH","390","Denmark","GPH",14269387.755102,"390",NA,NA,NA,NA,NA,"ok",NA
"670->950",1973,"950","Fiji","GPH","670","Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah)","GPH",122448.979591837,"670",NA,NA,NA,NA,NA,"ok",NA
"390->345",1973,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","390","Denmark","GPH",12436734.6938775,"390",NA,NA,NA,NA,NA,"ok",NA
"820->680",1973,"680","Yemen People's Republic (South Yemen)","GPH","820","Malaysia (British Malaya)","GPH",48979.5918367347,"820",NA,NA,NA,NA,NA,"ok",NA
"820->315",1973,"315","Czechoslovakia","GPH","820","Malaysia (British Malaya)","GPH",3334693.87755102,"820",NA,NA,NA,NA,NA,"ok",NA
"450->390",1973,"390","Denmark","GPH","450","Liberia","GPH",187346.93877551,"450",NA,NA,NA,NA,NA,"ok",NA
"483->345",1973,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","483","Chad","GPH",387755.102040816,"483",NA,NA,NA,NA,NA,"ok",NA
"483->200",1973,"200","United Kingdom","GPH","483","Chad","GPH",432653.06122449,"483",NA,NA,NA,NA,NA,"ok",NA
"433->315",1973,"315","Czechoslovakia","GPH","433","Senegal","GPH",139591.836734694,"433",NA,NA,NA,NA,NA,"ok",NA
"553->630",1973,"630","Iran (Persia)","GPH","553","Malawi (Nyasaland) (British Central Africa Protectorate)","GPH",8571.42857142857,"553",NA,NA,NA,NA,NA,"ok",NA
"433->572",1973,"572","Eswatini (Swaziland)","GPH","433","Senegal","GPH",22448.9795918367,"433",NA,NA,NA,NA,NA,"ok",NA
"433->365",1973,"365","Russia (USSR)","GPH","433","Senegal","GPH",2040.81632653061,"433",NA,NA,NA,NA,NA,"ok",NA
"433->930",1973,"930","New Caledonia","GPH","433","Senegal","GPH",3673.4693877551,"433",NA,NA,NA,NA,NA,"ok",NA
"553->51",1973,"51","Jamaica","GPH","553","Malawi (Nyasaland) (British Central Africa Protectorate)","GPH",408.163265306122,"553",NA,NA,NA,NA,NA,"ok",NA
"230->678",1973,"678","Yemen Arab Republic (North Yemen) (Kingdom of Yemen)","GPH","230","Spain","GPH",73469.387755102,"230",NA,NA,NA,NA,NA,"ok",NA
"230->345",1973,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","230","Spain","GPH",15130612.244898,"230",NA,NA,NA,NA,NA,"ok",NA
"553->692",1973,"692","Bahrain","GPH","553","Malawi (Nyasaland) (British Central Africa Protectorate)","GPH",6122.44897959184,"553",NA,NA,NA,NA,NA,"ok",NA
