"exporterId","importerId","year","atop_allie","atop_defense","atop_offense","atop_neutral","atop_nonagg","atop_consul","atop_asymm"
"2","20",1942,1,1,1,0,0,0,0
"2","20",1943,1,1,1,0,0,0,0
"2","20",1944,1,1,1,0,0,0,0
"2","20",1945,1,1,1,0,0,0,0
"2","20",1949,1,1,0,0,1,1,0
"2","20",1950,1,1,0,0,1,1,0
"2","20",1951,1,1,0,0,1,1,0
"2","20",1952,1,1,0,0,1,1,0
"2","20",1953,1,1,0,0,1,1,0
"2","20",1954,1,1,0,0,1,1,0
"2","20",1955,1,1,0,0,1,1,0
"2","20",1956,1,1,0,0,1,1,0
"2","20",1957,1,1,0,0,1,1,0
"2","20",1958,1,1,0,0,1,1,0
"2","20",1959,1,1,0,0,1,1,0
"2","20",1960,1,1,0,0,1,1,0
"2","20",1961,1,1,0,0,1,1,0
"2","20",1962,1,1,0,0,1,1,0
"2","20",1963,1,1,0,0,1,1,0
"2","20",1964,1,1,0,0,1,1,0
"2","20",1965,1,1,0,0,1,1,0
"2","20",1966,1,1,0,0,1,1,0
"2","20",1967,1,1,0,0,1,1,0
"2","20",1968,1,1,0,0,1,1,0
"2","20",1969,1,1,0,0,1,1,0
"2","20",1970,1,1,0,0,1,1,0
"2","20",1971,1,1,0,0,1,1,0
"2","20",1972,1,1,0,0,1,1,0
"2","20",1973,1,1,0,0,1,1,0
"2","20",1974,1,1,0,0,1,1,0
"2","20",1975,1,1,0,0,1,1,0
"2","20",1976,1,1,0,0,1,1,0
"2","20",1977,1,1,0,0,1,1,0
"2","20",1978,1,1,0,0,1,1,0
"2","20",1979,1,1,0,0,1,1,0
"2","20",1980,1,1,0,0,1,1,0
"2","20",1981,1,1,0,0,1,1,0
"2","20",1982,1,1,0,0,1,1,0
"2","20",1983,1,1,0,0,1,1,0
"2","20",1984,1,1,0,0,1,1,0
"2","20",1985,1,1,0,0,1,1,0
"2","20",1986,1,1,0,0,1,1,0
"2","20",1987,1,1,0,0,1,1,0
"2","20",1988,1,1,0,0,1,1,0
"2","20",1989,1,1,0,0,1,1,0
"2","20",1990,1,1,0,0,1,1,0
"2","20",1991,1,1,0,0,1,1,0
"2","20",1992,1,1,0,0,1,1,0
"2","20",1993,1,1,0,0,1,1,0
"2","20",1994,1,1,0,0,1,1,0
"2","20",1995,1,1,0,0,1,1,0
"2","20",1996,1,1,0,0,1,1,0
"2","20",1997,1,1,0,0,1,1,0
"2","20",1998,1,1,0,0,1,1,0
"2","20",1999,1,1,0,0,1,1,0
"2","20",2000,1,1,0,0,1,1,0
"2","20",2001,1,1,0,0,1,1,0
"2","20",2002,1,1,0,0,1,1,0
"2","20",2003,1,1,0,0,1,1,0
"2","20",2004,1,1,0,0,1,1,0
"2","20",2005,1,1,0,0,1,1,0
"2","20",2006,1,1,0,0,1,1,0
"2","20",2007,1,1,0,0,1,1,0
"2","20",2008,1,1,0,0,1,1,0
"2","20",2009,1,1,0,0,1,1,0
"2","20",2010,1,1,0,0,1,1,0
"2","20",2011,1,1,0,0,1,1,0
"2","20",2012,1,1,0,0,1,1,0
"2","20",2013,1,1,0,0,1,1,0
"2","20",2014,1,1,0,0,1,1,0
"2","20",2015,1,1,0,0,1,1,0
"2","20",2016,1,1,0,0,1,1,0
"2","20",2017,1,1,0,0,1,1,0
"2","20",2018,1,1,0,0,1,1,0
"2","31",1982,1,1,0,0,1,1,0
"2","31",1983,1,1,0,0,1,1,0
"2","31",1984,1,1,0,0,1,1,0
"2","31",1985,1,1,0,0,1,1,0
"2","31",1986,1,1,0,0,1,1,0
"2","31",1987,1,1,0,0,1,1,0
"2","31",1988,1,1,0,0,1,1,0
"2","31",1989,1,1,0,0,1,1,0
"2","31",1990,1,1,0,0,1,1,0
"2","31",1991,1,1,0,0,1,1,0
"2","31",1992,1,1,0,0,1,1,0
"2","31",1993,1,1,0,0,1,1,0
"2","31",1994,1,1,0,0,1,1,0
"2","31",1995,1,1,0,0,1,1,0
"2","31",1996,1,1,0,0,1,1,0
"2","31",1997,1,1,0,0,1,1,0
"2","31",1998,1,1,0,0,1,1,0
"2","31",1999,1,1,0,0,1,1,0
"2","31",2000,1,1,0,0,1,1,0
"2","31",2001,1,1,0,0,1,1,0
"2","31",2002,1,1,0,0,1,1,0
"2","31",2003,1,1,0,0,1,1,0
"2","31",2004,1,1,0,0,1,1,0
"2","31",2005,1,1,0,0,1,1,0
"2","31",2006,1,1,0,0,1,1,0
"2","31",2007,1,1,0,0,1,1,0
"2","31",2008,1,1,0,0,1,1,0
"2","31",2009,1,1,0,0,1,1,0
"2","31",2010,1,1,0,0,1,1,0
"2","31",2011,1,1,0,0,1,1,0
"2","31",2012,1,1,0,0,1,1,0
"2","31",2013,1,1,0,0,1,1,0
"2","31",2014,1,1,0,0,1,1,0
"2","31",2015,1,1,0,0,1,1,0
"2","31",2016,1,1,0,0,1,1,0
"2","31",2017,1,1,0,0,1,1,0
"2","31",2018,1,1,0,0,1,1,0
"2","40",1942,1,1,1,0,0,0,0
"2","40",1943,1,1,1,0,0,0,0
"2","40",1944,1,1,1,0,0,0,0
"2","40",1945,1,1,1,0,0,1,0
"2","40",1946,1,1,0,0,0,1,0
"2","40",1947,1,1,0,0,1,1,0
"2","40",1948,1,1,0,0,1,1,0
"2","40",1949,1,1,0,0,1,1,0
"2","40",1950,1,1,0,0,1,1,0
"2","40",1951,1,1,0,0,1,1,0
"2","40",1952,1,1,0,0,1,1,0
"2","40",1953,1,1,0,0,1,1,0
"2","40",1954,1,1,0,0,1,1,0
"2","40",1955,1,1,0,0,1,1,0
"2","40",1956,1,1,0,0,1,1,0
"2","40",1957,1,1,0,0,1,1,0
"2","40",1958,1,1,0,0,1,1,0
"2","40",1959,1,1,0,0,1,1,0
"2","40",1960,1,1,0,0,1,1,0
"2","40",1961,1,1,0,0,1,1,0
"2","40",1962,1,1,0,0,1,1,0
"2","41",1942,1,1,1,0,0,0,0
"2","41",1943,1,1,1,0,0,0,0
"2","41",1944,1,1,1,0,0,0,0
"2","41",1945,1,1,1,0,0,1,0
"2","41",1946,1,1,0,0,0,1,0
"2","41",1947,1,1,0,0,1,1,0
"2","41",1948,1,1,0,0,1,1,0
"2","41",1949,1,1,0,0,1,1,0
"2","41",1950,1,1,0,0,1,1,0
"2","41",1951,1,1,0,0,1,1,0
"2","41",1952,1,1,0,0,1,1,0
"2","41",1953,1,1,0,0,1,1,0
"2","41",1954,1,1,0,0,1,1,0
"2","41",1955,1,1,0,0,1,1,0
"2","41",1956,1,1,0,0,1,1,0
"2","41",1957,1,1,0,0,1,1,0
"2","41",1958,1,1,0,0,1,1,0
"2","41",1959,1,1,0,0,1,1,0
"2","41",1960,1,1,0,0,1,1,0
"2","41",1961,1,1,0,0,1,1,0
"2","41",1962,1,1,0,0,1,1,0
"2","41",1963,1,1,0,0,1,1,0
"2","41",1964,1,1,0,0,1,1,0
"2","41",1965,1,1,0,0,1,1,0
"2","41",1966,1,1,0,0,1,1,0
"2","41",1967,1,1,0,0,1,1,0
"2","41",1968,1,1,0,0,1,1,0
"2","41",1969,1,1,0,0,1,1,0
"2","41",1970,1,1,0,0,1,1,0
"2","41",1971,1,1,0,0,1,1,0
"2","41",1972,1,1,0,0,1,1,0
"2","41",1973,1,1,0,0,1,1,0
"2","41",1974,1,1,0,0,1,1,0
"2","41",1975,1,1,0,0,1,1,0
"2","41",1976,1,1,0,0,1,1,0
"2","41",1977,1,1,0,0,1,1,0
"2","41",1978,1,1,0,0,1,1,0
"2","41",1979,1,1,0,0,1,1,0
"2","41",1980,1,1,0,0,1,1,0
"2","41",1981,1,1,0,0,1,1,0
"2","41",1982,1,1,0,0,1,1,0
"2","41",1983,1,1,0,0,1,1,0
"2","41",1984,1,1,0,0,1,1,0
"2","41",1985,1,1,0,0,1,1,0
"2","41",1986,1,1,0,0,1,1,0
"2","41",1987,1,1,0,0,1,1,0
"2","41",1988,1,1,0,0,1,1,0
"2","41",1989,1,1,0,0,1,1,0
"2","41",1990,1,1,0,0,1,1,0
"2","41",1991,1,1,0,0,1,1,0
"2","41",1992,1,1,0,0,1,1,0
"2","41",1993,1,1,0,0,1,1,0
"2","41",1994,1,1,0,0,1,1,0
"2","41",1995,1,1,0,0,1,1,0
"2","41",1996,1,1,0,0,1,1,0
"2","41",1997,1,1,0,0,1,1,0
"2","41",1998,1,1,0,0,1,1,0
"2","41",1999,1,1,0,0,1,1,0
"2","41",2000,1,1,0,0,1,1,0
"2","41",2001,1,1,0,0,1,1,0
"2","41",2002,1,1,0,0,1,1,0
"2","41",2003,1,1,0,0,1,1,0
"2","41",2004,1,1,0,0,1,1,0
"2","41",2005,1,1,0,0,1,1,0
"2","41",2006,1,1,0,0,1,1,0
"2","41",2007,1,1,0,0,1,1,0
"2","41",2008,1,1,0,0,1,1,0
"2","41",2009,1,1,0,0,1,1,0
"2","41",2010,1,1,0,0,1,1,0
"2","41",2011,1,1,0,0,1,1,0
"2","41",2012,1,1,0,0,1,1,0
"2","41",2013,1,1,0,0,1,1,0
"2","41",2014,1,1,0,0,1,1,0
"2","41",2015,1,1,0,0,1,1,0
"2","41",2016,1,1,0,0,1,1,0
"2","41",2017,1,1,0,0,1,1,0
"2","41",2018,1,1,0,0,1,1,0
"2","42",1942,1,1,1,0,0,0,0
"2","42",1943,1,1,1,0,0,0,0
"2","42",1944,1,1,1,0,0,0,0
"2","42",1945,1,1,1,0,0,1,0
"2","42",1946,1,1,0,0,0,1,0
"2","42",1947,1,1,0,0,1,1,0
"2","42",1948,1,1,0,0,1,1,0
"2","42",1949,1,1,0,0,1,1,0
"2","42",1950,1,1,0,0,1,1,0
"2","42",1951,1,1,0,0,1,1,0
"2","42",1952,1,1,0,0,1,1,0
"2","42",1953,1,1,0,0,1,1,0
"2","42",1954,1,1,0,0,1,1,0
"2","42",1955,1,1,0,0,1,1,0
"2","42",1956,1,1,0,0,1,1,0
"2","42",1957,1,1,0,0,1,1,0
"2","42",1958,1,1,0,0,1,1,0
"2","42",1959,1,1,0,0,1,1,0
"2","42",1960,1,1,0,0,1,1,0
"2","42",1961,1,1,0,0,1,1,0
"2","42",1962,1,1,0,0,1,1,0
"2","42",1963,1,1,0,0,1,1,0
"2","42",1964,1,1,0,0,1,1,0
"2","42",1965,1,1,0,0,1,1,0
"2","42",1966,1,1,0,0,1,1,0
"2","42",1967,1,1,0,0,1,1,0
"2","42",1968,1,1,0,0,1,1,0
"2","42",1969,1,1,0,0,1,1,0
"2","42",1970,1,1,0,0,1,1,0
"2","42",1971,1,1,0,0,1,1,0
"2","42",1972,1,1,0,0,1,1,0
"2","42",1973,1,1,0,0,1,1,0
"2","42",1974,1,1,0,0,1,1,0
"2","42",1975,1,1,0,0,1,1,0
"2","42",1976,1,1,0,0,1,1,0
"2","42",1977,1,1,0,0,1,1,0
"2","42",1978,1,1,0,0,1,1,0
"2","42",1979,1,1,0,0,1,1,0
"2","42",1980,1,1,0,0,1,1,0
"2","42",1981,1,1,0,0,1,1,0
"2","42",1982,1,1,0,0,1,1,0
"2","42",1983,1,1,0,0,1,1,0
"2","42",1984,1,1,0,0,1,1,0
"2","42",1985,1,1,0,0,1,1,0
"2","42",1986,1,1,0,0,1,1,0
"2","42",1987,1,1,0,0,1,1,0
"2","42",1988,1,1,0,0,1,1,0
"2","42",1989,1,1,0,0,1,1,0
"2","42",1990,1,1,0,0,1,1,0
"2","42",1991,1,1,0,0,1,1,0
"2","42",1992,1,1,0,0,1,1,0
"2","42",1993,1,1,0,0,1,1,0
"2","42",1994,1,1,0,0,1,1,0
"2","42",1995,1,1,0,0,1,1,0
"2","42",1996,1,1,0,0,1,1,0
"2","42",1997,1,1,0,0,1,1,0
"2","42",1998,1,1,0,0,1,1,0
"2","42",1999,1,1,0,0,1,1,0
"2","42",2000,1,1,0,0,1,1,0
"2","42",2001,1,1,0,0,1,1,0
"2","42",2002,1,1,0,0,1,1,0
"2","42",2003,1,1,0,0,1,1,0
"2","42",2004,1,1,0,0,1,1,0
"2","42",2005,1,1,0,0,1,1,0
"2","42",2006,1,1,0,0,1,1,0
"2","42",2007,1,1,0,0,1,1,0
"2","42",2008,1,1,0,0,1,1,0
"2","42",2009,1,1,0,0,1,1,0
"2","42",2010,1,1,0,0,1,1,0
"2","42",2011,1,1,0,0,1,1,0
"2","42",2012,1,1,0,0,1,1,0
"2","42",2013,1,1,0,0,1,1,0
"2","42",2014,1,1,0,0,1,1,0
"2","42",2015,1,1,0,0,1,1,0
"2","42",2016,1,1,0,0,1,1,0
"2","42",2017,1,1,0,0,1,1,0
"2","42",2018,1,1,0,0,1,1,0
"2","51",1969,1,1,0,0,1,1,0
"2","51",1970,1,1,0,0,1,1,0
"2","51",1971,1,1,0,0,1,1,0
"2","51",1972,1,1,0,0,1,1,0
"2","51",1973,1,1,0,0,1,1,0
"2","51",1974,1,1,0,0,1,1,0
"2","51",1975,1,1,0,0,1,1,0
"2","51",1976,1,1,0,0,1,1,0
"2","51",1977,1,1,0,0,1,1,0
"2","51",1978,1,1,0,0,1,1,0
"2","51",1979,1,1,0,0,1,1,0
"2","51",1980,1,1,0,0,1,1,0
"2","51",1981,1,1,0,0,1,1,0
"2","51",1982,1,1,0,0,1,1,0
"2","51",1983,1,1,0,0,1,1,0
"2","51",1984,1,1,0,0,1,1,0
"2","51",1985,1,1,0,0,1,1,0
"2","51",1986,1,1,0,0,1,1,0
"2","51",1987,1,1,0,0,1,1,0
"2","51",1988,1,1,0,0,1,1,0
"2","51",1989,1,1,0,0,1,1,0
"2","51",1990,1,1,0,0,1,1,0
"2","51",1991,1,1,0,0,1,1,0
"2","51",1992,1,1,0,0,1,1,0
"2","51",1993,1,1,0,0,1,1,0
"2","51",1994,1,1,0,0,1,1,0
"2","51",1995,1,1,0,0,1,1,0
"2","51",1996,1,1,0,0,1,1,0
"2","51",1997,1,1,0,0,1,1,0
"2","51",1998,1,1,0,0,1,1,0
"2","51",1999,1,1,0,0,1,1,0
"2","51",2000,1,1,0,0,1,1,0
"2","51",2001,1,1,0,0,1,1,0
"2","51",2002,1,1,0,0,1,1,0
"2","51",2003,1,1,0,0,1,1,0
"2","51",2004,1,1,0,0,1,1,0
"2","51",2005,1,1,0,0,1,1,0
"2","51",2006,1,1,0,0,1,1,0
"2","51",2007,1,1,0,0,1,1,0
"2","51",2008,1,1,0,0,1,1,0
"2","51",2009,1,1,0,0,1,1,0
"2","51",2010,1,1,0,0,1,1,0
"2","51",2011,1,1,0,0,1,1,0
"2","51",2012,1,1,0,0,1,1,0
"2","51",2013,1,1,0,0,1,1,0
"2","51",2014,1,1,0,0,1,1,0
"2","51",2015,1,1,0,0,1,1,0
"2","51",2016,1,1,0,0,1,1,0
"2","51",2017,1,1,0,0,1,1,0
"2","51",2018,1,1,0,0,1,1,0
"2","52",1967,1,1,0,0,1,1,0
"2","52",1968,1,1,0,0,1,1,0
"2","52",1969,1,1,0,0,1,1,0
"2","52",1970,1,1,0,0,1,1,0
"2","52",1971,1,1,0,0,1,1,0
"2","52",1972,1,1,0,0,1,1,0
"2","52",1973,1,1,0,0,1,1,0
"2","52",1974,1,1,0,0,1,1,0
"2","52",1975,1,1,0,0,1,1,0
"2","52",1976,1,1,0,0,1,1,0
"2","52",1977,1,1,0,0,1,1,0
"2","52",1978,1,1,0,0,1,1,0
"2","52",1979,1,1,0,0,1,1,0
"2","52",1980,1,1,0,0,1,1,0
"2","52",1981,1,1,0,0,1,1,0
"2","52",1982,1,1,0,0,1,1,0
"2","52",1983,1,1,0,0,1,1,0
"2","52",1984,1,1,0,0,1,1,0
"2","52",1985,1,1,0,0,1,1,0
"2","52",1986,1,1,0,0,1,1,0
"2","52",1987,1,1,0,0,1,1,0
"2","52",1988,1,1,0,0,1,1,0
"2","52",1989,1,1,0,0,1,1,0
"2","52",1990,1,1,0,0,1,1,0
"2","52",1991,1,1,0,0,1,1,0
"2","52",1992,1,1,0,0,1,1,0
"2","52",1993,1,1,0,0,1,1,0
"2","52",1994,1,1,0,0,1,1,0
"2","52",1995,1,1,0,0,1,1,0
"2","52",1996,1,1,0,0,1,1,0
"2","52",1997,1,1,0,0,1,1,0
"2","52",1998,1,1,0,0,1,1,0
"2","52",1999,1,1,0,0,1,1,0
"2","52",2000,1,1,0,0,1,1,0
"2","52",2001,1,1,0,0,1,1,0
"2","52",2002,1,1,0,0,1,1,0
"2","52",2003,1,1,0,0,1,1,0
"2","52",2004,1,1,0,0,1,1,0
"2","52",2005,1,1,0,0,1,1,0
"2","52",2006,1,1,0,0,1,1,0
"2","52",2007,1,1,0,0,1,1,0
"2","52",2008,1,1,0,0,1,1,0
"2","52",2009,1,1,0,0,1,1,0
"2","52",2010,1,1,0,0,1,1,0
"2","52",2011,1,1,0,0,1,1,0
"2","52",2012,1,1,0,0,1,1,0
"2","52",2013,1,1,0,0,1,1,0
"2","52",2014,1,1,0,0,1,1,0
"2","52",2015,1,1,0,0,1,1,0
"2","52",2016,1,1,0,0,1,1,0
"2","52",2017,1,1,0,0,1,1,0
"2","52",2018,1,1,0,0,1,1,0
"2","53",1967,1,1,0,0,1,1,0
"2","53",1968,1,1,0,0,1,1,0
"2","53",1969,1,1,0,0,1,1,0
"2","53",1970,1,1,0,0,1,1,0
"2","53",1971,1,1,0,0,1,1,0
"2","53",1972,1,1,0,0,1,1,0
"2","53",1973,1,1,0,0,1,1,0
"2","53",1974,1,1,0,0,1,1,0
"2","53",1975,1,1,0,0,1,1,0
"2","53",1976,1,1,0,0,1,1,0
"2","53",1977,1,1,0,0,1,1,0
"2","53",1978,1,1,0,0,1,1,0
"2","53",1979,1,1,0,0,1,1,0
"2","53",1980,1,1,0,0,1,1,0
"2","53",1981,1,1,0,0,1,1,0
"2","53",1982,1,1,0,0,1,1,0
"2","53",1983,1,1,0,0,1,1,0
"2","53",1984,1,1,0,0,1,1,0
"2","53",1985,1,1,0,0,1,1,0
"2","53",1986,1,1,0,0,1,1,0
"2","53",1987,1,1,0,0,1,1,0
"2","53",1988,1,1,0,0,1,1,0
"2","53",1989,1,1,0,0,1,1,0
"2","53",1990,1,1,0,0,1,1,0
"2","53",1991,1,1,0,0,1,1,0
"2","53",1992,1,1,0,0,1,1,0
"2","53",1993,1,1,0,0,1,1,0
"2","53",1994,1,1,0,0,1,1,0
"2","53",1995,1,1,0,0,1,1,0
"2","53",1996,1,1,0,0,1,1,0
"2","53",1997,1,1,0,0,1,1,0
"2","53",1998,1,1,0,0,1,1,0
"2","53",1999,1,1,0,0,1,1,0
"2","53",2000,1,1,0,0,1,1,0
"2","53",2001,1,1,0,0,1,1,0
"2","53",2002,1,1,0,0,1,1,0
"2","53",2003,1,1,0,0,1,1,0
"2","53",2004,1,1,0,0,1,1,0
"2","53",2005,1,1,0,0,1,1,0
"2","53",2006,1,1,0,0,1,1,0
"2","53",2007,1,1,0,0,1,1,0
"2","53",2008,1,1,0,0,1,1,0
"2","53",2009,1,1,0,0,1,1,0
"2","53",2010,1,1,0,0,1,1,0
"2","53",2011,1,1,0,0,1,1,0
"2","53",2012,1,1,0,0,1,1,0
"2","53",2013,1,1,0,0,1,1,0
"2","53",2014,1,1,0,0,1,1,0
"2","53",2015,1,1,0,0,1,1,0
"2","53",2016,1,1,0,0,1,1,0
"2","53",2017,1,1,0,0,1,1,0
"2","53",2018,1,1,0,0,1,1,0
"2","54",1979,1,1,0,0,1,1,0
"2","54",1980,1,1,0,0,1,1,0
"2","54",1981,1,1,0,0,1,1,0
"2","54",1982,1,1,0,0,1,1,0
"2","54",1983,1,1,0,0,1,1,0
"2","54",1984,1,1,0,0,1,1,0
"2","54",1985,1,1,0,0,1,1,0
"2","54",1986,1,1,0,0,1,1,0
"2","54",1987,1,1,0,0,1,1,0
"2","54",1988,1,1,0,0,1,1,0
"2","54",1989,1,1,0,0,1,1,0
"2","54",1990,1,1,0,0,1,1,0
"2","54",1991,1,1,0,0,1,1,0
"2","54",1992,1,1,0,0,1,1,0
"2","54",1993,1,1,0,0,1,1,0
"2","54",1994,1,1,0,0,1,1,0
"2","54",1995,1,1,0,0,1,1,0
"2","54",1996,1,1,0,0,1,1,0
"2","54",1997,1,1,0,0,1,1,0
"2","54",1998,1,1,0,0,1,1,0
"2","54",1999,1,1,0,0,1,1,0
"2","54",2000,1,1,0,0,1,1,0
"2","54",2001,1,1,0,0,1,1,0
"2","54",2002,1,1,0,0,1,1,0
"2","54",2003,1,1,0,0,1,1,0
"2","54",2004,1,1,0,0,1,1,0
"2","54",2005,1,1,0,0,1,1,0
"2","54",2006,1,1,0,0,1,1,0
"2","54",2007,1,1,0,0,1,1,0
"2","54",2008,1,1,0,0,1,1,0
"2","54",2009,1,1,0,0,1,1,0
"2","54",2010,1,1,0,0,1,1,0
"2","54",2011,1,1,0,0,1,1,0
"2","54",2012,1,1,0,0,1,1,0
"2","54",2013,1,1,0,0,1,1,0
"2","54",2014,1,1,0,0,1,1,0
"2","54",2015,1,1,0,0,1,1,0
"2","54",2016,1,1,0,0,1,1,0
"2","54",2017,1,1,0,0,1,1,0
"2","54",2018,1,1,0,0,1,1,0
"2","55",1975,1,1,0,0,1,1,0
"2","55",1976,1,1,0,0,1,1,0
"2","55",1977,1,1,0,0,1,1,0
"2","55",1978,1,1,0,0,1,1,0
"2","55",1979,1,1,0,0,1,1,0
"2","55",1980,1,1,0,0,1,1,0
"2","55",1981,1,1,0,0,1,1,0
"2","55",1982,1,1,0,0,1,1,0
"2","55",1983,1,1,0,0,1,1,0
"2","55",1984,1,1,0,0,1,1,0
"2","55",1985,1,1,0,0,1,1,0
"2","55",1986,1,1,0,0,1,1,0
"2","55",1987,1,1,0,0,1,1,0
"2","55",1988,1,1,0,0,1,1,0
"2","55",1989,1,1,0,0,1,1,0
"2","55",1990,1,1,0,0,1,1,0
"2","55",1991,1,1,0,0,1,1,0
"2","55",1992,1,1,0,0,1,1,0
"2","55",1993,1,1,0,0,1,1,0
"2","55",1994,1,1,0,0,1,1,0
"2","55",1995,1,1,0,0,1,1,0
"2","55",1996,1,1,0,0,1,1,0
"2","55",1997,1,1,0,0,1,1,0
"2","55",1998,1,1,0,0,1,1,0
"2","55",1999,1,1,0,0,1,1,0
"2","55",2000,1,1,0,0,1,1,0
"2","55",2001,1,1,0,0,1,1,0
"2","55",2002,1,1,0,0,1,1,0
"2","55",2003,1,1,0,0,1,1,0
"2","55",2004,1,1,0,0,1,1,0
"2","55",2005,1,1,0,0,1,1,0
"2","55",2006,1,1,0,0,1,1,0
"2","55",2007,1,1,0,0,1,1,0
"2","55",2008,1,1,0,0,1,1,0
"2","55",2009,1,1,0,0,1,1,0
"2","55",2010,1,1,0,0,1,1,0
"2","55",2011,1,1,0,0,1,1,0
"2","55",2012,1,1,0,0,1,1,0
"2","55",2013,1,1,0,0,1,1,0
"2","55",2014,1,1,0,0,1,1,0
"2","55",2015,1,1,0,0,1,1,0
"2","55",2016,1,1,0,0,1,1,0
"2","55",2017,1,1,0,0,1,1,0
"2","55",2018,1,1,0,0,1,1,0
"2","56",1979,1,1,0,0,1,1,0
"2","56",1980,1,1,0,0,1,1,0
"2","56",1981,1,1,0,0,1,1,0
"2","56",1982,1,1,0,0,1,1,0
"2","56",1983,1,1,0,0,1,1,0
"2","56",1984,1,1,0,0,1,1,0
"2","56",1985,1,1,0,0,1,1,0
"2","56",1986,1,1,0,0,1,1,0
"2","56",1987,1,1,0,0,1,1,0
"2","56",1988,1,1,0,0,1,1,0
"2","56",1989,1,1,0,0,1,1,0
"2","56",1990,1,1,0,0,1,1,0
"2","56",1991,1,1,0,0,1,1,0
"2","56",1992,1,1,0,0,1,1,0
"2","56",1993,1,1,0,0,1,1,0
"2","56",1994,1,1,0,0,1,1,0
"2","56",1995,1,1,0,0,1,1,0
"2","56",1996,1,1,0,0,1,1,0
"2","56",1997,1,1,0,0,1,1,0
"2","56",1998,1,1,0,0,1,1,0
"2","56",1999,1,1,0,0,1,1,0
"2","56",2000,1,1,0,0,1,1,0
"2","56",2001,1,1,0,0,1,1,0
"2","56",2002,1,1,0,0,1,1,0
"2","56",2003,1,1,0,0,1,1,0
"2","56",2004,1,1,0,0,1,1,0
"2","56",2005,1,1,0,0,1,1,0
"2","56",2006,1,1,0,0,1,1,0
"2","56",2007,1,1,0,0,1,1,0
"2","56",2008,1,1,0,0,1,1,0
"2","56",2009,1,1,0,0,1,1,0
"2","56",2010,1,1,0,0,1,1,0
"2","56",2011,1,1,0,0,1,1,0
"2","56",2012,1,1,0,0,1,1,0
"2","56",2013,1,1,0,0,1,1,0
"2","56",2014,1,1,0,0,1,1,0
"2","56",2015,1,1,0,0,1,1,0
"2","56",2016,1,1,0,0,1,1,0
"2","56",2017,1,1,0,0,1,1,0
"2","56",2018,1,1,0,0,1,1,0
"2","57",1981,1,1,0,0,1,1,0
"2","57",1982,1,1,0,0,1,1,0
"2","57",1983,1,1,0,0,1,1,0
"2","57",1984,1,1,0,0,1,1,0
"2","57",1985,1,1,0,0,1,1,0
"2","57",1986,1,1,0,0,1,1,0
"2","57",1987,1,1,0,0,1,1,0
"2","57",1988,1,1,0,0,1,1,0
"2","57",1989,1,1,0,0,1,1,0
"2","57",1990,1,1,0,0,1,1,0
"2","57",1991,1,1,0,0,1,1,0
"2","57",1992,1,1,0,0,1,1,0
"2","57",1993,1,1,0,0,1,1,0
"2","57",1994,1,1,0,0,1,1,0
"2","57",1995,1,1,0,0,1,1,0
"2","57",1996,1,1,0,0,1,1,0
"2","57",1997,1,1,0,0,1,1,0
"2","57",1998,1,1,0,0,1,1,0
"2","57",1999,1,1,0,0,1,1,0
"2","57",2000,1,1,0,0,1,1,0
"2","57",2001,1,1,0,0,1,1,0
"2","57",2002,1,1,0,0,1,1,0
"2","57",2003,1,1,0,0,1,1,0
"2","57",2004,1,1,0,0,1,1,0
"2","57",2005,1,1,0,0,1,1,0
"2","57",2006,1,1,0,0,1,1,0
"2","57",2007,1,1,0,0,1,1,0
"2","57",2008,1,1,0,0,1,1,0
"2","57",2009,1,1,0,0,1,1,0
"2","57",2010,1,1,0,0,1,1,0
"2","57",2011,1,1,0,0,1,1,0
"2","57",2012,1,1,0,0,1,1,0
"2","57",2013,1,1,0,0,1,1,0
"2","57",2014,1,1,0,0,1,1,0
"2","57",2015,1,1,0,0,1,1,0
"2","57",2016,1,1,0,0,1,1,0
"2","57",2017,1,1,0,0,1,1,0
"2","57",2018,1,1,0,0,1,1,0
"2","58",1981,1,1,0,0,1,1,0
"2","58",1982,1,1,0,0,1,1,0
"2","58",1983,1,1,0,0,1,1,0
"2","58",1984,1,1,0,0,1,1,0
"2","58",1985,1,1,0,0,1,1,0
"2","58",1986,1,1,0,0,1,1,0
"2","58",1987,1,1,0,0,1,1,0
"2","58",1988,1,1,0,0,1,1,0
"2","58",1989,1,1,0,0,1,1,0
"2","58",1990,1,1,0,0,1,1,0
"2","58",1991,1,1,0,0,1,1,0
"2","58",1992,1,1,0,0,1,1,0
"2","58",1993,1,1,0,0,1,1,0
"2","58",1994,1,1,0,0,1,1,0
"2","58",1995,1,1,0,0,1,1,0
"2","58",1996,1,1,0,0,1,1,0
"2","58",1997,1,1,0,0,1,1,0
"2","58",1998,1,1,0,0,1,1,0
"2","58",1999,1,1,0,0,1,1,0
"2","58",2000,1,1,0,0,1,1,0
"2","58",2001,1,1,0,0,1,1,0
"2","58",2002,1,1,0,0,1,1,0
"2","58",2003,1,1,0,0,1,1,0
"2","58",2004,1,1,0,0,1,1,0
"2","58",2005,1,1,0,0,1,1,0
"2","58",2006,1,1,0,0,1,1,0
"2","58",2007,1,1,0,0,1,1,0
"2","58",2008,1,1,0,0,1,1,0
"2","58",2009,1,1,0,0,1,1,0
"2","58",2010,1,1,0,0,1,1,0
"2","58",2011,1,1,0,0,1,1,0
