NetworkType,CafFob,year,var,coef,ci_low,ci_high,r2p
"intramax","fob",1901,"mid_herit",.16689461,-.28521311,.61900234,.027247075
"intramax","fob",1902,"mid_herit",-.089122154,-.45288709,.27464277,-.018236924
"intramax","fob",1903,"mid_herit",.21066375,-.094198123,.51552564,.0011414216
"intramax","fob",1904,"mid_herit",.22409573,-.064290822,.51248229,.0042859935
"intramax","fob",1905,"mid_herit",.13534024,-.079405114,.35008562,-.068363048
"intramax","fob",1906,"mid_herit",.182556,-.051250469,.41636249,-.019678917
"intramax","fob",1907,"mid_herit",.30215418,-.0038521413,.60816056,-.0086362027
"intramax","fob",1908,"mid_herit",.36591187,-.016458264,.74828202,.014464865
"intramax","fob",1909,"mid_herit",.22692549,-.16503158,.61888254,-.028704349
"intramax","fob",1910,"mid_herit",.32479587,.066694178,.58289754,-.0058072386
"intramax","fob",1911,"mid_herit",.28210974,-.18502581,.74924529,.013230705
"intramax","fob",1912,"mid_herit",-.021882787,-.24236801,.19860244,-.038872249
"intramax","fob",1913,"mid_herit",.25428015,-.11486609,.62342638,.01058722
"intramax","fob",1914,"mid_herit",.29915923,.016742067,.58157641,-.0067494204
"intramax","fob",1915,"mid_herit",.26684901,-.084898755,.61859679,-.010014495
"intramax","fob",1916,"mid_herit",.21721144,-.18613778,.62056065,-.020669203
"intramax","fob",1917,"mid_herit",.24146755,-.14875834,.63169342,-.064672627
"intramax","fob",1918,"mid_herit",.31249088,.10951322,.51546854,-.14263448
"intramax","fob",1919,"mid_herit",-.054541759,-.47727379,.36819026,-.0036729276
"intramax","fob",1920,"mid_herit",-.23009734,-.55137092,.091176279,-.02816787
"intramax","fob",1921,"mid_herit",-.30104539,-.69208807,.089997314,-.0042669559
"intramax","fob",1922,"mid_herit",-.059301842,-.25459707,.13599339,.00201762
"intramax","fob",1923,"mid_herit",.074955247,-.091196254,.24110675,-.022760665
"intramax","fob",1924,"mid_herit",.16984589,-.064014144,.40370592,.0045687826
"intramax","fob",1925,"mid_herit",.22859192,-.093779117,.55096298,-.0049435534
"intramax","fob",1926,"mid_herit",.16731359,-.13032006,.46494722,.0031981652
"intramax","fob",1927,"mid_herit",.025124231,-.29264984,.34289828,-.037819322
"intramax","fob",1928,"mid_herit",.030138014,-.25126395,.31153998,-.030864488
"intramax","fob",1929,"mid_herit",.20251286,-.014684197,.41970992,.0021261785
"intramax","fob",1930,"mid_herit",.16470399,-.18428563,.51369363,-.00012426121
"intramax","fob",1931,"mid_herit",.54453516,.12384938,.96522093,-.0067433533
"intramax","fob",1932,"mid_herit",.25364497,-.13825315,.6455431,.001687606
"intramax","fob",1933,"mid_herit",.81474972,.60788536,1.0216141,.026662605
"intramax","fob",1934,"mid_herit",.22920659,-.057161674,.51557487,.0054193074
"intramax","fob",1935,"mid_herit",.27675274,.07425411,.47925138,.004599819
"intramax","fob",1936,"mid_herit",-.055791777,-.3446002,.23301664,-.0038610946
"intramax","fob",1937,"mid_herit",-.015763067,-.33535838,.30383226,-.011842011
"intramax","fob",1938,"mid_herit",.076878026,-.31709015,.47084621,-.015775818
"intramax","fob",1948,"mid_herit",0,0,0,-.016488701
"intramax","fob",1949,"mid_herit",0,0,0,.014870267
"intramax","fob",1950,"mid_herit",0,0,0,.028990397
"intramax","fob",1951,"mid_herit",0,0,0,-.0055374699
"intramax","fob",1952,"mid_herit",0,0,0,-.0048336778
"intramax","fob",1953,"mid_herit",0,0,0,.029060636
"intramax","fob",1954,"mid_herit",0,0,0,.037761923
"intramax","fob",1955,"mid_herit",0,0,0,.026608594
"intramax","fob",1956,"mid_herit",0,0,0,.0068390416
"intramax","fob",1957,"mid_herit",0,0,0,-.014492751
"intramax","fob",1958,"mid_herit",-2.5084364,-2.6812131,-2.3356597,-.0073756436
"intramax","fob",1959,"mid_herit",-2.4020162,-2.5825343,-2.221498,-.027770599
