NetworkType,CafFob,year,var,coef,ci_low,ci_high,r2p
"intramax","fob",1898,"atop_allie",.26559094,-.85799587,1.3891777,.000011611603
"intramax","fob",1899,"atop_allie",.43484378,-.31251219,1.1821997,.0000204715
"intramax","fob",1900,"atop_allie",-.69965065,-1.7214414,.3221401,-.00024169874
"intramax","fob",1901,"atop_allie",-1.0996097,-2.3052619,.10604236,-.0014427397
"intramax","fob",1902,"atop_allie",.085453607,-.63681889,.80772609,-.00051876908
"intramax","fob",1903,"atop_allie",-.76956612,-1.7811148,.24198256,-.00067810831
"intramax","fob",1904,"atop_allie",-.60913604,-1.4557724,.23750032,.000022107271
"intramax","fob",1905,"atop_allie",-.42146,-1.1116064,.26868638,.000048983791
"intramax","fob",1906,"atop_allie",-.55253792,-1.2960525,.19097663,.00023139318
"intramax","fob",1907,"atop_allie",.4363552,.013866896,.85884351,.00041309564
"intramax","fob",1908,"atop_allie",.76606357,.33362222,1.198505,.0012147867
"intramax","fob",1909,"atop_allie",.070668302,-.27439588,.41573247,-.000020916654
"intramax","fob",1910,"atop_allie",.71887988,.43154457,1.0062151,.00084302609
"intramax","fob",1911,"atop_allie",.37287483,-.0086983535,.754448,-.0005617842
"intramax","fob",1912,"atop_allie",.53401971,.15966564,.90837377,.00067423517
"intramax","fob",1913,"atop_allie",.20393983,-.19467652,.60255617,.000046622856
"intramax","fob",1914,"atop_allie",.50284034,.19479698,.81088364,.00060975709
"intramax","fob",1915,"atop_allie",-.080215149,-.32378027,.16334996,-.00075802847
"intramax","fob",1916,"atop_allie",-.34922171,-.70139509,.0029517221,-.00011998958
"intramax","fob",1917,"atop_allie",-.022125909,-.36678675,.32253492,-.0010426505
"intramax","fob",1918,"atop_allie",.12242325,-.25806573,.50291222,-.00060085702
"intramax","fob",1919,"atop_allie",.82717115,.39799467,1.2563475,.00057031686
"intramax","fob",1920,"atop_allie",.37250498,-.15400159,.89901155,.000062587176
"intramax","fob",1921,"atop_allie",.16669871,-.233757,.56715441,-.00013834736
"intramax","fob",1922,"atop_allie",.50919676,.14324015,.87515336,.000097294098
"intramax","fob",1923,"atop_allie",.15444417,-.19770472,.50659305,-.00031283157
"intramax","fob",1924,"atop_allie",.37660697,.044863954,.70834994,.00025073357
"intramax","fob",1925,"atop_allie",.200276,-.03462768,.43517968,.000032348122
"intramax","fob",1926,"atop_allie",.058771212,-.23809493,.35563734,-.00003004047
"intramax","fob",1927,"atop_allie",.10876761,-.13367514,.35121039,3.6694291e-06
"intramax","fob",1928,"atop_allie",-.032067295,-.30341232,.23927774,8.9316700e-06
"intramax","fob",1929,"atop_allie",.027329246,-.25816873,.31282723,-.00010626825
"intramax","fob",1930,"atop_allie",.39297059,.093064204,.69287694,.00053869415
"intramax","fob",1931,"atop_allie",-.14121868,-.37326378,.090826429,-.000096554293
"intramax","fob",1932,"atop_allie",.11174553,-.24267536,.46616641,-.0001804534
"intramax","fob",1933,"atop_allie",-.12575968,-.34473604,.09321668,.000030394978
"intramax","fob",1934,"atop_allie",.046488326,-.2760627,.36903936,-.000071791073
"intramax","fob",1935,"atop_allie",-.095726795,-.40222391,.21077032,-.000093409828
"intramax","fob",1936,"atop_allie",.017773662,-.27381808,.30936539,-.00025902502
"intramax","fob",1937,"atop_allie",.063435733,-.30154568,.42841715,-.000055390359
"intramax","fob",1938,"atop_allie",-.40156442,-.69937217,-.10375665,.00038467732
"intramax","fob",1948,"atop_allie",.97584653,.46526501,1.486428,.0082812225
"intramax","fob",1949,"atop_allie",-.76609582,-1.2746905,-.2575011,.0052578421
"intramax","fob",1950,"atop_allie",.42985666,-.14530244,1.0050157,.0019640573
"intramax","fob",1951,"atop_allie",-.5547139,-1.0113496,-.098078206,.0012695144
"intramax","fob",1952,"atop_allie",1.4959357,.57899392,2.4128776,.014139823
"intramax","fob",1953,"atop_allie",.76598787,.097740151,1.4342356,.0056203976
"intramax","fob",1954,"atop_allie",.087483943,-.42052087,.59548879,-.00067999685
"intramax","fob",1955,"atop_allie",.53263837,.12017465,.94510204,.0030172507
"intramax","fob",1956,"atop_allie",.4775714,.061973423,.8931694,.0025882344
"intramax","fob",1957,"atop_allie",.38048521,-.046089079,.80705947,.00058976415
"intramax","fob",1958,"atop_allie",.19001274,-.18193929,.56196475,.00022691299
"intramax","fob",1959,"atop_allie",.28087398,-.075126119,.63687408,.00035567998
"intramax","fob",1960,"atop_allie",.29240283,-.11812516,.70293081,.0004406044
"intramax","fob",1961,"atop_allie",.63549876,.31808639,.95291114,.0027046837
"intramax","fob",1962,"atop_allie",.4764626,.15106042,.8018648,.0019763329
"intramax","fob",1963,"atop_allie",.70281857,.38077402,1.0248631,.0036108962
"intramax","fob",1964,"atop_allie",.40479961,.02879712,.78080207,.0011747662
"intramax","fob",1965,"atop_allie",.82328176,.34419319,1.3023704,.0037297779
"intramax","fob",1966,"atop_allie",.36288598,-.019522354,.74529433,.0007386012
"intramax","fob",1967,"atop_allie",.70935416,.25593686,1.1627715,.002759398
"intramax","fob",1968,"atop_allie",.76756382,.31204623,1.2230814,.0035731776
"intramax","fob",1969,"atop_allie",.67462462,.19715741,1.1520919,.0023366709
"intramax","fob",1970,"atop_allie",1.2447425,.78397173,1.7055132,.0095428424
"intramax","fob",1971,"atop_allie",1.067881,.67416894,1.4615932,.0083859395
"intramax","fob",1972,"atop_allie",1.00625,.51998907,1.4925109,.0051944554
"intramax","fob",1973,"atop_allie",.48705959,.21841292,.75570631,.0015871265
"intramax","fob",1974,"atop_allie",.74084806,.35686627,1.1248299,.0035638085
"intramax","fob",1975,"atop_allie",.25261492,-.12680444,.63203424,.00057110074
"intramax","fob",1976,"atop_allie",.054925974,-.33248296,.44233492,-.000096106596
"intramax","fob",1977,"atop_allie",.51348692,.15239547,.87457842,.0024370747
"intramax","fob",1978,"atop_allie",.10807572,-.21521713,.43136856,8.3520363e-06
"intramax","fob",1979,"atop_allie",.080692217,-.24851261,.40989706,.000066367327
"intramax","fob",1980,"atop_allie",.058153253,-.20903085,.32533735,-.000079421952
"intramax","fob",1981,"atop_allie",.029666526,-.22434117,.28367421,7.7037657e-06
"intramax","fob",1982,"atop_allie",.045367595,-.25483462,.34556979,.000014408964
"intramax","fob",1983,"atop_allie",-.071492836,-.36796108,.22497541,.000038210968
"intramax","fob",1984,"atop_allie",.04432087,-.23761025,.32625198,-.000072068491
"intramax","fob",1985,"atop_allie",.25684589,-.0016962367,.51538801,.00066507427
"intramax","fob",1986,"atop_allie",.77096629,.3837609,1.1581718,.0081245983
