NetworkType,CafFob,year,var,coef,ci_low,ci_high,r2p
"intramax","fob",1902,"mid_n",.86141568,.25628355,1.4665477,-.0020845898
"intramax","fob",1903,"mid_n",1.0798451,.60256422,1.557126,-.0014034508
"intramax","fob",1904,"mid_n",-.46527186,-1.2289772,.29843342,-.0013596051
"intramax","fob",1905,"mid_n",-.18611543,-.81791359,.44568273,-.0020641868
"intramax","fob",1906,"mid_n",.13151304,-.55212325,.81514931,-.0018418246
"intramax","fob",1907,"mid_n",.62467355,-.4446637,1.6940109,-.0011687229
"intramax","fob",1908,"mid_n",-.11278005,-1.3360633,1.1105032,-.000079739046
"intramax","fob",1909,"mid_n",-.23826867,-1.231859,.75532162,-.0011604078
"intramax","fob",1910,"mid_n",1.5466819,.85128224,2.2420816,.0018711129
"intramax","fob",1911,"mid_n",-.77648741,-1.1860261,-.36694872,-.00016080703
"intramax","fob",1912,"mid_n",-.21776126,-.98348075,.54795825,-.0011345166
"intramax","fob",1913,"mid_n",.47981799,-.098756544,1.0583925,-.0014514459
"intramax","fob",1914,"mid_n",.11863934,-.14637426,.38365293,-.0012163634
"intramax","fob",1915,"mid_n",-.41765043,-.71231371,-.1229872,-.0004935824
"intramax","fob",1916,"mid_n",-.29079497,-.5826441,.0010541588,-.001724032
"intramax","fob",1917,"mid_n",-.4387719,-.67438167,-.20316213,-.0011247146
"intramax","fob",1918,"mid_n",-.27789858,-.56206673,.0062695895,.00073481654
"intramax","fob",1919,"mid_n",-.13075094,-.59216285,.33066094,-.0011830741
"intramax","fob",1920,"mid_n",.085863583,-.40451071,.57623786,-.0011972971
"intramax","fob",1921,"mid_n",-.80878955,-1.5064187,-.1111604,-.00001509839
"intramax","fob",1922,"mid_n",-.70036858,-1.1596501,-.24108705,.0017293106
"intramax","fob",1923,"mid_n",-.80533606,-1.4228939,-.18777832,.0025973246
"intramax","fob",1924,"mid_n",-.2532663,-2.4223487,1.9158162,-.00086648099
"intramax","fob",1925,"mid_n",.44343626,-.25059217,1.1374646,-.0029512502
"intramax","fob",1926,"mid_n",.28493446,-.26365829,.83352721,-.0032984971
"intramax","fob",1927,"mid_n",-.30560857,-.82148308,.21026595,-.0014048427
"intramax","fob",1928,"mid_n",0,0,0,-.0006756683
"intramax","fob",1929,"mid_n",1.507645,-.23900814,3.2542982,-.0024187551
"intramax","fob",1930,"mid_n",0,0,0,-.0014052379
"intramax","fob",1931,"mid_n",1.9888715,-.14421049,4.1219535,-.0022333593
"intramax","fob",1932,"mid_n",.93669629,.29139188,1.5820006,-.000886683
"intramax","fob",1933,"mid_n",.31512529,-.93372041,1.563971,-.0019777843
"intramax","fob",1934,"mid_n",.4808256,-.095722646,1.0573739,-.0031308739
"intramax","fob",1935,"mid_n",.70410722,.022248754,1.3859657,-.0029935976
"intramax","fob",1936,"mid_n",.66393507,.16838573,1.1594844,-.00071972574
"intramax","fob",1937,"mid_n",-.38469234,-.9281671,.15878245,-.001722091
"intramax","fob",1938,"mid_n",-.031263426,-.50835037,.44582352,-.0024842978
"intramax","fob",1948,"mid_n",-.085051507,-1.3187546,1.1486515,-.00075638125
"intramax","fob",1949,"mid_n",-.63558215,-1.8339528,.56278849,.00039118493
"intramax","fob",1950,"mid_n",-.1829972,-1.1056459,.7396515,-.00037472893
"intramax","fob",1951,"mid_n",.55471575,-.25209343,1.3615249,-.00014372531
"intramax","fob",1952,"mid_n",-1.6924443,-2.583637,-.80125165,.0034763739
"intramax","fob",1953,"mid_n",.61365634,-.12478769,1.3521004,-.00051526685
"intramax","fob",1954,"mid_n",.60512584,-.34796599,1.5582176,-.0027062157
"intramax","fob",1955,"mid_n",.34943086,-.62449062,1.3233523,-.001943588
"intramax","fob",1956,"mid_n",-.67126572,-1.7286614,.38612995,-.0023720772
"intramax","fob",1957,"mid_n",1.5264475,.52929103,2.5236042,-.00036097746
"intramax","fob",1958,"mid_n",.078556202,-.59166259,.74877495,.00033346418
"intramax","fob",1959,"mid_n",-.8191278,-1.7798963,.14164071,.0010965462
"intramax","fob",1960,"mid_n",.92933029,.13919343,1.7194672,-.0011243363
"intramax","fob",1961,"mid_n",.69938093,.12436647,1.2743955,.00053903984
"intramax","fob",1962,"mid_n",.27609977,-.32104233,.8732419,.00064478896
"intramax","fob",1963,"mid_n",.85300076,.1529744,1.5530272,-.0012196725
"intramax","fob",1964,"mid_n",.41194141,-.41902348,1.2429063,-.00055641111
"intramax","fob",1965,"mid_n",.84177285,.16806385,1.5154819,-.0010330514
"intramax","fob",1966,"mid_n",.059495319,-.58902574,.7080164,-.0011242769
"intramax","fob",1967,"mid_n",1.1322862,.35469523,1.9098771,-.0009128495
"intramax","fob",1968,"mid_n",.55003703,-.20011149,1.3001856,-.0014077154
"intramax","fob",1969,"mid_n",.79244953,-.011092576,1.5959917,-.0015077728
"intramax","fob",1970,"mid_n",.49550587,-.27686682,1.2678785,.00028374314
"intramax","fob",1971,"mid_n",-1.4050179,-2.6410697,-.16896617,.0010300507
"intramax","fob",1972,"mid_n",.013460449,-1.0221632,1.0490841,-.00079765514
"intramax","fob",1973,"mid_n",-.29146707,-1.0824257,.49949157,-.00006650915
"intramax","fob",1974,"mid_n",.18696612,-.73088378,1.104816,-.00012824385
"intramax","fob",1975,"mid_n",-.034907479,-.71306473,.64324981,-.00069658901
"intramax","fob",1976,"mid_n",-.26177734,-.87532681,.35177213,-.00073184801
"intramax","fob",1977,"mid_n",.25992331,-.25498912,.77483577,-.0014112998
"intramax","fob",1978,"mid_n",-.20698531,-.88021028,.46623969,-.00128636
"intramax","fob",1979,"mid_n",.29583696,-.39662066,.9882946,-.00084645487
"intramax","fob",1980,"mid_n",.39336339,-.22885703,1.0155838,.00033766951
"intramax","fob",1981,"mid_n",.072433427,-.67863387,.82350069,-.00043015499
"intramax","fob",1982,"mid_n",.15520276,-.4819212,.79232669,-.00021449801
"intramax","fob",1983,"mid_n",.051738497,-.49430835,.59778535,.0010116178
"intramax","fob",1984,"mid_n",-.39965761,-1.1180943,.31877914,.00044728033
"intramax","fob",1985,"mid_n",-.12216651,-.88364738,.63931441,.000029764726
"intramax","fob",1986,"mid_n",-.41477156,-1.1161834,.28664026,.0084758708
"intramax","fob",1987,"mid_n",.93071347,-.47962224,2.3410492,-.00061900698
"intramax","fob",1988,"mid_n",.57086402,-.32585827,1.4675864,-.00094314432
"intramax","fob",1989,"mid_n",.73263776,-.21026853,1.675544,-.00057696854
"intramax","fob",1990,"mid_n",.33419618,-.40384352,1.0722359,-.00058392581
"intramax","fob",1991,"mid_n",-1.0057062,-1.9299462,-.081466153,.0068699103
"intramax","fob",1992,"mid_n",-.057082381,-.85862285,.74445808,.0060936753
"intramax","fob",1993,"mid_n",-.10332602,-.59612119,.38946912,.0017275555
"intramax","fob",1994,"mid_n",-.23821907,-.7124148,.23597667,.0021683029
"intramax","fob",1995,"mid_n",.28306133,-.28967488,.85579753,.0049436814
"intramax","fob",1996,"mid_n",.17546797,-.44490683,.79584277,.0047962479
"intramax","fob",1997,"mid_n",.17002696,-.43009362,.7701475,.004963737
"intramax","fob",1998,"mid_n",-.31899047,-.91912562,.28114471,.0048438776
"intramax","fob",1999,"mid_n",-.07887014,-.53306633,.37532607,.0015033627
"intramax","fob",2000,"mid_n",-.28335264,-.72672588,.1600206,-.002367513
"intramax","fob",2001,"mid_n",.2345629,-.27276769,.74189347,.0020047848
"intramax","fob",2002,"mid_n",-.47575149,-1.063958,.11245507,.00028576519
"intramax","fob",2003,"mid_n",-.073958196,-.60107511,.45315874,.00028278006
"intramax","fob",2004,"mid_n",.52831918,-.12157679,1.1782151,.00035491024
"intramax","fob",2005,"mid_n",-.0982645,-.76362044,.56709146,-.0005911531
"intramax","fob",2006,"mid_n",.76517022,.023051489,1.5072889,.00024303816
"intramax","fob",2007,"mid_n",.46188101,-.42743862,1.3512006,-.0020107941
"intramax","fob",2008,"mid_n",1.8303672,.39656806,3.2641664,-.0013110345
"intramax","fob",2010,"mid_n",.55285621,-.20482962,1.310542,.00097483135
