key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
10-385,10,385,1.3771738817647667,4.218668227316491e-7,1,0,0,4.218668227316491e-7,,,Greenland,,8,3,AS,0,,,Norway,,8,1,AF,0.17030303030303032
10-390,10,390,4.143113324677216,0.000015684524218901863,1,0,0,0.000015684524218901863,,,Greenland,,8,3,AS,0,,,Denmark,,8,7,WE,0.122
100-101,100,101,2.9813148877479905,0.000028808945425278744|0.0002023499451896164,1,0,0,0.0002023499451896164,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0,,,Venezuela,,2,3,AS,0
100-130,100,130,3.11423918903458,0.00005444551348640742|0.0000016366726393172288,1,0,0,0.00005444551348640742,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0,,,Ecuador,,2,3,AS,0
100-135,100,135,0.4315363565811758,0.000023609415324993114|3.3293336776049634e-7,1,0,0,0.000023609415324993114,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0,,,Peru,,2,3,AS,0
100-2,2,100,1.9344526192605287,0.001887500666705095|0.003419789885290159,1,0,0,0.003419789885290159,,,United States of America,,2,3,AS,0,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0
100-200,100,200,0.3082800354601578,0.0005856049652094369|0.0002779745954470581,0,1,0,0.0005856049652094369,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0,,,United Kingdom,,0,3,AS,0.0258252427184466
100-225,100,225,0.005720738781277308,0.000050659950106051353,0,1,0,0.000050659950106051353,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0,,,Switzerland,,6,5,WE,0.04
100-255,100,255,0.39692359814898065,0.0005258035219077561|0.00009399859368805892,0,1,0,0.0005258035219077561,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0,,,Germany (Zollverein),,6,7,WE,0.2884126984126984
100-325,100,325,0.3464039370540826,0.000011320360256551251|0.00012889354119196005,0,1,0,0.00012889354119196005,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0,,,Italy,,6,4,WE,0.023859649122807015
100-94,94,100,1.098695293917833,3.7627497543413495e-7|0.000007282551025091124,1,0,0,0.000007282551025091124,,,Costa Rica,,2,5,WE,0,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0
101-120,101,120,1.9272508058899749,0.0000015304771375828162,0,1,0,0.0000015304771375828162,,,Venezuela,,2,3,AS,0,,,French Guiana,,9,3,AS,0.4371428571428571
101-2,2,101,1.169141495695731,0.001238990334864959|0.0010298521379661183,1,0,0,0.001238990334864959,,,United States of America,,2,3,AS,0,,,Venezuela,,2,3,AS,0
101-200,101,200,0.2609034688429507,0.0003471554547765872|0.00004045807636809724,0,1,0,0.0003471554547765872,,,Venezuela,,2,3,AS,0,,,United Kingdom,,0,3,AS,0.0258252427184466
101-210,101,210,0.014659938954761554,0.0000616436224789602|0.00004594015801181808,0,1,0,0.0000616436224789602,,,Venezuela,,2,3,AS,0,,,Netherlands,,10,3,AS,0.30215686274509795
101-230,101,230,0.47968831209022145,0.00008510879595010778|0.00003287600084760874,0,1,0,0.00008510879595010778,,,Venezuela,,2,3,AS,0,,,Spain,,9,5,WE,0.08552631578947369
101-52,52,101,2.2624191585938984,0.000002663817758805049|0.000028505905485593548,0,1,0,0.000028505905485593548,,,Trinidad and Tobago,,3,1,AS,0.054615384615384614,,,Venezuela,,2,3,AS,0
101-53,53,101,0.39832965689696054,0.0000021217429542534434,0,1,0,0.0000021217429542534434,,,Barbados,,3,1,AS,0,,,Venezuela,,2,3,AS,0
101-6,6,101,3.864539837099766,0.00004721053825738432,1,0,0,0.00004721053825738432,,,Puerto Rico,,2,1,LA,0,,,Venezuela,,2,3,AS,0
101-66,66,101,0.07296386626041408,0.0000011090143205524723,0,1,0,0.0000011090143205524723,,,Martinique,,3,1,AS,0,,,Venezuela,,2,3,AS,0
101-68,68,101,5.290490634042353,0.0022938886006092117,1,0,0,0.0022938886006092117,,,Netherlands Antilles,,2,3,AS,0,,,Venezuela,,2,3,AS,0
1029-20,20,1029,1.9124807248170825,0.00004857638077530531,0,1,0,0.00004857638077530531,,,Canada (Province of Canada),,3,3,NAM,0.04791666666666666,,,St. Pierre and Miquelon,,10,3,AS,0
1029-200,200,1029,1.3803390746444197,0.0000809823355392037,0,1,0,0.0000809823355392037,,,United Kingdom,,0,3,AS,0.0258252427184466,,,St. Pierre and Miquelon,,10,3,AS,0
1029-220,220,1029,2.6205206729139823,0.00003386738253732372|0.000020989994113823004,0,1,0,0.00003386738253732372,,,France,,9,5,WE,0.11000000000000003,,,St. Pierre and Miquelon,,10,3,AS,0
1029-235,235,1029,4.093283412754168,0.000004584130509071451,1,0,0,0.000004584130509071451,,,Portugal,,10,3,WE,0.027692307692307697,,,St. Pierre and Miquelon,,10,3,AS,0
1032-2,2,1032,1.0753646827366896,0.000001501782951375413,0,1,0,0.000001501782951375413,,,United States of America,,2,3,AS,0,,,Turks and Caicos Is.,,3,3,LA,0
1032-20,20,1032,2.4507141769054903,0.0000020216617150358377,1,0,0,0.0000020216617150358377,,,Canada (Province of Canada),,3,3,NAM,0.04791666666666666,,,Turks and Caicos Is.,,3,3,LA,0
1032-21,21,1032,3.2736550892257728,1.7115614044060839e-7,1,0,0,1.7115614044060839e-7,,,Newfoundland and Labrador (Newfoundland),,3,3,AS,0,,,Turks and Caicos Is.,,3,3,LA,0
1032-31,31,1032,7.1169663514302215,7.884721076477465e-8|6.250083780134576e-9,1,0,0,7.884721076477465e-8,,,Bahamas,,3,1,AS,0,,,Turks and Caicos Is.,,3,3,LA,0
1032-41,41,1032,4.620058539203354,2.461571458022233e-7,0,1,0,2.461571458022233e-7,,,Haiti,,2,1,AS,0,,,Turks and Caicos Is.,,3,3,LA,0
1032-51,51,1032,7.110245402134001,3.1074134486361393e-7|9.407177381894861e-8,1,0,0,3.1074134486361393e-7,,,Jamaica,,3,1,AS,0,,,Turks and Caicos Is.,,3,3,LA,0
1032-53,53,1032,6.55248506904913,1.6025855846498914e-8,1,0,0,1.6025855846498914e-8,,,Barbados,,3,1,AS,0,,,Turks and Caicos Is.,,3,3,LA,0
1033-2,2,1033,1.1640106092619193,7.532152247854489e-7,0,1,0,7.532152247854489e-7,,,United States of America,,2,3,AS,0,,,Cayman Is.,,3,3,LA,0
1033-51,51,1033,7.322770597130701,0.0000012251766794648419|6.226044996364828e-7,1,0,0,0.0000012251766794648419,,,Jamaica,,3,1,AS,0,,,Cayman Is.,,3,3,LA,0
1055-1063,1055,1063,2.5188479402383646,1.4663658099546505e-7,1,0,0,1.4663658099546505e-7,,,Windward Is.,,3,1,AS,0.03923076923076923,,,Leeward Is.,,3,1,AS,0
1055-110,110,1055,3.387083594668829,5.721230537200112e-8|0.0000013186074190499306,1,0,0,0.0000013186074190499306,,,Guyana (British Guiana),,3,3,AS,0.05368421052631579,,,Windward Is.,,3,1,AS,0.03923076923076923
1055-120,120,1055,0.16078248405816173,8.012927923249457e-9,0.15,0.85,0.51,8.012927923249457e-9,,,French Guiana,,9,3,AS,0.4371428571428571,,,Windward Is.,,3,1,AS,0.03923076923076923
1055-2,2,1055,1.102464389634115,0.00004009316563965405|0.00001400884162965856,0,1,0,0.00004009316563965405,,,United States of America,,2,3,AS,0,,,Windward Is.,,3,1,AS,0.03923076923076923
