"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"101","2","101-2",1.10514394580733,"0.0006821023589395836",1,0,0,0.000682102358939584,NA,NA,"United States of America",NA,0,3,"NAM",0.219230769230769,NA,NA,"Venezuela",NA,0,2,"WE",0.34,115749.60843688,NA
"1025","211","1025-211",3.42693987450587,"0.00011159960042206581",1,0,0,0.000111599600422066,NA,NA,"Belgium",NA,3,2,"WE",0.283125,NA,NA,"Quebec (Lower Canada)",NA,3,4,"WE",0,18937.9348733649,NA
"1029","220","1029-220",1.86925424886013,"0.00117150667658391",1,0,0,0.00117150667658391,NA,NA,"France",NA,0,2,"WE",0.108648648648649,NA,NA,"St. Pierre and Miquelon",NA,0,2,"NAM",0,198799.252514811,NA
"1055","200","1055-200",1.37553083034209,"0.0011029470400372471",1,0,0,0.00110294704003725,NA,NA,"United Kingdom",NA,2,2,"AF",0,NA,NA,"Windward Is.",NA,2,3,"NAM",0,NA,187165
"1063","200","1063-200",1.3750379494975,"0.004374839596362845",1,0,0,0.00437483959636284,NA,NA,"United Kingdom",NA,2,2,"AF",0,NA,NA,"Leeward Is.",NA,2,1,"LA",0,NA,742390
"1064","2","1064-2",2.09676956893435,"0.00012147633514339897",1,0,0,0.000121476335143399,NA,NA,"United States of America",NA,0,3,"NAM",0.219230769230769,NA,NA,"St. Barthelemy",NA,0,3,"NAM",0,20613.9709721207,NA
"110","2","110-2",1.93369057922296,"0.00014631800570569914",1,0,0,0.000146318005705699,NA,NA,"United States of America",NA,0,3,"NAM",0.219230769230769,NA,NA,"Guyana (British Guiana)",NA,0,1,"AS",0,24829.4873133549,NA
"135","2","135-2",0.810911321658374,"0.0016389378405408902",0,1,0,0.00163893784054089,NA,NA,"United States of America",NA,0,3,"NAM",0.219230769230769,NA,NA,"Peru",NA,2,2,"WE",0,NA,278120.15426822
"135","40","135-40",1.0197518035069,"0.00030455752369943636",0,1,0,0.000304557523699436,NA,NA,"Cuba",NA,0,2,"WE",0.588,NA,NA,"Peru",NA,2,2,"WE",0,NA,51682
"140","2","140-2",1.16593183616999,"0.002640781815011848|0.006207907599752267",0.3,0.7,0.84,0.00620790759975227,NA,NA,"United States of America",NA,0,3,"NAM",0.219230769230769,NA,NA,"Brazil",NA,3,2,"WE",0.4225,448128.432703352,1053453.14301618
"155","2","155-2",0.0413053211657277,"0.0016887487266322538",0,1,0,0.00168874872663225,NA,NA,"United States of America",NA,0,3,"NAM",0.219230769230769,NA,NA,"Chile",NA,2,2,"WE",0,286572.830740315,NA
