"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","sourceCommunityId","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceCommunity","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetCommunity","targetMeanAmbiguityScore","export","import"
"140","2","140-2",2.07491921850683,"0.001788409189335458|0.005270621920304158",0,1,0,"bridge",0.00527062192030416,1,1,"United States of America","Sovereign",5,0,1,1,"Brazil","Sovereign",3,0,1219301.7019082,3593404.86274816
"140","200","140-200",0.666086071870201,"0.010215623097764614",0,1,0,"bridge",0.0102156230977646,1,1,"United Kingdom","Sovereign",4,0,1,1,"Brazil","Sovereign",3,0,6964808,NA
"140","220","140-220",0.221540318880195,"0.004318080209045108",0,1,0,"bridge",0.00431808020904511,1,1,"France","Sovereign",1,0,1,1,"Brazil","Sovereign",3,0,2943980.92967819,NA
"140","235","140-235",3.36176713820835,"0.0010692697746143586",0,1,0,"bridge",0.00106926977461436,1,1,"Portugal","Sovereign",8,0,1,1,"Brazil","Sovereign",3,0,729006.797639382,NA
"140","385","140-385",0.720998613350942,"0.000010431972430338155|0.000057175331175527364",0,1,0,"bridge",5.71753311755274e-05,1,1,"Norway","Sovereign (limited)",8,0,1,1,"Brazil","Sovereign",3,0,7112.31065822088,38981
"145","155","145-155",4.72465251259575,"0.00014430522560621495",1,0,0,"3",0.000144305225606215,1,1,"Chile","Sovereign",3,0,1,NA,"Bolivia","Sovereign",3,0,98384.4235564934,NA
"145","325","145-325",0.968292086089944,"0.00001919827376815571",0,1,0,"bridge",1.91982737681557e-05,1,1,"Italy","Sovereign",6,0,1,NA,"Bolivia","Sovereign",3,0,13089,NA
"150","140","140-150",4.18211701035102,"0.000008628166813363273",1,0,0,"3",8.62816681336327e-06,1,1,"Brazil","Sovereign",3,0,1,NA,"Paraguay","Sovereign",3,0,5882.5119791466,NA
"150","160","150-160",3.62649655284992,"0.000004226881888840579",1,0,0,"3",4.22688188884058e-06,1,1,"Argentina (La Plata)","Sovereign",3,0,1,NA,"Paraguay","Sovereign",3,0,2881.80373460469,NA
"150","325","150-325",0.811990295623223,"0.0000013611427960003437",0,1,0,"bridge",1.36114279600034e-06,1,1,"Italy","Sovereign",6,0,1,NA,"Paraguay","Sovereign",3,0,928,NA
"155","140","140-155",1.09124008450133,"0.00015487424913088483|0.00001317541559486316",1,0,0,"3",0.000154874249130885,1,1,"Brazil","Sovereign",3,0,1,1,"Chile","Sovereign",3,0,105590.172916306,8982.73546901976
"155","160","155-160",0.448258280437927,"0.00006952487915528329|0.00006552312250378944",1,0,0,"3",6.95248791552833e-05,1,1,"Argentina (La Plata)","Sovereign",3,0,1,1,"Chile","Sovereign",3,0,47400.6754072308,44672.3575676194
"155","200","155-200",0.651038442879289,"0.002918527767914556|0.0040701131346725814",0,1,0,"bridge",0.00407011313467258,1,1,"United Kingdom","Sovereign",4,0,1,1,"Chile","Sovereign",3,0,1989794,2774921.92595434
"155","220","155-220",0.594334177060896,"0.0018181390353874138|0.0003939819818789906",0,1,0,"bridge",0.00181813903538741,1,1,"France","Sovereign",1,0,1,1,"Chile","Sovereign",3,0,1239570.91775924,268609.054287359
"165","140","140-165",2.16672415090173,"0.00036445813052250775|0.0009155378969542199",1,0,0,"3",0.00091553789695422,1,1,"Brazil","Sovereign",3,0,1,1,"Uruguay","Sovereign",3,0,248480.281509569,624195.47079857
"165","155","155-165",2.57644902101795,"0.0005529907090581519",1,0,0,"3",0.000552990709058152,1,1,"Chile","Sovereign",3,0,1,1,"Uruguay","Sovereign",3,0,377018.031843468,NA
"165","2","165-2",0.493193790416101,"0.0002529894154135262|0.000633842893843234",0,1,0,"bridge",0.000633842893843234,1,1,"United States of America","Sovereign",5,0,1,1,"Uruguay","Sovereign",3,0,172483.135636926,432141.438220103
"165","200","165-200",0.0356349544615524,"0.0015825309116713564|0.0004541851167246636",0,1,0,"bridge",0.00158253091167136,1,1,"United Kingdom","Sovereign",4,0,1,1,"Uruguay","Sovereign",3,0,1078938,309654.350417163
"165","211","165-211",1.49478593797933,"0.00006412309976740249|0.0009117501072971627",0,1,0,"bridge",0.000911750107297163,1,1,"Belgium","Sovereign",9,0,1,1,"Uruguay","Sovereign",3,0,43717.850000019,621613.031386571
"165","230","165-230",1.37315557645804,"0.0003552577814412285",0,1,0,"bridge",0.000355257781441229,1,1,"Spain","Sovereign",7,0,1,1,"Uruguay","Sovereign",3,0,242207.667076671,NA
"165","235","165-235",0.402223613968906,"0.00001613105050762116",0,1,0,"bridge",1.61310505076212e-05,1,1,"Portugal","Sovereign",8,0,1,1,"Uruguay","Sovereign",3,0,10997.8283799907,NA
"165","325","165-325",0.495967494504697,"0.00039311798726725445",0,1,0,"bridge",0.000393117987267255,1,1,"Italy","Sovereign",6,0,1,1,"Uruguay","Sovereign",3,0,268020,NA
"2","160","160-2",0.646512975693376,"0.0010787415158025342|0.0006762896113286292",0,1,0,"bridge",0.00107874151580253,1,1,"Argentina (La Plata)","Sovereign",3,0,1,1,"United States of America","Sovereign",5,0,735464.441795789,461080.763280041
"2","20","2-20",2.05317491186332,"0.00841983148351393|0.005503481076761084",1,0,0,"5",0.00841983148351393,1,1,"Canada (Province of Canada)","Colony of",5,0,1,1,"United States of America","Sovereign",5,0,5740473.10808304,3752163.58947911
"2","30","2-30",2.27123070214668,"0.00003430871890220263",0,1,0,"bridge",3.43087189022026e-05,1,1,"Bermuda","Colony of",0,0,1,1,"United States of America","Sovereign",5,0,23391,NA
"2","41","2-41",1.91192642720505,"0.00022837457947702804|0.00036795507120788594",1,0,0,"5",0.000367955071207886,1,1,"Haiti","Sovereign",5,0,1,1,"United States of America","Sovereign",5,0,155701.23162495,250864.425895865
"2","451","2-451",0.951983573674089,"0.00008360614279613749",1,0,0,"5",8.36061427961375e-05,1,1,"Sierra Leone","Colony of",5,0,1,1,"United States of America","Sovereign",5,0,57001,NA
"2","51","2-51",0.54410043888834,"0.00020873007436769062",1,0,0,"5",0.000208730074367691,1,1,"Jamaica","Colony of",5,0,1,1,"United States of America","Sovereign",5,0,142308,NA
"2","561","2-561",0.371316281612483,"0.0003382762532775423",0,1,0,"bridge",0.000338276253277542,1,1,"Cape Colony (Cape of Good Hope)","Colony of",12,0,1,1,"United States of America","Sovereign",5,0,230630,NA
"2","80","2-80",0.31208704905724,"0.000025178208228601186",0,1,0,"bridge",2.51782082286012e-05,1,1,"Belize (British Honduras)","Colony of",11,0,1,1,"United States of America","Sovereign",5,0,17166,NA
"20","1063","1063-20",1.2900686724679,"0.000024792453319820916",0,1,0,"bridge",2.47924533198209e-05,NA,NA,"Leeward Is.","Colony of",0,0,1,1,"Canada (Province of Canada)","Colony of",5,0,16903,NA
"20","30","20-30",1.18182747833197,"0.000001633958054681447",0,1,0,"bridge",1.63395805468145e-06,1,1,"Bermuda","Colony of",0,0,1,1,"Canada (Province of Canada)","Colony of",5,0,1114,NA
"200","1027","1027-200",1.23274484232652,"0.00006263016960044685|0.0001513772665991503",0,1,0,"bridge",0.00015137726659915,1,NA,"British Columbia","Colony of",5,0,1,1,"United Kingdom","Sovereign",4,0,42700,103206
"200","1032","1032-200",1.23274484232652,"5.426970199570336e-8",0,1,0,"bridge",5.42697019957034e-08,1,1,"Turks and Caicos Is.","Colony of",0,0,1,1,"United Kingdom","Sovereign",4,0,37,NA
"200","1055","1055-200",1.30742805170088,"0.0013259276263999425|0.0007748833395764888",0,1,0,"bridge",0.00132592762639994,NA,NA,"Windward Is.","Colony of",0,0,1,1,"United Kingdom","Sovereign",4,0,903991,528300
"200","1063","1063-200",1.30998393464452,"0.0006148009194274871|0.00021654051120896417",0,1,0,"bridge",0.000614800919427487,NA,NA,"Leeward Is.","Colony of",0,0,1,1,"United Kingdom","Sovereign",4,0,419159,147633
"200","110","110-200",1.30014477627942,"0.0016693184324034042|0.0009597039433433156",0,1,0,"bridge",0.0016693184324034,1,1,"Guyana (British Guiana)","Colony of",0,0,1,1,"United Kingdom","Sovereign",4,0,1138108,654307
"200","160","160-200",0.101776939228061,"0.001041661094638991|0.0033317138109305996",0,1,0,"bridge",0.0033317138109306,1,1,"Argentina (La Plata)","Sovereign",3,0,1,1,"United Kingdom","Sovereign",4,0,710183.750496623,2271496
"200","2","2-200",0.623130513761233,"0.057628078450784416|0.03611767621133838",0,1,0,"bridge",0.0576280784507844,1,1,"United States of America","Sovereign",5,0,1,1,"United Kingdom","Sovereign",4,0,39289674.0587932,24624311
"200","20","20-200",0.520793993629745,"0.006198002459790822|0.0046156601559651095",0,1,0,"bridge",0.00619800245979082,1,1,"Canada (Province of Canada)","Colony of",5,0,1,1,"United Kingdom","Sovereign",4,0,4225674.41093405,3146865
"200","210","200-210",0.770729105402606,"0.013149513176712509|0.015781950558316403",0,1,0,"bridge",0.0157819505583164,1,1,"Netherlands","Sovereign",9,0,1,1,"United Kingdom","Sovereign",4,0,8965075.71714476,10759819
"200","230","200-230",0.00911715085750045,"0.004677136269765446|0.003232882816601614",0,1,0,"bridge",0.00467713626976545,1,1,"Spain","Sovereign",7,0,1,1,"United Kingdom","Sovereign",4,0,3188778.18778188,2204115
"200","31","200-31",1.23274484232652,"0.00004700196217438687",1,0,0,"4",4.70019621743869e-05,1,1,"Bahamas","Colony of",4,0,1,1,"United Kingdom","Sovereign",4,0,32045,NA
"200","325","200-325",0.0332060825862169,"0.006544500305839327|0.008968077055282195",0,1,0,"bridge",0.0089680770552822,1,1,"Italy","Sovereign",6,0,1,1,"United Kingdom","Sovereign",4,0,4461909.72884329,6114256
"200","338","200-338",1.26330035279032,"0.0038895286097651934|0.0007741646327122213",0,1,0,"bridge",0.00388952860976519,1,1,"Malta","Colony of",7,0,1,1,"United Kingdom","Sovereign",4,0,2651803,527810
"200","380","200-380",0.638379598236611,"0.005039187909413584|0.0010369766652416842",0,1,0,"bridge",0.00503918790941358,1,1,"Sweden","Sovereign",8,0,1,1,"United Kingdom","Sovereign",4,0,3435617.77182901,706990
"200","750","200-750",1.2069319491781,"0.04282059750876543|0.017567691205883914",0,1,0,"bridge",0.0428205975087654,1,1,"India","Colony of",2,0,1,1,"United Kingdom","Sovereign",4,0,29194229,11977301.3433751
"200","80","200-80",1.30998393464452,"0.00013462992991301675|0.00018602187095424525",0,1,0,"bridge",0.000186021870954245,1,1,"Belize (British Honduras)","Colony of",11,0,1,1,"United Kingdom","Sovereign",4,0,91788,126826
"2003","200","200-2003",1.30998393464452,"0.000853495203040319",1,0,0,"4",0.000853495203040319,1,1,"United Kingdom","Sovereign",4,0,1,NA,"Channel Is.","Possession of",4,0,581896,NA
"21","2","2-21",1.22222942336904,"0.0004178781721156184",1,0,0,"5",0.000417878172115618,1,1,"United States of America","Sovereign",5,0,1,1,"Newfoundland and Labrador (Newfoundland)","Colony of",5,0,284901,NA
"21","20","20-21",1.95580947617917,"0.00011171273234796916",1,0,0,"5",0.000111712732347969,1,1,"Canada (Province of Canada)","Colony of",5,0,1,1,"Newfoundland and Labrador (Newfoundland)","Colony of",5,0,76163.5119574105,NA
"21","200","200-21",1.23274484232652,"0.0005198172069453855|0.0005908650473499768",0,1,0,"bridge",0.000590865047349977,1,1,"United Kingdom","Sovereign",4,0,1,1,"Newfoundland and Labrador (Newfoundland)","Colony of",5,0,354401,402840
"210","235","210-235",0.522916703327096,"0.00008702421950397694|0.00009692711341666754",0,1,0,"bridge",9.69271134166675e-05,1,1,"Portugal","Sovereign",8,0,1,1,"Netherlands","Sovereign",9,0,59331.3764999497,66082.9719813209
"211","160","160-211",2.01816632207784,"0.0022466070999197056|0.00016570424791378268",0,1,0,"bridge",0.00224660709991971,1,1,"Argentina (La Plata)","Sovereign",3,0,1,1,"Belgium","Sovereign",9,0,1531691.89511323,112973.850000049
"211","210","210-211",1.47236091766889,"0.00764047550070232|0.004700552197350849",1,0,0,"9",0.00764047550070232,1,1,"Netherlands","Sovereign",9,0,1,1,"Belgium","Sovereign",9,0,5209123.74916611,3204742.70000139
"212","211","211-212",3.22280267360247,"0.0008156504463662753",1,0,0,"9",0.000815650446366275,1,1,"Belgium","Sovereign",9,0,1,NA,"Luxemburg","Sovereign (limited)",9,0,556094.200000242,NA
"220","1029","1029-220",2.35918327110506,"0.0002657019645262112|0.0003496421221898873",1,0,0,"1",0.000349642122189887,1,1,"St. Pierre and Miquelon","Colony of",1,0,1,1,"France","Sovereign",1,0,181150.297973778,238379.022646007
"220","120","120-220",2.35918327110506,"0.00013467031590907715|0.0003438147534867225",1,0,0,"1",0.000343814753486723,1,1,"French Guiana","Colony of",1,0,1,1,"France","Sovereign",1,0,91815.5343663091,234406.03893524
"220","160","160-220",1.23068143932283,"0.0025469581325654384|0.004015057036480539",0,1,0,"bridge",0.00401505703648054,1,1,"Argentina (La Plata)","Sovereign",3,0,1,1,"France","Sovereign",1,0,1736465.23639253,2737385.77671832
"220","165","165-220",1.58125236899202,"0.002476981340967225|0.00205706115221717",0,1,0,"bridge",0.00247698134096723,1,1,"Uruguay","Sovereign",3,0,1,1,"France","Sovereign",1,0,1688756.45609853,1402463.24990068
"220","2","2-220",0.147724863221201,"0.01284449433787929|0.011240994228404876",0,1,0,"bridge",0.0128444943378793,1,1,"United States of America","Sovereign",5,0,1,1,"France","Sovereign",1,0,8757119.95874162,7663885.57806913
"220","200","200-220",0.0158704111621771,"0.016777155687257125|0.05268524044531284",0,1,0,"bridge",0.0526852404453128,1,1,"United Kingdom","Sovereign",4,0,1,1,"France","Sovereign",1,0,11438330,35919745.7290425
"220","211","211-220",1.37341201204007,"0.014867555362451674|0.017190737674336126",0,1,0,"bridge",0.0171907376743361,1,1,"Belgium","Sovereign",9,0,1,1,"France","Sovereign",1,0,10136402.6000044,11720301.946762
"220","230","220-230",0.94766145785121,"0.003875954258253636|0.00563506553596035",0,1,0,"bridge",0.00563506553596035,1,1,"Spain","Sovereign",7,0,1,1,"France","Sovereign",1,0,2642548.27798278,3841875.24831148
"220","325","220-325",1.31601128765608,"0.014903497581852125|0.013414602754685341",0,1,0,"bridge",0.0149034975818521,1,1,"Italy","Sovereign",6,0,1,1,"France","Sovereign",1,0,10160907.2880516,9145808.50218514
"220","338","220-338",0.4764993869588,"0.0009223311864014096|0.000020178061901483545",0,1,0,"bridge",0.00092233118640141,1,1,"Malta","Colony of",7,0,1,1,"France","Sovereign",1,0,628827,13757
"220","380","220-380",0.353918801353519,"0.0013391161005954894|0.000273886329048745",0,1,0,"bridge",0.00133911610059549,1,1,"Sweden","Sovereign",8,0,1,1,"France","Sovereign",1,0,912982.638562413,186730.234406039
"220","385","220-385",0.258096850508836,"0.0007682903223361896|0.00031467790997089857",0,1,0,"bridge",0.00076829032233619,1,1,"Norway","Sovereign (limited)",8,0,1,1,"France","Sovereign",1,0,523805.01239328,214541.120381406
"220","41","220-41",1.52391668073406,"0.00020395790461076759|0.000034964212218988726",0,1,0,"bridge",0.000203957904610768,1,1,"Haiti","Sovereign",5,0,1,1,"France","Sovereign",1,0,139054.429876838,23837.9022646007
"220","451","220-451",1.29349488211312,"0.00015486666176260376",0,1,0,"bridge",0.000154866661762604,1,1,"Sierra Leone","Colony of",5,0,1,1,"France","Sovereign",1,0,105585,NA
"220","585","220-585",2.35918327110506,"0.0011562007070892986|0.0005244631832848309",1,0,0,"1",0.0011562007070893,1,1,"Reunion (Bourbon I.)","Colony of",1,0,1,1,"France","Sovereign",1,0,788274.572904251,357568.533969011
"220","615","220-615",2.07178808575906,"0.0037120338639159696|0.007546442470598401",0,1,0,"bridge",0.0075464424705984,1,1,"Algeria (Regency of Algiers)","Colony of",7,0,1,1,"France","Sovereign",1,0,2530790.62375844,5145013.90544299
"220","65","220-65",2.35918327110506,"0.0013700732968116307|0.0006643200321607859",1,0,0,"1",0.00137007329681163,1,1,"Guadeloupe","Colony of",1,0,1,1,"France","Sovereign",1,0,934088.637266587,452920.143027414
"220","66","220-66",2.35918327110506,"0.00152355109556805|0.0008274863558493999",0,1,0,"bridge",0.00152355109556805,1,1,"Martinique","Colony of",0,0,1,1,"France","Sovereign",1,0,1038726.73818037,564163.686928884
"220","751","220-751",2.35918327110506,"0.0006572722376301173|0.00008158316184430703",0,1,0,"bridge",0.000657272237630117,1,1,"French India","Colony of",2,0,1,1,"France","Sovereign",1,0,448115.097338101,55621.771950735
"2249","200","200-2249",1.30998393464452,"5.280295329311678e-8",1,0,0,"4",5.28029532931168e-08,1,1,"United Kingdom","Sovereign",4,0,1,NA,"Heligoland","Colony of",4,0,36,NA
"225","220","220-225",1.32196759365166,"0.01522691442136959",0,1,0,"bridge",0.0152269144213696,1,1,"France","Sovereign",1,0,1,NA,"Switzerland","Sovereign",6,0,10381406.4362336,NA
"225","325","225-325",1.95398109226744,"0.006811662196699718",1,0,0,"6",0.00681166219669972,1,1,"Italy","Sovereign",6,0,1,NA,"Switzerland","Sovereign",6,0,4644055.37546242,NA
"230","160","160-230",1.40046802211061,"0.00017181530431785124|0.0007194417420511706",0,1,0,"bridge",0.000719441742051171,1,1,"Argentina (La Plata)","Sovereign",3,0,1,1,"Spain","Sovereign",7,0,117140.24632499,490501.02501025
"230","2","2-230",0.348103540301585,"0.0022984743411998353|0.0006856579610233997",0,1,0,"bridge",0.00229847434119984,1,1,"United States of America","Sovereign",5,0,1,1,"Spain","Sovereign",7,0,1567053.94533265,467467.917179172
"230","235","230-235",2.79314352393395,"0.00043087377400115827|0.00046858306196496794",0,1,0,"bridge",0.000468583061964968,1,1,"Portugal","Sovereign",8,0,1,1,"Spain","Sovereign",7,0,293761.142069751,319470.582205822
"230","385","230-385",1.82710859778719,"0.0005403035252138317|0.00007180614948382847",0,1,0,"bridge",0.000540303525213832,1,1,"Norway","Sovereign (limited)",8,0,1,1,"Spain","Sovereign",7,0,368368.163040485,48956
"231","2","2-231",0.852365882382393,"0.0008717631125843686",0,1,0,"bridge",0.000871763112584369,1,1,"United States of America","Sovereign",5,0,1,NA,"Gibraltar","Colony of",7,0,594350.696235173,NA
"231","200","200-231",0.342653732044801,"0.0012049619274002224",0,1,0,"bridge",0.00120496192740022,1,1,"United Kingdom","Sovereign",4,0,1,NA,"Gibraltar","Colony of",7,0,821519,NA
"231","230","230-231",1.06929636793288,"0.00014684656224495885",1,0,0,"7",0.000146846562244959,1,1,"Spain","Sovereign",7,0,1,NA,"Gibraltar","Colony of",7,0,100117.056170562,NA
"231","338","231-338",2.96842603985652,"0.00037391824675039615",1,0,0,"7",0.000373918246750396,1,1,"Malta","Colony of",7,0,1,NA,"Gibraltar","Colony of",7,0,254930,NA
"231","615","231-615",2.20823775143201,"0.00014273518324351016",1,0,0,"7",0.00014273518324351,1,1,"Algeria (Regency of Algiers)","Colony of",7,0,1,NA,"Gibraltar","Colony of",7,0,97314,NA
"235","200","200-235",0.724159938464748,"0.002402993467180723",0,1,0,"bridge",0.00240299346718072,1,1,"United Kingdom","Sovereign",4,0,1,1,"Portugal","Sovereign",8,0,1638313,NA
"235","220","220-235",0.0604589693690943,"0.0008158316184430703",0,1,0,"bridge",0.00081583161844307,1,1,"France","Sovereign",1,0,1,1,"Portugal","Sovereign",8,0,556217.71950735,NA
"235","380","235-380",0.897761779233013,"0.00010538025169161815|0.00000907624097160574",1,0,0,"8",0.000105380251691618,1,1,"Sweden","Sovereign",8,0,1,1,"Portugal","Sovereign",8,0,71846.152995249,6188
"235","385","235-385",1.71635588482768,"0.000020590873496603456|0.00003198538895730549",1,0,0,"8",3.19853889573055e-05,1,1,"Norway","Sovereign (limited)",8,0,1,1,"Portugal","Sovereign",8,0,14038.4467088956,21807
