"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"101","2","101-2",0.553627346261456,"0.00046896590365272226",0,1,0,0.000468965903652722,NA,NA,"United States of America",NA,1,5,"NAM",0,NA,NA,"Venezuela",NA,8,4,"WE",0,89391.4466868344,NA
"1019","200","1019-200",1.26144869398464,"0.0003241892719081381",1,0,0,0.000324189271908138,NA,NA,"United Kingdom",NA,0,1,"WE",0,NA,NA,"Rupert's Land",NA,0,1,"WE",0,61795,NA
"1022","200","1022-200",1.25096368204368,"0.0014485088293465227",1,0,0,0.00144850882934652,NA,NA,"United Kingdom",NA,0,1,"WE",0,NA,NA,"Nova Scotia",NA,0,10,"WE",0,276106,NA
"1023","200","1023-200",1.20673565919487,"0.0014651602857594433",1,0,0,0.00146516028575944,NA,NA,"United Kingdom",NA,0,1,"WE",0,NA,NA,"New Brunswick",NA,0,10,"WE",0,279280,NA
"1023","248","1023-248",0.147233691331553,"0.00008239690435454675",0,1,0,8.23969043545467e-05,NA,NA,"Hamburg",NA,8,7,"WE",0,NA,NA,"New Brunswick",NA,0,10,"WE",0,15706,NA
"1024","200","1024-200",1.20841504482747,"0.00021730308005027895",1,0,0,0.000217303080050279,NA,NA,"United Kingdom",NA,0,1,"WE",0,NA,NA,"Prince Edward Is.",NA,0,10,"WE",0,41421,NA
"1024","248","1024-248",0.116890469841936,"0.000011835439718824492",0,1,0,1.18354397188245e-05,NA,NA,"Hamburg",NA,8,7,"WE",0,NA,NA,"Prince Edward Is.",NA,0,10,"WE",0,2256,NA
"1029","220","1029-220",2.70454169167519,"0.00030822839816303414|0.0013252700025417692",1,0,0,0.00132527000254177,NA,NA,"France",NA,6,2,"WE",0,NA,NA,"St. Pierre and Miquelon",NA,6,2,"WE",0,252614.959542135,58752.6346950858
"1055","200","1055-200",1.33206543386832,"0.0002653058608247666",1,0,0,0.000265305860824767,NA,NA,"United Kingdom",NA,0,1,"WE",0,NA,NA,"Windward Is.",NA,0,1,"LA",0,NA,50571
"1063","200","1063-200",1.33488015195757,"0.0015385442089805945",1,0,0,0.00153854420898059,NA,NA,"United Kingdom",NA,0,1,"WE",0,NA,NA,"Leeward Is.",NA,0,1,"LA",0,NA,293268
"1064","2","1064-2",2.0820240589199,"0.00010340662249328652",1,0,0,0.000103406622493287,NA,NA,"United States of America",NA,1,5,"NAM",0,NA,NA,"St. Barthelemy",NA,1,5,"LA",0,19710.745514069,NA
"110","2","110-2",2.0820240589199,"0.0007199537168514114",1,0,0,0.000719953716851411,NA,NA,"United States of America",NA,1,5,"NAM",0,NA,NA,"Guyana (British Guiana)",NA,1,5,"LA",0,137233.226969458,NA
"115","2","115-2",0.384075263689389,"0.00011671923890149913|0.00011306484973293049",0,1,0,0.000116719238901499,NA,NA,"United States of America",NA,1,5,"NAM",0,NA,NA,"Surinam (Dutch Guiana)",NA,2,4,"LA",0,21551.7384277485,22248.316008316
"1163","200","1163-200",1.26144869398464,"0.0000323848268547445",1,0,0,3.23848268547445e-05,NA,NA,"United Kingdom",NA,0,1,"WE",0,NA,NA,"Falkland Is.",NA,0,1,"WE",0,6173,NA
"140","2","140-2",1.08377916028688,"0.0030853932506990016|0.009239823872408794",0,1,0,0.00923982387240879,NA,NA,"United States of America",NA,1,5,"NAM",0,NA,NA,"Brazil",NA,4,4,"WE",0,588119.017032034,1761239.39214525
"155","100","100-155",0.962084908562985,"0.00002317844235471638",1,0,0,2.31784423547164e-05,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,10,4,"WE",0,NA,NA,"Chile",NA,10,4,"WE",0,NA,4418.13461895049
"155","130","130-155",4.83950854207123,"0.00004329651707406374",1,0,0,4.32965170740637e-05,NA,NA,"Ecuador",NA,10,2,"WE",0,NA,NA,"Chile",NA,10,4,"WE",0,NA,8252.92045243835
"155","135","135-155",3.56205623893993,"0.0008168905279929648",1,0,0,0.000816890527992965,NA,NA,"Peru",NA,10,2,"WE",0,NA,NA,"Chile",NA,10,4,"WE",0,NA,155710.73613944
"155","145","145-155",5.6701151809838,"0.00012536903996931143",1,0,0,0.000125369039969311,NA,NA,"Bolivia",NA,10,2,"WE",0,NA,NA,"Chile",NA,10,4,"WE",0,NA,23897.0888188392
"155","2","155-2",1.64741174593129,"0.0018723557812622869|0.0017854998029289348",0,1,0,0.00187235578126229,NA,NA,"United States of America",NA,1,5,"NAM",0,NA,NA,"Chile",NA,10,4,"WE",0,356897.144751564,340341.183015019
