"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"100","2","100-2",1.3797996999313,"0.002237817859049299|0.0020753096573802423",1,0,0,0.0022378178590493,NA,NA,"United States of America",NA,3,1,"AS",0.0289393939393939,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,1,"LA",0.0788888888888889,9e+07,83464285.7142857
"100","30","100-30",1.48305417859476,"0.000005328137759641181",1,0,0,5.32813775964118e-06,NA,NA,"Bermuda",NA,3,1,"LA",0.02375,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,1,"LA",0.0788888888888889,214285.714285714,NA
"100","52","100-52",3.41576448195059,"0.0002726230487016404",1,0,0,0.00027262304870164,NA,NA,"Trinidad and Tobago",NA,3,1,"LA",0.0733333333333333,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,1,"LA",0.0788888888888889,NA,10964285.7142857
"100","70","100-70",0.116420004773655,"0.00003463289543766765|0.0000017760459198803955",1,0,0,3.46328954376676e-05,NA,NA,"Mexico",NA,3,1,"LA",0.0126666666666667,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,1,"LA",0.0788888888888889,1392857.14285714,71428.5714285714
"100","91","100-91",0.244483331667782,"0.0000035520918397607952",1,0,0,3.5520918397608e-06,NA,NA,"Honduras",NA,3,1,"LA",0.05,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,1,"LA",0.0788888888888889,NA,142857.142857143
"100","93","100-93",0.338747460219843,"0.000004440114799701|8.880229599401978e-7",1,0,0,4.440114799701e-06,NA,NA,"Nicaragua",NA,3,1,"LA",0.0635714285714286,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,1,"LA",0.0788888888888889,35714.2857142857,178571.428571429
"100","94","100-94",1.1688284183537,"0.000011544298479222568",1,0,0,1.15442984792226e-05,NA,NA,"Costa Rica",NA,3,1,"LA",0.0466666666666667,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,1,"LA",0.0788888888888889,NA,464285.714285714
"100","95","100-95",0.800727287573327,"0.000022200573998504954",1,0,0,2.2200573998505e-05,NA,NA,"Panama",NA,3,1,"LA",0.0111764705882353,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,1,"LA",0.0788888888888889,NA,892857.142857143
"101","10","10-101",0.80880583470893,"0.000010656275519282386",0,1,0,1.06562755192824e-05,NA,NA,"Greenland",NA,2,1,"LA",0,NA,NA,"Venezuela",NA,3,1,"LA",0.0478947368421053,NA,428571.428571429
"101","2","101-2",1.0635340561518,"0.0046354798508878225|0.00784035471331202",1,0,0,0.00784035471331202,NA,NA,"United States of America",NA,3,1,"AS",0.0289393939393939,NA,NA,"Venezuela",NA,3,1,"LA",0.0478947368421053,186428571.428571,315321428.571429
"101","20","101-20",0.560396952409311,"0.002085965932899524|0.0003845139416541054",1,0,0,0.00208596593289952,NA,NA,"Canada (Province of Canada)",NA,3,1,"AF",0.0788235294117647,NA,NA,"Venezuela",NA,3,1,"LA",0.0478947368421053,15464285.7142857,83892857.1428571
"101","30","101-30",0.648560640244499,"0.000010656275519282386|0.000004440114799701",1,0,0,1.06562755192824e-05,NA,NA,"Bermuda",NA,3,1,"LA",0.02375,NA,NA,"Venezuela",NA,3,1,"LA",0.0478947368421053,178571.428571429,428571.428571429
