key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntramax,sourceBlockAN,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntramax,targetBlockAN,targetMeanAmbiguityScore
220-66,220,66,2.3638699595567805,0.006455122135634391|0.004826790673383153,1,0,0,0.006455122135634391,,,France,,0,,,0,,,Martinique,,0,,,0
220-65,220,65,2.36386995955678,0.0028632161684852674|0.00508232665020932,1,0,0,0.00508232665020932,,,France,,0,,,0,,,Guadeloupe,,0,,,0
120-220,220,120,2.36386995955678,0.0007402394569586717|0.0005394648399663525,1,0,0,0.0007402394569586717,,,France,,0,,,0,,,French Guiana,,0,,,0
220-585,220,585,2.36386995955678,0.004252549942330527|0.005025540877581283,1,0,0,0.005025540877581283,,,France,,0,,,0,,,Reunion (Bourbon I.),,0,,,0
220-751,220,751,2.36386995955678,0.0001847610291112129|0.0007382150441644823,1,0,0,0.0007382150441644823,,,France,,0,,,0,,,French India,,0,,,0
1029-220,220,1029,2.36386995955678,0.00028276447087244755|0.0032083961534840957,1,0,0,0.0032083961534840957,,,France,,0,,,0,,,St. Pierre and Miquelon,,0,,,0
200-54,200,54,1.1762843118400748,0.00027645644887365977,1,0,0,0.00027645644887365977,,,United Kingdom,,1,,,0,,,Dominica,,1,,,0
220-615,615,220,1.4172070787073006,0.001078929679932705,1,0,0,0.001078929679932705,,,Algeria (Regency of Algiers),,0,,,0,,,France,,0,,,0
211-220,211,220,1.1322234881025104,0.028875565381356865|0.013066008703133116,0,1,0,0.028875565381356865,,,Belgium,,3,,,0,,,France,,0,,,0
140-220,140,220,0.7394393045172128,0.002697324199831762|0.006710090822592003,0,1,0,0.006710090822592003,,,Brazil,,4,,,0.013571428571428571,,,France,,0,,,0
155-220,155,220,0.5848521308297885,0.0016467874062130758,0,1,0,0.0016467874062130758,,,Chile,,4,,,0,,,France,,0,,,0
220-329,329,220,0.5962589951710836,0.0068426856016784695,0,1,0,0.0068426856016784695,,,Two Sicilies,,2,,,0,,,France,,0,,,0
220-651,651,220,0.4468597103123795,0.00215785935986541|0.0013293549372223484,0,1,0,0.00215785935986541,,,Egypt Arab Republic (Egypt),,2,,,0,,,France,,0,,,0
220-230,230,220,0.927673134795572,0.010306617731988732,0,1,0,0.010306617731988732,,,Spain,,3,,,0.09500000000000004,,,France,,0,,,0
220-324,324,220,1.301730528281547,0.03055074567388396,0,1,0,0.03055074567388396,,,Kingdom of Sardinia,,2,,,0,,,France,,0,,,0
2-220,2,220,0.884736225124039,0.04009075547539419|0.036147351781495564,0,1,0,0.04009075547539419,,,United States of America,,1,,,0,,,France,,0,,,0
220-90,90,220,1.284945674170321,0.00011357154525607419,1,0,0,0.00011357154525607419,,,Guatemala,,0,,,0,,,France,,0,,,0
220-41,41,220,0.4169319531750485,0.0019875020419812986,0,1,0,0.0019875020419812986,,,Haiti,,1,,,0,,,France,,0,,,0
220-750,750,220,1.253647072897388,0.007325364669016785|0.0010207661870731115,0,1,0,0.007325364669016785,,,India,,5,,,0,,,France,,0,,,0
220-70,70,220,0.2604104617972754,0.0014764300883289645,0,1,0,0.0014764300883289645,,,Mexico,,4,,,0,,,France,,0,,,0
220-385,385,220,0.46742483598247997,0.005053933763895301,0,1,0,0.005053933763895301,,,Norway,,3,,,0,,,France,,0,,,0
160-220,160,220,0.350036117999599,0.0008801794757345749,0,1,0,0.0008801794757345749,,,Argentina (La Plata),,4,,,0,,,France,,0,,,0
220-365,365,220,0.6260395743312686,0.01504822974642983|0.00861565656265934,0,1,0,0.01504822974642983,,,Russia (USSR),,2,,,0,,,France,,0,,,0
220-433,433,220,2.3638699595567805,0.0008517865894205564|0.0017303235366818656,1,0,0,0.0017303235366818656,,,Senegal,,0,,,0,,,France,,0,,,0
220-380,380,220,0.80574447985074,0.0022430380188074653|0.00026292408250573395,0,1,0,0.0022430380188074653,,,Sweden,,3,,,0.04571428571428572,,,France,,0,,,0
220-225,225,220,1.2066604699947194,0.008347508576321454,0,1,0,0.008347508576321454,,,Switzerland,,4,,,0,,,France,,0,,,0
220-337,337,220,1.0171793764450197,0.004031789856590634,0,1,0,0.004031789856590634,,,Tuscany,,2,,,0,,,France,,0,,,0
220-640,640,220,0.6878237838434297,0.011016439889839197|0.00019704663101928873,0,1,0,0.011016439889839197,,,Turkey (Ottoman Empire),,2,,,0,,,France,,0,,,0
165-220,165,220,0.8369793046113373,0.0008801794757345749,0,1,0,0.0008801794757345749,,,Uruguay,,4,,,0,,,France,,0,,,0
380-385,385,380,2.322671481874394,0.001544528913897839,1,0,0,0.001544528913897839,,,Norway,,3,,,0,,,Sweden,,3,,,0.04571428571428572
365-380,365,380,0.9119939669063006,0.0009574518529603783|0.0001897561767537913,0,1,0,0.0009574518529603783,,,Russia (USSR),,2,,,0,,,Sweden,,3,,,0.04571428571428572
239-380,239,380,2.3505842424637065,0.00022750736819560083|0.00027322793995303757,1,0,0,0.00027322793995303757,,,Prussia,,3,,,0,,,Sweden,,3,,,0.04571428571428572
380-390,390,380,2.298745798365223,0.0010072753663119215,1,0,0,0.0010072753663119215,,,Denmark,,3,,,0,,,Sweden,,3,,,0.04571428571428572
235-380,235,380,0.23922078220482879,0.00011585467562467272,0,1,0,0.00011585467562467272,,,Portugal,,4,,,0,,,Sweden,,3,,,0.04571428571428572
140-380,140,380,1.6497746452850743,0.0018272623450855117|0.0003748368414998338,0,1,0,0.0018272623450855117,,,Brazil,,4,,,0.013571428571428571,,,Sweden,,3,,,0.04571428571428572
155-160,160,155,1.2209944649371216,0.00004332989853307095,1,0,0,0.00004332989853307095,,,Argentina (La Plata),,4,,,0,,,Chile,,4,,,0
145-155,145,155,5.239983224303798,0.0013902459790353199,1,0,0,0.0013902459790353199,,,Bolivia,,4,,,0,,,Chile,,4,,,0
140-155,140,155,1.673181115354959,0.0008062822888994674|0.00014196443157009274,1,0,0,0.0008062822888994674,,,Brazil,,4,,,0.013571428571428571,,,Chile,,4,,,0
155-710,710,155,0.7100582032685667,0.00038824358964237505,0,1,0,0.00038824358964237505,,,People's Republic of China (China),,5,,,0,,,Chile,,4,,,0
130-155,130,155,5.299448367996116,0.00017422406690009742,1,0,0,0.00017422406690009742,,,Ecuador,,4,,,0,,,Chile,,4,,,0
155-70,70,155,2.456760644285092,0.000273551866482105,1,0,0,0.000273551866482105,,,Mexico,,4,,,0,,,Chile,,4,,,0
150-155,150,155,5.299448367996116,0.0000254652154271333,1,0,0,0.0000254652154271333,,,Paraguay,,4,,,0,,,Chile,,4,,,0
135-155,135,155,4.827259640730324,0.001620730405600014,1,0,0,0.001620730405600014,,,Peru,,4,,,0,,,Chile,,4,,,0
155-165,165,155,2.680884836879675,0.00011463923143713805,1,0,0,0.00011463923143713805,,,Uruguay,,4,,,0,,,Chile,,4,,,0
