"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","sourceCommunityId","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceCommunity","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetCommunity","targetMeanAmbiguityScore","export","import"
"130","135","130-135",3.24443211391121,"0.000028628574864018907|0.0000057983303039933904",1,0,0,"3",2.86285748640189e-05,1,1,"Peru","Sovereign",3,0.154166666666667,1,1,"Ecuador","Sovereign",3,0.24125,75563.3846217055,15304.3406807864
"130","155","130-155",1.47541868065075,"0.0000026162788163325223|0.000021948042224511892",1,0,0,"3",2.19480422245119e-05,1,1,"Chile","Sovereign",3,0.150909090909091,1,1,"Ecuador","Sovereign",3,0.24125,6905.5090382659,57930.524456131
"130","2","130-2",1.32811184125595,"0.00014830019726323304|0.0003013186009652404",0.8,0.2,0.64,"3",0.00030131860096524,1,1,"United States of America","Sovereign",3,0.368448275862069,1,1,"Ecuador","Sovereign",3,0.24125,391429.363791368,795312.146921671
"130","200","130-200",0.929575356138445,"0.0001846941531504247|0.000137097433966233",0,1,0,"bridge",0.000184694153150425,1,1,"United Kingdom","Sovereign",1,0.18,1,1,"Ecuador","Sovereign",3,0.24125,487489,361860.35045913
"130","220","130-220",1.72196076421335,"0.00001807793630721774|0.00039327467149098797",0,1,0,"bridge",0.000393274671490988,1,1,"France","Sovereign",4,0.15921568627451,1,1,"Ecuador","Sovereign",3,0.24125,47715.6149349875,1038024.61020152
"130","230","130-230",1.76526246390686,"0.000020328739586298243|0.00006226394957308338",0.65,0.35,0.91,"3",6.22639495730834e-05,1,1,"Spain","Sovereign",3,0.386764705882353,1,1,"Ecuador","Sovereign",3,0.24125,53656.4734895191,164341.913350726
"130","255","130-255",0.399890581203376,"0.00009294645752380053|0.0000772072974706234",0.05,0.95,0.19,"bridge",9.29464575238005e-05,1,1,"Germany (Zollverein)","Sovereign",2,0.215,1,1,"Ecuador","Sovereign",3,0.24125,245326.529610912,203783.9725549
"130","92","130-92",2.74126500245308,"0.0000037886835015851575",0.95,0.05,0.19,"3",3.78868350158516e-06,1,1,"El Salvador","Sovereign",3,0.128666666666667,1,1,"Ecuador","Sovereign",3,0.24125,10000,NA
"135","325","135-325",0.330513373478465,"0.000058447428670328744|0.0000021278704766601246",0,1,0,"bridge",5.84474286703287e-05,1,1,"Italy","Sovereign",0,0.405161290322581,1,1,"Peru","Sovereign",3,0.154166666666667,154268.43822102,5616.38488876107
"135","92","135-92",1.35007526447206,"0.0000029166849178869864",0.95,0.05,0.19,"3",2.91668491788699e-06,1,1,"El Salvador","Sovereign",3,0.128666666666667,1,1,"Peru","Sovereign",3,0.154166666666667,7698.4126984127,NA
"140","160","140-160",1.9179754898933,"0.0011477496952737682",1,0,0,"10",0.00114774969527377,1,1,"Argentina (La Plata)","Sovereign",10,0.265,1,1,"Brazil","Sovereign",10,0.175555555555556,3029415.61308449,NA
"140","165","140-165",2.18782915762987,"0.00028277287737870797",1,0,0,"10",0.000282772877378708,1,1,"Uruguay","Sovereign",10,0.234615384615385,1,1,"Brazil","Sovereign",10,0.175555555555556,746361.83587359,NA
"140","2","140-2",0.0880594219442335,"0.0015071174229414814",0.05,0.95,0.19,"bridge",0.00150711742294148,1,1,"United States of America","Sovereign",3,0.368448275862069,1,1,"Brazil","Sovereign",10,0.175555555555556,3977944.90437355,NA
"140","200","140-200",0.822748336792609,"0.0030745912986013366",0.3,0.7,0.84,"bridge",0.00307459129860134,1,1,"United Kingdom","Sovereign",1,0.18,1,1,"Brazil","Sovereign",10,0.175555555555556,8115197,NA
"140","21","140-21",2.87568176250581,"0.00015714360446359774",0,1,0,"bridge",0.000157143604463598,1,1,"Newfoundland and Labrador (Newfoundland)","Colony of",7,0.0355555555555556,1,1,"Brazil","Sovereign",10,0.175555555555556,414771,NA
"140","211","140-211",0.458103232402549,"0.0005562868822154604",0.1,0.9,0.36,"bridge",0.00055628688221546,1,1,"Belgium","Sovereign",0,0.219166666666667,1,1,"Brazil","Sovereign",10,0.175555555555556,1468285.44000235,NA
"140","235","140-235",0.867868500196434,"0.00004731254915210996",0,1,0,"bridge",4.731254915211e-05,1,1,"Portugal","Sovereign",9,0.0619230769230769,1,1,"Brazil","Sovereign",10,0.175555555555556,124878.600000012,NA
"140","255","140-255",0.30815115418126,"0.001570795132152229",0.05,0.95,0.19,"bridge",0.00157079513215223,1,1,"Germany (Zollverein)","Sovereign",2,0.215,1,1,"Brazil","Sovereign",10,0.175555555555556,4146018.35042441,NA
"140","325","140-325",0.0765756808442151,"0.0002714082763010005",0,1,0,"bridge",0.000271408276301001,1,1,"Italy","Sovereign",0,0.405161290322581,1,1,"Brazil","Sovereign",10,0.175555555555556,716365.661548254,NA
"145","135","135-145",3.98408085908397,"0.00004398014078094745",1,0,0,"3",4.39801407809474e-05,1,1,"Peru","Sovereign",3,0.154166666666667,1,1,"Bolivia","Sovereign",3,0.301428571428571,116082.910495285,NA
"145","150","145-150",0.292341533112071,"1.5565987393270847e-7",0.2,0.8,0.64,"bridge",1.55659873932708e-07,1,1,"Paraguay","Sovereign",10,0.334,1,1,"Bolivia","Sovereign",3,0.301428571428571,410.854783376815,NA
"145","155","145-155",1.541448974182,"0.000008396874750326323",1,0,0,"3",8.39687475032632e-06,1,1,"Chile","Sovereign",3,0.150909090909091,1,1,"Bolivia","Sovereign",3,0.301428571428571,22163.0409265201,NA
"145","160","145-160",1.91160523927639,"0.000045142281771265285",0.2,0.8,0.64,"bridge",4.51422817712653e-05,1,1,"Argentina (La Plata)","Sovereign",10,0.265,1,1,"Bolivia","Sovereign",3,0.301428571428571,119150.311057596,NA
"145","2","145-2",0.557123275475382,"0.00009535902885972744",0.8,0.2,0.64,"3",9.53590288597274e-05,1,1,"United States of America","Sovereign",3,0.368448275862069,1,1,"Bolivia","Sovereign",3,0.301428571428571,251694.365126646,NA
"145","200","145-200",0.230146098476401,"0.00006728626125145208",0,1,0,"bridge",6.72862612514521e-05,1,1,"United Kingdom","Sovereign",1,0.18,1,1,"Bolivia","Sovereign",3,0.301428571428571,177598,NA
"145","255","145-255",0.957066558320222,"0.00011897146563046468",0.05,0.95,0.19,"bridge",0.000118971465630465,1,1,"Germany (Zollverein)","Sovereign",2,0.215,1,1,"Bolivia","Sovereign",3,0.301428571428571,314017.957901968,NA
"150","160","150-160",3.28224847394444,"0.00001624549165261277|0.00015565987393270848",1,0,0,"10",0.000155659873932708,1,1,"Argentina (La Plata)","Sovereign",10,0.265,1,1,"Paraguay","Sovereign",10,0.334,42878.9885611078,410854.783376815
"150","200","150-200",0.646378335467992,"0.000021157524146252155",0.3,0.7,0.84,"bridge",2.11575241462522e-05,1,1,"United Kingdom","Sovereign",1,0.18,1,1,"Paraguay","Sovereign",10,0.334,55844,NA
"150","255","150-255",1.20458953611536,"0.000031601795558092187|0.00007565069873129632",0.05,0.95,0.19,"bridge",7.56506987312963e-05,1,1,"Germany (Zollverein)","Sovereign",2,0.215,1,1,"Paraguay","Sovereign",10,0.334,83411.0200677101,199675.424721132
"155","135","135-155",3.24927520812849,"0.0002679381192997407|0.000050873638012829884",1,0,0,"3",0.000267938119299741,1,1,"Peru","Sovereign",3,0.154166666666667,1,1,"Chile","Sovereign",3,0.150909090909091,707206.392900429,134277.877768213
"155","2","155-2",0.586842809494234,"0.0007141471879897182|0.0006531938952954431",0.8,0.2,0.64,"3",0.000714147187989718,1,1,"United States of America","Sovereign",3,0.368448275862069,1,1,"Chile","Sovereign",3,0.150909090909091,1884948.1295836,1724065.61546287
"155","200","155-200",0.796331359622751,"0.0014648717437868916|0.0022140290650390832",0,1,0,"bridge",0.00221402906503908,1,1,"United Kingdom","Sovereign",1,0.18,1,1,"Chile","Sovereign",3,0.150909090909091,3866440,5843795.25001956
"155","255","155-255",0.517851638755119,"0.0009740788748494296|0.0010020202740911959",0.05,0.95,0.19,"bridge",0.0010020202740912,1,1,"Germany (Zollverein)","Sovereign",2,0.215,1,1,"Chile","Sovereign",3,0.150909090909091,2571022.03032236,2644771.65662415
"160","155","155-160",0.321281337786489,"0.00004172815806323112|0.00011690000811703174",0.2,0.8,0.64,"bridge",0.000116900008117032,1,1,"Chile","Sovereign",3,0.150909090909091,1,1,"Argentina (La Plata)","Sovereign",10,0.265,110138.938884107,308550.471603452
"160","200","160-200",0.838064638793997,"0.0062150121096477655|0.005955199393865694",0.3,0.7,0.84,"bridge",0.00621501210964777,1,1,"United Kingdom","Sovereign",1,0.18,1,1,"Argentina (La Plata)","Sovereign",10,0.265,16404147,15718387.1161951
"160","220","160-220",0.616147382267306,"0.0016812480765712495|0.002198373907691909",0,1,0,"bridge",0.00219837390769191,1,1,"France","Sovereign",4,0.15921568627451,1,1,"Argentina (La Plata)","Sovereign",10,0.265,4437552.18895383,5802474.41300421
"160","225","160-225",0.0166477346291655,"0.00030513135915832774",0,1,0,"bridge",0.000305131359158328,1,1,"Switzerland","Sovereign",0,0.448,1,1,"Argentina (La Plata)","Sovereign",10,0.265,805375.690607735,NA
"160","230","160-230",0.981447856560708,"0.0006613645513829|0.00019765348177345536",0.15,0.85,0.51,"bridge",0.0006613645513829,1,1,"Spain","Sovereign",3,0.386764705882353,1,1,"Argentina (La Plata)","Sovereign",10,0.265,1745631.56596794,521694.360826811
"160","255","160-255",0.173352816583561,"0.0027326258511997355|0.0026422698437685408",0.05,0.95,0.19,"bridge",0.00273262585119974,1,1,"Germany (Zollverein)","Sovereign",2,0.215,1,1,"Argentina (La Plata)","Sovereign",10,0.265,7212599.97056082,6974110.77664058
"160","325","160-325",1.50634758615057,"0.002257189054876685|0.0006012516024241361",0,1,0,"bridge",0.00225718905487668,1,1,"Italy","Sovereign",0,0.405161290322581,1,1,"Argentina (La Plata)","Sovereign",10,0.265,5957713.42191105,1586967.08809954
"165","135","135-165",0.390046887903954,"0.000008231294133561624",0.2,0.8,0.64,"bridge",8.23129413356162e-06,1,1,"Peru","Sovereign",3,0.154166666666667,1,1,"Uruguay","Sovereign",10,0.234615384615385,21726.000944966,NA
"165","150","150-165",3.98723060626021,"0.00004265080545756212",1,0,0,"10",4.26508054575621e-05,1,1,"Paraguay","Sovereign",10,0.334,1,1,"Uruguay","Sovereign",10,0.234615384615385,112574.210645247,NA
"165","160","160-165",2.35321876339867,"0.00005888342549742388|0.0006641533142471355",1,0,0,"10",0.000664153314247135,1,1,"Argentina (La Plata)","Sovereign",10,0.265,1,1,"Uruguay","Sovereign",10,0.234615384615385,155419.225366245,1752992.33617498
"165","200","165-200",1.00133465404537,"0.00099067216049314|0.0002485171495162743",0.3,0.7,0.84,"bridge",0.00099067216049314,1,1,"United Kingdom","Sovereign",1,0.18,1,1,"Uruguay","Sovereign",10,0.234615384615385,2614819,655945.922672867
"165","211","165-211",1.16819581468837,"0.00005089553744910375|0.0005006229943324227",0.1,0.9,0.36,"bridge",0.000500622994332423,1,1,"Belgium","Sovereign",0,0.219166666666667,1,1,"Uruguay","Sovereign",10,0.234615384615385,134335.680000215,1321363.98863343
"165","220","165-220",1.03401699660541,"0.00022597420384022174|0.0006280216774779496",0,1,0,"bridge",0.00062802167747795,1,1,"France","Sovereign",4,0.15921568627451,1,1,"Uruguay","Sovereign",10,0.234615384615385,596445.186687343,1657625.07534659
"165","230","165-230",1.42485928469484,"0.00013950596022820795|0.0000427380985712267",0.15,0.85,0.51,"bridge",0.000139505960228208,1,1,"Spain","Sovereign",3,0.386764705882353,1,1,"Uruguay","Sovereign",10,0.234615384615385,368217.509247842,112804.615517093
"165","255","165-255",0.348004582855752,"0.0004405662086628146|0.0004449166559275604",0.05,0.95,0.19,"bridge",0.00044491665592756,1,1,"Germany (Zollverein)","Sovereign",2,0.215,1,1,"Uruguay","Sovereign",10,0.234615384615385,1162847.75035572,1174330.49169035
"165","325","165-325",0.658717147414102,"0.0001309264602524873|0.00010692680768488206",0,1,0,"bridge",0.000130926460252487,1,1,"Italy","Sovereign",0,0.405161290322581,1,1,"Uruguay","Sovereign",10,0.234615384615385,345572.44013048,282226.814776544
"165","40","165-40",1.28519910777136,"0.000011522799997805711|0.00006924550703620509",0.15,0.85,0.51,"bridge",6.92455070362051e-05,1,1,"Cuba","Occupied by",3,0.517,1,1,"Uruguay","Sovereign",10,0.234615384615385,30413.7307668605,182769.310255748
"165","900","165-900",0.0121181695326597,"0.00006300542776301102",0,1,0,"bridge",6.3005427763011e-05,1,1,"Australia","Colony of",5,0.113448275862069,1,1,"Uruguay","Sovereign",10,0.234615384615385,166299,NA
"165","920","165-920",1.69254547417807,"0.00008763376486506533",0,1,0,"bridge",8.76337648650653e-05,1,1,"New Zealand","Colony of",5,0.10375,1,1,"Uruguay","Sovereign",10,0.234615384615385,231304,NA
"2","1032","1032-2",2.29550719420583,"0.000006841604667162478",0.2,0.8,0.64,"bridge",6.84160466716248e-06,1,1,"Turks and Caicos Is.","Dependency of",7,0.106666666666667,1,1,"United States of America","Sovereign",3,0.368448275862069,18058,NA
"2","1055","1055-2",1.1295588410503,"0.000011993835360968133|0.000015661659858852724",0.2,0.8,0.64,"bridge",1.56616598588527e-05,1,NA,"Windward Is.","Colony of",7,0.0581818181818182,1,1,"United States of America","Sovereign",3,0.368448275862069,31657,41338
"2","1063","1063-2",1.133282546259,"0.000016962314904946908|0.000041522076835622534",0.2,0.8,0.64,"bridge",4.15220768356225e-05,1,1,"Leeward Is.","Colony of",7,0.064,1,1,"United States of America","Sovereign",3,0.368448275862069,44771,109595
"2","110","110-2",0.790529378210852,"0.00008407922200387814|0.00015304292013215178",0.2,0.8,0.64,"bridge",0.000153042920132152,1,1,"Guyana (British Guiana)","Colony of",7,0.0426666666666667,1,1,"United States of America","Sovereign",3,0.368448275862069,221922,403947.492758685
"2","135","135-2",1.10537814139416,"0.0004995242099406065|0.0005408691068858101",0.8,0.2,0.64,"3",0.00054086910688581,1,1,"Peru","Sovereign",3,0.154166666666667,1,1,"United States of America","Sovereign",3,0.368448275862069,1318463.81396495,1427591.15840506
"2","210","2-210",0.374066791703469,"0.0025461796502863434|0.007911121541686033",0,1,0,"bridge",0.00791112154168603,1,1,"Netherlands","Sovereign",0,0.294736842105263,1,1,"United States of America","Sovereign",3,0.368448275862069,6720486.54689958,20880924.8341174
"2","3","2-3",2.46976758027029,"0.0017479047243903834",1,0,0,"3",0.00174790472439038,1,1,"Alaska","Colony of",3,0.32,1,1,"United States of America","Sovereign",3,0.368448275862069,4613488.36253826,NA
"2","31","2-31",2.16640410574847,"0.00004540396195134669|0.00006751471886659767",0.2,0.8,0.64,"bridge",6.75147188665977e-05,1,1,"Bahamas","Colony of",7,0.0914285714285714,1,1,"United States of America","Sovereign",3,0.368448275862069,119841,178201
"2","325","2-325",0.423774617272757,"0.003071971530726773|0.004171666954000896",0,1,0,"bridge",0.0041716669540009,1,1,"Italy","Sovereign",0,0.405161290322581,1,1,"United States of America","Sovereign",3,0.368448275862069,8108282.28180444,11010861.5624807
"2","501","2-501",0.316539900834147,"0.000004029264903935815",0,1,0,"bridge",4.02926490393581e-06,1,1,"Kenya (British East Africa Protectorate)","Protectorate of",8,0.22875,1,1,"United States of America","Sovereign",3,0.368448275862069,10635,NA
"2","51","2-51",2.01225972443128,"0.0004538016901895673|0.00016216777765504982",0.2,0.8,0.64,"bridge",0.000453801690189567,1,1,"Jamaica","Colony of",7,0.064,1,1,"United States of America","Sovereign",3,0.368448275862069,1197782,428032
"2","52","2-52",1.56814821228175,"0.00027018162881184204|0.0001506202492105684",0.2,0.8,0.64,"bridge",0.000270181628811842,1,1,"Trinidad and Tobago","Colony of",7,0.0533333333333333,1,1,"United States of America","Sovereign",3,0.368448275862069,713128,397553
"2","53","2-53",1.35384055474565,"0.00006969965264196182|0.0005239612890086216",0.2,0.8,0.64,"bridge",0.000523961289008622,1,1,"Barbados","Colony of",7,0.04,1,1,"United States of America","Sovereign",3,0.368448275862069,183968,1382964
"2","6","2-6",2.38667451494647,"0.002014705748311046",0.6,0.4,0.96,"3",0.00201470574831105,1,1,"Puerto Rico","Colony of",3,0.218571428571429,1,1,"United States of America","Sovereign",3,0.368448275862069,5317693.46124612,NA
"2","66","2-66",0.574361474462557,"2.131689989559425e-8|0.00005766868818267816",0,1,0,"bridge",5.76686881826782e-05,1,1,"Martinique","Colony of",4,0.09,1,1,"United States of America","Sovereign",3,0.368448275862069,56.2646626108394,152213
"2","713","2-713",1.8361259251006,"0.00017595823240464385",0,1,0,"bridge",0.000175958232404644,1,1,"Republic of China (Taiwan) (Formosa)","Colony of",6,0,1,1,"United States of America","Sovereign",3,0.368448275862069,464431.067760145,NA
"2","780","2-780",0.054745193896408,"0.00026064887992978625",0,1,0,"bridge",0.000260648879929786,1,1,"Sri Lanka (Ceylon)","Colony of",6,0.295384615384615,1,1,"United States of America","Sovereign",3,0.368448275862069,687966.888289119,NA
"2","840","2-840",1.43679443937247,"0.0008084847047929955|0.000891596953715023",0,1,0,"bridge",0.000891596953715023,1,1,"Philippines","Colony of",5,0.426666666666667,1,1,"United States of America","Sovereign",3,0.368448275862069,2133946.2756779,2353316.00895663
"2","900","2-900",0.0241255643383121,"0.0009075662512808191|0.0021933540950656322",0,1,0,"bridge",0.00219335409506563,1,1,"Australia","Colony of",5,0.113448275862069,1,1,"United States of America","Sovereign",3,0.368448275862069,2395466,5789224.92245116
"20","1032","1032-20",1.7876087179372,"0.0000010157460467749808",1,0,0,"7",1.01574604677498e-06,1,1,"Turks and Caicos Is.","Dependency of",7,0.106666666666667,1,1,"Canada (Province of Canada)","Colony of",7,0.0735,2681,NA
