"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"100","2","100-2",1.04051853514414,"0.0005962871440628095|0.0008894069800152721",1,0,0,0.000889406980015272,NA,NA,"United States of America",NA,2,2,"AS",0.0338202247191011,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,2488296818.75,3711481256.94444
"100","31","100-31",0.460087590507206,"0.000001498320907809004|2.502871804590024e-10",1,0,0,1.498320907809e-06,NA,NA,"Bahamas",NA,2,4,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,1044.44444444444,6252469.44444444
"100","40","100-40",1.49480274322735,"0.000003998998372796946|0.0000021379635795847753",1,0,0,3.99899837279695e-06,NA,NA,"Cuba",NA,2,4,"LA",0.0563829787234043,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,8921688.19444444,16687756.9444444
"100","41","100-41",2.67532787968237,"0.000004744026092765601",1,0,0,4.7440260927656e-06,NA,NA,"Haiti",NA,2,4,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,NA,19796745.8333333
"100","42","100-42",1.9046397250579,"0.000017113923149402004|2.753360346410984e-7",1,0,0,1.7113923149402e-05,NA,NA,"Dominican Republic (Santo Domingo)",NA,2,4,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,1148972.91666667,71416130.5555556
"100","51","100-51",1.51113284300202,"0.000004599021282846343|3.162509992434997e-7",1,0,0,4.59902128284634e-06,NA,NA,"Jamaica",NA,2,4,"LA",0.06625,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,1319710.41666667,19191643.0555556
"100","52","100-52",3.32456326036599,"0.000004807403000499424|0.000028518500327065057",1,0,0,2.85185003270651e-05,NA,NA,"Trinidad and Tobago",NA,2,4,"LA",0.0275,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,20061216.6666667,119007250.694444
"100","53","100-53",0.400058755612362,"5.026380652563516e-7|1.4344916858754053e-9",1,0,0,5.02638065256352e-07,NA,NA,"Barbados",NA,2,4,"LA",0.0221951219512195,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,5986.11111111111,2097500.69444444
"100","54","100-54",0.34839575532697,"1.1279431424047135e-7",1,0,0,1.12794314240471e-07,NA,NA,"Dominica",NA,2,4,"LA",0.0261904761904762,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,NA,470688.888888889
"100","55","100-55",0.982131562021499,"4.528533822820868e-8|8.576446365133992e-8",1,0,0,8.57644636513399e-08,NA,NA,"Grenada",NA,2,4,"LA",0.0917241379310345,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,188975,357893.75
"100","56","100-56",0.706003124997232,"1.9686817452327206e-10|3.220212503706494e-7",1,0,0,3.22021250370649e-07,NA,NA,"St. Lucia",NA,2,2,"ME",0.0968965517241379,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,821.527777777778,1343789.58333333
"100","60","100-60",0.527728717554766,"8.086039920922139e-8",1,0,0,8.08603992092214e-08,NA,NA,"St. Kitts-Nevis",NA,2,4,"LA",0.059375,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,NA,337429.166666667
"100","68","100-68",0.554872875600968,"0.000004465219320467819",1,0,0,4.46521932046782e-06,NA,NA,"Netherlands Antilles",NA,2,4,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,NA,18633289.5833333
"100","70","100-70",0.60926541210655,"0.00008426091001074999|0.000043491069204527424",1,0,0,8.426091001075e-05,NA,NA,"Mexico",NA,2,4,"LA",0.045,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,351619444.444444,181487543.75
"100","90","100-90",1.97101687914833,"0.000012763575160660877|0.0000011866471352267588",1,0,0,1.27635751606609e-05,NA,NA,"Guatemala",NA,2,4,"LA",0.0291176470588235,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,4951859.72222222,53262197.2222222
"100","91","100-91",1.08377393430328,"0.000004092808803794052|6.193773980473294e-7",1,0,0,4.09280880379405e-06,NA,NA,"Honduras",NA,2,4,"LA",0.0396,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,2584652.08333333,17079226.3888889
"100","92","100-92",1.21198759732833,"3.966003399878325e-8|0.000004848740158304488",1,0,0,4.84874015830449e-06,NA,NA,"El Salvador",NA,2,2,"AF",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,165500.694444444,20233715.9722222
"100","93","100-93",0.711914770550383,"0.000001049072393148662|1.878706499315985e-7",1,0,0,1.04907239314866e-06,NA,NA,"Nicaragua",NA,2,4,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,783981.25,4377762.5
"100","94","100-94",2.6396012071087,"0.00002493228093082325|0.0000037922480150042666",1,0,0,2.49322809308232e-05,NA,NA,"Costa Rica",NA,2,4,"LA",0.0740540540540541,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,15824990.9722222,104042013.888889
"100","95","100-95",2.88932170571181,"0.000044126886343255034|0.000004072823771828843",1,0,0,4.4126886343255e-05,NA,NA,"Panama",NA,2,11,"ME",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,16995829.1666667,184140798.611111
"101","100","100-101",3.93208315654249,"0.0001194855023733806|0.00028912635371608345",1,0,0,0.000289126353716083,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,4,"LA",0.0452380952380952,NA,NA,"Venezuela",NA,2,4,"LA",0,1206519700,498611111.111111
"101","2","101-2",1.10914272505594,"0.0009389334757871188|0.002138258041287685",1,0,0,0.00213825804128769,NA,NA,"United States of America",NA,2,2,"AS",0.0338202247191011,NA,NA,"Venezuela",NA,2,4,"LA",0,3918154540.27778,8922916978.47222
"101","40","101-40",3.6593306321487,"0.000003642866341299586|0.00007871398693956685",1,0,0,7.87139869395668e-05,NA,NA,"Cuba",NA,2,4,"LA",0.0563829787234043,NA,NA,"Venezuela",NA,2,4,"LA",0,15201623.6111111,328472222.222222
"101","41","101-41",1.28667195375999,"0.00000232980121476091",1,0,0,2.32980121476091e-06,NA,NA,"Haiti",NA,2,4,"LA",0,NA,NA,"Venezuela",NA,2,4,"LA",0,NA,9722223.61111111
"101","42","101-42",1.85661033629719,"0.00003211796963375143|0.0000013543630105574603",1,0,0,3.21179696337514e-05,NA,NA,"Dominican Republic (Santo Domingo)",NA,2,4,"LA",0,NA,NA,"Venezuela",NA,2,4,"LA",0,5651735.41666667,134027779.166667
"101","51","101-51",2.35074400507809,"0.000020968208103804256|2.1429358739098658e-7",1,0,0,2.09682081038043e-05,NA,NA,"Jamaica",NA,2,4,"LA",0.06625,NA,NA,"Venezuela",NA,2,4,"LA",0,894243.75,87500000.6944444
"101","52","101-52",3.90011266806799,"0.000008461840131464772|0.00009984860922566634",1,0,0,9.98486092256663e-05,NA,NA,"Trinidad and Tobago",NA,2,4,"LA",0.0275,NA,NA,"Venezuela",NA,2,4,"LA",0,35311125,416666666.666667
"101","53","101-53",0.714054304564857,"3.3282853100453783e-7|2.021376848751565e-7",1,0,0,3.32828531004538e-07,NA,NA,"Barbados",NA,2,4,"LA",0.0221951219512195,NA,NA,"Venezuela",NA,2,4,"LA",0,843517.361111111,1388888.19444444
"101","54","101-54",1.15837048763344,"1.251169639337082e-8|4.992432125426806e-7",1,0,0,4.99243212542681e-07,NA,NA,"Dominica",NA,2,4,"LA",0.0261904761904762,NA,NA,"Venezuela",NA,2,4,"LA",0,52211.1111111111,2083334.02777778
"101","55","101-55",1.14174012943613,"4.607014829672242e-9|3.3282853100453783e-7",1,0,0,3.32828531004538e-07,NA,NA,"Grenada",NA,2,4,"LA",0.0917241379310345,NA,NA,"Venezuela",NA,2,4,"LA",0,19225,1388888.19444444
"101","56","101-56",3.3195573284702,"3.3257741175233686e-8|0.000008653545966476737",1,0,0,8.65354596647674e-06,NA,NA,"St. Lucia",NA,2,2,"ME",0.0968965517241379,NA,NA,"Venezuela",NA,2,4,"LA",0,138784.027777778,36111110.4166667
"101","58","101-58",0.972501522360798,"9.815068362578382e-8|8.943107099645498e-7",1,0,0,8.9431070996455e-07,NA,NA,"Antigua and Barbuda (Antigua)",NA,2,4,"LA",0.05225,NA,NA,"Venezuela",NA,2,4,"LA",0,409581.25,3731944.44444444
"101","59","101-59",0.41708438066837,"1.1356447984629869e-8",1,0,0,1.13564479846299e-08,NA,NA,"Montserrat",NA,2,4,"LA",0.0326086956521739,NA,NA,"Venezuela",NA,2,4,"LA",0,NA,47390.2777777778
"101","68","101-68",4.97275963718315,"0.0007290612933148005",1,0,0,0.0007290612933148,NA,NA,"Netherlands Antilles",NA,2,4,"LA",0,NA,NA,"Venezuela",NA,2,4,"LA",0,NA,3042361243.05556
"101","70","101-70",0.451617242063521,"0.00004276848778474149|0.00011606751806523745",1,0,0,0.000116067518065237,NA,NA,"Mexico",NA,2,4,"LA",0.045,NA,NA,"Venezuela",NA,2,4,"LA",0,484347916.666667,178472222.916667
