"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"100","2","100-2",0.633321030077375,"0.0010422337585624278",0.95,0.05,0.19,0.00104223375856243,NA,NA,"United States of America",NA,3,6,"NAM",0.075925925925926,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,3,2,"WE",0.0633333333333334,265411.947499693,NA
"101","2","101-2",0.86194966390811,"0.0011632870909198463|0.0005828576024132193",0,1,0,0.00116328709091985,NA,NA,"United States of America",NA,3,6,"NAM",0.075925925925926,NA,NA,"Venezuela",NA,4,2,"WE",0.45,148428.670728217,296239.005660452
"101","70","101-70",0.233949366302785,"0.000029647640715879013",0,1,0,2.9647640715879e-05,NA,NA,"Mexico",NA,2,2,"WE",0.2,NA,NA,"Venezuela",NA,4,2,"WE",0.45,NA,7549.97427067252
"1019","200","1019-200",1.32238311027643,"0.00035468123582109803",1,0,0,0.000354681235821098,NA,NA,"United Kingdom",NA,0,1,"WE",0,NA,NA,"Rupert's Land",NA,0,1,"WE",0,90322,NA
"1022","200","1022-200",1.29571302608447,"0.0014534461793855652",1,0,0,0.00145344617938557,NA,NA,"United Kingdom",NA,0,1,"WE",0,NA,NA,"Nova Scotia",NA,0,2,"WE",0,370130,NA
"1023","200","1023-200",1.23616954996391,"0.0017106668453361572",1,0,0,0.00171066684533616,NA,NA,"United Kingdom",NA,0,1,"WE",0,NA,NA,"New Brunswick",NA,0,2,"WE",0,435633,NA
"1023","248","1023-248",0.938433433128242,"0.0001540268903904558",0,1,0,0.000154026890390456,NA,NA,"Hamburg",NA,7,2,"LA",0.176785714285714,NA,NA,"New Brunswick",NA,0,2,"WE",0,39224,NA
"1024","200","1024-200",1.23898771895232,"0.00019374308377738904",1,0,0,0.000193743083777389,NA,NA,"United Kingdom",NA,0,1,"WE",0,NA,NA,"Prince Edward Is.",NA,0,2,"WE",0,49338,NA
"1024","248","1024-248",0.906588174325396,"0.00001685012713301667",0,1,0,1.68501271330167e-05,NA,NA,"Hamburg",NA,7,2,"LA",0.176785714285714,NA,NA,"Prince Edward Is.",NA,0,2,"WE",0,4291,NA
"1029","220","1029-220",1.73169289375416,"0.0008238262290306381",1,0,0,0.000823826229030638,NA,NA,"France",NA,2,3,"WE",0.0934375,NA,NA,"St. Pierre and Miquelon",NA,2,3,"WE",0,209792.977872778,NA
