"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"100","2","100-2",1.8760717272674,"0.0009214285261295251|0.0021577722320465166",1,0,0,0.00215777223204652,NA,NA,"United States of America",NA,5,3,"AS",0.239166666666667,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,5,4,"AS",0.07,4498642.37866272,10534778.6955986
"100","70","100-70",0.358381032110718,"9.395355223919616e-7|0.000022117052646744134",1,0,0,2.21170526467441e-05,NA,NA,"Mexico",NA,5,3,"LA",0.055,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,5,4,"AS",0.07,4587.04522101735,107980.931245634
"100","94","100-94",1.56025342587081,"0.0000048503161865259965|2.104381793220184e-9",1,0,0,4.850316186526e-06,NA,NA,"Costa Rica",NA,5,1,"WE",0.08,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,5,4,"AS",0.07,23680.4454473253,10.2741133440184
"100","95","100-95",0.33486676203446,"0.000003879175309986223",1,0,0,3.87917530998622e-06,NA,NA,"Panama",NA,5,3,"LA",0.12,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,5,4,"AS",0.07,NA,18939.0950560967
"101","100","100-101",3.57836372391785,"0.000011281352830341|0.00009868077542947409",0.7,0.3,0.84,9.86807754294741e-05,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,5,4,"AS",0.07,NA,NA,"Venezuela",NA,6,4,"AS",0.29375,481783.997041055,55078.3598424048
"101","2","101-2",0.970289183276507,"0.0003393117935735258|0.0004945393173877203",0.7,0.3,0.84,0.00049453931738772,NA,NA,"United States of America",NA,5,3,"AS",0.239166666666667,NA,NA,"Venezuela",NA,6,4,"AS",0.29375,2414463.48580118,1656604.25183684
"101","40","101-40",0.00460463903150258,"0.000013034719408476888|5.143603963346936e-7",0.65,0.35,0.91,1.30347194084769e-05,NA,NA,"Cuba",NA,5,3,"LA",0.408888888888889,NA,NA,"Venezuela",NA,6,4,"AS",0.29375,2511.23490454184,63638.7299308647
"101","52","101-52",3.8776177397889,"4.725282498256099e-7|0.000041412270483701764",0.9,0.1,0.36,4.14122704837018e-05,NA,NA,"Trinidad and Tobago",NA,6,4,"AS",0.101538461538462,NA,NA,"Venezuela",NA,6,4,"AS",0.29375,2307,202184.965747887
"101","53","101-53",0.923084550487211,"0.000002047679512833564",0.9,0.1,0.36,2.04767951283356e-06,NA,NA,"Barbados",NA,6,4,"AS",0.0276923076923077,NA,NA,"Venezuela",NA,6,4,"AS",0.29375,NA,9997.2787613237
"101","6","101-6",2.30983291702125,"0.000001705805600133973",0.9,0.1,0.36,1.70580560013397e-06,NA,NA,"Puerto Rico",NA,6,3,"LA",0.0514285714285714,NA,NA,"Venezuela",NA,6,4,"AS",0.29375,NA,8328.16560906448
