key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
10-2,2,10,1.452634115634282,0.000025161101176760622,0.8,0.19999999999999996,0.6399999999999999,0.000025161101176760622,,,United States of America,,2,3,NAM,0.08878787878787879,,,Greenland,,2,3,AS,0.31999999999999995
10-390,10,390,3.4761878624333873,0.000027760357415840107,1,0,0,0.000027760357415840107,,,Greenland,,2,3,AS,0.31999999999999995,,,Denmark,,2,2,ME,0.4413636363636364
100-101,100,101,1.3046328733526535,0.000003643339174970911|0.000027067604587248538,1,0,0,0.000027067604587248538,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0.18450000000000005,,,Venezuela,,2,3,AS,0.17565217391304355
100-1063,100,1063,0.4888385000518256,6.466865004189335e-7,0.05,0.95,0.19,6.466865004189335e-7,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0.18450000000000005,,,Leeward Is.,,4,1,AS,0.3945714285714286
100-130,100,130,1.0738541804342274,0.000005020629440680488,0.95,0.050000000000000044,0.19000000000000017,0.000005020629440680488,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0.18450000000000005,,,Ecuador,,2,3,AS,0.03166666666666668
100-2,2,100,1.711051878427166,0.0018952203569942857|0.0010500687834843225,0.95,0.050000000000000044,0.19000000000000017,0.0018952203569942857,,,United States of America,,2,3,NAM,0.08878787878787879,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0.18450000000000005
100-20,20,100,0.7697439539702803,0.0001848061155193885|0.00003897841687328796,0.05,0.95,0.19,0.0001848061155193885,,,Canada (Province of Canada),,4,3,NAM,0.23607142857142857,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0.18450000000000005
100-200,100,200,0.4789202174388058,0.00012303320055872852|0.0004715405267235224,0.05,0.95,0.19,0.0004715405267235224,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0.18450000000000005,,,United Kingdom,,4,3,AS,0.20734693877551022
100-255,100,255,1.077681694533026,0.00073606634323088|0.0005934977264222476,0.05,0.95,0.19,0.00073606634323088,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0.18450000000000005,,,Germany (Zollverein),,0,4,WE,0.22194444444444447
100-31,31,100,0.9930921648845845,5.246123910705693e-7,0.05,0.95,0.19,5.246123910705693e-7,,,Bahamas,,4,1,AS,0.4774193548387097,,,Colombia (New Granada) (Gran Colombia),,2,3,AS,0.18450000000000005
