"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"100","2","100-2",1.04750937425788,"0.0010733485638228933|0.0004199674788462802",1,0,0,0.00107334856382289,NA,NA,"United States of America",NA,4,1,"AS",0.00256756756756757,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,876534653.465347,342960396.039604
"100","30","100-30",1.794804725356,"1.7822460056700068e-7",1,0,0,1.78224600567001e-07,NA,NA,"Bermuda",NA,4,4,"LA",0.0059375,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,145544.554455446,NA
"100","31","100-31",2.11822942350017,"3.2735130716387743e-7|0.00008461425084061863",1,0,0,8.46142508406186e-05,NA,NA,"Bahamas",NA,4,4,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,69099009.9009901,267326.732673267
"100","40","100-40",0.0365817437712449,"0.0000020974731903463244|3.637236746265309e-7",0.55,0.45,0.99,2.09747319034632e-06,NA,NA,"Cuba",NA,0,3,"LA",0.696363636363636,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,297029.702970297,1712871.28712871
"100","41","100-41",0.168530031426155,"6.425784918402049e-7|2.424824497510206e-9",1,0,0,6.42578491840205e-07,NA,NA,"Haiti",NA,4,4,"LA",0.0105555555555556,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,1980.19801980198,524752.475247525
"100","42","100-42",0.770270709776979,"0.00000353418170512113|0.00000225508678268449",1,0,0,3.53418170512113e-06,NA,NA,"Dominican Republic (Santo Domingo)",NA,4,8,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,1841584.15841584,2886138.61386139
"100","52","100-52",1.31176686553823,"0.0000024854451099479616|0.000010111518154617562",1,0,0,1.01115181546176e-05,NA,NA,"Trinidad and Tobago",NA,4,4,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,2029702.97029703,8257425.74257426
"100","54","100-54",0.807264757223165,"6.062061243775514e-8",1,0,0,6.06206124377551e-08,NA,NA,"Dominica",NA,4,4,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,NA,49504.9504950495
"100","56","100-56",2.7799970556551,"5.273993282084702e-7",1,0,0,5.2739932820847e-07,NA,NA,"St. Lucia",NA,4,4,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,NA,430693.069306931
"100","57","100-57",1.94146099905266,"1.454894698506126e-7",1,0,0,1.45489469850613e-07,NA,NA,"St. Vincent and the Grenadines",NA,4,4,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,NA,118811.881188119
"100","68","100-68",0.708072177643646,"0.00001695558529884006",1,0,0,1.69555852988401e-05,NA,NA,"Netherlands Antilles",NA,4,4,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,NA,13846534.6534653
"100","80","100-80",0.716699657813324,"2.7554823835343248e-8|2.909789397012252e-7",1,0,0,2.90978939701225e-07,NA,NA,"Belize (British Honduras)",NA,4,4,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,22502.2502250225,237623.762376238
"100","90","100-90",0.513478858239698,"0.0000027158034372114334|4.904207546214385e-7",1,0,0,2.71580343721143e-06,NA,NA,"Guatemala",NA,4,4,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,400495.04950495,2217821.78217822
"100","91","100-91",1.32044879473895,"0.0000031643959692508135|0.0000015997779622323628",1,0,0,3.16439596925081e-06,NA,NA,"Honduras",NA,4,8,"LA",0.00791666666666667,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,1306435.64356436,2584158.41584158
"100","92","100-92",0.0127862958009042,"8.48688574128572e-9|0.0000010244883501980623",1,0,0,1.02448835019806e-06,NA,NA,"El Salvador",NA,4,8,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,6930.69306930693,836633.663366337
"100","93","100-93",0.56657080887705,"0.0000013639637798494862|3.6372367462653086e-8",1,0,0,1.36396377984949e-06,NA,NA,"Nicaragua",NA,4,8,"LA",0.0495,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,29702.9702970297,1113861.38613861
"100","94","100-94",0.971056974260388,"0.0000027824861108929585|0.0000032456275899174103",1,0,0,3.24562758991741e-06,NA,NA,"Costa Rica",NA,4,3,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,2650495.04950495,2272277.22772277
"100","95","100-95",1.7697525438675,"0.00003718468366931905|0.0000012348418753570743",1,0,0,3.7184683669319e-05,NA,NA,"Panama",NA,4,2,"ME",0.0275,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,4,8,"LA",0.02475,1008415.84158416,30366336.6336634
