"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","sourceCommunityId","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceCommunity","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetCommunity","targetMeanAmbiguityScore","export","import"
"100","2","100-2",0.713621268240287,"0.0006881109116821404",0,1,0,"bridge",0.00068811091168214,1,1,"United States of America","Sovereign",3,0.0860869565217391,1,NA,"Colombia (New Granada) (Gran Colombia)","Sovereign",4,0,91219.2689589386,NA
"100","200","100-200",0.798211665080732,"0.001508666222207167",0,1,0,"bridge",0.00150866622220717,1,1,"United Kingdom","Sovereign",1,0.0242857142857143,1,NA,"Colombia (New Granada) (Gran Colombia)","Sovereign",4,0,199996,NA
"100","246","100-246",2.23099222824047,"0.00004471006389684358",1,0,0,"4",4.47100638968436e-05,1,1,"Bremen","Sovereign (unrecognized)",4,0,1,NA,"Colombia (New Granada) (Gran Colombia)","Sovereign",4,0,5926.97961119014,NA
"100","248","100-248",0.251376029670727,"0.00041192872203625223",1,0,0,"4",0.000411928722036252,1,1,"Hamburg","Sovereign (unrecognized)",4,0.099,1,NA,"Colombia (New Granada) (Gran Colombia)","Sovereign",4,0,54607.2388177651,NA
"1029","220","1029-220",1.98657798728215,"0.0014307220446989947",1,0,0,"0",0.001430722044699,1,1,"France","Sovereign",0,0.0188235294117647,1,NA,"St. Pierre and Miquelon","Colony of",0,0,189663.347558084,NA
"1064","2","1064-2",1.9730085455372,"0.00013253344745131564",1,0,0,"3",0.000132533447451316,1,1,"United States of America","Sovereign",3,0.0860869565217391,NA,NA,"St. Barthelemy","Colony of",3,0,17569.2667909639,NA
"1064","220","1064-220",0.293092843210734,"0.000029806709264562384",0,1,0,"bridge",2.98067092645624e-05,1,1,"France","Sovereign",0,0.0188235294117647,NA,NA,"St. Barthelemy","Colony of",3,0,3951.31974079342,NA
"110","2","110-2",2.17586736506056,"0.00017206779541143534",1,0,0,"3",0.000172067795411435,1,1,"United States of America","Sovereign",3,0.0860869565217391,1,NA,"Guyana (British Guiana)","Colony of",3,0,22810.1287776959,NA
"120","220","120-220",1.98080777343108,"0.0006259408945558101",1,0,0,"0",0.00062594089455581,1,1,"France","Sovereign",0,0.0188235294117647,1,NA,"French Guiana","Colony of",0,0,82977.7145566619,NA
"135","200","135-200",1.02459338382418,"0.0022572738304874177",0,1,0,"bridge",0.00225727383048742,1,1,"United Kingdom","Sovereign",1,0.0242857142857143,1,NA,"Peru","Sovereign (unrecognized)",5,0,299235,NA
