key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntramax,sourceBlockAN,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntramax,targetBlockAN,targetMeanAmbiguityScore
210-211,210,211,1.2196871564665668,0.008701151889714265|0.00460504299796867,0,1,0,0.008701151889714265,,,Netherlands,,0,,,0,,,Belgium,,2,,,0
210-350,210,350,0.8152947132453424,0.00006222571034773636|0.0001628525817074955,0,1,0,0.0001628525817074955,,,Netherlands,,0,,,0,,,Greece,,7,,,0
200-210,210,200,0.07816184550603661,0.01689874029722217|0.0056121146592113,0,1,0,0.01689874029722217,,,Netherlands,,0,,,0,,,United Kingdom,,6,,,0.00655172413793104
115-210,210,115,1.9529612949787996,0.00018028684289476667,1,0,0,0.00018028684289476667,,,Netherlands,,0,,,0,,,Surinam (Dutch Guiana),,0,,,0
210-385,210,385,0.4270942282751943,0.00028439480179275105|0.00031218088702527323,0,1,0,0.00031218088702527323,,,Netherlands,,0,,,0,,,Norway,,6,,,0
210-365,210,365,1.2741154087864928,0.00036281012392654674|0.005897811914350616,0,1,0,0.005897811914350616,,,Netherlands,,0,,,0,,,Russia (USSR),,7,,,0.03956521739130434
2-210,210,2,0.3459419686799114,0.002361055264505689|0.00655701654144127,0,1,0,0.00655701654144127,,,Netherlands,,0,,,0,,,United States of America,,8,,,0.044716981132075465
210-380,210,380,0.6841394054623837,0.00019194400374275696|0.0008532748612863035,0,1,0,0.0008532748612863035,,,Netherlands,,0,,,0,,,Sweden,,6,,,0.02111111111111113
110-53,53,110,2.818678681593468,0.0000035695669010746437,1,0,0,0.0000035695669010746437,,,Barbados,,8,,,0.182,,,Guyana (British Guiana),,8,,,0.09071428571428572
2-53,53,2,2.4516170956193406,0.00026994152508341625,1,0,0,0.00026994152508341625,,,Barbados,,8,,,0.182,,,United States of America,,8,,,0.044716981132075465
120-53,53,120,1.653824987698263,4.7344930310773413e-7,1,0,0,4.7344930310773413e-7,,,Barbados,,8,,,0.182,,,French Guiana,,8,,,0
115-53,53,115,0.6986453351792667,2.3070354261206858e-7,0,1,0,2.3070354261206858e-7,,,Barbados,,8,,,0.182,,,Surinam (Dutch Guiana),,0,,,0
211-255,255,211,0.35627332302869646,0.0058987167906672435|0.007902543271091338,0,1,0,0.007902543271091338,,,Germany (Zollverein),,10,,,0,,,Belgium,,2,,,0
255-355,255,355,0.34986667475562827,0.0001991128030604977|0.00019625394929361045,0,1,0,0.0001991128030604977,,,Germany (Zollverein),,10,,,0,,,Bulgaria,,7,,,0
255-390,255,390,1.185447178652709,0.003341361726358976|0.0022964323692014465,0,1,0,0.003341361726358976,,,Germany (Zollverein),,10,,,0,,,Denmark,,6,,,0
