"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"100","2","100-2",1.09869752196036,"0.0009937034679965923|0.0008924147041416613",1,0,0,0.000993703467996592,NA,NA,"United States of America",NA,2,1,"AS",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,5,"LA",0,3018461538.46154,2710788024.35897
"100","31","100-31",0.12519551962487,"3.772145888729523e-7|3.428899314627291e-7",1,0,0,3.77214588872952e-07,NA,NA,"Bahamas",NA,2,2,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,5,"LA",0,1041558.27505828,1145822.43589744
"100","40","100-40",1.49846567963564,"0.000004661075346360016|0.0000040660004308806235",0,1,0,4.66107534636002e-06,NA,NA,"Cuba",NA,1,2,"LA",0.127209302325581,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,5,"LA",0,12350833.3333333,14158425.6410256
"100","41","100-41",2.52897680693914,"0.000004430605697651067",1,0,0,4.43060569765107e-06,NA,NA,"Haiti",NA,2,5,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,5,"LA",0,NA,13458353.8461538
"100","42","100-42",1.66349713793795,"0.000011919291189769856|1.6608151319090148e-7",1,0,0,1.19192911897699e-05,NA,NA,"Dominican Republic (Santo Domingo)",NA,2,5,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,5,"LA",0,504487.179487179,36205893.5897436
"100","51","100-51",0.351047663988124,"0.0000016066307744415498|4.111696348204121e-7",1,0,0,1.60663077444155e-06,NA,NA,"Jamaica",NA,2,5,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,5,"LA",0,1248963.86946387,4880282.05128205
"100","52","100-52",3.57672869913035,"0.000006950107401566722|0.000027722336100289232",1,0,0,2.77223361002892e-05,NA,NA,"Trinidad and Tobago",NA,2,5,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,5,"LA",0,21111561.5024481,84209030.1282051
"100","53","100-53",0.636260809857361,"6.449156188350347e-7|9.118312477232537e-9",1,0,0,6.44915618835035e-07,NA,NA,"Barbados",NA,2,5,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,5,"LA",0,27697.6748040239,1958987.82051282
"100","54","100-54",2.49449179816671,"9.4152348436939e-7",1,0,0,9.4152348436939e-07,NA,NA,"Dominica",NA,2,5,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,5,"LA",0,NA,2859960.25641026
"100","55","100-55",1.02742926673077,"2.9783060345167202e-8|1.4756289689224688e-7",1,0,0,1.47562896892247e-07,NA,NA,"Grenada",NA,2,5,"LA",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,2,5,"LA",0,90468.6609686609,448235.256410256
