key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,sourceCommunityId,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceCommunity,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetCommunity,targetMeanAmbiguityScore
2-92,2,92,2.29826947220533,0.00010649488641447099,1,0,0,4,0.00010649488641447099,1,1,United States of America,Sovereign,4,0.09404255319148937,1,,El Salvador,Sovereign,4,0
155-2,2,155,0.0658639814459679,0.00039992031286567657|0.00018244726007987262,0,1,0,bridge,0.00039992031286567657,1,1,United States of America,Sovereign,4,0.09404255319148937,1,1,Chile,Sovereign,1,0.027692307692307686
2-710,2,710,0.4421094741596347,0.0007560210781002755|0.0016959692188235958,0,1,0,bridge,0.0016959692188235958,1,1,United States of America,Sovereign,4,0.09404255319148937,1,1,People's Republic of China (China),Sovereign,8,0.20285714285714285
2-5,2,5,0.823568101002458,0.0000995368459915265,0,1,0,bridge,0.0000995368459915265,1,1,United States of America,Sovereign,4,0.09404255319148937,1,,Virgin Islands (Danish West Indies),Colony of,2,0
130-2,2,130,0.5985074386032735,0.00013376874796036352,0,1,0,bridge,0.00013376874796036352,1,1,United States of America,Sovereign,4,0.09404255319148937,1,,Ecuador,Sovereign,1,0.08999999999999998
2-220,2,220,0.07619092555266707,0.006235573464164767|0.008140189716489152,0,1,0,bridge,0.008140189716489152,1,1,United States of America,Sovereign,4,0.09404255319148937,1,1,France,Sovereign,2,0.037073170731707336
1029-2,2,1029,0.9339537602294378,0.00006137291349479526,0,1,0,bridge,0.00006137291349479526,1,1,United States of America,Sovereign,4,0.09404255319148937,1,1,St. Pierre and Miquelon,Colony of,2,0.038000000000000034
2-255,2,255,0.24562005372385584,0.009179237305803027|0.009345051797454039,0,1,0,bridge,0.009345051797454039,1,1,United States of America,Sovereign,4,0.09404255319148937,1,1,Germany (Zollverein),Sovereign,3,0.369
2-200,2,200,0.6325292422206424,0.05089442543826167|0.023278972112503425,0,1,0,bridge,0.05089442543826167,1,1,United States of America,Sovereign,4,0.09404255319148937,1,1,United Kingdom,Sovereign,1,0.1331944444444445
2-231,2,231,0.06297441623320686,0.00009970088688570626,0,1,0,bridge,0.00009970088688570626,1,1,United States of America,Sovereign,4,0.09404255319148937,1,,Gibraltar,Colony of,3,0.36750000000000005
2-21,2,21,0.8694876690912836,0.0002241440585399233|0.00005503499448767094,0,1,0,bridge,0.0002241440585399233,1,1,United States of America,Sovereign,4,0.09404255319148937,1,1,Newfoundland and Labrador (Newfoundland),Colony of,2,0
110-2,2,110,1.7289841903340462,0.00027258365127418217|0.0006205411726048775,0,1,0,bridge,0.0006205411726048775,1,1,United States of America,Sovereign,4,0.09404255319148937,1,1,Guyana (British Guiana),Colony of,2,0.01583333333333335
2-80,2,80,1.3625473931089698,0.00005306161821040813|0.000038914847960154954,1,0,0,4,0.00005306161821040813,1,1,United States of America,Sovereign,4,0.09404255319148937,1,1,Belize (British Honduras),Colony of,4,0
2-4,2,4,2.2913795627173723,0.0004993523641209815,1,0,0,4,0.0004993523641209815,1,1,United States of America,Sovereign,4,0.09404255319148937,1,,Hawaii (Sandwich Is.),Sovereign (limited),4,0
2-41,2,41,1.8205906285733613,0.0007133720959243459,1,0,0,4,0.0007133720959243459,1,1,United States of America,Sovereign,4,0.09404255319148937,1,,Haiti,Sovereign,4,0
2-740,2,740,1.6219274081292665,0.0006944707561937668|0.002784732146300783,0,1,0,bridge,0.002784732146300783,1,1,United States of America,Sovereign,4,0.09404255319148937,1,1,Japan,Sovereign,8,0.10500000000000001
2-450,2,450,2.2986665950137977,0.00002045593251043156,0.4,0.6,0.96,bridge,0.00002045593251043156,1,1,United States of America,Sovereign,4,0.09404255319148937,1,,Liberia,Sovereign (unrecognized),0,0.9349999999999999
2-70,2,70,2.1538137625202576,0.0015252482733374246|0.00250213991947401,1,0,0,4,0.00250213991947401,1,1,United States of America,Sovereign,4,0.09404255319148937,1,1,Mexico,Sovereign,4,0.21
2-68,2,68,0.6859656208644745,0.00009589213457506786,0,1,0,bridge,0.00009589213457506786,1,1,United States of America,Sovereign,4,0.09404255319148937,1,,Netherlands Antilles,Colony of,7,0
2-235,2,235,0.4044183662573029,0.0008103351171818408|0.00009789160594362686,0,1,0,bridge,0.0008103351171818408,1,1,United States of America,Sovereign,4,0.09404255319148937,1,1,Portugal,Sovereign,1,0.12000000000000001
2-42,2,42,2.0676761200584526,0.00013079703329085162,1,0,0,4,0.00013079703329085162,1,1,United States of America,Sovereign,4,0.09404255319148937,1,,Dominican Republic (Santo Domingo),Sovereign,4,0
2-230,2,230,0.39858828060456875,0.002361670513564105|0.0004344082304326087,0.3,0.7,0.84,bridge,0.002361670513564105,1,1,United States of America,Sovereign,4,0.09404255319148937,1,1,Spain,Sovereign,8,0.24
2-40,2,40,1.2095723129170968,0.0016047826922281838,0.3,0.7,0.84,bridge,0.0016047826922281838,1,1,United States of America,Sovereign,4,0.09404255319148937,1,,Cuba,Colony of,8,0.37
2-6,2,6,0.676836880065969,0.0003169187560012532,0.3,0.7,0.84,bridge,0.0003169187560012532,1,1,United States of America,Sovereign,4,0.09404255319148937,1,,Puerto Rico,Colony of,8,0.3
2-840,2,840,1.6910112389078193,0.000027379151375356006|0.0011749284776366644,0.25,0.75,0.75,bridge,0.0011749284776366644,1,1,United States of America,Sovereign,4,0.09404255319148937,1,1,Philippines,Colony of,8,0.4385714285714286
100-2,2,100,0.9264393356603049,0.0008124907531574705,0,1,0,bridge,0.0008124907531574705,1,1,United States of America,Sovereign,4,0.09404255319148937,1,,Colombia (New Granada) (Gran Colombia),Sovereign,2,0
165-2,2,165,0.19123993617216112,0.00022071751821210216|0.00040091325061591824,0,1,0,bridge,0.00040091325061591824,1,1,United States of America,Sovereign,4,0.09404255319148937,1,1,Uruguay,Sovereign,1,0.15384615384615385
101-2,2,101,1.3624090841259255,0.0004964689410796247,1,0,0,4,0.0004964689410796247,1,1,United States of America,Sovereign,4,0.09404255319148937,1,,Venezuela,Sovereign,4,0
220-300,220,300,0.24557115726102757,0.0006239644835478584|0.001016632743553342,0,1,0,bridge,0.001016632743553342,1,1,France,Sovereign,2,0.037073170731707336,1,,Austria-Hungary (Austrian Empire),Sovereign,3,0.09
211-220,220,211,1.090197982121131,0.015042000942671586|0.010802145278612087,0,1,0,bridge,0.015042000942671586,1,1,France,Sovereign,2,0.037073170731707336,1,1,Belgium,Sovereign,5,0.020000000000000004
140-220,220,140,0.4998367227576438,0.0020597194941605326,0,1,0,bridge,0.0020597194941605326,1,1,France,Sovereign,2,0.037073170731707336,1,,Brazil,Sovereign,1,0.10285714285714284
155-220,220,155,0.16948991240629913,0.00045205590134589737|0.0003784340016643489,0,1,0,bridge,0.00045205590134589737,1,1,France,Sovereign,2,0.037073170731707336,1,1,Chile,Sovereign,1,0.027692307692307686
220-230,220,230,1.5978383122673334,0.005478790184621757|0.011087288805298207,0,1,0,bridge,0.011087288805298207,1,1,France,Sovereign,2,0.037073170731707336,1,1,Spain,Sovereign,8,0.24
220-960,220,960,2.2798307473159785,0.00012733969051997109,1,0,0,2,0.00012733969051997109,1,1,France,Sovereign,2,0.037073170731707336,1,1,French Polynesia,Protectorate of,2,0
220-350,220,350,0.6911496764864093,0.00031834922629992774|0.0004487405236684748,0,1,0,bridge,0.0004487405236684748,1,1,France,Sovereign,2,0.037073170731707336,1,1,Greece,Sovereign,3,0.05833333333333335
220-65,220,65,2.3654122860163675,0.00039475304061191045|0.00080880075030602,0.95,0.050000000000000044,0.19000000000000017,2,0.00080880075030602,1,1,France,Sovereign,2,0.037073170731707336,1,1,Guadeloupe,Colony of,2,0.038000000000000034
120-220,220,120,2.365412286016368,0.00018145905899095882|0.0001846207761668792,1,0,0,2,0.0001846207761668792,1,1,France,Sovereign,2,0.037073170731707336,1,1,French Guiana,Colony of,2,0.0633333333333334
220-41,220,41,0.6237581580030781,0.00021966096614695014,0,1,0,bridge,0.00021966096614695014,1,1,France,Sovereign,2,0.037073170731707336,1,,Haiti,Sovereign,4,0
220-585,220,585,2.3654122860163675,0.0002132939816209516|0.00034732454516975877,0,1,0,bridge,0.00034732454516975877,1,1,France,Sovereign,2,0.037073170731707336,1,1,Reunion (Bourbon I.),Colony of,9,0
220-810,220,810,2.3654122860163675,0.0003724685947709155|0.00006438227899352215,1,0,0,2,0.0003724685947709155,1,1,France,Sovereign,2,0.037073170731707336,1,1,French Indochina,Colony of,2,0
220-740,220,740,0.8740020301778764,0.0002928812881959335|0.001678861690016069,0,1,0,bridge,0.001678861690016069,1,1,France,Sovereign,2,0.037073170731707336,1,1,Japan,Sovereign,8,0.10500000000000001
220-66,220,66,2.3654122860163675,0.00036291811798191764|0.0007082886356006475,0.95,0.050000000000000044,0.19000000000000017,2,0.0007082886356006475,1,1,France,Sovereign,2,0.037073170731707336,1,1,Martinique,Colony of,2,0.038000000000000034
220-70,220,70,0.8510928400387029,0.0008754603723248013|0.0003604982659255053,0,1,0,bridge,0.0008754603723248013,1,1,France,Sovereign,2,0.037073170731707336,1,1,Mexico,Sovereign,4,0.21
