key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntramax,sourceBlockAN,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntramax,targetBlockAN,targetMeanAmbiguityScore
220-615,220,615,1.6775418090452723,0.01421087992333338,1,0,0,0.01421087992333338,,,France,,1,,,0,,,Algeria (Regency of Algiers),,1,,,0
211-220,220,211,1.6570529585673464,0.010377976978711916|0.017061216690678317,1,0,0,0.017061216690678317,,,France,,1,,,0,,,Belgium,,1,,,0
145-220,220,145,0.04509366449850942,0.000022414637103049495,0,1,0,0.000022414637103049495,,,France,,1,,,0,,,Bolivia,,5,,,0
140-220,220,140,0.3601772877124382,0.0038553175817245128|0.005379512904731878,0,1,0,0.005379512904731878,,,France,,1,,,0,,,Brazil,,0,,,0
155-220,220,155,0.5399965157825736,0.0025104393555415434,0,1,0,0.0025104393555415434,,,France,,1,,,0,,,Chile,,5,,,0
220-651,220,651,1.0071298205147752,0.0007620976615036828|0.0018693807343943278,0,1,0,0.0018693807343943278,,,France,,1,,,0,,,Egypt Arab Republic (Egypt),,2,,,0
220-230,220,230,1.3960475592450114,0.016676490004668823,0,1,0,0.016676490004668823,,,France,,1,,,0,,,Spain,,0,,,0.21600000000000003
220-324,220,324,1.63417570748201,0.009391732946177738,0,1,0,0.009391732946177738,,,France,,1,,,0,,,Kingdom of Sardinia,,2,,,0
2-220,220,2,0.5112140904701782,0.022862929845110486|0.015395787032209646,0,1,0,0.022862929845110486,,,France,,1,,,0,,,United States of America,,3,,,0
220-65,220,65,2.4551228458923275,0.005177781170804433|0.0046645904333534995,1,0,0,0.005177781170804433,,,France,,1,,,0,,,Guadeloupe,,1,,,0
220-90,220,90,0.9938955674837093,0.00008965854841219798,0,1,0,0.00008965854841219798,,,France,,1,,,0,,,Guatemala,,0,,,0
220-41,220,41,0.6006054521264967,0.0010983172180494252,0,1,0,0.0010983172180494252,,,France,,1,,,0,,,Haiti,,3,,,0
220-585,220,585,2.4551228458923275,0.0033397809283543744|0.0047993790604017195,1,0,0,0.0047993790604017195,,,France,,1,,,0,,,Reunion (Bourbon I.),,1,,,0
220-750,220,750,1.4277766787717667,0.0010086586696372273|0.004443464882292944,0,1,0,0.004443464882292944,,,France,,1,,,0,,,India,,6,,,0
220-66,220,66,2.4551228458923275,0.004550171331919047|0.004348606587038019,1,0,0,0.004550171331919047,,,France,,1,,,0,,,Martinique,,1,,,0
220-70,220,70,0.7375660836805125,0.00266734181526289,0,1,0,0.00266734181526289,,,France,,1,,,0,,,Mexico,,0,,,0
220-385,220,385,0.42827312678204155,0.0003138049194426929|0.0012283221132471122,0,1,0,0.0012283221132471122,,,France,,1,,,0,,,Norway,,0,,,0.061111111111111116
135-220,220,135,1.3500718430198901,0.0012103904035646728,0,1,0,0.0012103904035646728,,,France,,1,,,0,,,Peru,,5,,,0
220-5,220,5,0.9785616061146738,0.0007396830244006333,0,1,0,0.0007396830244006333,,,France,,1,,,0,,,Virgin Islands (Danish West Indies),,3,,,0
220-751,220,751,1.8142915087360114,0.00008965854841219798,1,0,0,0.00008965854841219798,,,France,,1,,,0,,,French India,,1,,,0
220-365,220,365,0.027881494021877506,0.003048390646014731|0.005788751019803964,0,1,0,0.005788751019803964,,,France,,1,,,0,,,Russia (USSR),,4,,,0.059375
1029-220,220,1029,2.4551228458923275,0.0010983172180494252|0.00020835436260591242,1,0,0,0.0010983172180494252,,,France,,1,,,0,,,St. Pierre and Miquelon,,1,,,0
220-433,220,433,2.455122845892327,0.0012552196777707717|0.0007504971902173706,1,0,0,0.0012552196777707717,,,France,,1,,,0,,,Senegal,,1,,,0
220-380,220,380,0.11545557149818259,0.00015690245972134646|0.0008742066705310639,0,1,0,0.0008742066705310639,,,France,,1,,,0,,,Sweden,,0,,,0
220-225,220,225,1.793092179381871,0.010691781898154609,1,0,0,0.010691781898154609,,,France,,1,,,0,,,Switzerland,,1,,,0
220-337,220,337,1.2117963279612491,0.0038553175817245128,0,1,0,0.0038553175817245128,,,France,,1,,,0,,,Tuscany,,2,,,0
165-220,220,165,1.0967500373192434,0.00047070737916403936,0,1,0,0.00047070737916403936,,,France,,1,,,0,,,Uruguay,,3,,,0
101-220,220,101,0.1399171848456236,0.0004258781049579404,0,1,0,0.0004258781049579404,,,France,,1,,,0,,,Venezuela,,0,,,0
239-248,248,239,2.0154849380065962,0.02616595076861586,1,0,0,0.02616595076861586,,,Hamburg,,0,,,0,,,Prussia,,0,,,0.038
200-248,248,200,0.9093487129910283,0.018868641513347065|0.02647320959371018,0,1,0,0.02647320959371018,,,Hamburg,,0,,,0,,,United Kingdom,,3,,,0
240-248,248,240,2.366862979208898,0.016133607494032965,1,0,0,0.016133607494032965,,,Hamburg,,0,,,0,,,Hanover,,0,,,0
248-390,248,390,1.4250546278426288,0.0034854760695241962,1,0,0,0.0034854760695241962,,,Hamburg,,0,,,0,,,Denmark,,0,,,0.0475
248-300,248,300,0.11408182834762967,0.001279875778584126|0.0006204726364863586,0,1,0,0.001279875778584126,,,Hamburg,,0,,,0,,,Austria-Hungary (Austrian Empire),,2,,,0
211-248,248,211,0.04103006410622086,0.00029251101419479586|0.0015613601131153716,0,1,0,0.0015613601131153716,,,Hamburg,,0,,,0,,,Belgium,,1,,,0
160-248,248,160,0.3737153108344483,0.0007833915667515798,0,1,0,0.0007833915667515798,,,Hamburg,,0,,,0,,,Argentina (La Plata),,3,,,0
155-248,248,155,0.08177195331557459,0.0007923574215927997,0,1,0,0.0007923574215927997,,,Hamburg,,0,,,0,,,Chile,,5,,,0
248-41,248,41,0.09838825127145391,0.00033173662912513253,0,1,0,0.00033173662912513253,,,Hamburg,,0,,,0,,,Haiti,,3,,,0
248-90,248,90,1.871193040763178,0.00010759025809463757,1,0,0,0.00010759025809463757,,,Hamburg,,0,,,0,,,Guatemala,,0,,,0
200-30,30,200,1.135489901898905,0.00005725918636206642,1,0,0,0.00005725918636206642,,,Bermuda,,3,,,0,,,United Kingdom,,3,,,0
2-30,30,2,1.2225974449429995,0.00002612925442133623,1,0,0,0.00002612925442133623,,,Bermuda,,3,,,0,,,United States of America,,3,,,0
380-385,380,385,3.2158284539802198,0.0006582207108427595|0.0011626472265351773,1,0,0,0.0011626472265351773,,,Sweden,,0,,,0,,,Norway,,0,,,0.061111111111111116
239-380,380,239,0.6512410064632637,0.0007473207503686043,1,0,0,0.0007473207503686043,,,Sweden,,0,,,0,,,Prussia,,0,,,0.038
380-390,380,390,2.485453783238731,0.001124713064381214,1,0,0,0.001124713064381214,,,Sweden,,0,,,0,,,Denmark,,0,,,0.0475
200-380,380,200,0.29471139634021865,0.002636148289845807|0.0006205126419065138,0,1,0,0.002636148289845807,,,Sweden,,0,,,0,,,United Kingdom,,3,,,0
235-380,380,235,1.3273033773674012,0.0004175106564169168|0.000016064203076655478,1,0,0,0.0004175106564169168,,,Sweden,,0,,,0,,,Portugal,,0,,,0.061111111111111116
2-380,380,2,0.031155243260269555,0.0008471501140258334|0.00011575854074894254,0,1,0,0.0008471501140258334,,,Sweden,,0,,,0,,,United States of America,,3,,,0
200-3349,3349,200,0.9995629666234449,0.0007365449752062064|0.0007082559584268058,0,1,0,0.0007365449752062064,,,Ionian Is.,,2,,,0,,,United Kingdom,,3,,,0
300-3349,3349,300,2.684921372396069,0.0005431066570068892|0.0002395369333045618,1,0,0,0.0005431066570068892,,,Ionian Is.,,2,,,0,,,Austria-Hungary (Austrian Empire),,2,,,0
3349-350,3349,350,3.189888400868932,0.0001737134375486336,1,0,0,0.0001737134375486336,,,Ionian Is.,,2,,,0,,,Greece,,2,,,0
