key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
10-2,2,10,0.9428979160411256,0.000008815472859081165,0,1,0,0.000008815472859081165,,,United States of America,,1,1,NAM,0.23946666666666658,,,Greenland,,2,1,AS,0
10-390,10,390,4.003361859843345,0.0000313865649985531,1,0,0,0.0000313865649985531,,,Greenland,,2,1,AS,0,,,Denmark,,2,2,ME,0.10272727272727272
100-101,100,101,0.5284991150010482,0.000002649327852712248|0.000012011610854355372,0.95,0.050000000000000044,0.19000000000000017,0.000012011610854355372,,,Colombia (New Granada) (Gran Colombia),,1,1,AS,0.3566666666666667,,,Venezuela,,1,1,AS,0.24826086956521748
100-1055,100,1055,0.060327741586580594,2.7586477128547655e-7,0.3,0.7,0.84,2.7586477128547655e-7,,,Colombia (New Granada) (Gran Colombia),,1,1,AS,0.3566666666666667,,,Windward Is.,,1,1,AS,0.15692307692307692
100-1063,100,1063,0.34874105956303425,4.7546246669500334e-7,0.3,0.7,0.84,4.7546246669500334e-7,,,Colombia (New Granada) (Gran Colombia),,1,1,AS,0.3566666666666667,,,Leeward Is.,,1,1,AS,0.2763636363636363
100-130,100,130,2.2322272181568694,7.478470399225402e-7|0.000011550855466956426,0.95,0.050000000000000044,0.19000000000000017,0.000011550855466956426,,,Colombia (New Granada) (Gran Colombia),,1,1,AS,0.3566666666666667,,,Ecuador,,1,1,AS,0.12608695652173918
100-2,2,100,2.171378844033944,0.0010746879630215537|0.0027995591007679357,1,0,0,0.0027995591007679357,,,United States of America,,1,1,NAM,0.23946666666666658,,,Colombia (New Granada) (Gran Colombia),,1,1,AS,0.3566666666666667
100-20,20,100,0.7498003628337679,0.00017630074534792748|0.000022455948153716474,0.3,0.7,0.84,0.00017630074534792748,,,Canada (Province of Canada),,1,1,NAM,0.21038461538461536,,,Colombia (New Granada) (Gran Colombia),,1,1,AS,0.3566666666666667
100-200,100,200,0.6501935152937802,0.0006348967694398006|0.00023526582771435983,0,1,0,0.0006348967694398006,,,Colombia (New Granada) (Gran Colombia),,1,1,AS,0.3566666666666667,,,United Kingdom,,2,1,AS,0.23115044247787606
100-220,100,220,0.055913453192968386,0.00021998832277819226|0.0001416712328990494,0.1,0.9,0.36000000000000004,0.00021998832277819226,,,Colombia (New Granada) (Gran Colombia),,1,1,AS,0.3566666666666667,,,France,,6,3,WE,0.2101785714285714
100-225,100,225,0.08840363083458926,0.00002692735756821952|0.00003486977965492878,0,1,0,0.00003486977965492878,,,Colombia (New Granada) (Gran Colombia),,1,1,AS,0.3566666666666667,,,Switzerland,,0,3,WE,0.032903225806451615
100-230,100,230,0.23090448113823323,0.00003894670082575178|0.000009464063188131647,0.7,0.30000000000000004,0.8400000000000001,0.00003894670082575178,,,Colombia (New Granada) (Gran Colombia),,1,1,AS,0.3566666666666667,,,Spain,,6,4,AF,0.3786792452830189
