key,source,target,TIBI,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvainTibi,sourceBlockLouvainProximity,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvainTibi,targetBlockLouvainProximity,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
200-401,200,401,0.6326335483289012,0.9042992220395285,33411,0.15,0.85,0.51,33411,,,United Kingdom,,4,0,2,WE,0.3172222222222223,,,Madeira Isles,,1,1,4,WE,0.255
200-402,200,402,-0.9718320334001174,-3.988756395385282,146,0,1,0,146,,,United Kingdom,,4,0,2,WE,0.3172222222222223,,,Cape Verde,,1,1,4,AF,0.255
200-4050,200,4050,0.9675983366064878,1.4086334428823994,30041,1,0,0,30041,,,United Kingdom,,4,0,2,WE,0.3172222222222223,,,St. Helena,,4,0,2,WE,0.255
200-41,41,200,0.41892685773292926,0.600754953086732,381528|69880.50930460333,0.2,0.8,0.6400000000000001,381528,,,Haiti,,1,1,5,LA,0.4040000000000001,,,United Kingdom,,4,0,2,WE,0.3172222222222223
200-451,200,451,,1.388288277284892,52900,1,0,0,52900,,,United Kingdom,,4,0,2,WE,0.3172222222222223,,,Sierra Leone,,4,0,2,AF,0
200-54,54,200,0.9967350073990491,1.3848799371331348,132390,0.85,0.15000000000000002,0.51,132390,,,Dominica,,4,0,2,LA,0.255,,,United Kingdom,,4,0,2,WE,0.3172222222222223
200-561,200,561,0.967152305130759,1.4074335249216816,346197|185965,1,0,0,346197,,,United Kingdom,,4,0,2,WE,0.3172222222222223,,,Cape Colony (Cape of Good Hope),,4,0,1,WE,0.1275
200-58,58,200,0.9861138730068967,1.373778668017205,169000,0.85,0.15000000000000002,0.51,169000,,,Antigua and Barbuda (Antigua),,4,0,2,LA,0.255,,,United Kingdom,,4,0,2,WE,0.3172222222222223
200-590,200,590,0.299554230456718,0.4363020820523778,83421,0,1,0,83421,,,United Kingdom,,4,0,2,WE,0.3172222222222223,,,Mauritius,,5,4,1,WE,0
200-600,200,600,0.448904250117301,0.804646292638485,114295.78844270324,0.05,0.95,0.19,114295.78844270324,,,United Kingdom,,4,0,2,WE,0.3172222222222223,,,Morocco,,3,3,1,WE,0.4840000000000001
200-616,200,616,-0.8830638008591275,-2.1472988561191104,9770.81292850147,0,1,0,9770.81292850147,,,United Kingdom,,4,0,2,WE,0.3172222222222223,,,Tunisia (Regency of Tunis),,6,3,1,AF,0.06818181818181818
200-640,200,640,0.21050733864219875,0.31371435819036964,1019601|346950.0489715965,0,1,0,1019601,,,United Kingdom,,4,0,2,WE,0.3172222222222223,,,Turkey (Ottoman Empire),,6,3,1,AF,0.04411764705882353
200-651,200,651,0.07466545229626409,0.12406437629466624,145647|125919.77522429051,0,1,0,145647,,,United Kingdom,,4,0,2,WE,0.3172222222222223,,,Egypt Arab Republic (Egypt),,6,3,4,NAM,0.08333333333333333
200-70,70,200,0.27152150446116896,0.3934203387729486,421487,0.2,0.8,0.6400000000000001,421487,,,Mexico,,1,1,6,LA,0.34500000000000014,,,United Kingdom,,4,0,2,WE,0.3172222222222223
200-710,200,710,-0.5452349212851751,-1.0182377922099644,342244,0,1,0,342244,,,United Kingdom,,4,0,2,WE,0.3172222222222223,,,People's Republic of China (China),,5,4,1,WE,0
200-750,200,750,0.9644170615317056,1.402001860376752,2759581.0287871636|2859897,0,1,0,2859897,,,United Kingdom,,4,0,2,WE,0.3172222222222223,,,India,,5,4,2,WE,0.018947368421052633
200-780,200,780,0.7866272542329974,1.1257696810067797,293159,0,1,0,293159,,,United Kingdom,,4,0,2,WE,0.3172222222222223,,,Sri Lanka (Ceylon),,5,4,2,WE,0
200-840,200,840,0.9990353047292814,1.460212812594454,185298,0.85,0.15000000000000002,0.51,185298,,,United Kingdom,,4,0,2,WE,0.3172222222222223,,,Philippines,,4,0,2,AS,0.17
200-850,200,850,-0.9302171060490241,-2.662388662228497,21539,0,1,0,21539,,,United Kingdom,,4,0,2,WE,0.3172222222222223,,,Indonesia (Dutch East Indies),,2,2,3,AS,0
200-89,89,200,-0.6601549898643994,-1.3819153396204904,3700,0.15,0.85,0.51,3700,,,United States of Central America,,1,1,4,LA,0.29000000000000004,,,United Kingdom,,4,0,2,WE,0.3172222222222223
200-901,200,901,0.9464305330988158,1.3319913754517063,376245,0,1,0,376245,,,United Kingdom,,4,0,2,WE,0.3172222222222223,,,New South Wales,,5,4,2,AS,0
210-211,210,211,0.6796492513938803,1.411433582476646,693483.6826640549,0.15,0.85,0.51,693483.6826640549,,,Netherlands,,0,0,3,WE,0.27545454545454545,,,Belgium,,3,1,1,WE,0.35
210-220,210,220,-0.04844188110154877,0.09233741954263641,277014.69147894223|454456.41527913813,0,1,0,454456.41527913813,,,Netherlands,,0,0,3,WE,0.27545454545454545,,,France,,3,3,1,WE,0.2576470588235294
210-230,210,230,-0.40235268931541407,-0.8065341586627622,31345.73947110676|12599.412340842313,0.15,0.85,0.51,31345.73947110676,,,Netherlands,,0,0,3,WE,0.27545454545454545,,,Spain,,1,1,3,EESU,0.28814814814814815
210-239,210,239,0.5772373426231165,1.203741206070767,23110.675808031345|108928.5014691479,0.8,0.19999999999999996,0.6399999999999999,108928.5014691479,,,Netherlands,,0,0,3,WE,0.27545454545454545,,,Prussia,,0,0,2,EESU,0.3063636363636363
210-240,210,240,-0.5363462090663655,-1.166055946075898,19404.505386875615,0,1,0,19404.505386875615,,,Netherlands,,0,0,3,WE,0.27545454545454545,,,Hanover,,4,1,1,WE,0.28
210-246,210,246,0.6519586112649376,1.4058831380043004,70048.97159647405,0.15,0.85,0.51,70048.97159647405,,,Netherlands,,0,0,3,WE,0.27545454545454545,,,Bremen,,1,1,3,WE,0.255
210-248,210,248,-0.5323189659764012,-1.039149443777882,243290.89128305585,0,1,0,243290.89128305585,,,Netherlands,,0,0,3,WE,0.27545454545454545,,,Hamburg,,4,1,1,WE,0.29928571428571427
210-280,210,280,0.4937144830383664,1.0376774949319794,2287.952987267385,1,0,0,2287.952987267385,,,Netherlands,,0,0,3,WE,0.27545454545454545,,,Mecklenburg Schwerin,,0,0,3,WE,0
210-324,210,324,-0.8454823055914422,-2.3777413062221253,18217.43388834476,0,1,0,18217.43388834476,,,Netherlands,,0,0,3,WE,0.27545454545454545,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666
210-3349,210,3349,0.36948449812599804,0.741520121201894,24203.72184133203,0,1,0,24203.72184133203,,,Netherlands,,0,0,3,WE,0.27545454545454545,,,Ionian Is.,,6,3,1,WE,0.0625
210-365,210,365,0.8241807639247327,2.0607139646764656,532101.860920666|352403.8811649488,0.85,0.15000000000000002,0.51,532101.860920666,,,Netherlands,,0,0,3,WE,0.27545454545454545,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846
210-380,210,380,0.8394703867469085,2.2090902325705897,53963.49224716501|84210.4644810762,1,0,0,84210.4644810762,,,Netherlands,,0,0,3,WE,0.27545454545454545,,,Sweden,,0,0,3,EESU,0.19043478260869565
210-385,210,385,0.8545576176962988,2.2869997800200212,77893.3553034488,1,0,0,77893.3553034488,,,Netherlands,,0,0,3,WE,0.27545454545454545,,,Norway,,0,0,3,EESU,0.368
210-390,210,390,0.08931040513720451,0.17290179771549458,29919.686581782567,0.95,0.050000000000000044,0.19000000000000017,29919.686581782567,,,Netherlands,,0,0,3,WE,0.27545454545454545,,,Denmark,,0,0,1,WE,0.27916666666666673
210-40,40,210,-0.3178409347828365,-0.6034285581312833,52355.00489715964,0.15,0.85,0.51,52355.00489715964,,,Cuba,,1,1,1,LA,0.2176470588235294,,,Netherlands,,0,0,3,WE,0.27545454545454545
210-68,68,210,0.9858635860262773,3.4880509048461756,251326.15083251716,0.3,0.7,0.84,251326.15083251716,,,Netherlands Antilles,,1,1,3,LA,0.39999999999999997,,,Netherlands,,0,0,3,WE,0.27545454545454545
210-710,210,710,-0.9261112997340866,-3.204898086948343,3800.1958863858963,0,1,0,3800.1958863858963,,,Netherlands,,0,0,3,WE,0.27545454545454545,,,People's Republic of China (China),,5,4,1,WE,0
210-850,210,850,0.9959691553082616,3.668310610768863,694244.8579823703|1162799,0,1,0,1162799,,,Netherlands,,0,0,3,WE,0.27545454545454545,,,Indonesia (Dutch East Indies),,2,2,3,AS,0
211-220,211,220,0.8820137642840516,1.9107776029976582,1688540.6464250735|2180820.8423114596,0.2,0.8,0.6400000000000001,2180820.8423114596,,,Belgium,,3,1,1,WE,0.35,,,France,,3,3,1,WE,0.2576470588235294
211-230,211,230,-0.49757157745194674,-1.0367681558495163,31810.30362389814,0.85,0.15000000000000002,0.51,31810.30362389814,,,Belgium,,3,1,1,WE,0.35,,,Spain,,1,1,3,EESU,0.28814814814814815
211-235,211,235,0.27870094282831015,0.5424640815910053,66144.91674828599,0.7,0.30000000000000004,0.8400000000000001,66144.91674828599,,,Belgium,,3,1,1,WE,0.35,,,Portugal,,4,1,3,EESU,0.30399999999999994
211-239,211,239,-0.7689784040594784,-1.9684591665770819,19486.895200783547,0,1,0,19486.895200783547,,,Belgium,,3,1,1,WE,0.35,,,Prussia,,0,0,2,EESU,0.3063636363636363
211-240,211,240,-0.0430853034337274,-0.08200342832835197,73295.82761998041,0.7,0.30000000000000004,0.8400000000000001,73295.82761998041,,,Belgium,,3,1,1,WE,0.35,,,Hanover,,4,1,1,WE,0.28
211-246,211,246,0.929078768175876,2.7340228684864867,8932.419196865818|9795,0.85,0.15000000000000002,0.51,9795,,,Belgium,,3,1,1,WE,0.35,,,Bremen,,1,1,3,WE,0.255
211-248,211,248,0.7548583489696392,1.9011814661230384,39573,0.7,0.30000000000000004,0.8400000000000001,39573,,,Belgium,,3,1,1,WE,0.35,,,Hamburg,,4,1,1,WE,0.29928571428571427
211-324,211,324,-0.9354079298028238,-3.312710011664118,2859,0,1,0,2859,,,Belgium,,3,1,1,WE,0.35,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666
211-329,211,329,-0.9284914656668048,-3.249345690360269,1785,0,1,0,1785,,,Belgium,,3,1,1,WE,0.35,,,Two Sicilies,,6,3,1,LA,0.057692307692307696
211-3349,211,3349,0.44171181332905357,0.939229277221245,14095.98432908913,0,1,0,14095.98432908913,,,Belgium,,3,1,1,WE,0.35,,,Ionian Is.,,6,3,1,WE,0.0625
211-335,211,335,-0.8474294898895356,-2.460303223821767,2063,0,1,0,2063,,,Belgium,,3,1,1,WE,0.35,,,Parma,,6,3,1,LA,0
211-337,211,337,-0.9210811562424233,-3.1424404077020167,1527,0,1,0,1527,,,Belgium,,3,1,1,WE,0.35,,,Tuscany,,6,3,1,LA,0.10636363636363635
211-350,211,350,-0.7009216013498021,-1.710214755056051,1404,0,1,0,1404,,,Belgium,,3,1,1,WE,0.35,,,Greece,,6,3,1,WE,0.06818181818181818
211-365,211,365,-0.8170914913223057,-2.1589049773879396,9995.768854064643|16608.1856667344,0,1,0,16608.1856667344,,,Belgium,,3,1,1,WE,0.35,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846
211-380,211,380,-0.4486215138848976,-0.9159028006246026,9894.844943300162|3427,0.15,0.85,0.51,9894.844943300162,,,Belgium,,3,1,1,WE,0.35,,,Sweden,,0,0,3,EESU,0.19043478260869565
211-385,211,385,-0.3167449092075796,-0.6404985355269979,5327,0.15,0.85,0.51,5327,,,Belgium,,3,1,1,WE,0.35,,,Norway,,0,0,3,EESU,0.368
211-640,211,640,-0.8457420908802082,-2.4161173905780826,8402,0,1,0,8402,,,Belgium,,3,1,1,WE,0.35,,,Turkey (Ottoman Empire),,6,3,1,AF,0.04411764705882353
211-652,211,652,-0.312251471698922,-0.632041137695764,2,0,1,0,2,,,Belgium,,3,1,1,WE,0.35,,,Syria,,6,3,1,AF,0
220-225,220,225,0.9793225360424811,1.7629483079158978,1265426.052889324,1,0,0,1265426.052889324,,,France,,3,3,1,WE,0.2576470588235294,,,Switzerland,,3,3,1,WE,0.5
220-230,220,230,0.7533590945938924,1.2485397049601652,1731635.6513222333|509684.6229187072,0.05,0.95,0.19,1731635.6513222333,,,France,,3,3,1,WE,0.2576470588235294,,,Spain,,1,1,3,EESU,0.28814814814814815
220-235,220,235,-0.5496153684861529,-1.105223974434673,70519.09892262488,0.05,0.95,0.19,70519.09892262488,,,France,,3,3,1,WE,0.2576470588235294,,,Portugal,,4,1,3,EESU,0.30399999999999994
220-239,220,239,-0.4154679365250419,-0.6379265910459104,262487.7571008815|32963.761018609206,0,1,0,262487.7571008815,,,France,,3,3,1,WE,0.2576470588235294,,,Prussia,,0,0,2,EESU,0.3063636363636363
220-246,220,246,-0.6024267686557986,-1.1294523606071167,10593.535749265428,0.05,0.95,0.19,10593.535749265428,,,France,,3,3,1,WE,0.2576470588235294,,,Bremen,,1,1,3,WE,0.255
220-248,220,248,-0.8590027509374643,-2.141022246553103,154280.11753183155,0.05,0.95,0.19,154280.11753183155,,,France,,3,3,1,WE,0.2576470588235294,,,Hamburg,,4,1,1,WE,0.29928571428571427
220-300,220,300,-0.36206957036005094,-0.5114223023848962,141038.19784524976|113907.9333986288,0.75,0.25,0.75,141038.19784524976,,,France,,3,3,1,WE,0.2576470588235294,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571
220-324,220,324,0.8315740944611807,1.7486993853942083,2154264.44662096|1183153.7708129287,0.75,0.25,0.75,2154264.44662096,,,France,,3,3,1,WE,0.2576470588235294,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666
220-327,220,327,0.08915285327610487,0.14953501997327506,29132.223310479923|206646,0.75,0.25,0.75,206646,,,France,,3,3,1,WE,0.2576470588235294,,,Papal States,,6,3,1,WE,0.08333333333333333
220-329,220,329,0.7015175829016022,1.498931498174142,183404.50538687562|282076.3956904995,0.75,0.25,0.75,282076.3956904995,,,France,,3,3,1,WE,0.2576470588235294,,,Two Sicilies,,6,3,1,LA,0.057692307692307696
220-3349,220,3349,-0.6045830495911781,-1.136962201155117,7059.7453476983355,0.75,0.25,0.75,7059.7453476983355,,,France,,3,3,1,WE,0.2576470588235294,,,Ionian Is.,,6,3,1,WE,0.0625
220-337,220,337,0.18285199442600142,0.49489386970765353,198628.79529872676|126360,0.75,0.25,0.75,198628.79529872676,,,France,,3,3,1,WE,0.2576470588235294,,,Tuscany,,6,3,1,LA,0.10636363636363635
220-350,220,350,-0.3946398332278359,-0.5959331542646061,10303.62389813908|20616.694799285924,0.75,0.25,0.75,20616.694799285924,,,France,,3,3,1,WE,0.2576470588235294,,,Greece,,6,3,1,WE,0.06818181818181818
220-365,220,365,-0.292967235359846,-0.4252520022090691,313418.21743388835|480630.21570014145,0,1,0,480630.21570014145,,,France,,3,3,1,WE,0.2576470588235294,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846
220-380,220,380,0.2909800482643889,0.4804502411515548,105778.64838393732|107474.68757232123,0,1,0,107474.68757232123,,,France,,3,3,1,WE,0.2576470588235294,,,Sweden,,0,0,3,EESU,0.19043478260869565
220-390,220,390,-0.4341668203984782,-0.8210402692235454,78354.55435847209,0,1,0,78354.55435847209,,,France,,3,3,1,WE,0.2576470588235294,,,Denmark,,0,0,1,WE,0.27916666666666673
220-40,40,220,0.10780348207623151,0.19204327424766382,104078.58961802153|257790,0.05,0.95,0.19,257790,,,Cuba,,1,1,1,LA,0.2176470588235294,,,France,,3,3,1,WE,0.2576470588235294
220-41,41,220,0.35911229850985305,0.8132826694065465,31921.64544564153|223310.47992164546,0.1,0.9,0.36000000000000004,223310.47992164546,,,Haiti,,1,1,5,LA,0.4040000000000001,,,France,,3,3,1,WE,0.2576470588235294
220-433,220,433,0.997279839834762,1.8119218544587974,86190.0097943193,1,0,0,86190.0097943193,,,France,,3,3,1,WE,0.2576470588235294,,,Senegal,,3,3,1,WE,0.06333333333333334
220-5,5,220,0.18469537543750758,0.30141618570465867,109696.37610186092,0,1,0,109696.37610186092,,,Virgin Islands (Danish West Indies),,1,1,4,LA,0.11999999999999998,,,France,,3,3,1,WE,0.2576470588235294
220-561,220,561,-0.779806171151939,-1.9316013753125956,8592,0,1,0,8592,,,France,,3,3,1,WE,0.2576470588235294,,,Cape Colony (Cape of Good Hope),,4,0,1,WE,0.1275
220-585,220,585,0.9225616050070572,1.6277605253439615,258570.0293829579,0.9,0.09999999999999998,0.35999999999999993,258570.0293829579,,,France,,3,3,1,WE,0.2576470588235294,,,Reunion (Bourbon I.),,3,3,1,WE,0.144
220-590,220,590,0.01085455616278184,0.018121702355385648,38420,0,1,0,38420,,,France,,3,3,1,WE,0.2576470588235294,,,Mauritius,,5,4,1,WE,0
220-6,6,220,-0.6050208915986832,-1.2709371392310664,4697,0.05,0.95,0.19,4697,,,Puerto Rico,,1,1,1,WE,0.13749999999999998,,,France,,3,3,1,WE,0.2576470588235294
220-600,220,600,0.645000033528983,1.3760567927735199,73363.36924583741,0.95,0.050000000000000044,0.19000000000000017,73363.36924583741,,,France,,3,3,1,WE,0.2576470588235294,,,Morocco,,3,3,1,WE,0.4840000000000001
220-615,220,615,0.9664184272215055,1.731904051389201,607247.7962781587,0.75,0.25,0.75,607247.7962781587,,,France,,3,3,1,WE,0.2576470588235294,,,Algeria (Regency of Algiers),,3,3,1,WE,0.15
220-616,220,616,0.6674490439511043,1.4235034255265473,125892.2624877571,0.75,0.25,0.75,125892.2624877571,,,France,,3,3,1,WE,0.2576470588235294,,,Tunisia (Regency of Tunis),,6,3,1,AF,0.06818181818181818
220-640,220,640,0.262384461230081,0.6319556593361356,265755.1420176298|394662.44330061617,0.75,0.25,0.75,394662.44330061617,,,France,,3,3,1,WE,0.2576470588235294,,,Turkey (Ottoman Empire),,6,3,1,AF,0.04411764705882353
220-65,65,220,0.9511335496551651,1.6945171974586446,481880.5093046033,1,0,0,481880.5093046033,,,Guadeloupe,,3,3,4,NAM,0.12000000000000001,,,France,,3,3,1,WE,0.2576470588235294
220-651,220,651,0.41318151555389826,0.9007326012147493,109696.37610186092|327588.6385896181,0.75,0.25,0.75,327588.6385896181,,,France,,3,3,1,WE,0.2576470588235294,,,Egypt Arab Republic (Egypt),,6,3,4,NAM,0.08333333333333333
220-66,66,220,0.9507394536608949,1.6935274211951543,485798.23702252697,1,0,0,485798.23702252697,,,Martinique,,3,3,4,NAM,0.12000000000000001,,,France,,3,3,1,WE,0.2576470588235294
220-70,70,220,0.5002685823570862,0.8084832135611699,446620.9598432909,0.1,0.9,0.36000000000000004,446620.9598432909,,,Mexico,,1,1,6,LA,0.34500000000000014,,,France,,3,3,1,WE,0.2576470588235294
220-710,220,710,-0.9643395689953261,-3.795594599822535,14895,0,1,0,14895,,,France,,3,3,1,WE,0.2576470588235294,,,People's Republic of China (China),,5,4,1,WE,0
220-750,220,750,-0.39174360820071,-0.5481350191335812,176297.7473065622|367593.95941481827,0,1,0,367593.95941481827,,,France,,3,3,1,WE,0.2576470588235294,,,India,,5,4,2,WE,0.018947368421052633
220-751,220,751,0.3729563177911631,0.6071323335539904,7835.455435847209,0,1,0,7835.455435847209,,,France,,3,3,1,WE,0.2576470588235294,,,French India,,5,4,4,LA,0
220-815,220,815,0.15596756151736443,0.2562784102710829,775,0,1,0,775,,,France,,3,3,1,WE,0.2576470588235294,,,Vietnam,,2,2,1,WE,0
220-850,220,850,-0.6095695945148409,-1.2684471941245905,35259.54946131244|6700,0,1,0,35259.54946131244,,,France,,3,3,1,WE,0.2576470588235294,,,Indonesia (Dutch East Indies),,2,2,3,AS,0
220-89,89,220,-0.4934932480769557,-0.9675947981407949,3917.7277179236044,0.1,0.9,0.36000000000000004,3917.7277179236044,,,United States of Central America,,1,1,4,LA,0.29000000000000004,,,France,,3,3,1,WE,0.2576470588235294
225-324,225,324,-0.02354941770951656,-0.045051051857546036,43522.03721841332,0.75,0.25,0.75,43522.03721841332,,,Switzerland,,3,3,1,WE,0.5,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666
225-337,225,337,0.3427782339974208,0.6920577500638064,29382.957884427033,0.75,0.25,0.75,29382.957884427033,,,Switzerland,,3,3,1,WE,0.5,,,Tuscany,,6,3,1,LA,0.10636363636363635
230-231,230,231,0.5075942204075609,1.0743553820741765,28599.412340842315,0.5,0.5,1,28599.412340842315,,,Spain,,1,1,3,EESU,0.28814814814814815,,,Gibraltar,,1,1,1,WE,0.724
230-246,230,246,0.8721591716675651,2.466613669418969,21625.857002938297|4577,1,0,0,21625.857002938297,,,Spain,,1,1,3,EESU,0.28814814814814815,,,Bremen,,1,1,3,WE,0.255
230-248,230,248,0.6610002431655956,1.6336835346446605,112752.20372184133|18490,0.85,0.15000000000000002,0.51,112752.20372184133,,,Spain,,1,1,3,EESU,0.28814814814814815,,,Hamburg,,4,1,1,WE,0.29928571428571427
230-300,230,300,-0.5839711347298491,-1.2866505972987938,14585.70029382958,0,1,0,14585.70029382958,,,Spain,,1,1,3,EESU,0.28814814814814815,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571
230-324,230,324,-0.06226547758043843,-0.09965731058238175,94323.21253672871|998.5336188626416,0,1,0,94323.21253672871,,,Spain,,1,1,3,EESU,0.28814814814814815,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666
230-327,230,327,0.3748006927252149,0.7718847167754752,23228.207639569053,0,1,0,23228.207639569053,,,Spain,,1,1,3,EESU,0.28814814814814815,,,Papal States,,6,3,1,WE,0.08333333333333333
230-337,230,337,-0.9830061833565122,-4.7202161061112555,192.45560738613415,0,1,0,192.45560738613415,,,Spain,,1,1,3,EESU,0.28814814814814815,,,Tuscany,,6,3,1,LA,0.10636363636363635
230-365,230,365,-0.8083024277685139,-2.1257908601595754,29257,0,1,0,29257,,,Spain,,1,1,3,EESU,0.28814814814814815,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846
230-380,230,380,-0.6491825460712264,-1.502049598787211,6113.240569312659|426.3295375897044,0.15,0.85,0.51,6113.240569312659,,,Spain,,1,1,3,EESU,0.28814814814814815,,,Sweden,,0,0,3,EESU,0.19043478260869565
230-385,230,385,-0.33595207818023975,-0.6885864045688729,3099.6254085415394,0.15,0.85,0.51,3099.6254085415394,,,Spain,,1,1,3,EESU,0.28814814814814815,,,Norway,,0,0,3,EESU,0.368
230-390,230,390,0.23130547490128003,0.45523289992302063,30950.048971596476,0.1,0.9,0.36000000000000004,30950.048971596476,,,Spain,,1,1,3,EESU,0.28814814814814815,,,Denmark,,0,0,1,WE,0.27916666666666673
230-40,40,230,0.8064785060373653,1.9675249597859052,363313.222331048|140685.60235063665,1,0,0,363313.222331048,,,Cuba,,1,1,1,LA,0.2176470588235294,,,Spain,,1,1,3,EESU,0.28814814814814815
230-433,230,433,-0.46397368700122615,-0.9928749757940859,575,0.05,0.95,0.19,575,,,Spain,,1,1,3,EESU,0.28814814814814815,,,Senegal,,3,3,1,WE,0.06333333333333334
230-585,230,585,0.10657696742754295,0.20911311817172676,6899,0,1,0,6899,,,Spain,,1,1,3,EESU,0.28814814814814815,,,Reunion (Bourbon I.),,3,3,1,WE,0.144
230-6,6,230,0.7646042147690812,1.9001958117265603,12340.842311459353,1,0,0,12340.842311459353,,,Puerto Rico,,1,1,1,WE,0.13749999999999998,,,Spain,,1,1,3,EESU,0.28814814814814815
230-600,230,600,0.2143438466625487,0.4387239604493915,7988.246816846229,0.1,0.9,0.36000000000000004,7988.246816846229,,,Spain,,1,1,3,EESU,0.28814814814814815,,,Morocco,,3,3,1,WE,0.4840000000000001
230-615,230,615,-0.4853915318664785,-1.0446938517995101,4167,0,1,0,4167,,,Spain,,1,1,3,EESU,0.28814814814814815,,,Algeria (Regency of Algiers),,3,3,1,WE,0.15
230-616,230,616,-0.4150572173191653,-0.8485858682211755,3608.2272282076397,0,1,0,3608.2272282076397,,,Spain,,1,1,3,EESU,0.28814814814814815,,,Tunisia (Regency of Tunis),,6,3,1,AF,0.06818181818181818
231-300,231,300,0.027289786552491434,0.05337953036820613,9934,0,1,0,9934,,,Gibraltar,,1,1,1,WE,0.724,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571
235-300,235,300,-0.29121321871506967,-0.5871121513181626,12583.741429970618,0,1,0,12583.741429970618,,,Portugal,,4,1,3,EESU,0.30399999999999994,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571
235-324,235,324,0.06200649849899611,0.11832161878111325,50276.19980411362,0,1,0,50276.19980411362,,,Portugal,,4,1,3,EESU,0.30399999999999994,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666
235-365,235,365,-0.6839049766817202,-1.5963568964542367,21293,0,1,0,21293,,,Portugal,,4,1,3,EESU,0.30399999999999994,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846
235-380,235,380,0.3390952497111907,0.6862798432446607,23373.71268224948,0,1,0,23373.71268224948,,,Portugal,,4,1,3,EESU,0.30399999999999994,,,Sweden,,0,0,3,EESU,0.19043478260869565
235-40,40,235,-0.6776831694561379,-1.627313412824313,4277.002938295788,0.85,0.15000000000000002,0.51,4277.002938295788,,,Cuba,,1,1,1,LA,0.2176470588235294,,,Portugal,,4,1,3,EESU,0.30399999999999994
239-248,239,248,0.8960910002661092,1.7174466461439206,3161371.2047012732,0,1,0,3161371.2047012732,,,Prussia,,0,0,2,EESU,0.3063636363636363,,,Hamburg,,4,1,1,WE,0.29928571428571427
239-2901,239,2901,0.9700224734232066,2.897969974065401,451388.83447600395,1,0,0,451388.83447600395,,,Prussia,,0,0,2,EESU,0.3063636363636363,,,Congress Poland,,0,0,2,EESU,0.04750000000000004
239-365,239,365,0.29933789678726225,0.5299492732616364,647748.1435643565|8901.07737512243,0.95,0.050000000000000044,0.19000000000000017,647748.1435643565,,,Prussia,,0,0,2,EESU,0.3063636363636363,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846
239-380,239,380,0.1357575058060111,0.2793718670914673,51763.98692432308|3019.837748792343,0.8,0.19999999999999996,0.6399999999999999,51763.98692432308,,,Prussia,,0,0,2,EESU,0.3063636363636363,,,Sweden,,0,0,3,EESU,0.19043478260869565
239-385,239,385,0.35798931874687834,0.7397639321135112,4094.755786956923,0.8,0.19999999999999996,0.6399999999999999,4094.755786956923,,,Prussia,,0,0,2,EESU,0.3063636363636363,,,Norway,,0,0,3,EESU,0.368
239-390,239,390,0.17762662960137826,0.35277413245347833,8846.2291870715,0.85,0.15000000000000002,0.51,8846.2291870715,,,Prussia,,0,0,2,EESU,0.3063636363636363,,,Denmark,,0,0,1,WE,0.27916666666666673
240-248,240,248,0.9921963069229048,2.0928558121037724,2624054.848188051,1,0,0,2624054.848188051,,,Hanover,,4,1,1,WE,0.28,,,Hamburg,,4,1,1,WE,0.29928571428571427
246-248,246,248,0.9597590932324136,3.7983166265198167,26797.257590597455,0.85,0.15000000000000002,0.51,26797.257590597455,,,Bremen,,1,1,3,WE,0.255,,,Hamburg,,4,1,1,WE,0.29928571428571427
246-300,246,300,-0.5383385519700977,-1.169115969595554,2350.6366307541625,0,1,0,2350.6366307541625,,,Bremen,,1,1,3,WE,0.255,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571
246-324,246,324,-0.08050674336045276,-0.12290076380496198,7051.909892262488,0,1,0,7051.909892262488,,,Bremen,,1,1,3,WE,0.255,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666
246-365,246,365,0.4402064966818031,0.9831870992750539,23506.366307541626,0,1,0,23506.366307541626,,,Bremen,,1,1,3,WE,0.255,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846
