key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
10-2,2,10,0.2358056489706214,0.000002581030804653721,0,1,0,0.000002581030804653721,,,United States of America,,1,2,WE,0,,,Greenland,,3,6,WE,0
10-390,10,390,4.573210973451861,0.000020270448751784434,1,0,0,0.000020270448751784434,,,Greenland,,3,6,WE,0,,,Denmark,,3,3,LA,0.11444444444444445
100-2,2,100,1.6401880466203727,0.0005830359184329724,1,0,0,0.0005830359184329724,,,United States of America,,1,2,WE,0,,,Colombia (New Granada) (Gran Colombia),,1,1,AS,0
100-220,100,220,0.7973602085998467,0.00035049421221170716,0,1,0,0.00035049421221170716,,,Colombia (New Granada) (Gran Colombia),,1,1,AS,0,,,France,,2,1,AF,0.18976744186046512
100-94,94,100,0.9835355837704927,0.0000017157662064301004,0,1,0,0.0000017157662064301004,,,Costa Rica,,2,2,WE,0.2916666666666667,,,Colombia (New Granada) (Gran Colombia),,1,1,AS,0
101-1048,101,1048,5.0128930686959,0.0009234923840712074,1,0,0,0.0009234923840712074,,,Venezuela,,1,1,AS,0,,,Trinidad,,1,6,LA,0
101-110,101,110,0.7615436109721037,0.000008851541888733286,1,0,0,0.000008851541888733286,,,Venezuela,,1,1,AS,0,,,Guyana (British Guiana),,1,1,AS,0
101-2,2,101,1.3773973762884217,0.0009998362277446222,1,0,0,0.0009998362277446222,,,United States of America,,1,2,WE,0,,,Venezuela,,1,1,AS,0
101-220,101,220,0.26834049569150764,0.00046056677472447466,0,1,0,0.00046056677472447466,,,Venezuela,,1,1,AS,0,,,France,,2,1,AF,0.18976744186046512
101-230,101,230,0.8019764368674256,0.0001362415531976213,0,1,0,0.0001362415531976213,,,Venezuela,,1,1,AS,0,,,Spain,,2,6,WE,0.24608695652173915
1029-21,21,1029,2.444981746897727,0.0000121345663699708,0,1,0,0.0000121345663699708,,,Newfoundland and Labrador (Newfoundland),,1,5,LA,0,,,St. Pierre and Miquelon,,2,6,WE,0
1029-220,220,1029,2.4510182121733237,0.00011130977811541103|0.0008516140362829908,1,0,0,0.0008516140362829908,,,France,,2,1,AF,0.18976744186046512,,,St. Pierre and Miquelon,,2,6,WE,0
1032-200,200,1032,1.6802860689323214,0.0000024022486313033784,0,1,0,0.0000024022486313033784,,,United Kingdom,,0,1,AF,0.12117647058823527,,,Turks and Caicos Is.,,1,6,LA,0
1032-30,30,1032,8.483603679892685,4.0134773609260574e-8,1,0,0,4.0134773609260574e-8,,,Bermuda,,1,6,LA,0,,,Turks and Caicos Is.,,1,6,LA,0
1033-80,80,1033,8.660302471087466,4.239691539450981e-7,1,0,0,4.239691539450981e-7,,,Belize (British Honduras),,7,5,LA,0,,,Cayman Is.,,7,,LA,0
1048-1055,1048,1055,4.250934416127661,0.000009527265531681927|0.00005401410804649941,1,0,0,0.00005401410804649941,,,Trinidad,,1,6,LA,0,,,Windward Is.,,1,6,LA,0
1048-1063,1048,1063,2.357400016257919,5.035089780070872e-7|6.406969314351052e-7,1,0,0,6.406969314351052e-7,,,Trinidad,,1,6,LA,0,,,Leeward Is.,,1,6,LA,0
1048-110,110,1048,3.636052911283603,0.000018574373226365793|0.000007832502167972895,1,0,0,0.000018574373226365793,,,Guyana (British Guiana),,1,1,AS,0,,,Trinidad,,1,6,LA,0
1048-2,2,1048,1.3173003712637927,0.00031054974317164073|0.000047024819653235816,1,0,0,0.00031054974317164073,,,United States of America,,1,2,WE,0,,,Trinidad,,1,6,LA,0
1048-20,20,1048,1.418821358894618,8.44685282123983e-9|0.0000095061035601425,1,0,0,0.0000095061035601425,,,Canada (Province of Canada),,1,2,WE,0,,,Trinidad,,1,6,LA,0
1048-200,200,1048,0.4713011060927044,0.0006472724667986151|0.00006054294112799131,0,1,0,0.0006472724667986151,,,United Kingdom,,0,1,AF,0.12117647058823527,,,Trinidad,,1,6,LA,0
1048-21,21,1048,3.190049761103377,0.00004487390561283659|0.000001743308620954973,1,0,0,0.00004487390561283659,,,Newfoundland and Labrador (Newfoundland),,1,5,LA,0,,,Trinidad,,1,6,LA,0
1048-30,30,1048,2.4445160052215993,9.552076119004017e-7,1,0,0,9.552076119004017e-7,,,Bermuda,,1,6,LA,0,,,Trinidad,,1,6,LA,0
1048-31,31,1048,2.063923741609463,0.0000022198178421703756|1.262421060800378e-7,1,0,0,0.0000022198178421703756,,,Bahamas,,1,5,LA,0,,,Trinidad,,1,6,LA,0
1048-5,5,1048,3.4308564511795328,0.000009941018561435578,1,0,0,0.000009941018561435578,,,Virgin Islands (Danish West Indies),,1,6,WE,0,,,Trinidad,,1,6,LA,0
1048-51,51,1048,1.9450218062199327,7.983171332460194e-7|2.3205196377717932e-7,1,0,0,7.983171332460194e-7,,,Jamaica,,1,6,LA,0,,,Trinidad,,1,6,LA,0
1048-65,65,1048,0.1697931536103584,0.0000015470130918478621,1,0,0,0.0000015470130918478621,,,Guadeloupe,,1,6,WE,0,,,Trinidad,,1,6,LA,0
1048-66,66,1048,0.6514141750913768,0.000003779236227679282,1,0,0,0.000003779236227679282,,,Martinique,,1,6,WE,0,,,Trinidad,,1,6,LA,0
1055-1063,1055,1063,3.097484529797261,0.0000271026477567554|3.648615782660052e-8,1,0,0,0.0000271026477567554,,,Windward Is.,,1,6,LA,0,,,Leeward Is.,,1,6,LA,0
1055-110,110,1055,3.024373384021856,0.000043016450354405484|0.0001091041730562906,1,0,0,0.0001091041730562906,,,Guyana (British Guiana),,1,1,AS,0,,,Windward Is.,,1,6,LA,0
1055-115,115,1055,0.8175061883942994,7.143989702448382e-7,0,1,0,7.143989702448382e-7,,,Surinam (Dutch Guiana),,1,1,AS,0,,,Windward Is.,,1,6,LA,0
1055-2,2,1055,1.3972419829975455,0.00034381782187793507|0.001308082757597212,1,0,0,0.001308082757597212,,,United States of America,,1,2,WE,0,,,Windward Is.,,1,6,LA,0
1055-20,20,1055,1.7455253696678459,0.00007857437999730387|0.00026443780718722647,1,0,0,0.00026443780718722647,,,Canada (Province of Canada),,1,2,WE,0,,,Windward Is.,,1,6,LA,0
1055-200,200,1055,0.9043439179853136,0.0004416788052309734|0.001684106181265531,0,1,0,0.001684106181265531,,,United Kingdom,,0,1,AF,0.12117647058823527,,,Windward Is.,,1,6,LA,0
1055-21,21,1055,2.3951221665505975,0.0000012500360957327507|0.00004851053599993499,1,0,0,0.00004851053599993499,,,Newfoundland and Labrador (Newfoundland),,1,5,LA,0,,,Windward Is.,,1,6,LA,0
1055-30,30,1055,1.8062210274278707,2.0067386804630286e-7|0.000004574634468299173,1,0,0,0.000004574634468299173,,,Bermuda,,1,6,LA,0,,,Windward Is.,,1,6,LA,0
1055-31,31,1055,2.1479472381646723,0.0000035260222923626743,1,0,0,0.0000035260222923626743,,,Bahamas,,1,5,LA,0,,,Windward Is.,,1,6,LA,0
1055-51,51,1055,0.4752833010906806,0.00000646826605949974,1,0,0,0.00000646826605949974,,,Jamaica,,1,6,LA,0,,,Windward Is.,,1,6,LA,0
1055-65,65,1055,0.7871878624637554,0.000001269335499724807,1,0,0,0.000001269335499724807,,,Guadeloupe,,1,6,WE,0,,,Windward Is.,,1,6,LA,0
1055-66,66,1055,0.10459181449013111,9.67995698202337e-7,1,0,0,9.67995698202337e-7,,,Martinique,,1,6,WE,0,,,Windward Is.,,1,6,LA,0
1055-68,68,1055,0.5595505303442326,4.6702282018048665e-7,0,1,0,4.6702282018048665e-7,,,Netherlands Antilles,,5,1,AS,0,,,Windward Is.,,1,6,LA,0
1063-110,110,1063,4.50596548102628,0.0000031808632393230334|0.000006311906508989147,1,0,0,0.000006311906508989147,,,Guyana (British Guiana),,1,1,AS,0,,,Leeward Is.,,1,6,LA,0
1063-2,2,1063,1.2942600684132688,0.00012047875258974799|0.00001551610347734014,1,0,0,0.00012047875258974799,,,United States of America,,1,2,WE,0,,,Leeward Is.,,1,6,LA,0
1063-20,20,1063,1.3957038489747844,0.00001245681552357308|0.000003136350126774581,1,0,0,0.00001245681552357308,,,Canada (Province of Canada),,1,2,WE,0,,,Leeward Is.,,1,6,LA,0
1063-200,200,1063,0.8812393731873548,0.00015151752705283705|0.000019976171410063786,0,1,0,0.00015151752705283705,,,United Kingdom,,0,1,AF,0.12117647058823527,,,Leeward Is.,,1,6,LA,0
1063-21,21,1063,2.9108478761991785,0.0000052732680106851766|5.750218473472243e-7,1,0,0,0.0000052732680106851766,,,Newfoundland and Labrador (Newfoundland),,1,5,LA,0,,,Leeward Is.,,1,6,LA,0
1063-31,31,1063,2.039440233521509,4.1594219922324596e-8,1,0,0,4.1594219922324596e-8,,,Bahamas,,1,5,LA,0,,,Leeward Is.,,1,6,LA,0
1063-5,5,1063,4.736485752616505,0.000005699021536923007,1,0,0,0.000005699021536923007,,,Virgin Islands (Danish West Indies),,1,6,WE,0,,,Leeward Is.,,1,6,LA,0
1063-51,51,1063,3.4440634690084684,5.5531932212086e-7|7.662093143586109e-8,1,0,0,5.5531932212086e-7,,,Jamaica,,1,6,LA,0,,,Leeward Is.,,1,6,LA,0
1063-65,65,1063,2.841888731511764,0.0000034778605640315616,1,0,0,0.0000034778605640315616,,,Guadeloupe,,1,6,WE,0,,,Leeward Is.,,1,6,LA,0
1063-66,66,1063,2.739069006274397,0.000004735903285892748,1,0,0,0.000004735903285892748,,,Martinique,,1,6,WE,0,,,Leeward Is.,,1,6,LA,0
1063-68,68,1063,2.5699102152637225,0.0000012240994712538417,0,1,0,0.0000012240994712538417,,,Netherlands Antilles,,5,1,AS,0,,,Leeward Is.,,1,6,LA,0
11-385,11,385,0.046200530512687715,9.486071091216001e-8,1,0,0,9.486071091216001e-8,,,Faeroe Is.,,3,4,WE,0,,,Norway,,3,1,AS,0.07357142857142858
11-390,11,390,4.675107501116754,0.000014013180002651186,1,0,0,0.000014013180002651186,,,Faeroe Is.,,3,4,WE,0,,,Denmark,,3,3,LA,0.11444444444444445
110-115,110,115,3.5025051930321593,0.000015921829552371937,0,1,0,0.000015921829552371937,,,Guyana (British Guiana),,1,1,AS,0,,,Surinam (Dutch Guiana),,1,1,AS,0
110-120,110,120,2.865078875757577,5.458329210859438e-7,0,1,0,5.458329210859438e-7,,,Guyana (British Guiana),,1,1,AS,0,,,French Guiana,,1,1,AS,0
110-2,2,110,0.9973266953959412,0.0006135511101643366|0.0002359837121445738,1,0,0,0.0006135511101643366,,,United States of America,,1,2,WE,0,,,Guyana (British Guiana),,1,1,AS,0
110-20,20,110,1.292367350688568,0.000043107518560665896|0.0000759361954966793,1,0,0,0.0000759361954966793,,,Canada (Province of Canada),,1,2,WE,0,,,Guyana (British Guiana),,1,1,AS,0
110-200,110,200,1.0822795970242798,0.0017339316783935366|0.0008023335294995716,0,1,0,0.0017339316783935366,,,Guyana (British Guiana),,1,1,AS,0,,,United Kingdom,,0,1,AF,0.12117647058823527
110-21,21,110,1.5581203004523974,0.000005904445677855274,1,0,0,0.000005904445677855274,,,Newfoundland and Labrador (Newfoundland),,1,5,LA,0,,,Guyana (British Guiana),,1,1,AS,0
110-235,110,235,0.878477936264356,0.000012927045717964565,0,1,0,0.000012927045717964565,,,Guyana (British Guiana),,1,1,AS,0,,,Portugal,,2,2,WE,0.12000000000000001
110-30,30,110,3.5056045948079775,0.0000018571454333739665|0.000003829587125479991,1,0,0,0.000003829587125479991,,,Bermuda,,1,6,LA,0,,,Guyana (British Guiana),,1,1,AS,0
