"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","sourceCommunityId","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceCommunity","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetCommunity","targetMeanAmbiguityScore","export","import"
"1022","30","1022-30",0.264301437667347,"4.217114750905124e-8",1,0,0,"1",4.21711475090512e-08,1,1,"Bermuda","Colony of",1,0,NA,NA,"Nova Scotia","Colony of",1,0,7,NA
"1022","31","1022-31",0.295745548357149,"4.0966257580221204e-7",1,0,0,"1",4.09662575802212e-07,1,1,"Bahamas","Colony of",1,0,NA,NA,"Nova Scotia","Colony of",1,0,68,NA
"1023","1055","1023-1055",0.272133096097164,"9.88009741640629e-7",1,0,0,"1",9.88009741640629e-07,NA,NA,"Windward Is.","Colony of",1,0,NA,NA,"New Brunswick","Colony of",1,0,164,NA
"1023","2","1023-2",0.728204006722835,"0.0008877508506626819",1,0,0,"1",0.000887750850662682,1,1,"United States of America","Sovereign",1,0,NA,NA,"New Brunswick","Colony of",1,0,147358,NA
"1023","200","1023-200",0.930760995109297,"0.0019677242957925494",0,1,0,"bridge",0.00196772429579255,1,1,"United Kingdom","Sovereign",0,0,NA,NA,"New Brunswick","Colony of",1,0,326623.079620764,NA
"1023","30","1023-30",0.307185283204317,"1.6868459003620497e-7",1,0,0,"1",1.68684590036205e-07,1,1,"Bermuda","Colony of",1,0,NA,NA,"New Brunswick","Colony of",1,0,28,NA
"1023","31","1023-31",0.308776430744438,"0.0000015904547060556468",1,0,0,"1",1.59045470605565e-06,1,1,"Bahamas","Colony of",1,0,NA,NA,"New Brunswick","Colony of",1,0,264,NA
"1024","1055","1024-1055",0.0994498429422296,"3.0122248220750884e-8",1,0,0,"1",3.01222482207509e-08,NA,NA,"Windward Is.","Colony of",1,0,1,NA,"Prince Edward Is.","Colony of",1,0,5,NA
"1024","2","1024-2",0.704623357199968,"0.000031417504894243175",1,0,0,"1",3.14175048942432e-05,1,1,"United States of America","Sovereign",1,0,1,NA,"Prince Edward Is.","Colony of",1,0,5215,NA
"1024","200","1024-200",0.941853968370876,"0.00007209471100522185",0,1,0,"bridge",7.20947110052219e-05,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Prince Edward Is.","Colony of",1,0,11967.0202696817,NA
"1024","31","1024-31",0.247797167169505,"5.422004679735159e-8",1,0,0,"1",5.42200467973516e-08,1,1,"Bahamas","Colony of",1,0,1,NA,"Prince Edward Is.","Colony of",1,0,9,NA
"1029","220","1029-220",1.86151377489159,"0.0011356618737745298",1,0,0,"6",0.00113566187377453,1,1,"France","Sovereign",6,0,1,NA,"St. Pierre and Miquelon","Colony of",6,0,188508.816714448,NA
"1064","2","1064-2",1.90419648387342,"0.00009339257707079297",1,0,0,"1",9.3392577070793e-05,1,1,"United States of America","Sovereign",1,0,NA,NA,"St. Barthelemy","Colony of",1,0,15502.2587268994,NA
"110","2","110-2",0.701128514970332,"0.0007361877465151517",0,1,0,"bridge",0.000736187746515152,1,1,"United States of America","Sovereign",1,0,1,NA,"Guyana (British Guiana)","Colony of",0,0,122200,NA
"110","200","110-200",0.953748646789284,"0.0017155519836242056",1,0,0,"0",0.00171555198362421,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Guyana (British Guiana)","Colony of",0,0,284764.930401573,NA
"1163","200","1163-200",1.31081162810903,"0.000004319530394855677",1,0,0,"0",4.31953039485568e-06,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Falkland Is.","Colony of",0,0,717,NA
"120","2","120-2",0.162127623874207,"0.000060290267414157536",0,1,0,"bridge",6.02902674141575e-05,1,1,"United States of America","Sovereign",1,0,1,NA,"French Guiana","Colony of",6,0,10007.5975359343,NA
"120","220","120-220",1.7249395903369,"0.00028391546844363244",1,0,0,"6",0.000283915468443632,1,1,"France","Sovereign",6,0,1,NA,"French Guiana","Colony of",6,0,47127.2041786121,NA
"130","155","130-155",5.23966536146211,"0.000033128467156829454",1,0,0,"12",3.31284671568295e-05,1,1,"Chile","Sovereign",12,0,1,NA,"Ecuador","Sovereign",12,0,5499.00308138481,NA
"130","200","130-200",0.375969390958784,"0.00003671299613145118",0,1,0,"bridge",3.67129961314512e-05,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Ecuador","Sovereign",12,0,6094,NA
"130","220","130-220",0.543299440955161,"0.000023659622370302703",0,1,0,"bridge",2.36596223703027e-05,1,1,"France","Sovereign",6,0,1,NA,"Ecuador","Sovereign",12,0,3927.26701488434,NA
"135","155","135-155",5.21659484286924,"0.0008610780710522627",1,0,0,"12",0.000861078071052263,1,1,"Chile","Sovereign",12,0,1,NA,"Peru","Sovereign",12,0,142930.578212797,NA
"135","220","135-220",1.38957107994732,"0.0014668965869587677",0,1,0,"bridge",0.00146689658695877,1,1,"France","Sovereign",6,0,1,NA,"Peru","Sovereign",12,0,243490.554922829,NA
"140","2","140-2",1.1065749550034,"0.003825879321283458|0.00031774872843316526",0,1,0,"bridge",0.00382587932128346,1,1,"United States of America","Sovereign",1,0,1,NA,"Brazil","Sovereign",7,0.0712500000000001,635058.726899384,52743.1960098967
"140","200","140-200",0.673018899230404,"0.01245435679825095|0.00012113726653594983",0,1,0,"bridge",0.012454356798251,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Brazil","Sovereign",7,0.0712500000000001,2067302,20107.6071162078
"140","220","140-220",0.943654749637832,"0.0030757509081393514|0.00012752536457593156",0,1,0,"bridge",0.00307575090813935,1,1,"France","Sovereign",6,0,1,NA,"Brazil","Sovereign",7,0.0712500000000001,510544.711934964,21167.9692102266
"140","235","140-235",3.57590883454361,"0.0019111883014481185|0.0003309981169605348",1,0,0,"7",0.00191118830144812,1,1,"Portugal","Sovereign",7,0.126666666666667,1,NA,"Brazil","Sovereign",7,0.0712500000000001,317238.654870974,54942.4655382319
"140","248","140-248",0.158551517577793,"0.001172604375659803|0.000025839910803183746",0,1,0,"bridge",0.0011726043756598,1,1,"Hamburg","Sovereign (unrecognized)",10,0,1,NA,"Brazil","Sovereign",7,0.0712500000000001,194640.912435614,4289.17367220002
"145","155","145-155",5.89798495349858,"0.0001538991906920336",1,0,0,"12",0.000153899190692034,1,1,"Chile","Sovereign",12,0,1,NA,"Bolivia","Sovereign",12,0,25545.7676273337,NA
"145","220","145-220",0.764326487204376,"0.00007097886711090811",0,1,0,"bridge",7.09788671109081e-05,1,1,"France","Sovereign",6,0,1,NA,"Bolivia","Sovereign",12,0,11781.801044653,NA
"155","2","155-2",0.340636070107978,"0.002107474953801919|0.00027320775398190206",0,1,0,"bridge",0.00210747495380192,1,1,"United States of America","Sovereign",1,0,1,1,"Chile","Sovereign",12,0,349820.328542094,45349.8278049665
"155","200","155-200",0.764343325290418,"0.005827468214135399",0,1,0,"bridge",0.0058274682141354,1,1,"United Kingdom","Sovereign",0,0,1,1,"Chile","Sovereign",12,0,967303,NA
"155","220","155-220",0.221175095939898,"0.0018454505448836109",0,1,0,"bridge",0.00184545054488361,1,1,"France","Sovereign",6,0,1,1,"Chile","Sovereign",12,0,306326.827160979,NA
"160","155","155-160",0.320897475776462,"0.000010336675789654807",0,1,0,"bridge",1.03366757896548e-05,1,1,"Chile","Sovereign",12,0,1,NA,"Argentina (La Plata)","Sovereign",10,0,1715.787565706,NA
"160","200","160-200",0.922046311090871,"0.002706146633454395",0,1,0,"bridge",0.00270614663345439,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Argentina (La Plata)","Sovereign",10,0,449194,NA
"160","248","160-248",1.03180956705781,"0.0004756433767613962",1,0,0,"10",0.000475643376761396,1,1,"Hamburg","Sovereign (unrecognized)",10,0,1,NA,"Argentina (La Plata)","Sovereign",10,0,78952.1707137601,NA
"165","155","155-165",3.84577623563918,"0.00019353913024836773",1,0,0,"12",0.000193539130248368,1,1,"Chile","Sovereign",12,0,1,NA,"Uruguay","Sovereign",12,0,32125.6117455139,NA
"165","2","165-2",0.248510561139012,"0.00042042370258957594",0,1,0,"bridge",0.000420423702589576,1,1,"United States of America","Sovereign",1,0,1,NA,"Uruguay","Sovereign",12,0,69786.2422997947,NA
"165","200","165-200",0.464398410888258,"0.0009443867017673377",0,1,0,"bridge",0.000944386701767338,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Uruguay","Sovereign",12,0,156759,NA
"165","220","165-220",0.680160413319759,"0.000638809803998173",0,1,0,"bridge",0.000638809803998173,1,1,"France","Sovereign",6,0,1,NA,"Uruguay","Sovereign",12,0,106036.209401877,NA
"2","115","115-2",0.416495993552813,"0.00014904135194566967|0.0001428808949381909",0,1,0,"bridge",0.00014904135194567,1,1,"Surinam (Dutch Guiana)","Colony of",4,0,1,1,"United States of America","Sovereign",1,0,24739.4136807818,23716.8377823409
"2","200","2-200",0.693682906731411,"0.057623312621378826|0.077845320696894",0,1,0,"bridge",0.077845320696894,1,1,"United Kingdom","Sovereign",0,0,1,1,"United States of America","Sovereign",1,0,9564909,12921565.5030801
"2","220","2-220",0.928633490645417,"0.023517664636080887|0.01901955245731004",0,1,0,"bridge",0.0235176646360809,1,1,"France","Sovereign",6,0,1,1,"United States of America","Sovereign",1,0,3903703.41279504,3157060.57494867
"2","231","2-231",0.079623602658516,"0.00028391546844363244|0.000383981348982385",0,1,0,"bridge",0.000383981348982385,1,1,"Gibraltar","Colony of",7,0.0271428571428571,1,1,"United States of America","Sovereign",1,0,47127.2041786121,63737.1663244353
"2","30","2-30",1.4179138430021,"0.00001901316307693796",1,0,0,"1",1.9013163076938e-05,1,1,"Bermuda","Colony of",1,0,1,1,"United States of America","Sovereign",1,0,3156,NA
"2","300","2-300",0.236235245357175,"0.00042327064420471535|0.0021048400302409254",0,1,0,"bridge",0.00210484003024093,1,NA,"Austria-Hungary (Austrian Empire)","Sovereign",8,0,1,1,"United States of America","Sovereign",1,0,70258.8068962809,349382.95687885
"2","31","2-31",1.99591637466289,"0.0003190307553556168",1,0,0,"1",0.000319030755355617,1,1,"Bahamas","Colony of",1,0,1,1,"United States of America","Sovereign",1,0,52956,NA
"2","40","2-40",1.287467423358,"0.010586024837144537|0.007957197002472017",0,1,0,"bridge",0.0105860248371445,1,1,"Cuba","Colony of",7,0,1,1,"United States of America","Sovereign",1,0,1757177.0804697,1320817.24845996
"2","420","2-420",0.881876821039835,"0.00014598446377704708",0,1,0,"bridge",0.000145984463777047,1,1,"Gambia","Colony of",0,0,1,1,"United States of America","Sovereign",1,0,24232,NA
"2","451","2-451",1.16010965599381,"0.0001593105463899073",1,0,0,"1",0.000159310546389907,1,1,"Sierra Leone","Colony of",1,0,1,1,"United States of America","Sovereign",1,0,26444,NA
"20","1055","1055-20",0.46366206146002,"0.000005235246740766504",1,0,0,"1",5.2352467407665e-06,NA,NA,"Windward Is.","Colony of",1,0,NA,NA,"Canada (Province of Canada)","Colony of",1,0,869,NA
"20","2","2-20",0.917421575574807,"0.00469313663953765",1,0,0,"1",0.00469313663953765,1,1,"United States of America","Sovereign",1,0,NA,NA,"Canada (Province of Canada)","Colony of",1,0,779015,NA
"20","200","20-200",0.829481993897626,"0.007779922884174608",0,1,0,"bridge",0.00777992288417461,1,1,"United Kingdom","Sovereign",0,0,NA,NA,"Canada (Province of Canada)","Colony of",1,0,1291391.47037755,NA
"20","30","20-30",0.496245314714891,"8.916185473342262e-7",1,0,0,"1",8.91618547334226e-07,1,1,"Bermuda","Colony of",1,0,NA,NA,"Canada (Province of Canada)","Colony of",1,0,148,NA
"20","31","20-31",0.498961954776747,"0.000008416156152877797",1,0,0,"1",8.4161561528778e-06,1,1,"Bahamas","Colony of",1,0,NA,NA,"Canada (Province of Canada)","Colony of",1,0,1397,NA
"200","1055","1055-200",1.169693199027,"0.0002477494671660319",0,1,0,"bridge",0.000247749467166032,NA,NA,"Windward Is.","Colony of",1,0,1,1,"United Kingdom","Sovereign",0,0,41124,NA
"200","1063","1063-200",1.20972264132383,"0.001492539325989274",1,0,0,"0",0.00149253932598927,NA,NA,"Leeward Is.","Colony of",0,0,1,1,"United Kingdom","Sovereign",0,0,247747,NA
"200","210","200-210",0.160310212593247,"0.01716850960382506|0.01700857565344414",0,1,0,"bridge",0.0171685096038251,1,1,"Netherlands","Sovereign",4,0.156315789473684,1,1,"United Kingdom","Sovereign",0,0,2849805.4789944,2823258
"200","248","200-248",0.860121502391768,"0.01857377279008816|0.025027461523437745",0,1,0,"bridge",0.0250274615234377,1,1,"Hamburg","Sovereign (unrecognized)",10,0,1,1,"United Kingdom","Sovereign",0,0,3083065.48933039,4154315
"200","30","200-30",0.578370931255559,"0.000022609759514495614",0,1,0,"bridge",2.26097595144956e-05,1,1,"Bermuda","Colony of",1,0,1,1,"United Kingdom","Sovereign",0,0,3753,NA
"200","3349","200-3349",1.20815611733014,"0.0008564783298049578|0.0010773583543130204",0,1,0,"bridge",0.00107735835431302,1,1,"Ionian Is.","Protectorate of",8,0,1,1,"United Kingdom","Sovereign",0,0,142167.065938813,178831
"200","3361","200-3361",0.60659296779625,"0.0008148373944332251",0,1,0,"bridge",0.000814837394433225,1,1,"Moldavia","Occupied by",8,0,1,1,"United Kingdom","Sovereign",0,0,135255.075992617,NA
"200","365","200-365",0.713973611248142,"0.03671027754685204|0.01159842709060867",0,1,0,"bridge",0.036710277546852,1,1,"Russia (USSR)","Sovereign",3,0.02,1,1,"United Kingdom","Sovereign",0,0,6093548.74141876,1925226
"200","40","200-40",0.115265144268417,"0.00902614593427048|0.004416939721151941",0,1,0,"bridge",0.00902614593427048,1,1,"Cuba","Colony of",7,0,1,1,"United Kingdom","Sovereign",0,0,1498252.36617838,733169
"200","420","200-420",0.925509600706041,"0.0004198619690497583",1,0,0,"0",0.000419861969049758,1,1,"Gambia","Colony of",0,0,1,1,"United Kingdom","Sovereign",0,0,69693,NA
"200","451","200-451",0.807245314317322,"0.00030821084379472306",0,1,0,"bridge",0.000308210843794723,1,1,"Sierra Leone","Colony of",1,0,1,1,"United Kingdom","Sovereign",0,0,51160,NA
"200","452","200-452",1.22390630985914,"0.0009393562863144723",1,0,0,"0",0.000939356286314472,1,1,"Ghana (Gold Coast)","Colony of",0,0,1,1,"United Kingdom","Sovereign",0,0,155924,NA
"200","51","200-51",1.18086374641244,"0.0065458657608513755",0,1,0,"bridge",0.00654586576085138,1,1,"Jamaica","Colony of",10,0,1,1,"United Kingdom","Sovereign",0,0,1086550,NA
"200","54","200-54",1.19571823584001,"0.00027246778405598006",1,0,0,"0",0.00027246778405598,1,1,"Dominica","Colony of",0,0,1,1,"United Kingdom","Sovereign",0,0,45227,NA
"200","561","200-561",1.21032063599009,"0.0013999917305558389|0.003890095575321364",0,1,0,"bridge",0.00389009557532136,1,NA,"Cape Colony (Cape of Good Hope)","Colony of",9,0.12375,1,1,"United Kingdom","Sovereign",0,0,232385,645718
"200","750","200-750",0.551750058384483,"0.03849916713309633",0,1,0,"bridge",0.0384991671330963,1,1,"India","Colony of",11,0,1,1,"United Kingdom","Sovereign",0,0,6390487,NA
"200","850","200-850",0.0716157594279951,"0.00045407852593251435|0.002031655275744985",0,1,0,"bridge",0.00203165527574498,1,NA,"Indonesia (Dutch East Indies)","Colony of",4,0.12375,1,1,"United Kingdom","Sovereign",0,0,75372.6153846154,337235
"200","901","200-901",1.30438730700209,"0.005433264376120076|0.006555385058884832",0,1,0,"bridge",0.00655538505888483,1,1,"New South Wales","Colony of",13,0,1,1,"United Kingdom","Sovereign",0,0,901869,1088130.11081439
"2003","200","200-2003",1.31081162810903,"0.003612374471175685",1,0,0,"0",0.00361237447117569,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Channel Is.","Possession of",0,0,599619,NA
"21","1055","1055-21",0.841632784575715,"0.0000023133886633536682",1,0,0,"1",2.31338866335367e-06,NA,NA,"Windward Is.","Colony of",1,0,1,NA,"Newfoundland and Labrador (Newfoundland)","Colony of",1,0,384,NA
"21","2","2-21",1.29638014804236,"0.0020758867850323355",1,0,0,"1",0.00207588678503234,1,1,"United States of America","Sovereign",1,0,1,NA,"Newfoundland and Labrador (Newfoundland)","Colony of",1,0,344577,NA
"21","200","200-21",0.47709334355001,"0.0016561348435961045",0,1,0,"bridge",0.0016561348435961,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Newfoundland and Labrador (Newfoundland)","Colony of",1,0,274902.263512856,NA
"21","30","21-30",0.868091606639773,"3.915892268697615e-7",1,0,0,"1",3.91589226869762e-07,1,1,"Bermuda","Colony of",1,0,1,NA,"Newfoundland and Labrador (Newfoundland)","Colony of",1,0,65,NA
"21","31","21-31",0.878039348770836,"0.0000037231098800848094",1,0,0,"1",3.72310988008481e-06,1,1,"Bahamas","Colony of",1,0,1,NA,"Newfoundland and Labrador (Newfoundland)","Colony of",1,0,618,NA
"21","54","21-54",0.0897710669134609,"0.0000011687432309651344",0,1,0,"bridge",1.16874323096513e-06,1,1,"Dominica","Colony of",0,0,1,NA,"Newfoundland and Labrador (Newfoundland)","Colony of",1,0,194,NA
"210","115","115-210",2.81093091156441,"0.0012504509299474254|0.00048363907385053773",1,0,0,"4",0.00125045092994743,1,1,"Surinam (Dutch Guiana)","Colony of",4,0,1,1,"Netherlands","Sovereign",4,0.156315789473684,207562.682702748,80279.3786018542
"210","248","210-248",0.284793238384854,"0.0030338268405562837|0.003000608648644465",0,1,0,"bridge",0.00303382684055628,1,1,"Hamburg","Sovereign (unrecognized)",10,0,1,1,"Netherlands","Sovereign",4,0.156315789473684,503585.724797645,498071.828280297
"210","365","210-365",0.283557621547585,"0.002575205454799532|0.0017537729922870525",0,1,0,"bridge",0.00257520545479953,1,1,"Russia (USSR)","Sovereign",3,0.02,1,1,"Netherlands","Sovereign",4,0.156315789473684,427459.038901602,291109.245803057
"210","850","210-850",2.80129514062298,"0.017475331011685555|0.004341468589500707",0.55,0.45,0.99,"4",0.0174753310116856,1,NA,"Indonesia (Dutch East Indies)","Colony of",4,0.12375,1,1,"Netherlands","Sovereign",4,0.156315789473684,2900734.84615385,720641.526768563
"211","155","155-211",0.504887853527229,"0.00009344066631320113|0.00023165780069976904",0,1,0,"bridge",0.000231657800699769,1,1,"Chile","Sovereign",12,0,1,1,"Belgium","Sovereign",5,0.099,15510.2410730469,38452.94000004
"211","210","210-211",1.47849456169661,"0.008255898144165453|0.006176071245710174",0.45,0.55,0.99,"bridge",0.00825589814416545,1,1,"Netherlands","Sovereign",4,0.156315789473684,1,1,"Belgium","Sovereign",5,0.099,1370398.73047691,1025167.71000107
"212","211","211-212",3.35460445994143,"0.00027343976876185164",1,0,0,"5",0.000273439768761852,1,1,"Belgium","Sovereign",5,0.099,1,NA,"Luxemburg","Sovereign (limited)",5,0,45388.3400000472,NA
"220","211","211-220",1.86486143042617,"0.011373515950588461|0.012492280611519828",0,1,0,"bridge",0.0124922806115198,1,1,"Belgium","Sovereign",5,0.099,1,1,"France","Sovereign",6,0,1887892.94000196,2073596.98385893
"220","231","220-231",1.14476530730461,"0.000389083055817795",0,1,0,"bridge",0.000389083055817795,1,1,"Gibraltar","Colony of",7,0.0271428571428571,1,1,"France","Sovereign",6,0,64584,NA
"220","3361","220-3361",0.715746085915609,"0.00015591691142029482",0,1,0,"bridge",0.000155916911420295,1,1,"Moldavia","Occupied by",8,0,1,1,"France","Sovereign",6,0,25880.6896280878,NA
"220","337","220-337",1.39354736746129,"0.0014668965869587677|0.002389621859400573",0,1,0,"bridge",0.00238962185940057,1,NA,"Tuscany","Sovereign",8,0,1,1,"France","Sovereign",6,0,243490.554922829,396653.968503319
"220","365","220-365",0.102543441800469,"0.0029344345181345067|0.003430645243693892",0,1,0,"bridge",0.00343064524369389,1,1,"Russia (USSR)","Sovereign",3,0.02,1,1,"France","Sovereign",6,0,487087.566742944,569453.71715823
"220","40","220-40",0.0920742707332301,"0.0015130328505808578|0.0012941481747577644",0,1,0,"bridge",0.00151303285058086,1,1,"Cuba","Colony of",7,0,1,1,"France","Sovereign",6,0,251148.725601854,214816
"220","616","220-616",1.72423724063625,"0.00021790512203048786",0,1,0,"bridge",0.000217905122030488,1,1,"Tunisia (Regency of Tunis)","Sovereign",8,0,1,1,"France","Sovereign",6,0,36170.1292070848,NA
"220","70","220-70",1.8881124703555,"0.002602558460733297|0.002555239215992692",1,0,0,"6",0.0026025584607333,1,1,"Mexico","Sovereign",6,0,1,1,"France","Sovereign",6,0,431999.371637278,424144.837607509
"220","750","220-750",1.45623679455944,"0.001809575988512677|0.0004968520697763568",0,1,0,"bridge",0.00180957598851268,1,1,"India","Colony of",11,0,1,1,"France","Sovereign",6,0,300372,82472.6073125712
"2247","248","2247-248",3.15918751465699,"4.6641857964299277e-7",1,0,0,"10",4.66418579642993e-07,1,1,"Hamburg","Sovereign (unrecognized)",10,0,1,NA,"Schleswig","Sovereign (limited)",10,0,77.4209441846512,NA
"2248","248","2248-248",3.15917991550853,"0.009513318684568655",1,0,0,"10",0.00951331868456866,1,1,"Hamburg","Sovereign (unrecognized)",10,0,1,NA,"Holstein","Sovereign (limited)",10,0,1579118.30067436,NA
"2249","248","2249-248",2.86064295943417,"0.000005731871515736703",1,0,0,"10",5.7318715157367e-06,1,1,"Hamburg","Sovereign (unrecognized)",10,0,1,NA,"Heligoland","Colony of",10,0,951.434878587196,NA
"225","220","220-225",1.89072961387977,"0.009321891213899265",1,0,0,"6",0.00932189121389926,1,1,"France","Sovereign",6,0,1,NA,"Switzerland","Sovereign",6,0,1547343.20386443,NA
"225","337","225-337",0.314599358554452,"0.00009463848948121081",0,1,0,"bridge",9.46384894812108e-05,1,NA,"Tuscany","Sovereign",8,0,1,NA,"Switzerland","Sovereign",6,0,15709.0680595374,NA
"230","220","220-230",1.05093571973573,"0.010078999129748951",0,1,0,"bridge",0.010078999129749,1,1,"France","Sovereign",6,0,1,NA,"Spain","Sovereign",7,0.0633333333333333,1673015.74834073,NA
"230","235","230-235",1.52115603592947,"0.0012004599768089589",0.05,0.95,0.19,"bridge",0.00120045997680896,1,1,"Portugal","Sovereign",7,0.126666666666667,1,NA,"Spain","Sovereign",7,0.0633333333333333,199264.671084872,NA
"230","40","230-40",2.03485168010892,"0.005017259519846391",1,0,0,"7",0.00501725951984639,1,1,"Cuba","Colony of",7,0,1,NA,"Spain","Sovereign",7,0.0633333333333333,832816.243176374,NA
"231","200","200-231",1.1755865164624,"0.004519885516671179",0,1,0,"bridge",0.00451988551667118,1,1,"United Kingdom","Sovereign",0,0,1,1,"Gibraltar","Colony of",7,0.0271428571428571,750257,NA
"231","300","231-300",0.172483919352442,"0.00009910822109591457",0,1,0,"bridge",9.91082210959146e-05,1,NA,"Austria-Hungary (Austrian Empire)","Sovereign",8,0,1,1,"Gibraltar","Colony of",7,0.0271428571428571,16451,NA
"235","200","200-235",1.0259684599347,"0.007083234620210282|0.0061061264816585316",0,1,0,"bridge",0.00708323462021028,1,1,"United Kingdom","Sovereign",0,0,1,1,"Portugal","Sovereign",7,0.126666666666667,1175748,1013557.55999847
"235","231","231-235",2.32578414726253,"0.00023659622370302702|0.00007921078326498294",0.05,0.95,0.19,"bridge",0.000236596223703027,1,1,"Gibraltar","Colony of",7,0.0271428571428571,1,1,"Portugal","Sovereign",7,0.126666666666667,39272.6701488434,13148.2189982113
"235","365","235-365",0.414081406818428,"0.00045762105502891606|0.000348651243861967",0,1,0,"bridge",0.000457621055028916,1,1,"Russia (USSR)","Sovereign",3,0.02,1,1,"Portugal","Sovereign",7,0.126666666666667,75960.6407322655,57872.7127714499
"235","380","235-380",1.11776764447855,"0.00034817599230491255|0.00009313196704891759",0.95,0.05,0.19,"2",0.000348175992304913,1,1,"Sweden","Sovereign",2,0.0345454545454546,1,1,"Portugal","Sovereign",7,0.126666666666667,57793.8256389936,15459
"239","200","200-239",0.971229651991595,"0.0024347451769854292|0.009192473079533709",0,1,0,"bridge",0.00919247307953371,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Prussia","Sovereign",2,0.095,404144,1525861.05329301
"239","210","210-239",2.24032263787569,"0.01661273613583894|0.0013351124903561815",0,1,0,"bridge",0.0166127361358389,1,1,"Netherlands","Sovereign",4,0.156315789473684,1,NA,"Prussia","Sovereign",2,0.095,2757552.4931095,221615.677649923
"239","211","211-239",1.60375843989345,"0.004896382412786501|0.0000040221358029514595",0,1,0,"bridge",0.0048963824127865,1,1,"Belgium","Sovereign",5,0.099,1,NA,"Prussia","Sovereign",2,0.095,812751.820000845,667.635392530338
"239","365","239-365",0.400669231725961,"0.0030737642764950206|0.00016690320563398321",0.95,0.05,0.19,"3",0.00307376427649502,1,1,"Russia (USSR)","Sovereign",3,0.02,1,NA,"Prussia","Sovereign",2,0.095,510214.950419527,27704.3075289124
"239","380","239-380",1.50099525996333,"0.00046342419087511404|0.0002129649331252426",0.05,0.95,0.19,"bridge",0.000463424190875114,1,1,"Sweden","Sovereign",2,0.0345454545454546,1,NA,"Prussia","Sovereign",2,0.095,76923.9047960348,35350.1059357404
"240","200","200-240",0.323339592488962,"0.0008509535122362125",0,1,0,"bridge",0.000850953512236213,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Hanover","Sovereign",5,0.2475,141250,NA
