"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","sourceCommunityId","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceCommunity","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetCommunity","targetMeanAmbiguityScore","export","import"
"10","390","10-390",4.83583552322569,"0.000011837743914320738",1,0,0,"1",1.18377439143207e-05,1,1,"Denmark","Sovereign",1,0,1,NA,"Greenland","Colony of",1,0,69550.4200000367,NA
"100","230","100-230",0.816320422829188,"0.00001112571156495011|0.00007330202197926517",0,1,0,"bridge",7.33020219792652e-05,1,1,"Spain","Sovereign",3,0,1,1,"Colombia (New Granada) (Gran Colombia)","Sovereign",8,0,65367.0089285714,430672.132494966
"101","100","100-101",4.60402433528267,"0.0003061960144845986|0.000004149961081525501",0,1,0,"bridge",0.000306196014484599,1,1,"Colombia (New Granada) (Gran Colombia)","Sovereign",8,0,1,1,"Venezuela","Sovereign",6,0,1798996.63009082,24382.3095256126
"101","210","101-210",0.709229060589892,"0.00000297114784318229|0.00008918808852507704",0,1,0,"bridge",8.9188088525077e-05,1,1,"Netherlands","Sovereign",5,0.0156521739130435,1,1,"Venezuela","Sovereign",6,0,17456.4158399763,524007.704577507
"101","220","101-220",0.588932656228296,"0.00003275406518309764|0.0003631453453743325",0,1,0,"bridge",0.000363145345374332,1,1,"France","Sovereign",3,0.0223255813953488,1,1,"Venezuela","Sovereign",6,0,192440.299999828,2133591.62646597
"101","230","101-230",1.71217123571512,"0.000015623125919675172|0.00011347615077679453",0,1,0,"bridge",0.000113476150776795,1,1,"Spain","Sovereign",3,0,1,1,"Venezuela","Sovereign",6,0,91790.7142857143,666707.609459756
"101","52","101-52",4.02882970909434,"2.8951661827849414e-7|0.00008304680820947624",1,0,0,"6",8.30468082094762e-05,1,1,"Trinidad and Tobago","Colony of",6,0,1,1,"Venezuela","Sovereign",6,0,1701,487925.776434825
"1029","2","1029-2",0.114540463096718,"0.000017173108158041513",0,1,0,"bridge",1.71731081580415e-05,1,1,"United States of America","Sovereign",8,0,1,1,"St. Pierre and Miquelon","Colony of",3,0,100897.341059467,NA
"1029","20","1029-20",2.02814326785202,"0.000019590948294858417",0,1,0,"bridge",1.95909482948584e-05,1,1,"Canada (Province of Canada)","Colony of",6,0,1,1,"St. Pierre and Miquelon","Colony of",3,0,115102.90237467,NA
"1029","220","1029-220",2.15672469288612,"0.000018320070356647833|0.00009937440146910856",1,0,0,"3",9.93744014691086e-05,1,1,"France","Sovereign",3,0.0223255813953488,1,1,"St. Pierre and Miquelon","Colony of",3,0,107636.099999904,583855.455013478
"1033","51","1033-51",6.96709799791636,"0.0000011885329485236476",1,0,0,"6",1.18853294852365e-06,1,1,"Jamaica","Colony of",6,0,1,NA,"Cayman Is.","Dependency of",6,0,6983,NA
"1055","101","101-1055",3.41850506366312,"0.000005133538000564848",1,0,0,"6",5.13353800056485e-06,1,1,"Venezuela","Sovereign",6,0,1,NA,"Windward Is.","Colony of",6,0,30161.1292328688,NA
