key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
10-390,10,390,4.2882921108562,0.000010703211724336074,1,0,0,0.000010703211724336074,,,Greenland,,7,9,WE,0,,,Denmark,,7,9,WE,0.12904761904761905
100-101,100,101,2.7969977041251566,0.000015558495172430653|0.0001756963762771558,1,0,0,0.0001756963762771558,,,Colombia (New Granada) (Gran Colombia),,1,3,AS,0,,,Venezuela,,1,3,AS,0.0425
100-130,100,130,2.3839748001456043,0.000018053117422951054|0.0000010508451572805906,1,0,0,0.000018053117422951054,,,Colombia (New Granada) (Gran Colombia),,1,3,AS,0,,,Ecuador,,1,3,AS,0.027692307692307686
100-2,2,100,1.8599639403467174,0.0017697094999127813|0.0034667829990444906,1,0,0,0.0034667829990444906,,,United States of America,,1,3,AS,0.012203389830508473,,,Colombia (New Granada) (Gran Colombia),,1,3,AS,0
100-200,100,200,0.49578653940578454,0.0006612202884911287|0.000154585416114751,0,1,0,0.0006612202884911287,,,Colombia (New Granada) (Gran Colombia),,1,3,AS,0,,,United Kingdom,,4,5,AF,0.14686274509803918
100-225,100,225,0.08089984479110984,0.000049621000072031375,0,1,0,0.000049621000072031375,,,Colombia (New Granada) (Gran Colombia),,1,3,AS,0,,,Switzerland,,3,4,WE,0.1328
100-230,100,230,1.0892991735769266,0.00011428016949730578|0.000013106180678311106,0,1,0,0.00011428016949730578,,,Colombia (New Granada) (Gran Colombia),,1,3,AS,0,,,Spain,,8,7,WE,0
100-255,100,255,0.4144374898161956,0.00004988890364106611|0.0004848487510809001,0,1,0,0.0004848487510809001,,,Colombia (New Granada) (Gran Colombia),,1,3,AS,0,,,Germany (Zollverein),,7,9,WE,0.09400000000000004
100-325,100,325,0.3924405429817125,0.000004190883037797333|0.00013612095456025673,0,1,0,0.00013612095456025673,,,Colombia (New Granada) (Gran Colombia),,1,3,AS,0,,,Italy,,3,4,WE,0.09851063829787236
100-94,94,100,1.18155198692074,0.000008051094618418902|1.8450201297182336e-7,1,0,0,0.000008051094618418902,,,Costa Rica,,1,5,WE,0,,,Colombia (New Granada) (Gran Colombia),,1,3,AS,0
100-95,95,100,0.6161734462646749,0.000010108745371641811,1,0,0,0.000010108745371641811,,,Panama,,1,3,LA,0,,,Colombia (New Granada) (Gran Colombia),,1,3,AS,0
101-120,101,120,2.0745077739308506,0.000001241570681768585,0.85,0.15000000000000002,0.51,0.000001241570681768585,,,Venezuela,,1,3,AS,0.0425,,,French Guiana,,1,3,AS,0.36428571428571427
101-2,2,101,1.1544069668562205,0.001426748142597303|0.0006846728497301384,1,0,0,0.001426748142597303,,,United States of America,,1,3,AS,0.012203389830508473,,,Venezuela,,1,3,AS,0.0425
101-200,101,200,0.3039327737555957,0.0004019330918428674|0.00004531130760448279,0,1,0,0.0004019330918428674,,,Venezuela,,1,3,AS,0.0425,,,United Kingdom,,4,5,AF,0.14686274509803918
101-210,101,210,0.01301954730465301,0.00008290475224361206|0.00006745768261900523,0,1,0,0.00008290475224361206,,,Venezuela,,1,3,AS,0.0425,,,Netherlands,,7,2,ME,0.08533333333333339
101-230,101,230,1.5020347851113123,0.00014020034546220135|0.00004664851677093847,0,1,0,0.00014020034546220135,,,Venezuela,,1,3,AS,0.0425,,,Spain,,8,7,WE,0
101-255,101,255,0.012951999618224238,0.00014401210025658684|0.0002389857319157628,0,1,0,0.0002389857319157628,,,Venezuela,,1,3,AS,0.0425,,,Germany (Zollverein),,7,9,WE,0.09400000000000004
101-325,101,325,0.06981307795430043,0.000010784112496007176|0.00007260027789723638,0,1,0,0.00007260027789723638,,,Venezuela,,1,3,AS,0.0425,,,Italy,,3,4,WE,0.09851063829787236
101-52,52,101,2.666517887451034,0.0000014637871023024268|0.000024765384940636906,1,0,0,0.000024765384940636906,,,Trinidad and Tobago,,1,6,AS,0,,,Venezuela,,1,3,AS,0.0425
101-53,53,101,0.06736444545779434,0.0000011756301029990787,1,0,0,0.0000011756301029990787,,,Barbados,,1,6,AS,0,,,Venezuela,,1,3,AS,0.0425
101-66,66,101,0.05276448525861955,7.228437057416315e-7,1,0,0,7.228437057416315e-7,,,Martinique,,1,6,AS,0.05142857142857142,,,Venezuela,,1,3,AS,0.0425
101-68,68,101,5.684086330704412,0.001477830174001274,1,0,0,0.001477830174001274,,,Netherlands Antilles,,1,3,AS,0,,,Venezuela,,1,3,AS,0.0425
1029-20,20,1029,1.8196154882514908,0.00001763375749227829,0,1,0,0.00001763375749227829,,,Canada (Province of Canada),,1,3,NAM,0,,,St. Pierre and Miquelon,,8,11,WE,0
1029-220,220,1029,2.890198375586059,0.000028056370120554038|0.00004029304560140392,1,0,0,0.00004029304560140392,,,France,,8,5,WE,0.018260869565217393,,,St. Pierre and Miquelon,,8,11,WE,0
1029-235,235,1029,1.2511936321394743,4.5795861211631546e-7,0,1,0,4.5795861211631546e-7,,,Portugal,,5,8,WE,0,,,St. Pierre and Miquelon,,8,11,WE,0
1032-2,2,1032,0.9217456716934032,0.000002029333234011936,1,0,0,0.000002029333234011936,,,United States of America,,1,3,AS,0.012203389830508473,,,Turks and Caicos Is.,,1,3,LA,0
1032-20,20,1032,2.6018395943211607,0.00000269981159866041,1,0,0,0.00000269981159866041,,,Canada (Province of Canada),,1,3,NAM,0,,,Turks and Caicos Is.,,1,3,LA,0
1032-21,21,1032,3.7598526365318716,3.8463453946858304e-7,1,0,0,3.8463453946858304e-7,,,Newfoundland and Labrador (Newfoundland),,1,3,AS,0,,,Turks and Caicos Is.,,1,3,LA,0
