"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"100","2","100-2",2.04871694824368,"0.001148436075987881|0.002159277631274021",1,0,0,0.00215927763127402,NA,NA,"United States of America",NA,7,3,"NAM",0.0351470588235294,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,7,3,"AS",0,4282630.10738292,8052156.83070389
"100","20","100-20",0.954823727079003,"0.000022638409770088574|0.00022301859733418048",0,1,0,0.00022301859733418,NA,NA,"Canada (Province of Canada)",NA,2,3,"NAM",0.0135714285714286,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,7,3,"AS",0,84420.8374255878,831658.09523015
"100","52","100-52",1.37141428938502,"0.000009514366395035203|2.6816139783075543e-9",0,1,0,9.5143663950352e-06,NA,NA,"Trinidad and Tobago",NA,2,1,"AS",0.00791666666666667,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,7,3,"AS",0,35480,10
"100","68","100-68",1.95409906020875,"0.00020469235059120846",0,1,0,0.000204692350591208,NA,NA,"Netherlands Antilles",NA,2,6,"AS",0.038,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,7,3,"AS",0,NA,763317.734196761
"100","94","100-94",1.37383952868582,"0.000004686347663872881|1.06309119406237e-7",1,0,0,4.68634766387288e-06,NA,NA,"Costa Rica",NA,7,4,"AF",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,7,3,"AS",0,17475.8473881113,396.437072099884
"101","2","101-2",1.66310549679737,"0.0010179211066377244|0.0016469926983464535",0,1,0,0.00164699269834645,NA,NA,"United States of America",NA,7,3,"NAM",0.0351470588235294,NA,NA,"Venezuela",NA,2,3,"AS",0,3795927.06061357,6141796.3646875
"101","52","101-52",2.39262016821693,"0.000003283904477835431|0.00011718419725867818",1,0,0,0.000117184197258678,NA,NA,"Trinidad and Tobago",NA,2,1,"AS",0.00791666666666667,NA,NA,"Venezuela",NA,2,3,"AS",0,12246,436991.297802813
"101","68","101-68",4.43253817385392,"0.007619133778598699",1,0,0,0.0076191337785987,NA,NA,"Netherlands Antilles",NA,2,6,"AS",0.038,NA,NA,"Venezuela",NA,2,3,"AS",0,NA,28412492.7757401
"101","95","101-95",0.192997081811452,"0.000015549654822531214",0,1,0,1.55496548225312e-05,NA,NA,"Panama",NA,7,1,"AS",0.11,NA,NA,"Venezuela",NA,2,3,"AS",0,NA,57986.1790262037
"1029","20","1029-20",3.23074871626039,"0.0002336448426099811",1,0,0,0.000233644842609981,NA,NA,"Canada (Province of Canada)",NA,2,3,"NAM",0.0135714285714286,NA,NA,"St. Pierre and Miquelon",NA,2,3,"AS",0,871284.399991983,NA
"1032","2","1032-2",1.14700728632512,"6.344698672675674e-7",0,1,0,6.34469867267567e-07,NA,NA,"United States of America",NA,7,3,"NAM",0.0351470588235294,NA,NA,"Turks and Caicos Is.",NA,2,3,"LA",0,NA,2366
"1032","20","1032-20",3.24423292732272,"0.000001593415025910349",1,0,0,1.59341502591035e-06,NA,NA,"Canada (Province of Canada)",NA,2,3,"NAM",0.0135714285714286,NA,NA,"Turks and Caicos Is.",NA,2,3,"LA",0,NA,5942
"1032","31","1032-31",7.50927536565922,"9.117487526245685e-9",1,0,0,9.11748752624568e-09,NA,NA,"Bahamas",NA,2,1,"AS",0.0271428571428571,NA,NA,"Turks and Caicos Is.",NA,2,3,"LA",0,34,NA
"1032","51","1032-51",6.98942737249513,"1.5794706332231496e-7",1,0,0,1.57947063322315e-07,NA,NA,"Jamaica",NA,2,1,"AS",0,NA,NA,"Turks and Caicos Is.",NA,2,3,"LA",0,589,NA
