key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntramax,sourceBlockAN,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntramax,targetBlockAN,targetMeanAmbiguityScore
390-395,390,395,3.755285856832256,0.0000794210074570616|0.0000957332541185063,1,0,0,0.0000957332541185063,,,Denmark,,0,,,0,,,Iceland,,0,,,0
200-395,200,395,1.2617079303126375,0.00007479746275839009|0.00021006407864970205,1,0,0,0.00021006407864970205,,,United Kingdom,,0,,,0.015824175824175828,,,Iceland,,0,,,0
385-395,385,395,2.473935483656933,0.000011900839904864553|0.00003150964408728967,1,0,0,0.00003150964408728967,,,Norway,,0,,,0,,,Iceland,,0,,,0
380-395,380,395,0.8376222466397206,0.000005581083541591653,1,0,0,0.000005581083541591653,,,Sweden,,0,,,0,,,Iceland,,0,,,0
200-451,200,451,1.5287842981513664,0.0002265560736858756|0.00005699039851676203,0,1,0,0.0002265560736858756,,,United Kingdom,,0,,,0.015824175824175828,,,Sierra Leone,,1,,,0.26272727272727275
420-451,420,451,6.824056879832203,0.00001919586107011773|0.000021741596818837434,1,0,0,0.000021741596818837434,,,Gambia,,1,,,0.22307692307692312,,,Sierra Leone,,1,,,0.26272727272727275
451-452,452,451,3.1808217831648125,0.000001683246041503193|0.000002975490124723324,1,0,0,0.000002975490124723324,,,Ghana (Gold Coast),,1,,,0.0825,,,Sierra Leone,,1,,,0.26272727272727275
451-4783,4783,451,3.649410389008642,0.00001147469025223074|0.000007648634241127998,1,0,0,0.00001147469025223074,,,Southern Nigeria (Niger Coast Protectorate),,1,,,0.165,,,Sierra Leone,,1,,,0.26272727272727275
4070-451,4070,451,4.723473682418114,1.987303472849106e-9,1,0,0,1.987303472849106e-9,,,Ascension I.,,1,,,0,,,Sierra Leone,,1,,,0.26272727272727275
210-451,210,451,0.8798638493639301,0.000020186531851333007,0.45,0.55,0.9900000000000001,0.000020186531851333007,,,Netherlands,,1,,,0.36652173913043484,,,Sierra Leone,,1,,,0.26272727272727275
450-451,450,451,5.043332070413723,0.0000028838257520381593,1,0,0,0.0000028838257520381593,,,Liberia,,1,,,0,,,Sierra Leone,,1,,,0.26272727272727275
2-840,2,840,1.851961963385138,0.0012325339762462209|0.001186322185355307,0,1,0,0.0012325339762462209,,,United States of America,,5,,,0.013846153846153843,,,Philippines,,8,,,0
740-840,740,840,1.7776676057339817,0.00015472911525277376|0.00013371917595864576,1,0,0,0.00015472911525277376,,,Japan,,8,,,0.064,,,Philippines,,8,,,0
710-840,710,840,0.9147907198611716,0.00009763308859792292|0.000025862515995462342,1,0,0,0.00009763308859792292,,,People's Republic of China (China),,8,,,0.05333333333333333,,,Philippines,,8,,,0
230-840,230,840,2.057304469290992,0.00007267019159812276|0.00017530337575628706,0,1,0,0.00017530337575628706,,,Spain,,2,,,0,,,Philippines,,8,,,0
220-840,220,840,0.8789446189616219,0.00007308134030444115|0.00043795315430146005,0,1,0,0.00043795315430146005,,,France,,4,,,0.022857142857142854,,,Philippines,,8,,,0
840-900,900,840,1.030283626956373,0.0001710262508956873|0.0000361594835143577,0,1,0,0.0001710262508956873,,,Australia,,9,,,0,,,Philippines,,8,,,0
720-840,720,840,0.5378185047824638,0.00004216553328966645,1,0,0,0.00004216553328966645,,,Hong Kong,,8,,,0.096,,,Philippines,,8,,,0
4-840,4,840,4.628471322767652,0.00000716906649169827|0.000004284740547210599,1,0,0,0.00000716906649169827,,,Hawaii (Sandwich Is.),,8,,,0,,,Philippines,,8,,,0
800-840,800,840,1.3458897089214272,0.000018233778383884915,1,0,0,0.000018233778383884915,,,Thailand (Siam),,8,,,0.07384615384615384,,,Philippines,,8,,,0
6-840,6,840,0.2825053556145639,0.0000010595356413781259,0,1,0,0.0000010595356413781259,,,Puerto Rico,,2,,,0,,,Philippines,,8,,,0
211-255,255,211,0.08054316627935881,0.005858860160747562|0.004696617778043479,0,1,0,0.005858860160747562,,,Germany (Zollverein),,1,,,0.06946428571428573,,,Belgium,,7,,,0.036875
160-211,160,211,0.7321899932555799,0.002962225301311204|0.0010153096160909136,0,1,0,0.002962225301311204,,,Argentina (La Plata),,2,,,0,,,Belgium,,7,,,0.036875
211-900,900,211,0.5225790369200719,0.00159503544326897|0.0002961166634942764,0,1,0,0.00159503544326897,,,Australia,,9,,,0,,,Belgium,,7,,,0.036875
145-211,145,211,0.43460750959302175,0.000011780101534063159|0.00005108566281912858,0,1,0,0.00005108566281912858,,,Bolivia,,2,,,0,,,Belgium,,7,,,0.036875
140-211,140,211,0.4768144047473338,0.00047931924241932547|0.0008481063499188326,0,1,0,0.0008481063499188326,,,Brazil,,2,,,0,,,Belgium,,7,,,0.036875
211-355,355,211,1.8666121980516297,0.0003971590939422463|0.000057913261887003124,0,1,0,0.0003971590939422463,,,Bulgaria,,3,,,0,,,Belgium,,7,,,0.036875
155-211,155,211,0.5396878038755055,0.0006392862343621305|0.00008983865943171166,0,1,0,0.0006392862343621305,,,Chile,,2,,,0,,,Belgium,,7,,,0.036875
211-490,490,211,2.979296736255695,0.0005908957102826989|0.0003477442758789151,1,0,0,0.0005908957102826989,,,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),,7,,,0.07615384615384616,,,Belgium,,7,,,0.036875
211-522,522,211,1.5280912019366208,0.000006108200795440157|0.000029670233781449144,0,1,0,0.000029670233781449144,,,Djibouti (Afar and Issas) (French Somaliland),,6,,,0.07125000000000004,,,Belgium,,7,,,0.036875
211-541,541,211,1.8732516253714468,0.00008185958621571627,1,0,0,0.00008185958621571627,,,Mozambique (Portuguese East Africa),,7,,,0.1523076923076923,,,Belgium,,7,,,0.036875
211-651,651,211,0.3912193049069757,0.0001238995205792536|0.0002779322434239357,0,1,0,0.0002779322434239357,,,Egypt Arab Republic (Egypt),,3,,,0.028333333333333335,,,Belgium,,7,,,0.036875
1163-211,1163,211,0.73030637431764,0.000014233077409057382,0,1,0,0.000014233077409057382,,,Falkland Is.,,2,,,0,,,Belgium,,7,,,0.036875
211-220,220,211,1.0900634785555385,0.008804030977615625|0.00532236103025235,0,1,0,0.008804030977615625,,,France,,4,,,0.022857142857142854,,,Belgium,,7,,,0.036875
211-212,212,211,3.070308817589335,0.0003326157722037619,1,0,0,0.0003326157722037619,,,Luxemburg,,7,,,0,,,Belgium,,7,,,0.036875
200-211,200,211,0.028888370569689965,0.004901365751613454|0.0058664552644876935,0,1,0,0.0058664552644876935,,,United Kingdom,,0,,,0.015824175824175828,,,Belgium,,7,,,0.036875
211-350,350,211,0.12820447488749656,0.00015524525577236158|0.00003163516812977459,0,1,0,0.00015524525577236158,,,Greece,,3,,,0,,,Belgium,,7,,,0.036875
211-750,750,211,0.44560323221406467,0.0024195358995283914|0.0005040161805899788,0,1,0,0.0024195358995283914,,,India,,6,,,0.13454545454545458,,,Belgium,,7,,,0.036875
211-752,752,211,1.9502047001878628,0.000030259832829474177,1,0,0,0.000030259832829474177,,,Portuguese India,,7,,,0,,,Belgium,,7,,,0.036875
211-385,385,211,0.1479835841778127,0.00035142515243099035|0.00022131871205045725,0,1,0,0.00035142515243099035,,,Norway,,0,,,0,,,Belgium,,7,,,0.036875
211-960,960,211,0.9524871869671119,0.00003891796506809014|0.000006989643767856051,0,1,0,0.00003891796506809014,,,French Polynesia,,9,,,0,,,Belgium,,7,,,0.036875
210-211,210,211,1.126322626548618,0.0034571737813214017|0.0070676122868460626,0.05,0.95,0.19,0.0070676122868460626,,,Netherlands,,1,,,0.36652173913043484,,,Belgium,,7,,,0.036875
135-211,135,211,0.39846202716372336,0.000025324794409031257|0.00006256894401696353,0,1,0,0.00006256894401696353,,,Peru,,2,,,0,,,Belgium,,7,,,0.036875
211-235,235,211,0.3392020767161078,0.0002325770169539976|0.000013284648265426774,0.55,0.44999999999999996,0.99,0.0002325770169539976,,,Portugal,,1,,,0.42391304347826086,,,Belgium,,7,,,0.036875
211-360,360,211,1.4006222005103814,0.0019484384892908648|0.00020022429273410756,0,1,0,0.0019484384892908648,,,Romania,,3,,,0,,,Belgium,,7,,,0.036875
211-365,365,211,0.060964259799637335,0.00264036190161878|0.00020859212845017724,0,1,0,0.00264036190161878,,,Russia (USSR),,10,,,0.16647058823529412,,,Belgium,,7,,,0.036875
211-616,616,211,0.10183046035689634,0.00008214075736344288|0.00003229579738724011,0,1,0,0.00008214075736344288,,,Tunisia (Regency of Tunis),,4,,,0,,,Belgium,,7,,,0.036875
211-560,560,211,0.1172084505119809,0.00023263519029490657|0.00012911734234741337,1,0,0,0.00023263519029490657,,,South Africa,,7,,,0.08333333333333333,,,Belgium,,7,,,0.036875
165-211,165,211,0.7167600512808012,0.00025887136704484475|0.00018354954494521875,0,1,0,0.00025887136704484475,,,Uruguay,,2,,,0,,,Belgium,,7,,,0.036875
200-365,365,200,0.10409989066715032,0.010070295678475578|0.003778102919715698,0,1,0,0.010070295678475578,,,Russia (USSR),,10,,,0.16647058823529412,,,United Kingdom,,0,,,0.015824175824175828
200-380,380,200,0.5361040988204866,0.003288012475211838|0.002575505343023697,1,0,0,0.003288012475211838,,,Sweden,,0,,,0,,,United Kingdom,,0,,,0.015824175824175828
200-385,385,200,0.6325694977067906,0.0017133921931216435|0.0020176765411372404,1,0,0,0.0020176765411372404,,,Norway,,0,,,0,,,United Kingdom,,0,,,0.015824175824175828
200-5,5,200,0.13768178744982812,0.00000966450520139931,0,1,0,0.00000966450520139931,,,Virgin Islands (Danish West Indies),,5,,,0,,,United Kingdom,,0,,,0.015824175824175828
200-210,210,200,0.26263233437943173,0.005324397623994569|0.007289925943711344,0,1,0,0.007289925943711344,,,Netherlands,,1,,,0.36652173913043484,,,United Kingdom,,0,,,0.015824175824175828
200-220,220,200,0.04447560070044668,0.01130404075143012|0.010317979482464061,0,1,0,0.01130404075143012,,,France,,4,,,0.022857142857142854,,,United Kingdom,,0,,,0.015824175824175828
200-430,430,200,0.7215324974878582,0.00022406647926026389|0.000362130600263278,0,1,0,0.000362130600263278,,,French West Africa,,1,,,0.26363636363636367,,,United Kingdom,,0,,,0.015824175824175828
200-522,522,200,0.5919193965824351,0.000018555204113058|0.00004902517484922354,0,1,0,0.00004902517484922354,,,Djibouti (Afar and Issas) (French Somaliland),,6,,,0.07125000000000004,,,United Kingdom,,0,,,0.015824175824175828
200-580,580,200,0.6231427939173168,0.00005729023292822814|0.000007041558439517628,0.1,0.9,0.36000000000000004,0.00005729023292822814,,,Madagascar (Malagasy Republic),,7,,,0.148,,,United Kingdom,,0,,,0.015824175824175828
200-960,960,200,0.04883064618896312,0.00006347770229094383|0.0000049152220630546625,0,1,0,0.00006347770229094383,,,French Polynesia,,9,,,0,,,United Kingdom,,0,,,0.015824175824175828
1029-200,1029,200,0.00009331206447145341,0.0000030231854080717027|0.00000697156466798073,0,1,0,0.00000697156466798073,,,St. Pierre and Miquelon,,5,,,0,,,United Kingdom,,0,,,0.015824175824175828
200-225,225,200,0.2936433138426277,0.0026399577809744267|0.0011464297753146968,0,1,0,0.0026399577809744267,,,Switzerland,,3,,,0,,,United Kingdom,,0,,,0.015824175824175828
200-235,235,200,0.15006430635486206,0.0007031864671811913|0.000055485880537177245,0,1,0,0.0007031864671811913,,,Portugal,,1,,,0.42391304347826086,,,United Kingdom,,0,,,0.015824175824175828
200-541,541,200,0.2789002283866625,0.00006071510205074947,0,1,0,0.00006071510205074947,,,Mozambique (Portuguese East Africa),,7,,,0.1523076923076923,,,United Kingdom,,0,,,0.015824175824175828
200-752,752,200,1.3272975728720122,0.000059290702286584873,0,1,0,0.000059290702286584873,,,Portuguese India,,7,,,0,,,United Kingdom,,0,,,0.015824175824175828
200-230,230,200,0.31715707960539896,0.0036149619036744346|0.0018513767129967656,0,1,0,0.0036149619036744346,,,Spain,,2,,,0,,,United Kingdom,,0,,,0.015824175824175828
200-325,325,200,0.10371035015741603,0.0020467645864084877|0.005627293506326317,0,1,0,0.005627293506326317,,,Italy,,3,,,0.004418604651162791,,,United Kingdom,,0,,,0.015824175824175828
200-350,350,200,0.5712588426884421,0.0005394897959932693|0.00037391354050465077,0,1,0,0.0005394897959932693,,,Greece,,3,,,0,,,United Kingdom,,0,,,0.015824175824175828
200-355,355,200,0.0582640132049722,0.00012209098250622126|0.0003126823134587796,0,1,0,0.0003126823134587796,,,Bulgaria,,3,,,0,,,United Kingdom,,0,,,0.015824175824175828
200-651,651,200,1.172438538452854,0.006406563360273954|0.0020140014059653153,0,1,0,0.006406563360273954,,,Egypt Arab Republic (Egypt),,3,,,0.028333333333333335,,,United Kingdom,,0,,,0.015824175824175828
200-600,600,200,1.055594537181609,0.00016645604205997293|0.0004991952307777809,0,1,0,0.0004991952307777809,,,Morocco,,4,,,0,,,United Kingdom,,0,,,0.015824175824175828
200-450,450,200,0.20594316592352213,0.000011178582034776223,0,1,0,0.000011178582034776223,,,Liberia,,1,,,0,,,United Kingdom,,0,,,0.015824175824175828
200-800,800,200,0.6599623006349494,0.00008017204511461275|0.00039405934824129104,0,1,0,0.00039405934824129104,,,Thailand (Siam),,8,,,0.07384615384615384,,,United Kingdom,,0,,,0.015824175824175828
200-710,710,200,0.29167940796828506,0.0012254247301395917|0.002837712214534217,0,1,0,0.002837712214534217,,,People's Republic of China (China),,8,,,0.05333333333333333,,,United Kingdom,,0,,,0.015824175824175828
2-200,2,200,0.3526320586958364,0.03343123977660195|0.011712189544092604,0,1,0,0.03343123977660195,,,United States of America,,5,,,0.013846153846153843,,,United Kingdom,,0,,,0.015824175824175828
200-92,92,200,0.7275556617324888,0.000018287166557157477|0.00009464532789443868,0,1,0,0.00009464532789443868,,,El Salvador,,11,,,0,,,United Kingdom,,0,,,0.015824175824175828
200-93,93,200,0.3282126646785659,0.000017815430395289918|0.000024820427442899634,0,1,0,0.000024820427442899634,,,Nicaragua,,11,,,0,,,United Kingdom,,0,,,0.015824175824175828
200-94,94,200,1.1587559926737305,0.00032719808980963646|0.00007548234226130166,0,1,0,0.00032719808980963646,,,Costa Rica,,11,,,0,,,United Kingdom,,0,,,0.015824175824175828
100-200,100,200,0.8596530856090137,0.0002976011791884947|0.00039985810892361764,0,1,0,0.00039985810892361764,,,Colombia (New Granada) (Gran Colombia),,5,,,0,,,United Kingdom,,0,,,0.015824175824175828
101-200,101,200,0.3855719637868118,0.000165880469291649|0.00022649424181925038,0,1,0,0.00022649424181925038,,,Venezuela,,5,,,0,,,United Kingdom,,0,,,0.015824175824175828
135-200,135,200,0.9368322640002793,0.0008194171401589147|0.00034889443568759005,0,1,0,0.0008194171401589147,,,Peru,,2,,,0,,,United Kingdom,,0,,,0.015824175824175828
155-200,155,200,0.8039799491342225,0.0012376391941095906|0.0011105017845872078,0,1,0,0.0012376391941095906,,,Chile,,2,,,0,,,United Kingdom,,0,,,0.015824175824175828
140-200,140,200,0.5812686593492622,0.002325179592631295|0.003967223368057776,0,1,0,0.003967223368057776,,,Brazil,,2,,,0,,,United Kingdom,,0,,,0.015824175824175828
165-200,165,200,0.628175122821792,0.0005879877015317449|0.0007078704753920643,0,1,0,0.0007078704753920643,,,Uruguay,,2,,,0,,,United Kingdom,,0,,,0.015824175824175828
145-200,145,200,0.961691539757179,0.0004024418707245175|0.00018023882631164006,0,1,0,0.0004024418707245175,,,Bolivia,,2,,,0,,,United Kingdom,,0,,,0.015824175824175828
160-200,160,200,0.7940071052894133,0.010137156764929047|0.005914721231694308,0,1,0,0.010137156764929047,,,Argentina (La Plata),,2,,,0,,,United Kingdom,,0,,,0.015824175824175828
150-200,150,200,0.5767600389484593,5.253933556344824e-7|0.00006845383112329314,0,1,0,0.00006845383112329314,,,Paraguay,,2,,,0,,,United Kingdom,,0,,,0.015824175824175828
200-2003,2003,200,1.7747713849720643,0.00044192810025242465,1,0,0,0.00044192810025242465,,,Channel Is.,,0,,,0,,,United Kingdom,,0,,,0.015824175824175828
200-352,352,200,1.5185262297008555,0.00007914759017435903|0.00004204463433626622,0,1,0,0.00007914759017435903,,,Cyprus,,3,,,0,,,United Kingdom,,0,,,0.015824175824175828
200-420,420,200,0.92501380333102,0.00001202467648834173|0.00006704565726351029,0,1,0,0.00006704565726351029,,,Gambia,,1,,,0.22307692307692312,,,United Kingdom,,0,,,0.015824175824175828
