key,source,target,TIBI,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvainTibi,sourceBlockLouvainProximity,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvainTibi,targetBlockLouvainProximity,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
101-210,101,210,0.2144822750531024,0.420084210606481,33470.323243499566,1,0,0,33470.323243499566,,,Venezuela,,3,4,4,WE,0.03599999999999999,,,Netherlands,,3,4,5,WE,0.030303030303030297
101-211,101,211,0.3982169268684486,0.8295669510471266,83113,0,1,0,83113,,,Venezuela,,3,4,4,WE,0.03599999999999999,,,Belgium,,0,3,5,WE,0.12511627906976747
101-220,101,220,-0.06849639569603934,-0.09911586364147379,53070.41808266814|82984.27250454438,0,1,0,82984.27250454438,,,Venezuela,,3,4,4,WE,0.03599999999999999,,,France,,1,2,2,WE,0.2701923076923076
101-230,101,230,0.854342488039519,2.257473946392381,267303.2072368421|30467.082905239862,0,1,0,267303.2072368421,,,Venezuela,,3,4,4,WE,0.03599999999999999,,,Spain,,2,2,2,WE,0.18352941176470586
101-246,101,246,0.6096005106525083,1.38093369584243,26822,1,0,0,26822,,,Venezuela,,3,4,4,WE,0.03599999999999999,,,Bremen,,3,4,5,WE,0.042352941176470586
101-248,101,248,0.6061603434591932,1.3483676760948646,148523.9852398524|44935,0.9,0.09999999999999998,0.35999999999999993,148523.9852398524,,,Venezuela,,3,4,4,WE,0.03599999999999999,,,Hamburg,,3,4,5,WE,0.1442553191489362
101-276,101,276,0.33796447793907863,0.7017369037376077,4310,1,0,0,4310,,,Venezuela,,3,4,4,WE,0.03599999999999999,,,Lübeck,,3,4,5,WE,0.024000000000000004
101-390,101,390,0.9468647536966042,3.3571809986899073,105113.41183908955,1,0,0,105113.41183908955,,,Venezuela,,3,4,4,WE,0.03599999999999999,,,Denmark,,3,4,5,WE,0.03428571428571429
1019-200,200,1019,,1.1011550757735669,45554,1,0,0,45554,,,United Kingdom,,0,0,1,AF,0.17418604651162786,,,Rupert's Land,,0,0,1,WE,0
1022-1063,1022,1063,0.7057710140693315,1.7524273660068763,190,1,0,0,190,,,Nova Scotia,,0,0,1,WE,0,,,Leeward Is.,,0,0,1,NAM,0.060000000000000005
1022-200,200,1022,0.9921682984458042,1.0959915998885772,36702,1,0,0,36702,,,United Kingdom,,0,0,1,AF,0.17418604651162786,,,Nova Scotia,,0,0,1,WE,0
1023-200,200,1023,0.9958536744205847,1.0984154927707765,264641,1,0,0,264641,,,United Kingdom,,0,0,1,AF,0.17418604651162786,,,New Brunswick,,0,0,1,WE,0.375
1023-561,561,1023,-0.3059649851135022,-0.6279039613182806,726,0.25,0.75,0.75,726,,,Cape Colony (Cape of Good Hope),,4,3,2,WE,0.2126470588235294,,,New Brunswick,,0,0,1,WE,0.375
1024-1063,1024,1063,0.7000924747450282,1.7306212608766123,49,1,0,0,49,,,Prince Edward Is.,,0,0,1,WE,0,,,Leeward Is.,,0,0,1,NAM,0.060000000000000005
1024-200,200,1024,0.9923349191008461,1.0961032582355354,9675,1,0,0,9675,,,United Kingdom,,0,0,1,AF,0.17418604651162786,,,Prince Edward Is.,,0,0,1,WE,0
1029-220,220,1029,,2.4201178550300906,786374.7727811586,1,0,0,786374.7727811586,,,France,,1,2,2,WE,0.2701923076923076,,,St. Pierre and Miquelon,,1,2,2,WE,0
1055-2,2,1055,0.17591430816609904,0.305326397396458,3795,0.1,0.9,0.36000000000000004,3795,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Windward Is.,,0,0,1,LA,0.18000000000000002
1055-200,200,1055,0.8897541191491365,1.291643050220033,19411,1,0,0,19411,,,United Kingdom,,0,0,1,AF,0.17418604651162786,,,Windward Is.,,0,0,1,LA,0.18000000000000002
1063-2,2,1063,0.6026325830349704,1.0817356153729698,78029,0.1,0.9,0.36000000000000004,78029,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Leeward Is.,,0,0,1,NAM,0.060000000000000005
1063-20,20,1063,0.809598781706431,2.182932213872325,14687,1,0,0,14687,,,Canada (Province of Canada),,0,0,1,NAM,0.12000000000000001,,,Leeward Is.,,0,0,1,NAM,0.060000000000000005
1063-200,200,1063,0.6346804259779609,0.9106039070061854,125435,1,0,0,125435,,,United Kingdom,,0,0,1,AF,0.17418604651162786,,,Leeward Is.,,0,0,1,NAM,0.060000000000000005
1063-21,21,1063,0.675318944454167,1.6331054126221989,1120,1,0,0,1120,,,Newfoundland and Labrador (Newfoundland),,0,0,1,NAM,0,,,Leeward Is.,,0,0,1,NAM,0.060000000000000005
1064-2,2,1064,,1.9669862253668076,453.69910625620656,1,0,0,453.69910625620656,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,St. Barthelemy,,0,3,3,LA,0
110-2,2,110,-0.9676914345452227,-3.8055322098908975,3018.6610393909305,0.1,0.9,0.36000000000000004,3018.6610393909305,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Guyana (British Guiana),,0,0,3,LA,0.18000000000000002
110-200,110,200,0.9953237390601312,1.0980383132192728,967016,1,0,0,967016,,,Guyana (British Guiana),,0,0,3,LA,0.18000000000000002,,,United Kingdom,,0,0,1,AF,0.17418604651162786
115-2,2,115,-0.592044599838562,-1.1061340635441,14697.740814299901,0,1,0,14697.740814299901,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Surinam (Dutch Guiana),,3,4,4,LA,0
115-200,115,200,-0.9280167065384335,-2.4867271242418907,8784,0,1,0,8784,,,Surinam (Dutch Guiana),,3,4,4,LA,0,,,United Kingdom,,0,0,1,AF,0.17418604651162786
115-210,115,210,0.9890402587306224,2.680295688757896,294125.04173622705,1,0,0,294125.04173622705,,,Surinam (Dutch Guiana),,3,4,4,LA,0,,,Netherlands,,3,4,5,WE,0.030303030303030297
1163-200,200,1163,,1.101155075773567,6,1,0,0,6,,,United Kingdom,,0,0,1,AF,0.17418604651162786,,,Falkland Is.,,0,0,1,WE,0
120-2,2,120,-0.33661706359710286,-0.4885668812701938,2596.6153591525986,0,1,0,2596.6153591525986,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,French Guiana,,1,2,2,WE,0
120-220,120,220,0.9798330352539469,2.3303947496413833,27661.424168181456,1,0,0,27661.424168181456,,,French Guiana,,1,2,2,WE,0,,,France,,1,2,2,WE,0.2701923076923076
130-155,130,155,0.9845088470237431,4.720312642819197,9791.17929050815,1,0,0,9791.17929050815,,,Ecuador,,2,2,2,WE,0.168,,,Chile,,2,2,3,LA,0.13714285714285715
130-2,2,130,-0.9282467427246721,-2.9958082973306963,955.3955643826548,0,1,0,955.3955643826548,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Ecuador,,2,2,2,WE,0.168
130-200,130,200,-0.9933464457633958,-4.877326130130383,346,0,1,0,346,,,Ecuador,,2,2,2,WE,0.168,,,United Kingdom,,0,0,1,AF,0.17418604651162786
130-220,130,220,-0.06694406033170103,-0.024305894060318592,11854.896072077767,0.7,0.30000000000000004,0.8400000000000001,11854.896072077767,,,Ecuador,,2,2,2,WE,0.168,,,France,,1,2,2,WE,0.2701923076923076
130-230,130,230,0.9887266734739136,3.423085756646747,113667.24917763157,1,0,0,113667.24917763157,,,Ecuador,,2,2,2,WE,0.168,,,Spain,,2,2,2,WE,0.18352941176470586
135-155,135,155,0.9726577444807655,3.8732065382236094,50343.815915627994,1,0,0,50343.815915627994,,,Peru,,2,2,3,LA,0.168,,,Chile,,2,2,3,LA,0.13714285714285715
135-2,2,135,-0.7927744194463138,-1.8700519267323323,35326.257861635226,0,1,0,35326.257861635226,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Peru,,2,2,3,LA,0.168
135-200,135,200,0.7646265539529055,0.9371715222153364,1390865,0,1,0,1390865,,,Peru,,2,2,3,LA,0.168,,,United Kingdom,,0,0,1,AF,0.17418604651162786
135-211,135,211,-0.9949653084905598,-5.898844004965444,158.11542721506103,0,1,0,158.11542721506103,,,Peru,,2,2,3,LA,0.168,,,Belgium,,0,3,5,WE,0.12511627906976747
135-220,135,220,0.0049257245702682756,0.10615389766387089,162016.9129850628,0.7,0.30000000000000004,0.8400000000000001,162016.9129850628,,,Peru,,2,2,3,LA,0.168,,,France,,1,2,2,WE,0.2701923076923076
140-155,140,155,-0.1306771712672279,-0.25066340518498387,3676.8935762224355,0.7,0.30000000000000004,0.8400000000000001,3676.8935762224355,,,Brazil,,1,2,5,LA,0.25222222222222224,,,Chile,,2,2,3,LA,0.13714285714285715
140-160,140,160,-0.2974538611074521,-0.5683351581504466,26633.999841934718,0.7,0.30000000000000004,0.8400000000000001,26633.999841934718,,,Brazil,,1,2,5,LA,0.25222222222222224,,,Argentina (La Plata),,2,2,1,WE,0.28444444444444444
140-2,2,140,0.3144042713101322,0.6230606022964671,1929085.7745779546|908164.0717616376,0,1,0,1929085.7745779546,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Brazil,,1,2,5,LA,0.25222222222222224
140-200,140,200,0.38788625722083125,0.5734969218622777,2359321|2208171.9750256855,0.1,0.9,0.36000000000000004,2359321,,,Brazil,,1,2,5,LA,0.25222222222222224,,,United Kingdom,,0,0,1,AF,0.17418604651162786
140-210,140,210,-0.7648126107038313,-1.89335976190844,70687.06176961602,0,1,0,70687.06176961602,,,Brazil,,1,2,5,LA,0.25222222222222224,,,Netherlands,,3,4,5,WE,0.030303030303030297
140-211,140,211,0.08182378976552304,0.1837583470802219,186893.2999998477|247727.81158618507,0.05,0.95,0.19,247727.81158618507,,,Brazil,,1,2,5,LA,0.25222222222222224,,,Belgium,,0,3,5,WE,0.12511627906976747
140-220,140,220,0.3244553004246265,0.5994398687376831,426776.2585947996|914368.1340393582,0.9,0.09999999999999998,0.35999999999999993,914368.1340393582,,,Brazil,,1,2,5,LA,0.25222222222222224,,,France,,1,2,2,WE,0.2701923076923076
140-225,140,225,0.6787991429132864,1.5767440160108757,118548.96072077767,0.9,0.09999999999999998,0.35999999999999993,118548.96072077767,,,Brazil,,1,2,5,LA,0.25222222222222224,,,Switzerland,,1,2,2,WE,0.29
140-230,140,230,-0.14971602161224684,-0.25912974524078114,119554.3791118421|95629.49498142733,0.7,0.30000000000000004,0.8400000000000001,119554.3791118421,,,Brazil,,1,2,5,LA,0.25222222222222224,,,Spain,,2,2,2,WE,0.18352941176470586
140-235,140,235,0.8864148750061606,2.475400951198763,260294.00142258752|467090.55376655253,1,0,0,467090.55376655253,,,Brazil,,1,2,5,LA,0.25222222222222224,,,Portugal,,2,2,5,WE,0.18052631578947367
140-246,140,246,0.12870056971800473,0.2796338770236695,74770,0,1,0,74770,,,Brazil,,1,2,5,LA,0.25222222222222224,,,Bremen,,3,4,5,WE,0.042352941176470586
140-248,140,248,0.44725868575364447,0.9299077295971344,748148.3394833948|247955.96307562885,0,1,0,748148.3394833948,,,Brazil,,1,2,5,LA,0.25222222222222224,,,Hamburg,,3,4,5,WE,0.1442553191489362
140-276,140,276,-0.21622894357915734,-0.3995392387314528,12015,0,1,0,12015,,,Brazil,,1,2,5,LA,0.25222222222222224,,,Lübeck,,3,4,5,WE,0.024000000000000004
140-300,140,300,0.6518197089036095,1.3749947786648586,92349.64040148581|840579.3092547222,0.25,0.75,0.75,840579.3092547222,,,Brazil,,1,2,5,LA,0.25222222222222224,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.14823529411764705
140-380,140,380,0.7822023930680502,1.8766690825628785,360578.92486867437,0,1,0,360578.92486867437,,,Brazil,,1,2,5,LA,0.25222222222222224,,,Sweden,,3,4,2,LA,0.01894736842105263
140-385,140,385,-0.725771032992723,-1.7987885176048075,11123.962696593693,0,1,0,11123.962696593693,,,Brazil,,1,2,5,LA,0.25222222222222224,,,Norway,,3,4,2,LA,0.01636363636363636
140-40,40,140,-0.9221560901727928,-3.1276701023885884,7230.229984978084,0,1,0,7230.229984978084,,,Cuba,,2,3,2,LA,0.3088888888888889,,,Brazil,,1,2,5,LA,0.25222222222222224
140-561,140,561,0.3262871698865912,0.6453876156634846,72291,0,1,0,72291,,,Brazil,,1,2,5,LA,0.25222222222222224,,,Cape Colony (Cape of Good Hope),,4,3,2,WE,0.2126470588235294
145-155,145,155,0.9722855231101195,4.222644628422384,552.8283796740172,1,0,0,552.8283796740172,,,Bolivia,,2,2,2,WE,0,,,Chile,,2,2,3,LA,0.13714285714285715
145-200,145,200,0.9331034237128629,1.056605776343268,12135,0,1,0,12135,,,Bolivia,,2,2,2,WE,0,,,United Kingdom,,0,0,1,AF,0.17418604651162786
155-160,155,160,0.278511110801887,0.5699681396325459,2411.888782358581,0.9,0.09999999999999998,0.35999999999999993,2411.888782358581,,,Chile,,2,2,3,LA,0.13714285714285715,,,Argentina (La Plata),,2,2,1,WE,0.28444444444444444
155-165,155,165,0.9823817858334352,4.627262405709447,5297.603068072867,1,0,0,5297.603068072867,,,Chile,,2,2,3,LA,0.13714285714285715,,,Uruguay,,2,2,1,WE,0.14
155-2,2,155,0.5447374275657938,0.9714435022006319,49996.16490891659|371747.14498510427,0,1,0,371747.14498510427,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Chile,,2,2,3,LA,0.13714285714285715
155-200,155,200,0.1862803754232908,0.4566061594363206,648167,0,1,0,648167,,,Chile,,2,2,3,LA,0.13714285714285715,,,United Kingdom,,0,0,1,AF,0.17418604651162786
155-210,155,210,0.4132665924448104,0.836229987449044,12344.582933844678,0,1,0,12344.582933844678,,,Chile,,2,2,3,LA,0.13714285714285715,,,Netherlands,,3,4,5,WE,0.030303030303030297
155-211,155,211,-0.03825317441243317,-0.06863874954026808,5583.700862895494|33151.534572757795,0,1,0,33151.534572757795,,,Chile,,2,2,3,LA,0.13714285714285715,,,Belgium,,0,3,5,WE,0.12511627906976747
155-220,155,220,0.22889697829015168,0.5041906202043774,181775.07310519245,0.7,0.30000000000000004,0.8400000000000001,181775.07310519245,,,Chile,,2,2,3,LA,0.13714285714285715,,,France,,1,2,2,WE,0.2701923076923076
155-235,155,235,-0.0018744854808766707,0.0013157320235369278,1141.5148609779483,0.7,0.30000000000000004,0.8400000000000001,1141.5148609779483,,,Chile,,2,2,3,LA,0.13714285714285715,,,Portugal,,2,2,5,WE,0.18052631578947367
155-239,155,239,-0.974506341358951,-4.31196392368024,66.82299752889547,0,1,0,66.82299752889547,,,Chile,,2,2,3,LA,0.13714285714285715,,,Prussia,,3,4,4,EESU,0.023999999999999997
155-300,155,300,-0.8390464132177805,-2.422985421052858,110.06711409395973,0,1,0,110.06711409395973,,,Chile,,2,2,3,LA,0.13714285714285715,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.14823529411764705
155-324,155,324,0.9333029035177691,3.3255715787885136,4649.856184084372,1,0,0,4649.856184084372,,,Chile,,2,2,3,LA,0.13714285714285715,,,Kingdom of Sardinia,,2,2,5,LA,0.09333333333333334
155-365,155,365,-0.9869820251724826,-4.980844713925228,43.9117929050815,0,1,0,43.9117929050815,,,Chile,,2,2,3,LA,0.13714285714285715,,,Russia (USSR),,3,4,5,EESU,0.012413793103448274
155-380,155,380,0.12018487948614784,0.2446519706818812,1277,0,1,0,1277,,,Chile,,2,2,3,LA,0.13714285714285715,,,Sweden,,3,4,2,LA,0.01894736842105263
155-385,155,385,-0.3211945451377864,-0.6572060790330678,566,0,1,0,566,,,Chile,,2,2,3,LA,0.13714285714285715,,,Norway,,3,4,2,LA,0.01636363636363636
155-390,155,390,-0.41442327946409946,-0.8731223849784496,372.00383509108343,0,1,0,372.00383509108343,,,Chile,,2,2,3,LA,0.13714285714285715,,,Denmark,,3,4,5,WE,0.03428571428571429
155-70,70,155,0.7503184148993582,1.9202667910355409,5130.776605944391,1,0,0,5130.776605944391,,,Mexico,,2,2,1,WE,0.12000000000000001,,,Chile,,2,2,3,LA,0.13714285714285715
155-710,155,710,-0.36484201786650305,-0.7329006733584411,3692.042186001918,0,1,0,3692.042186001918,,,Chile,,2,2,3,LA,0.13714285714285715,,,People's Republic of China (China),,4,0,4,WE,0.20333333333333334
160-2,2,160,0.29663332930344977,0.6087340975315599,549047.707712678,0,1,0,549047.707712678,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Argentina (La Plata),,2,2,1,WE,0.28444444444444444
160-200,160,200,0.059773381238419285,0.3267214853001243,984372,0,1,0,984372,,,Argentina (La Plata),,2,2,1,WE,0.28444444444444444,,,United Kingdom,,0,0,1,AF,0.17418604651162786
160-211,160,211,0.30653166433499385,0.6332344436122723,141517.19999988464,0.1,0.9,0.36000000000000004,141517.19999988464,,,Argentina (La Plata),,2,2,1,WE,0.28444444444444444,,,Belgium,,0,3,5,WE,0.12511627906976747
160-220,160,220,0.14123368012136964,0.34731675956346775,268710.97763376276,0.8,0.19999999999999996,0.6399999999999999,268710.97763376276,,,Argentina (La Plata),,2,2,1,WE,0.28444444444444444,,,France,,1,2,2,WE,0.2701923076923076
160-230,160,230,0.2604498263932913,0.5311277908206562,98552.56990131579,0.9,0.09999999999999998,0.35999999999999993,98552.56990131579,,,Argentina (La Plata),,2,2,1,WE,0.28444444444444444,,,Spain,,2,2,2,WE,0.18352941176470586
160-248,160,248,-0.2796719906524205,-0.529582515649982,64191.881918819185,0,1,0,64191.881918819185,,,Argentina (La Plata),,2,2,1,WE,0.28444444444444444,,,Hamburg,,3,4,5,WE,0.1442553191489362
160-561,160,561,-0.9960491360468344,-6.209735214099263,22,0,1,0,22,,,Argentina (La Plata),,2,2,1,WE,0.28444444444444444,,,Cape Colony (Cape of Good Hope),,4,3,2,WE,0.2126470588235294
165-200,165,200,-0.6023241519523647,-0.7395449757495088,12875,0,1,0,12875,,,Uruguay,,2,2,1,WE,0.14,,,United Kingdom,,0,0,1,AF,0.17418604651162786
165-220,165,220,0.8282310126890876,1.7961542939766049,43467.95226428515,0.7,0.30000000000000004,0.8400000000000001,43467.95226428515,,,Uruguay,,2,2,1,WE,0.14,,,France,,1,2,2,WE,0.2701923076923076
165-230,165,230,0.7749580828170051,1.9118023049749138,14891.858552631578,1,0,0,14891.858552631578,,,Uruguay,,2,2,1,WE,0.14,,,Spain,,2,2,2,WE,0.18352941176470586
165-248,165,248,0.04383931201691034,0.10118909635415498,4582.287822878228,0,1,0,4582.287822878228,,,Uruguay,,2,2,1,WE,0.14,,,Hamburg,,3,4,5,WE,0.1442553191489362
165-561,165,561,-0.9533417190871761,-3.727742607672671,10,0,1,0,10,,,Uruguay,,2,2,1,WE,0.14,,,Cape Colony (Cape of Good Hope),,4,3,2,WE,0.2126470588235294
2-20,2,20,0.6767533179213012,1.2291963705795543,1648715|886600.049652433,0.1,0.9,0.36000000000000004,1648715,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Canada (Province of Canada),,0,0,1,NAM,0.12000000000000001
2-200,2,200,0.5765584268619008,0.7408812950857393,20665573|14920343.2224429,0.1,0.9,0.36000000000000004,20665573,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,United Kingdom,,0,0,1,AF,0.17418604651162786
2-210,2,210,-0.6366072021806719,-1.2109005726687367,367777.8797996661|349008.39953657734,0,1,0,367777.8797996661,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Netherlands,,3,4,5,WE,0.030303030303030297
2-211,2,211,-0.2781427326695298,-0.46076647808106874,497549.2386626945|657523.899999464,0.75,0.25,0.75,657523.899999464,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Belgium,,0,3,5,WE,0.12511627906976747
2-220,2,220,0.3131891892074671,0.580010637891466,478147.47490713664|5697208.085071169,0,1,0,5697208.085071169,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,France,,1,2,2,WE,0.2701923076923076
2-230,2,230,0.03690307930429432,0.08575984533191977,875927.1587171053|448447.94769943727,0,1,0,875927.1587171053,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Spain,,2,2,2,WE,0.18352941176470586
2-231,2,231,-0.4794082017118746,-0.806776794064575,9158.59814630917,0,1,0,9158.59814630917,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Gibraltar,,2,2,5,WE,0
2-235,2,235,-0.6458415680691657,-1.2673929010779434,70291.91492883152,0,1,0,70291.91492883152,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Portugal,,2,2,5,WE,0.18052631578947367
2-239,2,239,-0.9926487753204112,-5.257798587392274,5682.927838464085,0,1,0,5682.927838464085,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Prussia,,3,4,4,EESU,0.023999999999999997
2-246,2,246,0.27901979117025466,0.5794329848022844,641073,0,1,0,641073,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Bremen,,3,4,5,WE,0.042352941176470586
2-248,2,248,0.2612555803293695,0.5468594526201285,417847.2324723247|1073984,0.1,0.9,0.36000000000000004,1073984,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Hamburg,,3,4,5,WE,0.1442553191489362
2-276,2,276,-0.1326389880065396,-0.09968004246607273,103022,0,1,0,103022,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Lübeck,,3,4,5,WE,0.024000000000000004
2-30,2,30,0.8520634630701043,1.6559409353289662,70901,1,0,0,70901,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Bermuda,,0,3,3,LA,0.18000000000000002
2-300,2,300,-0.38345121270830923,-0.7142223783640065,416816.1700782423|96739.69712015889,0,1,0,416816.1700782423,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.14823529411764705
2-31,2,31,0.8619446480009294,1.683038115765017,44846,1,0,0,44846,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Bahamas,,0,3,2,WE,0.18000000000000002
2-324,2,324,-0.9982899283421892,-6.760610755133432,42.4114531612049,0,1,0,42.4114531612049,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Kingdom of Sardinia,,2,2,5,LA,0.09333333333333334
2-329,2,329,-0.6146342951773195,-1.1602149240061552,170189.71367096988,0,1,0,170189.71367096988,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Two Sicilies,,1,1,1,WE,0.11333333333333334
2-338,2,338,-0.19832789481785232,-0.3602830365044604,830|2348.9738497186363,0,1,0,2348.9738497186363,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Malta,,1,1,1,AF,0.1275
2-365,2,365,-0.6943143234657797,-1.4989676452709024,312721.7808672625|353227.5107091861,0,1,0,353227.5107091861,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Russia (USSR),,3,4,5,EESU,0.012413793103448274
2-380,2,380,-0.2656234799162244,-0.39213838890216896,136487.03414774995|147929,0,1,0,147929,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Sweden,,3,4,2,LA,0.01894736842105263
2-385,2,385,-0.6536095595125291,-1.2934783937649819,15516.399272899707|65600,0,1,0,65600,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Norway,,3,4,2,LA,0.01636363636363636
2-390,2,390,-0.9991797734468426,-7.489426743152977,109.02846739490236,0,1,0,109.02846739490236,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Denmark,,3,4,5,WE,0.03428571428571429
2-4,2,4,,1.9669862253668076,13338.712346904998,1,0,0,13338.712346904998,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Hawaii (Sandwich Is.),,0,3,1,WE,0
2-40,2,40,0.4768048637072426,0.8847500324830756,1419748.043941026|2129344.174114532,0.65,0.35,0.9099999999999999,2129344.174114532,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Cuba,,2,3,2,LA,0.3088888888888889
2-41,2,41,0.7746528650089636,1.4615231234431973,319590.1605428666|98593.21899944678,0.75,0.25,0.75,319590.1605428666,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Haiti,,0,3,4,WE,0.49749999999999994
2-42,2,42,,1.9669862253668076,1948.237338629593,1,0,0,1948.237338629593,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Dominican Republic (Santo Domingo),,0,3,3,LA,0
2-420,2,420,0.4047613936133152,0.7068251406392759,12544,0.75,0.25,0.75,12544,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Gambia,,0,3,4,WE,0.25
2-451,2,451,0.15897908498698593,0.2761191819765748,14126,0.1,0.9,0.36000000000000004,14126,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Sierra Leone,,0,0,1,WE,0.18000000000000002
2-452,2,452,0.2231804576482537,0.38706041638178773,14125,0.1,0.9,0.36000000000000004,14125,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Ghana (Gold Coast),,0,0,1,AF,0.18000000000000002
2-5,2,5,0.13542692252942734,0.35200588120562515,55333.29195630586,0,1,0,55333.29195630586,,,United States of America,,0,3,3,NAM,0.16254237288135592,,,Virgin Islands (Danish West Indies),,3,4,2,WE,0.07199999999999998
