"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","sourceCommunityId","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceCommunity","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetCommunity","targetMeanAmbiguityScore","export","import"
"140","2","140-2",0.197686949997525,"0.0025533003561244243|0.003130503964945134",0,1,0,"bridge",0.00313050396494513,1,1,"United States of America","Sovereign",1,0.2016,1,NA,"Brazil","Sovereign",3,0.0646153846153846,375417.962433138,460285.613124041
"140","200","140-200",0.90862453866765,"0.01789242654892066|0.004430867150383881",0,1,0,"bridge",0.0178924265489207,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Brazil","Sovereign",3,0.0646153846153846,2630767,651481.175498643
"140","220","140-220",0.0100632581425075,"0.004388056839752154|0.0013913350955311707",0,1,0,"bridge",0.00438805683975215,1,1,"France","Sovereign",2,0,1,NA,"Brazil","Sovereign",3,0.0646153846153846,645186.671387545,204571.383610685
"140","246","140-246",1.12286315513988,"0.00010702577657932081|0.0005112069404561759",0.3,0.7,0.84,"bridge",0.000511206940456176,1,1,"Bremen","Sovereign (unrecognized)",1,0.42,1,NA,"Brazil","Sovereign",3,0.0646153846153846,15736.260277745,75164
"140","248","140-248",2.07067393587599,"0.0029399980826339427|0.0005068647873045549",1,0,0,"3",0.00293999808263394,1,1,"Hamburg","Sovereign (unrecognized)",3,0.1575,1,NA,"Brazil","Sovereign",3,0.0646153846153846,432275.069829655,74525.5626595421
"140","300","140-300",2.13557438815693,"0.00009121271808972617|0.003184016853234794",0,1,0,"bridge",0.00318401685323479,1,NA,"Austria-Hungary (Austrian Empire)","Sovereign",5,0,1,NA,"Brazil","Sovereign",3,0.0646153846153846,13411.2278217082,468153.743262914
"140","324","140-324",0.601851722369353,"0.0007496352956057078|0.0005966687044297135",0,1,0,"bridge",0.000749635295605708,1,NA,"Kingdom of Sardinia","Sovereign",5,0,1,NA,"Brazil","Sovereign",3,0.0646153846153846,110220.701050395,87729.6510484283
"140","380","140-380",1.63134638114877,"0.00015291969159802354|0.00032107732973796243",1,0,0,"3",0.000321077329737962,1,1,"Sweden","Sovereign",3,0,1,NA,"Brazil","Sovereign",3,0.0646153846153846,22484.1542429317,47208.780833235
"155","200","155-200",0.962724393957819,"0.004122736660342223",1,0,0,"0",0.00412273666034222,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Chile","Sovereign",0,0,606176,NA
"155","220","155-220",0.475208298132745,"0.0015251173162553215",0,1,0,"bridge",0.00152511731625532,1,1,"France","Sovereign",2,0,1,NA,"Chile","Sovereign",0,0,224241.708957866,NA
"155","246","155-246",0.0885995205146471,"0.00005351288828966041",0,1,0,"bridge",5.35128882896604e-05,1,1,"Bremen","Sovereign (unrecognized)",1,0.42,1,NA,"Chile","Sovereign",0,0,7868.1301388725,NA
"160","324","160-324",0.371651974216707,"0.00007269725874150367|0.0001130366114509832",0,1,0,"bridge",0.000113036611450983,1,NA,"Kingdom of Sardinia","Sovereign",5,0,1,1,"Argentina (La Plata)","Sovereign",3,0,10688.8547936583,16620.0479506793
"165","140","140-165",3.02259236642533,"0.00012843093189518498|0.00035586070712624173",1,0,0,"3",0.000355860707126242,1,NA,"Brazil","Sovereign",3,0.0646153846153846,1,NA,"Uruguay","Sovereign",3,0.105,18883.512333294,52323.0654235021
"165","160","160-165",4.96380649256665,"0.00021339712685568575",1,0,0,"3",0.000213397126855686,1,1,"Argentina (La Plata)","Sovereign",3,0,1,NA,"Uruguay","Sovereign",3,0.105,31376.2986642311,NA
"2","101","101-2",0.822244657994422,"0.0012564291041529368",0.7,0.3,0.84,"1",0.00125642910415294,1,1,"Venezuela","Sovereign",1,0.42,1,1,"United States of America","Sovereign",1,0.2016,184735.827530587,NA
"2","160","160-2",0.383334299280446,"0.0008988769179525634|0.0005417329942114928",0,1,0,"bridge",0.000898876917952563,1,1,"Argentina (La Plata)","Sovereign",3,0,1,1,"United States of America","Sovereign",1,0.2016,132164.059824181,79652.3199402911
"2","165","165-2",0.343559855942353,"0.0005754508442228632",0,1,0,"bridge",0.000575450844222863,1,NA,"Uruguay","Sovereign",3,0.105,1,1,"United States of America","Sovereign",1,0.2016,84609.9374483654,NA
"2","200","2-200",0.914578415992832,"0.07187839319220336|0.06766890405695665",0,1,0,"bridge",0.0718783931922034,1,1,"United Kingdom","Sovereign",0,0,1,1,"United States of America","Sovereign",1,0.2016,10568455,9949523.57258365
"2","220","2-220",0.764629558677437,"0.038877113342438284|0.025433036871522572",0,1,0,"bridge",0.0388771133424383,1,1,"France","Sovereign",2,0,1,1,"United States of America","Sovereign",1,0.2016,5716196.54589087,3739481.27876602
"2","246","2-246",1.04858854704273,"0.003007424321878915|0.0015958723929452847",0.7,0.3,0.84,"1",0.00300742432187891,1,1,"Bremen","Sovereign (unrecognized)",1,0.42,1,1,"United States of America","Sovereign",1,0.2016,442188.913804634,234645
"2","248","2-248",0.199190830513483,"0.0027730378711702023|0.0005452946577884939",0,1,0,"bridge",0.0027730378711702,1,1,"Hamburg","Sovereign (unrecognized)",3,0.1575,1,1,"United States of America","Sovereign",1,0.2016,407726.503796373,80176
"2","30","2-30",0.199138774208441,"0.00001632973050975571",0,1,0,"bridge",1.63297305097557e-05,1,1,"Bermuda","Colony of",0,0,1,1,"United States of America","Sovereign",1,0.2016,2401,NA
"2","31","2-31",1.17013978647018,"0.00026768243790210964",1,0,0,"1",0.00026768243790211,1,1,"Bahamas","Colony of",1,0,1,1,"United States of America","Sovereign",1,0.2016,39358,NA
"2","329","2-329",1.0492581512497,"0.0010216948196703412|0.000024496745945252447",0,1,0,"bridge",0.00102169481967034,1,1,"Two Sicilies","Sovereign",5,0,1,1,"United States of America","Sovereign",1,0.2016,150222.274676423,3601.81614628685
"2","380","2-380",0.509960140419013,"0.002228180279026557|0.00023458769876821904",0,1,0,"bridge",0.00222818027902656,1,1,"Sweden","Sovereign",3,0,1,1,"United States of America","Sovereign",1,0.2016,327614.766621326,34492
"2","41","2-41",0.973993928617571,"0.0023203723491279646|0.0021693220064538227",0.7,0.3,0.84,"1",0.00232037234912796,1,1,"Haiti","Sovereign (unrecognized)",1,0.42,1,1,"United States of America","Sovereign",1,0.2016,341169.99095165,318960.691628312
"200","1055","1055-200",1.55048321429316,"0.0025024206807863335",1,0,0,"0",0.00250242068078633,NA,NA,"Windward Is.","Colony of",0,0,1,1,"United Kingdom","Sovereign",0,0,367937,NA
"200","160","160-200",0.94521212229244,"0.0019067527322295765|0.00447876015180169",0,1,0,"bridge",0.00447876015180169,1,1,"Argentina (La Plata)","Sovereign",3,0,1,1,"United Kingdom","Sovereign",0,0,280354.492521977,658523
"200","165","165-200",0.474636534901865,"0.0009904968057974693",0,1,0,"bridge",0.000990496805797469,1,NA,"Uruguay","Sovereign",3,0.105,1,1,"United Kingdom","Sovereign",0,0,145635.15480546,NA
"200","210","200-210",0.381161377620928,"0.005476963847114308|0.017808329456978498",0,1,0,"bridge",0.0178083294569785,1,1,"Netherlands","Sovereign",3,0.105,1,1,"United Kingdom","Sovereign",0,0,805291.317518392,2618402
"200","211","200-211",0.251530369253536,"0.002944955516605097|0.005566710593810254",0,1,0,"bridge",0.00556671059381025,1,1,"Belgium","Sovereign",3,0.12,1,1,"United Kingdom","Sovereign",0,0,433003.97340572,818487
"200","230","200-230",0.699840180044623,"0.007322971197998578|0.002920260465708179",0,1,0,"bridge",0.00732297119799858,1,NA,"Spain","Sovereign",1,0.0763636363636364,1,1,"United Kingdom","Sovereign",0,0,1076714.26885401,429373
"200","248","200-248",0.194262300896659,"0.02555641762493457",0,1,0,"bridge",0.0255564176249346,1,1,"Hamburg","Sovereign (unrecognized)",3,0.1575,1,1,"United Kingdom","Sovereign",0,0,3757622.25107203,NA
"200","30","200-30",1.36271334483929,"0.00007892816433390879",1,0,0,"0",7.89281643339088e-05,1,1,"Bermuda","Colony of",0,0,1,1,"United Kingdom","Sovereign",0,0,11605,NA
"200","31","200-31",0.948066018823272,"0.00032366328414359203",0,1,0,"bridge",0.000323663284143592,1,1,"Bahamas","Colony of",1,0,1,1,"United Kingdom","Sovereign",0,0,47589,NA
"200","337","200-337",0.608686517143328,"0.0018082035374175813|0.004796261530138603",0,1,0,"bridge",0.0047962615301386,1,NA,"Tuscany","Sovereign",5,0,1,1,"United Kingdom","Sovereign",0,0,265864.564681329,705206
"200","350","200-350",0.319176407393835,"0.0006587168984015748|0.000023933495070316677",0,1,0,"bridge",0.000658716898401575,1,NA,"Greece","Sovereign",5,0,1,1,"United Kingdom","Sovereign",0,0,96852.747944451,3519
"200","41","200-41",0.335588234715879,"0.0018502081126150086|0.0024878728700573173",0,1,0,"bridge",0.00248787287005732,1,1,"Haiti","Sovereign (unrecognized)",1,0.42,1,1,"United Kingdom","Sovereign",0,0,272040.599551517,365798
"200","451","200-451",1.55076311434621,"0.0004117934998642978",1,0,0,"0",0.000411793499864298,1,1,"Sierra Leone","Colony of",0,0,1,1,"United Kingdom","Sovereign",0,0,60547,NA
"200","54","200-54",1.53582766724212,"0.0002725453105861893",1,0,0,"0",0.000272545310586189,1,1,"Dominica","Colony of",0,0,1,1,"United Kingdom","Sovereign",0,0,40073,NA
"200","750","200-750",1.35960744478806,"0.02841417193018566|0.017357966235447882",0,1,0,"bridge",0.0284141719301857,1,NA,"India","Colony of",7,0,1,1,"United Kingdom","Sovereign",0,0,4177804.81824965,2552184
"210","246","210-246",2.0657361075609,"0.00042810310631728326|0.0014756948260534132",0.3,0.7,0.84,"bridge",0.00147569482605341,1,1,"Bremen","Sovereign (unrecognized)",1,0.42,1,1,"Netherlands","Sovereign",3,0.105,62945.04111098,216975
"210","248","210-248",1.9482231735818,"0.0016267918040056765|0.0005042288881850349",1,0,0,"3",0.00162679180400568,1,1,"Hamburg","Sovereign (unrecognized)",3,0.1575,1,1,"Netherlands","Sovereign",3,0.105,239191.156221724,74138
"210","380","210-380",1.24530416849778,"0.0003553148802687835|0.00024539682110474165",1,0,0,"3",0.000355314880268784,1,1,"Sweden","Sovereign",3,0,1,1,"Netherlands","Sovereign",3,0.105,52242.8111728901,36081.2915510446
"210","40","210-40",0.0863437949175409,"0.0008655281577746254",1,0,0,"3",0.000865528157774625,1,1,"Cuba","Colony of",3,0.07,1,1,"Netherlands","Sovereign",3,0.105,127260.710492152,NA
"211","210","210-211",0.788947547532632,"0.0008124059135694795|0.00398043605899218",1,0,0,"3",0.00398043605899218,1,1,"Netherlands","Sovereign",3,0.105,1,1,"Belgium","Sovereign",3,0.12,119450.017703293,585253.196427869
"211","246","211-246",1.41605690916326,"0.00005351288828966041|0.0013659163253628814",0.3,0.7,0.84,"bridge",0.00136591632536288,1,1,"Bremen","Sovereign (unrecognized)",1,0.42,1,1,"Belgium","Sovereign",3,0.12,7868.1301388725,200834
"211","248","211-248",1.29854695266084,"0.0008289146396068398|0.0004667201569225181",1,0,0,"3",0.00082891463960684,1,1,"Hamburg","Sovereign (unrecognized)",3,0.1575,1,1,"Belgium","Sovereign",3,0.12,121877.335851135,68623
"220","165","165-220",0.815651758130384,"0.000608254244744425",0,1,0,"bridge",0.000608254244744425,1,NA,"Uruguay","Sovereign",3,0.105,1,1,"France","Sovereign",2,0,89433.1012234942,NA
"220","210","210-220",0.0961021789057726,"0.0020963406423033016|0.004307787507317663",0,1,0,"bridge",0.00430778750731766,1,1,"Netherlands","Sovereign",3,0.105,1,1,"France","Sovereign",2,0,308230.064125261,633384.476179236
"220","211","211-220",1.68257558054482,"0.018156750685181484|0.009337999006545741",0,1,0,"bridge",0.0181567506851815,1,1,"Belgium","Sovereign",3,0.12,1,1,"France","Sovereign",2,0,2669631.22074039,1372988.70923325
"220","324","220-324",1.37068067200726,"0.007804988539267694|0.007117214142524834",0,1,0,"bridge",0.0078049885392677,1,NA,"Kingdom of Sardinia","Sovereign",5,0,1,1,"France","Sovereign",2,0,1147586.4510799,1046461.30847004
"220","337","220-337",0.286475405202009,"0.0013726055846297895|0.001360903825826984",0,1,0,"bridge",0.00137260558462979,1,NA,"Tuscany","Sovereign",5,0,1,1,"France","Sovereign",2,0,201817.53806208,200097
"220","40","220-40",0.231869995467012,"0.0008080245458407635|0.0019356273648798313",0,1,0,"bridge",0.00193562736487983,1,1,"Cuba","Colony of",3,0.07,1,1,"France","Sovereign",2,0,118805.814548173,284600
"220","41","220-41",0.887837546540393,"0.001403429008284634|0.0013645786513863405",0,1,0,"bridge",0.00140342900828463,1,1,"Haiti","Sovereign (unrecognized)",1,0.42,1,1,"France","Sovereign",2,0,206349.58102207,200637.318541249
"220","616","220-616",1.59731460214646,"0.00231015138746464",0,1,0,"bridge",0.00231015138746464,1,NA,"Tunisia (Regency of Tunis)","Sovereign",5,0,1,1,"France","Sovereign",2,0,339667.178095126,NA
"220","640","220-640",0.398865865846523,"0.002085236717983197|0.003051373204601913",0,1,0,"bridge",0.00305137320460191,1,NA,"Turkey (Ottoman Empire)","Sovereign",5,0,1,1,"France","Sovereign",2,0,306597.427121445,448650.824939964
"225","220","220-225",1.87270702227801,"0.008802870123649137",1,0,0,"2",0.00880287012364914,1,1,"France","Sovereign",2,0,1,NA,"Switzerland","Sovereign",2,0,1294307.40784453,NA
"225","324","225-324",0.401349038846103,"0.0002977992233319602",0,1,0,"bridge",0.00029779922333196,1,NA,"Kingdom of Sardinia","Sovereign",5,0,1,NA,"Switzerland","Sovereign",2,0,43786.1442228254,NA
"225","337","225-337",0.724993413881463,"0.00021405155315864163",0,1,0,"bridge",0.000214051553158642,1,NA,"Tuscany","Sovereign",5,0,1,NA,"Switzerland","Sovereign",2,0,31472.52055549,NA
"230","160","160-230",1.1707137726308,"0.0002778258600526312|0.0002213560624101803",0,1,0,"bridge",0.000277825860052631,1,1,"Argentina (La Plata)","Sovereign",3,0,1,NA,"Spain","Sovereign",1,0.0763636363636364,40849.4120333371,32546.5203194461
"230","220","220-230",1.31372179058266,"0.010675821213787252|0.003166705433873089",0,1,0,"bridge",0.0106758212137873,1,1,"France","Sovereign",2,0,1,NA,"Spain","Sovereign",1,0.0763636363636364,1569691.96270506,465608.403162988
"230","324","230-324",0.568729361815794,"0.0007467188431939213|0.00015850517511397413",0,1,0,"bridge",0.000746718843193921,1,NA,"Kingdom of Sardinia","Sovereign",5,0,1,NA,"Spain","Sovereign",1,0.0763636363636364,109791.887957827,23305.4014713403
"230","327","230-327",0.268468106294448,"0.00007216212985860705",0,1,0,"bridge",7.2162129858607e-05,1,1,"Papal States","Sovereign",5,0,1,NA,"Spain","Sovereign",1,0.0763636363636364,10610.1734922696,NA
"230","616","230-616",1.02204520176822,"0.0002772502742287306",0,1,0,"bridge",0.000277250274228731,1,NA,"Tunisia (Regency of Tunis)","Sovereign",5,0,1,NA,"Spain","Sovereign",1,0.0763636363636364,40764.7822494984,NA
"231","200","200-231",0.838916161262312,"0.004098279471290544",0,1,0,"bridge",0.00409827947129054,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Gibraltar","Colony of",1,0,602580,NA
"231","230","230-231",2.86247512377961,"0.0022047309975340088",1,0,0,"1",0.00220473099753401,1,NA,"Spain","Sovereign",1,0.0763636363636364,1,NA,"Gibraltar","Colony of",1,0,324166.961721547,NA
"231","300","231-300",0.67658552879521,"0.00023693010609024168",0,1,0,"bridge",0.000236930106090242,1,NA,"Austria-Hungary (Austrian Empire)","Sovereign",5,0,1,NA,"Gibraltar","Colony of",1,0,34836.4098466179,NA
"235","140","140-235",1.81770682535253,"0.0018863293122105293",1,0,0,"3",0.00188632931221053,1,NA,"Brazil","Sovereign",3,0.0646153846153846,1,NA,"Portugal","Sovereign",3,0,277351.587395256,NA
"235","200","200-235",0.962004681111303,"0.01057131391266412",0,1,0,"bridge",0.0105713139126641,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Portugal","Sovereign",3,0,1554326,NA
"235","210","210-235",0.177860263809718,"0.0004114873545033437",1,0,0,"3",0.000411487354503344,1,1,"Netherlands","Sovereign",3,0.105,1,NA,"Portugal","Sovereign",3,0,60501.9867028601,NA
"235","380","235-380",1.37260756628164,"0.0006295509821217906",1,0,0,"3",0.000629550982121791,1,1,"Sweden","Sovereign",3,0,1,NA,"Portugal","Sovereign",3,0,92564.412325812,NA
"239","200","200-239",0.632649428289256,"0.0012804861941954338|0.0016592473707533555",0,1,0,"bridge",0.00165924737075336,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Prussia","Sovereign",3,0,188273,243963.17715095
"239","210","210-239",0.76715258280558,"0.00019909470088168155|0.0004514347256115752",1,0,0,"3",0.000451434725611575,1,1,"Netherlands","Sovereign",3,0.105,1,NA,"Prussia","Sovereign",3,0,29273.3781816751,66375.5458515284
"239","211","211-239",1.25071058919902,"0.005974899132134066",1,0,0,"3",0.00597489913213407,1,1,"Belgium","Sovereign",3,0.12,1,NA,"Prussia","Sovereign",3,0,878503.953735395,NA
"239","220","220-239",1.24389517277985,"0.0022742977523105674|0.0013350662934945928",0,1,0,"bridge",0.00227429775231057,1,1,"France","Sovereign",2,0,1,NA,"Prussia","Sovereign",3,0,334395.530902081,196298.04476966
"239","248","239-248",1.96953787534538,"0.033378931635117126|0.000010161023482538539",1,0,0,"3",0.0333789316351171,1,1,"Hamburg","Sovereign (unrecognized)",3,0.1575,1,NA,"Prussia","Sovereign",3,0,4907785.51477241,1494
"239","365","239-365",1.20111443723647,"0.0033519752716245437|0.0002764743373485305",0,1,0,"bridge",0.00335197527162454,1,1,"Russia (USSR)","Sovereign",4,0,1,NA,"Prussia","Sovereign",3,0,492849.078088731,40650.6943624848
"239","380","239-380",1.27711685426061,"0.00020734876247202377|0.00005119715404178888",1,0,0,"3",0.000207348762472024,1,1,"Sweden","Sovereign",3,0,1,NA,"Prussia","Sovereign",3,0,30486.9929358544,7527.64209923107
"240","248","240-248",2.30572252292909,"0.023983941402542897",1,0,0,"3",0.0239839414025429,1,1,"Hamburg","Sovereign (unrecognized)",3,0.1575,1,NA,"Hanover","Sovereign (unrecognized)",3,0,3526417.24694126,NA
"246","101","101-246",2.22231508860199,"0.0003298864009351066",1,0,0,"1",0.000329886400935107,1,1,"Venezuela","Sovereign",1,0.42,1,1,"Bremen","Sovereign (unrecognized)",1,0.42,48504,NA
"246","165","165-246",0.0323982307014879,"0.000027293298015680826",0.3,0.7,0.84,"bridge",2.72932980156808e-05,1,NA,"Uruguay","Sovereign",3,0.105,1,1,"Bremen","Sovereign (unrecognized)",1,0.42,4013,NA
"246","220","220-246",0.0172125591546249,"0.0013440027927921056",0,1,0,"bridge",0.00134400279279211,1,1,"France","Sovereign",2,0,1,1,"Bremen","Sovereign (unrecognized)",1,0.42,197612,NA
"248","101","101-248",2.10478466915781,"0.00011271662796259116",0.3,0.7,0.84,"bridge",0.000112716627962591,1,1,"Venezuela","Sovereign",1,0.42,1,1,"Hamburg","Sovereign (unrecognized)",3,0.1575,16573,NA
"248","246","246-248",1.40651096200373,"0.00010702577657932081|0.000432394396871399",0.3,0.7,0.84,"bridge",0.000432394396871399,1,1,"Bremen","Sovereign (unrecognized)",1,0.42,1,1,"Hamburg","Sovereign (unrecognized)",3,0.1575,15736.260277745,63576
"248","3349","248-3349",2.44670765645041,"0.00010196880863594791",0,1,0,"bridge",0.000101968808635948,1,1,"Ionian Is.","Protectorate of",5,0,1,1,"Hamburg","Sovereign (unrecognized)",3,0.1575,14992.7219796215,NA
"248","365","248-365",0.211881718829847,"0.00025510698112887417",0,1,0,"bridge",0.000255106981128874,1,1,"Russia (USSR)","Sovereign",4,0,1,1,"Hamburg","Sovereign (unrecognized)",3,0.1575,37509,NA
"248","40","248-40",1.57887116981286,"0.0002667710743501283",1,0,0,"3",0.000266771074350128,1,1,"Cuba","Colony of",3,0.07,1,1,"Hamburg","Sovereign (unrecognized)",3,0.1575,39224,NA
"276","101","101-276",2.19537623864664,"0.0003651847355230417",0.3,0.7,0.84,"bridge",0.000365184735523042,1,1,"Venezuela","Sovereign",1,0.42,1,NA,"Lübeck","Sovereign (limited)",3,0.168,53694,NA
"276","140","140-276",1.09591637820987,"0.0005659023560161322",1,0,0,"3",0.000565902356016132,1,NA,"Brazil","Sovereign",3,0.0646153846153846,1,NA,"Lübeck","Sovereign (limited)",3,0.168,83206,NA
"276","165","165-276",0.00537002027425036,"0.00003021102162612864",1,0,0,"3",3.02110216261286e-05,1,NA,"Uruguay","Sovereign",3,0.105,1,NA,"Lübeck","Sovereign (limited)",3,0.168,4442,NA
"276","2","2-276",0.289751413476911,"0.0017666170345310478",0,1,0,"bridge",0.00176661703453105,1,1,"United States of America","Sovereign",1,0.2016,1,NA,"Lübeck","Sovereign (limited)",3,0.168,259750,NA
"276","210","210-276",2.03878623684246,"0.0016335783596033795",1,0,0,"3",0.00163357835960338,1,1,"Netherlands","Sovereign",3,0.105,1,NA,"Lübeck","Sovereign (limited)",3,0.168,240189,NA
"276","211","211-276",1.38911114979082,"0.0015120609522656847",1,0,0,"3",0.00151206095226568,1,1,"Belgium","Sovereign",3,0.12,1,NA,"Lübeck","Sovereign (limited)",3,0.168,222322,NA
"276","365","276-365",0.302436615005903,"0.0008264775184568947",0,1,0,"bridge",0.000826477518456895,1,1,"Russia (USSR)","Sovereign",4,0,1,NA,"Lübeck","Sovereign (limited)",3,0.168,121519,NA
"276","380","276-380",1.35902392135106,"0.00038346453194719146",1,0,0,"3",0.000383464531947191,1,1,"Sweden","Sovereign",3,0,1,NA,"Lübeck","Sovereign (limited)",3,0.168,56381.7229350578,NA
"276","40","276-40",1.66943286933587,"0.0008642719009819727",1,0,0,"3",0.000864271900981973,1,1,"Cuba","Colony of",3,0.07,1,NA,"Lübeck","Sovereign (limited)",3,0.168,127076,NA
"276","41","276-41",1.53587717855758,"0.0002996481744268293",0.3,0.7,0.84,"bridge",0.000299648174426829,1,1,"Haiti","Sovereign (unrecognized)",1,0.42,1,NA,"Lübeck","Sovereign (limited)",3,0.168,44058,NA
"2901","365","2901-365",2.82927802827334,"0.003141899381371388",1,0,0,"4",0.00314189938137139,1,1,"Russia (USSR)","Sovereign",4,0,1,NA,"Congress Poland","Dependency of",4,0,461961.108921298,NA
"300","324","300-324",2.20664625687473,"0.004000596772090866|0.00018916806010394952",1,0,0,"5",0.00400059677209087,1,NA,"Kingdom of Sardinia","Sovereign",5,0,1,NA,"Austria-Hungary (Austrian Empire)","Sovereign",5,0,588217.475117038,27813.8400409143
"300","327","300-327",3.51756992650482,"0.0014569686530184391|0.0030144345102448605",1,0,0,"5",0.00301443451024486,1,1,"Papal States","Sovereign",5,0,1,NA,"Austria-Hungary (Austrian Empire)","Sovereign",5,0,214221.645226012,443219.638852827
"300","3349","300-3349",3.0835656491904,"0.000756859535524812|0.0006196304641440314",1,0,0,"5",0.000756859535524812,1,1,"Ionian Is.","Protectorate of",5,0,1,NA,"Austria-Hungary (Austrian Empire)","Sovereign",5,0,111282.898619143,91105.7744352252
"300","337","300-337",1.34957734192773,"0.0008829626567793966",1,0,0,"5",0.000882962656779397,1,NA,"Tuscany","Sovereign",5,0,1,NA,"Austria-Hungary (Austrian Empire)","Sovereign",5,0,129824.147291396,NA
"300","350","300-350",3.6853007068358,"0.00018041870286859005|0.0010693212902481391",1,0,0,"5",0.00106932129024814,1,NA,"Greece","Sovereign",5,0,1,NA,"Austria-Hungary (Austrian Empire)","Sovereign",5,0,26527.4007632086,157224.91050002
"300","365","300-365",0.987670808288868,"0.0032624254210830484|0.0006191976303996606",0,1,0,"bridge",0.00326242542108305,1,1,"Russia (USSR)","Sovereign",4,0,1,NA,"Austria-Hungary (Austrian Empire)","Sovereign",5,0,479682.345727675,91042.1338368937
"300","616","300-616",3.64731693784285,"0.00005169345008781195|0.000002815705302390197",1,0,0,"5",5.1693450087812e-05,1,NA,"Tunisia (Regency of Tunis)","Sovereign",5,0,1,NA,"Austria-Hungary (Austrian Empire)","Sovereign",5,0,7600.61371415083,414
"300","6203","300-6203",1.3476315347691,"0.000001444847983820831",1,0,0,"5",1.44484798382083e-06,1,1,"Tripolitania (Regency of Tripoli)","Vassal of",5,0,1,NA,"Austria-Hungary (Austrian Empire)","Sovereign",5,0,212.439513749557,NA
"300","640","300-640",2.28851963161901,"0.0011189009812485095|0.004696424858521321",1,0,0,"5",0.00469642485852132,1,NA,"Turkey (Ottoman Empire)","Sovereign",5,0,1,NA,"Austria-Hungary (Austrian Empire)","Sovereign",5,0,164514.733073685,690526.771312797
"300","651","300-651",2.49021444787294,"0.003499341547481618|0.0006164149602085983",1,0,0,"5",0.00349934154748162,1,NA,"Egypt Arab Republic (Egypt)","Sovereign (unrecognized)",5,0,1,NA,"Austria-Hungary (Austrian Empire)","Sovereign",5,0,514516.70010622,90632.9910696723
"324","200","200-324",0.171957373203501,"0.005118829817775709",0,1,0,"bridge",0.00511882981777571,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Kingdom of Sardinia","Sovereign",5,0,752634,NA
"324","3349","324-3349",0.95779856216017,"0.00011764808490481841",1,0,0,"5",0.000117648084904818,1,1,"Ionian Is.","Protectorate of",5,0,1,NA,"Kingdom of Sardinia","Sovereign",5,0,17298.0841103112,NA
