key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
220-615,220,615,0.676945357048125,0.0006949918277162963,0,1,0,0.0006949918277162963,,,France,,6,2,WE,0.08129032258064518,,,Algeria (Regency of Algiers),,3,2,WE,0
211-220,211,220,1.2907278933348565,0.03142571742717166|0.009861884379793769,0.7,0.30000000000000004,0.8400000000000001,0.03142571742717166,,,Belgium,,1,2,WE,0.17058823529411765,,,France,,6,2,WE,0.08129032258064518
140-220,140,220,1.2650047831727598,0.002719533238889855|0.009065110796299517,0,1,0,0.009065110796299517,,,Brazil,,0,5,LA,0,,,France,,6,2,WE,0.08129032258064518
155-220,155,220,0.448285955336242,0.0011784644035189372,0,1,0,0.0011784644035189372,,,Chile,,5,1,LA,0,,,France,,6,2,WE,0.08129032258064518
220-329,220,329,0.3257027602353401,0.0050160279739524,0,1,0,0.0050160279739524,,,France,,6,2,WE,0.08129032258064518,,,Two Sicilies,,3,1,WE,0
220-651,220,651,0.3968363294174407,0.003867780606421127|0.0009143675089867446,0,1,0,0.003867780606421127,,,France,,6,2,WE,0.08129032258064518,,,Egypt Arab Republic (Egypt),,3,2,AF,0
220-230,220,230,0.9895012814573525,0.009639234480065153,0,1,0,0.009639234480065153,,,France,,6,2,WE,0.08129032258064518,,,Spain,,3,2,WE,0
220-324,220,324,1.3044879481643827,0.02613773612933027,0,1,0,0.02613773612933027,,,France,,6,2,WE,0.08129032258064518,,,Kingdom of Sardinia,,3,1,WE,0
2-220,2,220,0.8743318744969902,0.04036996007952051|0.027876400541103644,0,1,0,0.04036996007952051,,,United States of America,,4,3,NAM,0,,,France,,6,2,WE,0.08129032258064518
220-350,220,350,0.27710498359845026,0.00006043407197533011|0.00027316200532849207,0,1,0,0.00027316200532849207,,,France,,6,2,WE,0.08129032258064518,,,Greece,,3,5,LA,0
220-65,65,220,2.395331047330397,0.006436228665372657|0.006984695366051526,1,0,0,0.006984695366051526,,,Guadeloupe,,6,1,WE,0,,,France,,6,2,WE,0.08129032258064518
220-90,90,220,1.0064265684874831,0.000030217035987665056,0.7,0.30000000000000004,0.8400000000000001,0.000030217035987665056,,,Guatemala,,1,1,LA,0.42000000000000004,,,France,,6,2,WE,0.08129032258064518
220-41,41,220,0.23209517201619692,0.0019338903032105636,0.7,0.30000000000000004,0.8400000000000001,0.0019338903032105636,,,Haiti,,1,7,LA,0.21000000000000002,,,France,,6,2,WE,0.08129032258064518
220-585,220,585,2.395331047330397,0.00586210498160702|0.004487396037866193,1,0,0,0.00586210498160702,,,France,,6,2,WE,0.08129032258064518,,,Reunion (Bourbon I.),,6,3,NAM,0
220-750,220,750,1.2165055587650146,0.008098165644694235|0.0018280088116454272,0,1,0,0.008098165644694235,,,France,,6,2,WE,0.08129032258064518,,,India,,1,2,WE,0.015833333333333335
