key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
2-840,2,840,1.8332465150165977,0.001174213022485042|0.0010195982046823004,0,1,0,0.001174213022485042,,,United States of America,,7,5,AS,0.4801694915254237,,,Philippines,,5,5,AS,0
740-840,740,840,1.7531180766590069,0.0001546978610005314|0.000022987203446250818,1,0,0,0.0001546978610005314,,,Japan,,5,5,AS,0,,,Philippines,,5,5,AS,0
710-840,710,840,1.256117236135321,0.00015075579943089136|0.000020528596568555132,1,0,0,0.00015075579943089136,,,People's Republic of China (China),,5,5,AS,0,,,Philippines,,5,5,AS,0
230-840,230,840,2.235501550017021,0.00008759744803544266|0.00019274180106184307,0,1,0,0.00019274180106184307,,,Spain,,3,5,AS,0.33999999999999997,,,Philippines,,5,5,AS,0
220-840,220,840,0.9767391238646945,0.00006706694517012581|0.0003895579982638737,0,1,0,0.0003895579982638737,,,France,,2,1,AF,0.11313725490196078,,,Philippines,,5,5,AS,0
840-900,840,900,0.7872103241246203,0.0001464786503407044|0.00003045331274854184,0,1,0,0.0001464786503407044,,,Philippines,,5,5,AS,0,,,Australia,,8,5,AS,0
720-840,720,840,0.19464167879319252,0.00003451296143397434,1,0,0,0.00003451296143397434,,,Hong Kong,,5,1,AF,0,,,Philippines,,5,5,AS,0
4-840,4,840,4.086195910103404,0.000003596383715372327|0.0000052399110709992525,1,0,0,0.0000052399110709992525,,,Hawaii (Sandwich Is.),,5,5,AS,0,,,Philippines,,5,5,AS,0
800-840,800,840,0.05277221480108368,0.000006731181006858729,1,0,0,0.000006731181006858729,,,Thailand (Siam),,5,8,WE,0.03923076923076923,,,Philippines,,5,5,AS,0
211-255,211,255,0.08750217122465907,0.005543575848127232|0.004567686877728746,0.05,0.95,0.19,0.005543575848127232,,,Belgium,,4,2,ME,0.03848484848484849,,,Germany (Zollverein),,0,2,WE,0.09961538461538466
160-211,160,211,0.9010299836952296,0.0031191915946147094|0.0011238786487245474,0,1,0,0.0031191915946147094,,,Argentina (La Plata),,3,3,LA,0.33416666666666667,,,Belgium,,4,2,ME,0.03848484848484849
211-900,211,900,0.7813063617729943,0.0023642919590600433|0.0003561393100656017,0,1,0,0.0023642919590600433,,,Belgium,,4,2,ME,0.03848484848484849,,,Australia,,8,5,AS,0
145-211,145,211,0.7656910045195644,0.000017664308279704037|0.00008116377358849045,0,1,0,0.00008116377358849045,,,Bolivia,,3,5,AS,0.29833333333333334,,,Belgium,,4,2,ME,0.03848484848484849
140-211,140,211,0.2964829368947778,0.0003593312844275794|0.000620030960526347,0,1,0,0.000620030960526347,,,Brazil,,3,5,AS,0.22000000000000003,,,Belgium,,4,2,ME,0.03848484848484849
211-355,211,355,1.2351559608824179,0.00016347616348251812|0.00009661351820522845,0,1,0,0.00016347616348251812,,,Belgium,,4,2,ME,0.03848484848484849,,,Bulgaria,,1,1,WE,0
155-211,155,211,0.6257352517361272,0.000707144318313409|0.00008750280511219031,0,1,0,0.000707144318313409,,,Chile,,3,5,AS,0.3041176470588236,,,Belgium,,4,2,ME,0.03848484848484849
211-490,211,490,3.088211550088793,0.0008867707065087993|0.00030573696290401767,1,0,0,0.0008867707065087993,,,Belgium,,4,2,ME,0.03848484848484849,,,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),,4,2,ME,0.05
211-94,94,211,0.34205610927930985,4.486173531353406e-7|0.000021848272559971034,0,1,0,0.000021848272559971034,,,Costa Rica,,7,4,WE,0.2916666666666667,,,Belgium,,4,2,ME,0.03848484848484849
211-541,211,541,1.8103074819843026,0.00007725190820990565,1,0,0,0.00007725190820990565,,,Belgium,,4,2,ME,0.03848484848484849,,,Mozambique (Portuguese East Africa),,4,4,LA,0.027142857142857142
211-651,211,651,0.1877348254381752,0.000047172114682181064|0.0002534033953481936,0,1,0,0.0002534033953481936,,,Belgium,,4,2,ME,0.03848484848484849,,,Egypt Arab Republic (Egypt),,1,5,AS,0
130-211,130,211,0.2011313560670033,4.822636546204911e-7|0.000019693823070216294,0,1,0,0.000019693823070216294,,,Ecuador,,3,5,AS,0.402,,,Belgium,,4,2,ME,0.03848484848484849
211-220,211,220,0.9470794157290653,0.008382426458767668|0.005335695264850375,0,1,0,0.008382426458767668,,,Belgium,,4,2,ME,0.03848484848484849,,,France,,2,1,AF,0.11313725490196078
211-212,211,212,3.0533506550934044,0.00033795466755068043,1,0,0,0.00033795466755068043,,,Belgium,,4,2,ME,0.03848484848484849,,,Luxemburg,,4,4,WE,0
211-350,211,350,0.452494399230834,0.0002022479182272399|0.000032428255567048754,0,1,0,0.0002022479182272399,,,Belgium,,4,2,ME,0.03848484848484849,,,Greece,,1,2,ME,0
211-750,211,750,0.34945183636285704,0.0022908981600871015|0.0004232860608176794,0,1,0,0.0022908981600871015,,,Belgium,,4,2,ME,0.03848484848484849,,,India,,6,5,AS,0.0159375
211-751,211,751,0.5070591425081525,0.00004055500872343478|5.816112271455677e-8,0,1,0,0.00004055500872343478,,,Belgium,,4,2,ME,0.03848484848484849,,,French India,,5,5,AS,0
211-752,211,752,0.7284694203764541,0.000018651266456601786,0.1,0.9,0.36000000000000004,0.000018651266456601786,,,Belgium,,4,2,ME,0.03848484848484849,,,Portuguese India,,5,4,LA,0.27
211-385,211,385,0.33242023213197114,0.000402656505306625|0.00018297850274521133,0.1,0.9,0.36000000000000004,0.000402656505306625,,,Belgium,,4,2,ME,0.03848484848484849,,,Norway,,3,2,WE,0.47058823529411775
211-960,211,960,1.2671694966668674,0.00005269010812574575,0,1,0,0.00005269010812574575,,,Belgium,,4,2,ME,0.03848484848484849,,,French Polynesia,,2,4,AF,0.03166666666666667
210-211,210,211,1.116874613303379,0.0032912924267112544|0.007143361896291024,0.1,0.9,0.36000000000000004,0.007143361896291024,,,Netherlands,,5,2,ME,0.18392857142857144,,,Belgium,,4,2,ME,0.03848484848484849
135-211,135,211,0.4375984709009459,0.0000429326806950521|0.00007376941094590212,0,1,0,0.00007376941094590212,,,Peru,,3,5,AS,0.25,,,Belgium,,4,2,ME,0.03848484848484849
211-235,211,235,0.14297276107573997,0.00020915662546552418|0.000015840553482914097,1,0,0,0.00020915662546552418,,,Belgium,,4,2,ME,0.03848484848484849,,,Portugal,,4,5,AF,0.09791666666666667
211-360,211,360,1.6527847026530003,0.0022949581471329765|0.00016027187334797244,0,1,0,0.0022949581471329765,,,Belgium,,4,2,ME,0.03848484848484849,,,Romania,,1,1,WE,0
211-365,211,365,0.31028773577863655,0.004083012331524504|0.00021615575391625182,0,1,0,0.004083012331524504,,,Belgium,,4,2,ME,0.03848484848484849,,,Russia (USSR),,6,3,NAM,0
211-560,211,560,0.8384750135372316,0.0001255904280102386|0.00014470803759235648,1,0,0,0.00014470803759235648,,,Belgium,,4,2,ME,0.03848484848484849,,,South Africa,,4,5,AS,0.11157894736842106
165-211,165,211,0.8216737452880067,0.0003522992074171829|0.00017324863694788761,0,1,0,0.0003522992074171829,,,Uruguay,,3,5,AS,0.20750000000000002,,,Belgium,,4,2,ME,0.03848484848484849
255-490,255,490,0.7572602288671253,0.00001195935501222659|0.0003549216154991931,0.05,0.95,0.19,0.0003549216154991931,,,Germany (Zollverein),,0,2,WE,0.09961538461538466,,,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),,4,2,ME,0.05
490-540,490,540,5.087573961060413,0.000006121427299414976,1,0,0,0.000006121427299414976,,,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),,4,2,ME,0.05,,,Angola,,4,4,LA,0.05700000000000001
235-490,235,490,0.9043812883619416,0.000003919199480718457,1,0,0,0.000003919199480718457,,,Portugal,,4,5,AF,0.09791666666666667,,,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),,4,2,ME,0.05
490-500,490,500,4.350084507598701,0.0000012813071255693364|0.000012365631870965257,0,1,0,0.000012365631870965257,,,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),,4,2,ME,0.05,,,Uganda,,6,1,ME,0
480-490,480,490,7.791957659439899,6.010959986687606e-7|0.00000785017289119523,1,0,0,0.00000785017289119523,,,French Equatorial Africa,,4,1,AF,0.09999999999999999,,,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),,4,2,ME,0.05
380-490,380,490,0.2707722309466917,2.8711690047603053e-7|0.000017701089548864152,0.1,0.9,0.36000000000000004,0.000017701089548864152,,,Sweden,,3,2,WE,0.26499999999999996,,,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),,4,2,ME,0.05
490-510,490,510,2.05472448779772,7.765901724244215e-7,0,1,0,7.765901724244215e-7,,,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),,4,2,ME,0.05,,,German East Africa,,6,3,LA,0
490-552,490,552,5.406404423208762,0.000004664415935014373,1,0,0,0.000004664415935014373,,,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),,4,2,ME,0.05,,,Zimbabwe (Rhodesia) (Southern Rhodesia),,4,1,AF,0.19625
