key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,sourceCommunityId,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceCommunity,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetCommunity,targetMeanAmbiguityScore
200-600,200,600,1.188965651176238,0.00037683839953473944|0.00022487504918945433,0,1,0,bridge,0.00037683839953473944,1,1,United Kingdom,Sovereign,2,0,1,,Morocco,Sovereign,0,0
200-70,200,70,0.06526199932632916,0.0010169343322893446|0.00113705781387122,0,1,0,bridge,0.00113705781387122,1,1,United Kingdom,Sovereign,2,0,1,1,Mexico,Sovereign,5,0
200-41,200,41,0.2479077639121206,0.0009077566260586369,0,1,0,bridge,0.0009077566260586369,1,1,United Kingdom,Sovereign,2,0,1,1,Haiti,Sovereign,1,0
100-200,200,100,0.8399997710302447,0.0017827412548458072,0,1,0,bridge,0.0017827412548458072,1,1,United Kingdom,Sovereign,2,0,1,,Colombia (New Granada) (Gran Colombia),Sovereign,9,0
101-200,200,101,0.5975351581174682,0.0007114873590618328,0,1,0,bridge,0.0007114873590618328,1,1,United Kingdom,Sovereign,2,0,1,,Venezuela,Sovereign,0,0
140-200,200,140,0.6748815975394623,0.009775270387632365,0,1,0,bridge,0.009775270387632365,1,1,United Kingdom,Sovereign,2,0,1,1,Brazil,Sovereign,1,0
1161-200,200,1161,1.3548263235098037,0.003918805880059942,1,0,0,2,0.003918805880059942,1,1,United Kingdom,Sovereign,2,0,1,,Buenos Aires,Sovereign (unrecognized),2,0
155-200,200,155,0.6021028423023501,0.003743235642195692,0,1,0,bridge,0.003743235642195692,1,1,United Kingdom,Sovereign,2,0,1,1,Chile,Sovereign,9,0
135-200,200,135,0.405853352372186,0.0030363932543060225,0,1,0,bridge,0.0030363932543060225,1,1,United Kingdom,Sovereign,2,0,1,,Peru,Sovereign,9,0
130-200,200,130,0.6671429589572028,0.00016300045785363424,0,1,0,bridge,0.00016300045785363424,1,1,United Kingdom,Sovereign,2,0,1,,Ecuador,Sovereign,9,0
200-2003,200,2003,1.3548263235098037,0.001441959086814059,1,0,0,2,0.001441959086814059,1,1,United Kingdom,Sovereign,2,0,1,,Channel Is.,Possession of,2,0
200-2249,200,2249,1.354826323509804,6.309071114107139e-7,1,0,0,2,6.309071114107139e-7,1,1,United Kingdom,Sovereign,2,0,1,,Heligoland,Colony of,2,0
200-231,200,231,0.7428096954721431,0.0025484976169020523,0,1,0,bridge,0.0025484976169020523,1,1,United Kingdom,Sovereign,2,0,1,,Gibraltar,Colony of,0,0
200-3349,200,3349,1.0998469174623877,0.0006925799302630748,0,1,0,bridge,0.0006925799302630748,1,1,United Kingdom,Sovereign,2,0,1,,Ionian Is.,Protectorate of,4,0
20-200,200,20,0.6258196898666917,0.004699547934724154|0.005772585485857472,0,1,0,bridge,0.005772585485857472,1,1,United Kingdom,Sovereign,2,0,1,1,Canada (Province of Canada),Colony of,5,0
1023-200,200,1023,1.3504420182654417,0.0008860309989434031,1,0,0,2,0.0008860309989434031,1,1,United Kingdom,Sovereign,2,0,1,,New Brunswick,Colony of,2,0
1024-200,200,1024,1.3524302048859411,0.0001621914898501529,0,1,0,bridge,0.0001621914898501529,1,1,United Kingdom,Sovereign,2,0,1,,Prince Edward Is.,Colony of,10,0
200-21,200,21,1.0318172171433508,0.001025657117718187,0,1,0,bridge,0.001025657117718187,1,1,United Kingdom,Sovereign,2,0,1,,Newfoundland and Labrador (Newfoundland),Colony of,4,0
1019-200,200,1019,1.3548263235098037,0.00017572191936490183,1,0,0,2,0.00017572191936490183,1,1,United Kingdom,Sovereign,2,0,1,,Rupert's Land,Possession of,2,0
1027-200,200,1027,1.354826323509804,0.00008151451776383514,1,0,0,2,0.00008151451776383514,1,1,United Kingdom,Sovereign,2,0,1,,British Columbia,Colony of,2,0
110-200,200,110,1.0354561928768717,0.001256725198560397,0,1,0,bridge,0.001256725198560397,1,1,United Kingdom,Sovereign,2,0,1,,Guyana (British Guiana),Colony of,10,0
200-80,200,80,0.9706306415061983,0.0003133519975224,1,0,0,2,0.0003133519975224,1,1,United Kingdom,Sovereign,2,0,1,,Belize (British Honduras),Occupied by,2,0
1163-200,200,1163,1.354826323509804,0.000011664087571934662,1,0,0,2,0.000011664087571934662,1,1,United Kingdom,Sovereign,2,0,1,,Falkland Is.,Colony of,2,0
200-902,200,902,1.248877262984275,0.00021694631330317752,1,0,0,2,0.00021694631330317752,1,1,United Kingdom,Sovereign,2,0,1,,Western Australia,Colony of,2,0
200-903,200,903,1.2042563687190746,0.0017827698325198432,0,1,0,bridge,0.0017827698325198432,1,1,United Kingdom,Sovereign,2,0,1,,South Australia,Colony of,11,0
200-901,200,901,1.248015454255319,0.005341499218008483,1,0,0,2,0.005341499218008483,1,1,United Kingdom,Sovereign,2,0,1,,New South Wales,Colony of,2,0
200-905,200,905,1.2443267753514922,0.00011716186869984955,1,0,0,2,0.00011716186869984955,1,1,United Kingdom,Sovereign,2,0,1,,Queensland,Colony of,2,0
200-904,200,904,1.2964473816133768,0.011821792366961159|0.016035751417054447,1,0,0,2,0.016035751417054447,1,1,United Kingdom,Sovereign,2,0,1,1,Victoria,Colony of,2,0
200-906,200,906,1.2310061731329527,0.00080818541486927,1,0,0,2,0.00080818541486927,1,1,United Kingdom,Sovereign,2,0,1,,Tasmania,Colony of,2,0
200-920,200,920,1.1377747157913634,0.001250967896383447,1,0,0,2,0.001250967896383447,1,1,United Kingdom,Sovereign,2,0,1,,New Zealand,Colony of,2,0
200-720,200,720,1.3098715571713677,0.005376979499465517,1,0,0,2,0.005376979499465517,1,1,United Kingdom,Sovereign,2,0,1,,Hong Kong,Colony of,2,0
200-8231,200,8231,1.2263891854070241,0.000005678164002696425,0,1,0,bridge,0.000005678164002696425,1,1,United Kingdom,Sovereign,2,0,1,,Labuan I.,Colony of,8,0
200-7501,200,7501,1.2467783566241728,0.000002042204552266736,0,1,0,bridge,0.000002042204552266736,1,1,United Kingdom,Sovereign,2,0,1,,Andaman Is.,Colony of,8,0
200-780,200,780,0.2821114260096574,0.0014755290606759163,0,1,0,bridge,0.0014755290606759163,1,1,United Kingdom,Sovereign,2,0,1,,Sri Lanka (Ceylon),Colony of,8,0
200-681,200,681,0.11771765342246682,0.00009957560775460316,0,1,0,bridge,0.00009957560775460316,1,1,United Kingdom,Sovereign,2,0,1,,Aden,Dependency of,8,0
200-590,200,590,0.4276637042060566,0.0011833421282011203,0,1,0,bridge,0.0011833421282011203,1,1,United Kingdom,Sovereign,2,0,1,,Mauritius,Colony of,8,0
200-561,200,561,1.2935461374553374,0.0040199092942341625|0.0028818605810975242,0,1,0,bridge,0.0040199092942341625,1,1,United Kingdom,Sovereign,2,0,1,1,Cape Colony (Cape of Good Hope),Colony of,11,0
200-562,200,562,1.1536391627308613,0.0005206940140668548,0,1,0,bridge,0.0005206940140668548,1,1,United Kingdom,Sovereign,2,0,1,,Natal,Colony of,11,0
200-420,200,420,1.0653096851736026,0.00006105510143665913|0.000023563391384011993,0,1,0,bridge,0.00006105510143665913,1,1,United Kingdom,Sovereign,2,0,1,1,Gambia,Colony of,7,0
200-451,200,451,1.3468405887699515,0.00047378046471279194|0.00020545149349284085,0,1,0,bridge,0.00047378046471279194,1,1,United Kingdom,Sovereign,2,0,1,1,Sierra Leone,Colony of,7,0
200-452,200,452,1.3548263235098037,0.0002133850954617651|0.00020161109375892267,1,0,0,2,0.0002133850954617651,1,1,United Kingdom,Sovereign,2,0,1,1,Ghana (Gold Coast),Colony of,2,0
200-4050,200,4050,0.9059196617124705,0.00010201130489551978,0,1,0,bridge,0.00010201130489551978,1,1,United Kingdom,Sovereign,2,0,1,,St. Helena,Colony of,11,0
200-4070,200,4070,1.1154252216840737,0.00001909867938653757,0,1,0,bridge,0.00001909867938653757,1,1,United Kingdom,Sovereign,2,0,1,,Ascension I.,Possession of,11,0
380-385,380,385,2.87479569458571,0.0005553501344780268|0.000723431167579143,1,0,0,1,0.000723431167579143,1,1,Sweden,Sovereign,1,0,1,1,Norway,Sovereign (limited),1,0
365-380,380,365,0.42275761105596693,0.000054606334293157147|0.00036236163795506465,0,1,0,bridge,0.00036236163795506465,1,1,Sweden,Sovereign,1,0,1,1,Russia (USSR),Sovereign,3,0
380-390,380,390,2.6971129465825463,0.0008750634114506611,1,0,0,1,0.0008750634114506611,1,1,Sweden,Sovereign,1,0,1,1,Denmark,Sovereign,1,0
220-380,380,220,0.008701608127057921,0.0009540630515391742|0.00019242516850128335,0,1,0,bridge,0.0009540630515391742,1,1,Sweden,Sovereign,1,0,1,1,France,Sovereign,0,0
235-380,380,235,1.0195965369963822,0.00017298197053864067|0.0000036117783416299752,1,0,0,1,0.00017298197053864067,1,1,Sweden,Sovereign,1,0,1,,Portugal,Sovereign,1,0
230-380,380,230,0.37336220249280955,0.0003510407204560102|0.0001334795585957008,0,1,0,bridge,0.0003510407204560102,1,1,Sweden,Sovereign,1,0,1,1,Spain,Sovereign,0,0
140-380,380,140,2.365745600356196,0.00008085699839780411|0.0007559011654440209,1,0,0,1,0.0007559011654440209,1,1,Sweden,Sovereign,1,0,1,1,Brazil,Sovereign,1,0
380-561,380,561,0.5478113704991221,0.00007738992955379414,0,1,0,bridge,0.00007738992955379414,1,1,Sweden,Sovereign,1,0,1,1,Cape Colony (Cape of Good Hope),Colony of,11,0
2-20,20,2,1.6473537363904847,0.00930622554293472|0.00503961481228666,1,0,0,5,0.00930622554293472,1,1,Canada (Province of Canada),Colony of,5,0,1,1,United States of America,Sovereign,5,0
140-211,211,140,0.16605468384352592,0.000366721683097886|0.0005548387308566005,0,1,0,bridge,0.0005548387308566005,1,1,Belgium,Sovereign,6,0,1,1,Brazil,Sovereign,1,0
211-220,211,220,1.3383912503262898,0.014062881043405182|0.014589326411824574,0,1,0,bridge,0.014589326411824574,1,1,Belgium,Sovereign,6,0,1,1,France,Sovereign,0,0
211-212,211,212,3.1983748595061985,0.0007501362450850072,1,0,0,6,0.0007501362450850072,1,1,Belgium,Sovereign,6,0,1,,Luxemburg,Sovereign (limited),6,0
211-280,211,280,1.5026720184635491,0.00004225384968837662,1,0,0,6,0.00004225384968837662,1,1,Belgium,Sovereign,6,0,1,,Mecklenburg Schwerin,Sovereign,6,0
210-211,211,210,1.5546550155158034,0.005441704633735582|0.006160515596151268,1,0,0,6,0.006160515596151268,1,1,Belgium,Sovereign,6,0,1,1,Netherlands,Sovereign,6,0
211-239,211,239,1.3564879446267575,0.004620102000906037,1,0,0,6,0.004620102000906037,1,1,Belgium,Sovereign,6,0,1,,Prussia,Sovereign,6,0
160-211,211,160,0.42938993393620123,0.00037976299473010104,0,1,0,bridge,0.00037976299473010104,1,1,Belgium,Sovereign,6,0,1,,Argentina (La Plata),Sovereign,1,0
211-225,211,225,0.0158222725192238,0.0005181747821866763,0,1,0,bridge,0.0005181747821866763,1,1,Belgium,Sovereign,6,0,1,,Switzerland,Sovereign,0,0
420-451,451,420,6.233912339541976,0.00001942842177926094|0.0000037986323641732183,1,0,0,7,0.00001942842177926094,1,1,Sierra Leone,Colony of,7,0,1,1,Gambia,Colony of,7,0
220-451,451,220,1.191630522339697,0.0001389952116633729,0,1,0,bridge,0.0001389952116633729,1,1,Sierra Leone,Colony of,7,0,1,1,France,Sovereign,0,0
450-451,451,450,7.668468702446818,0.000002358757249281171,1,0,0,7,0.000002358757249281171,1,1,Sierra Leone,Colony of,7,0,1,,Liberia,Sovereign (unrecognized),7,0
2-451,451,2,0.47043935592212005,0.00008890074736083861,0,1,0,bridge,0.00008890074736083861,1,1,Sierra Leone,Colony of,7,0,1,1,United States of America,Sovereign,5,0
140-2,140,2,1.748037409534333,0.011660291985485974|0.0026836358852877786,0,1,0,bridge,0.011660291985485974,1,1,Brazil,Sovereign,1,0,1,1,United States of America,Sovereign,5,0
140-390,140,390,1.5450882606157494,0.0004511854152039568,1,0,0,1,0.0004511854152039568,1,1,Brazil,Sovereign,1,0,1,1,Denmark,Sovereign,1,0
140-300,140,300,0.5685271880702643,0.000221914063176148,0,1,0,bridge,0.000221914063176148,1,1,Brazil,Sovereign,1,0,1,,Austria-Hungary (Austrian Empire),Sovereign,3,0
140-160,140,160,2.406123976837992,0.0011471242741634075,1,0,0,1,0.0011471242741634075,1,1,Brazil,Sovereign,1,0,1,,Argentina (La Plata),Sovereign,1,0
140-155,140,155,0.6010002691404177,0.00015425326302976968|0.00007071516688506392,0,1,0,bridge,0.00015425326302976968,1,1,Brazil,Sovereign,1,0,1,1,Chile,Sovereign,9,0
2-452,452,2,0.2383959629360287,0.00003662558670109374,0,1,0,bridge,0.00003662558670109374,1,1,Ghana (Gold Coast),Colony of,2,0,1,1,United States of America,Sovereign,5,0
235-452,452,235,0.1911342527520559,0.0000017520312466701707,0,1,0,bridge,0.0000017520312466701707,1,1,Ghana (Gold Coast),Colony of,2,0,1,,Portugal,Sovereign,1,0
904-920,904,920,2.160947320659765,0.00021971455603419262,1,0,0,2,0.00021971455603419262,1,1,Victoria,Colony of,2,0,1,,New Zealand,Colony of,2,0
115-210,115,210,2.7175307247028946,0.0004098046953634033|0.00022885580809330302,1,0,0,6,0.0004098046953634033,1,1,Surinam (Dutch Guiana),Colony of,6,0,1,1,Netherlands,Sovereign,6,0
115-2,115,2,1.0304300998182825,0.0002046203719738828|0.00012819959919913962,0,1,0,bridge,0.0002046203719738828,1,1,Surinam (Dutch Guiana),Colony of,6,0,1,1,United States of America,Sovereign,5,0
681-750,750,681,2.5499687257332098,0.00024352574843929925,1,0,0,8,0.00024352574843929925,1,1,India,Colony of,8,0,1,,Aden,Dependency of,8,0
750-780,750,780,2.390751528542555,0.002610942032953386,1,0,0,8,0.002610942032953386,1,1,India,Colony of,8,0,1,,Sri Lanka (Ceylon),Colony of,8,0
710-750,750,710,2.4289909794937885,0.022265186790729617,1,0,0,8,0.022265186790729617,1,1,India,Colony of,8,0,1,,People's Republic of China (China),Sovereign,8,0
750-781,750,781,2.892771948346031,0.000044304187886311945,1,0,0,8,0.000044304187886311945,1,1,India,Colony of,8,0,1,,Maldive Islands,Protectorate of,8,0
750-901,750,901,0.5449968562227359,0.0005680999787273846,0,1,0,bridge,0.0005680999787273846,1,1,India,Colony of,8,0,1,,New South Wales,Colony of,2,0
750-800,750,800,2.2427457367497086,0.00008228391668018965,1,0,0,8,0.00008228391668018965,1,1,India,Colony of,8,0,1,,Thailand (Siam),Sovereign (unrecognized),8,0
4050-750,750,4050,0.3144735502964358,0.00001213012348698369,0,1,0,bridge,0.00001213012348698369,1,1,India,Colony of,8,0,1,,St. Helena,Colony of,11,0
200-750,750,200,1.051442768515014,0.024755684919034245|0.0036735324969392083,0,1,0,bridge,0.024755684919034245,1,1,India,Colony of,8,0,1,1,United Kingdom,Sovereign,2,0
220-615,220,615,2.2804669187926696,0.013373549210839195|0.005099266965284009,1,0,0,0,0.013373549210839195,1,1,France,Sovereign,0,0,1,1,Algeria (Regency of Algiers),Colony of,0,0
140-220,220,140,0.3866747620814114,0.005186732950966411,0,1,0,bridge,0.005186732950966411,1,1,France,Sovereign,0,0,1,1,Brazil,Sovereign,1,0
155-220,220,155,0.4944090583939531,0.0023790748105613217,0,1,0,bridge,0.0023790748105613217,1,1,France,Sovereign,0,0,1,1,Chile,Sovereign,9,0
130-220,220,130,0.28482433772669213,0.00007871938711416137,0,1,0,bridge,0.00007871938711416137,1,1,France,Sovereign,0,0,1,,Ecuador,Sovereign,9,0
220-230,220,230,0.9216658135053829,0.009148942102379199|0.005758604370153578,1,0,0,0,0.009148942102379199,1,1,France,Sovereign,0,0,1,1,Spain,Sovereign,0,0
220-327,220,327,0.3686048001701868,0.0009096462510969759,0,1,0,bridge,0.0009096462510969759,1,1,France,Sovereign,0,0,1,,Papal States,Sovereign,4,0
2-220,220,2,0.6158887913230373,0.02185774982203214|0.026653942472309716,0,1,0,bridge,0.026653942472309716,1,1,France,Sovereign,0,0,1,1,United States of America,Sovereign,5,0
220-350,220,350,0.7920631084069034,0.0006210084983450509,0,1,0,bridge,0.0006210084983450509,1,1,France,Sovereign,0,0,1,,Greece,Sovereign,4,0
220-65,220,65,2.404232893784767,0.001644360530829149|0.0019201557403693125,1,0,0,0,0.0019201557403693125,1,1,France,Sovereign,0,0,1,1,Guadeloupe,Colony of,0,0
220-90,220,90,1.6197338857887038,0.00007871938711416137,1,0,0,0,0.00007871938711416137,1,1,France,Sovereign,0,0,1,,Guatemala,Sovereign,0,0
120-220,220,120,2.404232893784767,0.00041109013270728724|0.00009236670486018648,1,0,0,0,0.00041109013270728724,1,1,France,Sovereign,0,0,1,1,French Guiana,Colony of,0,0
220-41,220,41,1.602298216030613,0.0007347142797321729|0.0008965263532446157,0,1,0,bridge,0.0008965263532446157,1,1,France,Sovereign,0,0,1,1,Haiti,Sovereign,1,0
220-585,220,585,2.404232893784767,0.0022566224306059595|0.0036564165199570032,1,0,0,0,0.0036564165199570032,1,1,France,Sovereign,0,0,1,1,Reunion (Bourbon I.),Colony of,0,0
220-751,220,751,2.404232893784767,0.00005247959140944092|0.0008252280176856776,1,0,0,0,0.0008252280176856776,1,1,France,Sovereign,0,0,1,1,French India,Colony of,0,0
220-66,220,66,2.404232893784767,0.0018017993050574717|0.0018649694265669438,1,0,0,0,0.0018649694265669438,1,1,France,Sovereign,0,0,1,1,Martinique,Colony of,0,0
220-70,220,70,0.8818063583402962,0.0010758316238935388|0.0010495918281888182,0,1,0,bridge,0.0010758316238935388,1,1,France,Sovereign,0,0,1,1,Mexico,Sovereign,5,0
220-385,220,385,0.31244286754624734,0.00023615816134248412|0.0012133281533862738,0,1,0,bridge,0.0012133281533862738,1,1,France,Sovereign,0,0,1,1,Norway,Sovereign (limited),1,0
135-220,220,135,0.6510304889035179,0.002746431950427408,0,1,0,bridge,0.002746431950427408,1,1,France,Sovereign,0,0,1,,Peru,Sovereign,9,0
220-235,220,235,0.05139311105211556,0.00114580441243946|0.00015297800895852027,0,1,0,bridge,0.00114580441243946,1,1,France,Sovereign,0,0,1,,Portugal,Sovereign,1,0
220-5,220,5,0.011828753238158386,0.0004548231255484879,0,1,0,bridge,0.0004548231255484879,1,1,France,Sovereign,0,0,1,,Virgin Islands (Danish West Indies),Colony of,10,0
160-220,220,160,1.0521480608584735,0.0031662686817029353,0,1,0,bridge,0.0031662686817029353,1,1,France,Sovereign,0,0,1,,Argentina (La Plata),Sovereign,1,0
1029-220,220,1029,2.404232893784767,0.0006647414911862516|0.00010379448575353497,1,0,0,0,0.0006647414911862516,1,1,France,Sovereign,0,0,1,1,St. Pierre and Miquelon,Colony of,0,0
220-433,220,433,2.404232893784767,0.0006559948926180115|0.0005484897498878863,0,1,0,bridge,0.0006559948926180115,1,1,France,Sovereign,0,0,1,,Senegal,Colony of,7,0
220-225,220,225,1.6514109237111683,0.011895374052806607,1,0,0,0,0.011895374052806607,1,1,France,Sovereign,0,0,1,,Switzerland,Sovereign,0,0
220-640,220,640,0.865121856100765,0.0035336258215690215|0.0005998842382789513,0,1,0,bridge,0.0035336258215690215,1,1,France,Sovereign,0,0,1,,Turkey (Ottoman Empire),Sovereign,3,0
165-220,220,165,0.8441706348452414,0.0019067584878763534,1,0,0,0,0.0019067584878763534,1,1,France,Sovereign,0,0,1,,Uruguay,Sovereign,0,0
561-903,561,903,1.465346854983933,0.00003956469056156804,1,0,0,11,0.00003956469056156804,1,1,Cape Colony (Cape of Good Hope),Colony of,11,0,1,,South Australia,Colony of,11,0
4050-561,561,4050,4.171339728179854,0.000045669321392186694,1,0,0,11,0.000045669321392186694,1,1,Cape Colony (Cape of Good Hope),Colony of,11,0,1,,St. Helena,Colony of,11,0
4070-561,561,4070,3.87697472442179,0.000005165964152666124,1,0,0,11,0.000005165964152666124,1,1,Cape Colony (Cape of Good Hope),Colony of,11,0,1,,Ascension I.,Possession of,11,0
561-590,561,590,2.034064947573987,0.00010082862884695197,0,1,0,bridge,0.00010082862884695197,1,1,Cape Colony (Cape of Good Hope),Colony of,11,0,1,,Mauritius,Colony of,8,0
210-561,561,210,0.7214363137731505,0.0003996170040240698|0.000057064363910327844,0,1,0,bridge,0.0003996170040240698,1,1,Cape Colony (Cape of Good Hope),Colony of,11,0,1,1,Netherlands,Sovereign,6,0
2-561,561,2,0.4057607818287231,0.0007863542701883648,0,1,0,bridge,0.0007863542701883648,1,1,Cape Colony (Cape of Good Hope),Colony of,11,0,1,1,United States of America,Sovereign,5,0
1024-30,30,1024,3.8370934285787066,3.8909602341357615e-7,1,0,0,10,3.8909602341357615e-7,1,1,Bermuda,Colony of,10,0,1,,Prince Edward Is.,Colony of,10,0
1048-30,30,1048,2.1448763141874827,5.495706545389494e-7,1,0,0,10,5.495706545389494e-7,1,1,Bermuda,Colony of,10,0,1,,Trinidad,Colony of,10,0
1032-30,30,1032,3.7035250934482953,3.868977407954204e-7,1,0,0,10,3.868977407954204e-7,1,1,Bermuda,Colony of,10,0,1,,Turks and Caicos Is.,Colony of,10,0
30-6,30,6,2.9558645665967873,0.0000014486682453646707,1,0,0,10,0.0000014486682453646707,1,1,Bermuda,Colony of,10,0,1,,Puerto Rico,Colony of,10,0
30-40,30,40,1.0934661944768835,0.000002486257641134207,0,1,0,bridge,0.000002486257641134207,1,1,Bermuda,Colony of,10,0,1,1,Cuba,Colony of,0,0
2-30,30,2,1.6200244592837207,0.000027412584248402795|0.000168175215136773,0,1,0,bridge,0.000168175215136773,1,1,Bermuda,Colony of,10,0,1,1,United States of America,Sovereign,5,0
230-511,230,511,3.674493050201914,0.000001524913942489127,1,0,0,0,0.000001524913942489127,1,1,Spain,Sovereign,0,0,1,,Zanzibar,Sovereign (unrecognized),0,0
230-327,230,327,0.19395466649428683,0.00010608958194853945,0,1,0,bridge,0.00010608958194853945,1,1,Spain,Sovereign,0,0,1,,Papal States,Sovereign,4,0
230-231,230,231,1.5203507386785422,0.0005451895929800501,1,0,0,0,0.0005451895929800501,1,1,Spain,Sovereign,0,0,1,,Gibraltar,Colony of,0,0
200-230,230,200,0.08329606280367859,0.007422521831500393|0.005721375644121514,0,1,0,bridge,0.007422521831500393,1,1,Spain,Sovereign,0,0,1,1,United Kingdom,Sovereign,2,0
230-40,230,40,2.5378757601442947,0.005181715611239173|0.002721136192598922,1,0,0,0,0.005181715611239173,1,1,Spain,Sovereign,0,0,1,1,Cuba,Colony of,0,0
230-840,230,840,1.4561299626333275,0.00020548053396321752|0.00018525796545283774,0,1,0,bridge,0.00020548053396321752,1,1,Spain,Sovereign,0,0,1,1,Philippines,Colony of,8,0
230-600,230,600,0.743093281392265,1.6197871923253246e-8|0.000015131615523055466,1,0,0,0,0.000015131615523055466,1,1,Spain,Sovereign,0,0,1,,Morocco,Sovereign,0,0
230-235,230,235,1.2550165172436547,0.0005302580706837567,0,1,0,bridge,0.0005302580706837567,1,1,Spain,Sovereign,0,0,1,,Portugal,Sovereign,1,0
230-6,230,6,1.4971857811671396,0.00016561555799600943,0,1,0,bridge,0.00016561555799600943,1,1,Spain,Sovereign,0,0,1,,Puerto Rico,Colony of,10,0
230-90,230,90,1.1166520646628229,0.000006610675489318114,1,0,0,0,0.000006610675489318114,1,1,Spain,Sovereign,0,0,1,,Guatemala,Sovereign,0,0
160-230,230,160,1.5991681927940702,0.0007599156408388902,0,1,0,bridge,0.0007599156408388902,1,1,Spain,Sovereign,0,0,1,,Argentina (La Plata),Sovereign,1,0
101-230,230,101,0.7984870399452534,0.00008551081044510611,1,0,0,0,0.00008551081044510611,1,1,Spain,Sovereign,0,0,1,,Venezuela,Sovereign,0,0
130-230,230,130,1.2487255990282122,0.000028664772307338404,0,1,0,bridge,0.000028664772307338404,1,1,Spain,Sovereign,0,0,1,,Ecuador,Sovereign,9,0
165-230,230,165,0.7438933149095354,0.00023954967995811532,1,0,0,0,0.00023954967995811532,1,1,Spain,Sovereign,0,0,1,,Uruguay,Sovereign,0,0
230-6030,230,6030,2.2087175486314323,0.00006215894012859476,1,0,0,0,0.00006215894012859476,1,1,Spain,Sovereign,0,0,1,,Tetuan,Colony of,0,0
2-840,840,2,1.0530896333102802,0.0014357492322594923|0.00016620686746376346,0,1,0,bridge,0.0014357492322594923,1,1,Philippines,Colony of,8,0,1,1,United States of America,Sovereign,5,0
800-840,840,800,4.244450447495141,0.000046314491363209436,1,0,0,8,0.000046314491363209436,1,1,Philippines,Colony of,8,0,1,,Thailand (Siam),Sovereign (unrecognized),8,0
840-850,840,850,0.8325017777148209,0.00009262898272641887,0,1,0,bridge,0.00009262898272641887,1,1,Philippines,Colony of,8,0,1,,Indonesia (Dutch East Indies),Colony of,6,0
710-840,840,710,1.9211342019452315,0.0010189188099906075,1,0,0,8,0.0010189188099906075,1,1,Philippines,Colony of,8,0,1,,People's Republic of China (China),Sovereign,8,0
