key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
200-380,200,380,0.5206267928746114,0.0037837859266285764|0.0016372311150610888,0,1,0,0.0037837859266285764,,,United Kingdom,,0,3,AF,0.008260869565217393,,,Sweden,,1,1,WE,0.09599999999999999
200-239,200,239,0.11721223484883514,0.013320752404676065,0,1,0,0.013320752404676065,,,United Kingdom,,0,3,AF,0.008260869565217393,,,Prussia,,1,3,WE,0
200-280,200,280,0.9206407450548342,0.0008662346139957214,0,1,0,0.0008662346139957214,,,United Kingdom,,0,3,AF,0.008260869565217393,,,Mecklenburg Schwerin,,1,1,WE,0
200-240,200,240,0.17916756416962398,0.0008030092619444506,0,1,0,0.0008030092619444506,,,United Kingdom,,0,3,AF,0.008260869565217393,,,Hanover,,1,1,WE,0
200-210,200,210,0.2869445790574796,0.014254118321492914|0.009612456376342319,0,1,0,0.014254118321492914,,,United Kingdom,,0,3,AF,0.008260869565217393,,,Netherlands,,1,3,WE,0.022499999999999996
200-235,200,235,1.0449879531509074,0.004251674901751401|0.005257626226090335,0.05,0.95,0.19,0.005257626226090335,,,United Kingdom,,0,3,AF,0.008260869565217393,,,Portugal,,2,1,WE,0.11545454545454548
200-402,200,402,0.24795041997263587,0.000021635089016010822,1,0,0,0.000021635089016010822,,,United Kingdom,,0,3,AF,0.008260869565217393,,,Cape Verde,,0,1,WE,0
200-840,200,840,0.607633383306087,0.0017445155442461962|0.0015216968501970528,1,0,0,0.0017445155442461962,,,United Kingdom,,0,3,AF,0.008260869565217393,,,Philippines,,0,1,AS,0
200-337,200,337,0.16578365245989918,0.001057602457337085|0.002044819795530054,0,1,0,0.002044819795530054,,,United Kingdom,,0,3,AF,0.008260869565217393,,,Tuscany,,4,3,WE,0
200-329,200,329,0.14492371770283652,0.0031612873895481845,0,1,0,0.0031612873895481845,,,United Kingdom,,0,3,AF,0.008260869565217393,,,Two Sicilies,,4,3,WE,0
200-350,200,350,0.5563545974808444,0.0011296686341298536|0.0005689509992213023,0,1,0,0.0011296686341298536,,,United Kingdom,,0,3,AF,0.008260869565217393,,,Greece,,4,3,WE,0
200-600,200,600,0.8504208128736105,0.0006812678601885441,0,1,0,0.0006812678601885441,,,United Kingdom,,0,3,AF,0.008260869565217393,,,Morocco,,3,1,WE,0
2-200,2,200,0.5500813888101441,0.06657771641548589|0.05063037660285038,0,1,0,0.06657771641548589,,,United States of America,,2,2,NAM,0.11000000000000001,,,United Kingdom,,0,3,AF,0.008260869565217393
100-200,100,200,0.9889899316049662,0.0009473315705826249|0.0006857958514934955,0,1,0,0.0009473315705826249,,,Colombia (New Granada) (Gran Colombia),,2,1,LA,0.15857142857142859,,,United Kingdom,,0,3,AF,0.008260869565217393
140-200,140,200,1.0746285068145678,0.006930043122636829|0.002590635849004595,0,1,0,0.006930043122636829,,,Brazil,,2,1,WE,0.14400000000000002,,,United Kingdom,,0,3,AF,0.008260869565217393
1161-200,200,1161,0.9598429042418447,0.003113596799145414|0.0010709662016401078,0,1,0,0.003113596799145414,,,United Kingdom,,0,3,AF,0.008260869565217393,,,Buenos Aires,,3,3,LA,0
155-200,155,200,0.35993475436871053,0.0038241949066802478,0,1,0,0.0038241949066802478,,,Chile,,2,3,WE,0.15857142857142859,,,United Kingdom,,0,3,AF,0.008260869565217393
135-200,135,200,0.741915439735306,0.008731202867839797,0,1,0,0.008731202867839797,,,Peru,,2,3,WE,0,,,United Kingdom,,0,3,AF,0.008260869565217393
200-800,200,800,0.41784157104934827,0.00012713335507295696,1,0,0,0.00012713335507295696,,,United Kingdom,,0,3,AF,0.008260869565217393,,,Thailand (Siam),,0,1,AS,0
200-580,200,580,1.0389220193693247,0.00001979687814205124,1,0,0,0.00001979687814205124,,,United Kingdom,,0,3,AF,0.008260869565217393,,,Madagascar (Malagasy Republic),,0,,AF,0
