"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"100","2","100-2",0.805711242278559,"0.0004132702591074218",0,1,0,0.000413270259107422,NA,NA,"United States of America",NA,5,3,"AS",0.0398181818181818,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,7,6,"AS",0.157142857142857,872293.724966622,NA
"100","40","100-40",0.762708230764029,"0.00002291934376231135",0,1,0,2.29193437623114e-05,NA,NA,"Cuba",NA,4,3,"LA",0.0933333333333333,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,7,6,"AS",0.157142857142857,48376.0911985211,NA
"101","2","101-2",1.43201188559506,"0.00018060679163586083|0.0005760222300445966",0,1,0,0.000576022230044597,NA,NA,"United States of America",NA,5,3,"AS",0.0398181818181818,NA,NA,"Venezuela",NA,4,6,"AS",0.12375,381208.585806717,1215815.95974119
"101","40","101-40",2.94067501485678,"2.121449624099913e-7|0.00015371751496459738",1,0,0,0.000153717514964597,NA,NA,"Cuba",NA,4,3,"LA",0.0933333333333333,NA,NA,"Venezuela",NA,4,6,"AS",0.12375,447.776522542878,324453.116976481
"101","52","101-52",1.19639209003788,"0.0000017188527867709904",0,1,0,1.71885278677099e-06,NA,NA,"Trinidad and Tobago",NA,5,6,"AS",0,NA,NA,"Venezuela",NA,4,6,"AS",0.12375,3628,NA
"1029","20","1029-20",1.89139900845135,"0.00002231702336237026|0.0000042422038946194315",1,0,0,2.23170233623703e-05,NA,NA,"Canada (Province of Canada)",NA,5,3,"AS",0,NA,NA,"St. Pierre and Miquelon",NA,5,7,"WE",0,47104.7674250109,8954.06276100704
"1029","21","1029-21",1.63822685353002,"3.6427644977516677e-7|8.016259413496459e-7",1,0,0,8.01625941349646e-07,NA,NA,"Newfoundland and Labrador (Newfoundland)",NA,5,3,"AS",0.031875,NA,NA,"St. Pierre and Miquelon",NA,5,7,"WE",0,1692,768.881994988665
"1029","220","1029-220",2.66931041684762,"0.00013477648271587386|0.00011682774615177086",0,1,0,0.000134776482715874,NA,NA,"France",NA,4,1,"AF",0.122407407407407,NA,NA,"St. Pierre and Miquelon",NA,5,7,"WE",0,246589.508014159,284474.088215408
"1032","200","1032-200",1.44328170062132,"8.546886514153436e-7",0,1,0,8.54688651415344e-07,NA,NA,"United Kingdom",NA,1,1,"AF",0.171744186046512,NA,NA,"Turks and Caicos Is.",NA,5,3,"LA",0,NA,1804
"1032","30","1032-30",9.88750299320334,"2.226738725971239e-8",1,0,0,2.22673872597124e-08,NA,NA,"Bermuda",NA,5,6,"AS",0,NA,NA,"Turks and Caicos Is.",NA,5,3,"LA",0,47,NA
