"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceBlockLouvain","sourceBlockIntraMax","sourceBlockAn","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetBlockLouvain","targetBlockIntraMax","targetBlockAn","targetMeanAmbiguityScore","export","import"
"100","2","100-2",0.941531287220497,"0.0010605916825018882",1,0,0,0.00106059168250189,NA,NA,"United States of America",NA,1,2,"WE",0.234583333333333,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,1,1,"AS",0,1228200.04111842,NA
"100","94","100-94",1.0982627248995,"0.000011547970546967409",1,0,0,1.15479705469674e-05,NA,NA,"Costa Rica",NA,1,2,"WE",0,NA,NA,"Colombia (New Granada) (Gran Colombia)",NA,1,1,"AS",0,13372.9295963948,NA
"101","2","101-2",1.11313732229904,"0.0005018950215392395",0.9,0.1,0.36,0.00050189502153924,NA,NA,"United States of America",NA,1,2,"WE",0.234583333333333,NA,NA,"Venezuela",NA,1,1,"AS",0.24,581210.9375,NA
"1029","2","1029-2",0.628113166480465,"0.00005321861519473473",0,1,0,5.32186151947347e-05,NA,NA,"United States of America",NA,1,2,"WE",0.234583333333333,NA,NA,"St. Pierre and Miquelon",NA,2,2,"WE",0,61628.90625,NA
"1029","20","1029-20",2.08786494680722,"0.00002816537947230702",0,1,0,2.8165379472307e-05,NA,NA,"Canada (Province of Canada)",NA,1,1,"AS",0.034,NA,NA,"St. Pierre and Miquelon",NA,2,2,"WE",0,32616.4355205961,NA
"1029","21","1029-21",0.389355509752838,"3.419592022552721e-7",0,1,0,3.41959202255272e-07,NA,NA,"Newfoundland and Labrador (Newfoundland)",NA,1,1,"AS",0.03,NA,NA,"St. Pierre and Miquelon",NA,2,2,"WE",0,396,NA
"1029","220","1029-220",2.26342201201856,"0.0004078359032892829|0.00014678394109271452",1,0,0,0.000407835903289283,NA,NA,"France",NA,2,8,"AF",0.0704761904761905,NA,NA,"St. Pierre and Miquelon",NA,2,2,"WE",0,169980.630114243,472287.38585603
"1033","80","1033-80",8.6205282640947,"2.302755570742573e-8",1,0,0,2.30275557074257e-08,NA,NA,"Belize (British Honduras)",NA,5,1,"AS",0.06375,NA,NA,"Cayman Is.",NA,5,6,"LA",0,26.6666666666667,NA
"1048","110","1048-110",0.935048943277654,"0.0000011528170076030006|0.000005731270771131922",1,0,0,5.73127077113192e-06,NA,NA,"Guyana (British Guiana)",NA,1,1,"AS",0.03,NA,NA,"Trinidad",NA,1,1,"AS",0.0392307692307692,6637,1335
"1048","2","1048-2",1.81073996111379,"0.000594388994986751|0.0003595450587045868",0.85,0.15,0.51,0.000594388994986751,NA,NA,"United States of America",NA,1,2,"WE",0.234583333333333,NA,NA,"Trinidad",NA,1,1,"AS",0.0392307692307692,416365,688322
"1048","20","1048-20",1.30613616990385,"0.00000809476152005283|0.00006524685203031275",1,0,0,6.52468520303128e-05,NA,NA,"Canada (Province of Canada)",NA,1,1,"AS",0.034,NA,NA,"Trinidad",NA,1,1,"AS",0.0392307692307692,75558,9374
"1048","200","1048-200",1.16415260283019,"0.0004457101423395251|0.0007682277549999104",0,1,0,0.00076822775499991,NA,NA,"United Kingdom",NA,0,8,"AF",0.181486486486486,NA,NA,"Trinidad",NA,1,1,"AS",0.0392307692307692,889633,516147
"1048","21","1048-21",2.59568968124887,"0.000003834088025286385|0.000015722351503691262",1,0,0,1.57223515036913e-05,NA,NA,"Newfoundland and Labrador (Newfoundland)",NA,1,1,"AS",0.03,NA,NA,"Trinidad",NA,1,1,"AS",0.0392307692307692,18207,4440
"1048","30","1048-30",0.786932164491187,"0.0000014066958092773694",1,0,0,1.40669580927737e-06,NA,NA,"Bermuda",NA,1,1,"AS",0.051,NA,NA,"Trinidad",NA,1,1,"AS",0.0392307692307692,NA,1629
"1048","31","1048-31",0.0590042804431345,"1.5716306770318062e-7|1.1744053410787124e-7",1,0,0,1.57163067703181e-07,NA,NA,"Bahamas",NA,1,1,"AS",0.0425,NA,NA,"Trinidad",NA,1,1,"AS",0.0392307692307692,136,182
"1048","53","1048-53",1.00176823503316,"0.0000016571204775956243|0.0000025344703500485446",1,0,0,2.53447035004855e-06,NA,NA,"Barbados",NA,1,1,"AS",0.0425,NA,NA,"Trinidad",NA,1,1,"AS",0.0392307692307692,2935,1919
"1048","65","1048-65",2.70836384232713,"0.000010476386469093336",1,0,0,1.04763864690933e-05,NA,NA,"Guadeloupe",NA,1,2,"WE",0.0728571428571429,NA,NA,"Trinidad",NA,1,1,"AS",0.0392307692307692,NA,12132
