key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvain,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvain,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
100-130,100,130,2.0359709660394643,0.00006489559094057555|0.000003973199445341354,1,0,0,0.00006489559094057555,,,Colombia (New Granada) (Gran Colombia),,5,5,LA,0.21230769230769228,,,Ecuador,,5,5,LA,0.105
100-135,100,135,1.1080379458019096,0.00007813958909171351|0.0000013243998151137862,1,0,0,0.00007813958909171351,,,Colombia (New Granada) (Gran Colombia),,5,5,LA,0.21230769230769228,,,Peru,,5,5,LA,0.13399999999999998
100-145,100,145,0.13562733755770998,0.000011919598336024063,1,0,0,0.000011919598336024063,,,Colombia (New Granada) (Gran Colombia),,5,5,LA,0.21230769230769228,,,Bolivia,,5,5,LA,0.126
100-2,2,100,1.6399792943372848,0.004410251384328894|0.005763787995375183,1,0,0,0.005763787995375183,,,United States of America,,5,1,AS,0.13000000000000003,,,Colombia (New Granada) (Gran Colombia),,5,5,LA,0.21230769230769228
100-225,100,225,0.055591199134154945,0.000035758795008072224|0.00013376438132649255,0.25,0.75,0.75,0.00013376438132649255,,,Colombia (New Granada) (Gran Colombia),,5,5,LA,0.21230769230769228,,,Switzerland,,2,11,WE,0.5648648648648649
100-255,100,255,0.3304993079639107,0.0008741038779751003|0.0005006231301130114,0.85,0.15000000000000002,0.51,0.0008741038779751003,,,Colombia (New Granada) (Gran Colombia),,5,5,LA,0.21230769230769228,,,Germany (Zollverein),,5,2,AF,0.36736842105263173
100-380,100,380,0.18071482823835408,0.0001761451754101336|0.0002119039704182057,0.25,0.75,0.75,0.0002119039704182057,,,Colombia (New Granada) (Gran Colombia),,5,5,LA,0.21230769230769228,,,Sweden,,2,5,LA,0.5812
100-52,52,100,1.8819539447277804,0.0001072763850242166,0.75,0.25,0.75,0.0001072763850242166,,,Trinidad and Tobago,,1,5,LA,0.5129411764705882,,,Colombia (New Granada) (Gran Colombia),,5,5,LA,0.21230769230769228
100-68,68,100,1.475910983999397,0.0003867247460132246,1,0,0,0.0003867247460132246,,,Netherlands Antilles,,5,5,LA,0.375,,,Colombia (New Granada) (Gran Colombia),,5,5,LA,0.21230769230769228
100-840,100,840,1.2491636053786186,0.00014435957984740264|0.0000013243998151137862,0,1,0,0.00014435957984740264,,,Colombia (New Granada) (Gran Colombia),,5,5,LA,0.21230769230769228,,,Philippines,,4,11,WE,0.017272727272727287
100-91,91,100,0.3068552782031611,0.000007946398890682708,1,0,0,0.000007946398890682708,,,Honduras,,5,7,LA,0.262,,,Colombia (New Granada) (Gran Colombia),,5,5,LA,0.21230769230769228
100-94,94,100,0.0434005010867047,0.000007946398890682708|0.000003973199445341354,1,0,0,0.000007946398890682708,,,Costa Rica,,5,7,LA,0.20357142857142857,,,Colombia (New Granada) (Gran Colombia),,5,5,LA,0.21230769230769228
100-95,95,100,1.1039509322567675,0.000003973199445341354|0.000005297599260455151,1,0,0,0.000005297599260455151,,,Panama,,5,5,LA,0.09692307692307692,,,Colombia (New Granada) (Gran Colombia),,5,5,LA,0.21230769230769228
101-140,101,140,1.2507140216664476,0.000007946398890682708|0.0012157990302744566,1,0,0,0.0012157990302744566,,,Venezuela,,5,5,LA,0.08333333333333333,,,Brazil,,5,7,LA,0.17857142857142858
101-155,101,155,0.02953814989652745,0.000007946398890682708|0.0001324399815113786,1,0,0,0.0001324399815113786,,,Venezuela,,5,5,LA,0.08333333333333333,,,Chile,,5,3,AF,0.16764705882352943
