"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","sourceCommunityId","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceCommunity","sourceMeanAmbiguityScore","targetCited","targetReporting","targetLabel","targetGphStatus","targetCommunity","targetMeanAmbiguityScore","export","import"
"1023","200","1023-200",1.00660389076733,"0.0028920352892725324",1,0,0,"0",0.00289203528927253,1,1,"United Kingdom","Sovereign",0,0,NA,NA,"New Brunswick","Colony of",0,0,530483.890790803,NA
"1023","31","1023-31",0.417869327116354,"0.0000024423584430861227",1,0,0,"0",2.44235844308612e-06,1,1,"Bahamas","Colony of",0,0,NA,NA,"New Brunswick","Colony of",0,0,448,NA
"1024","1055","1024-1055",0.0284277677908207,"8.722708725307582e-8",1,0,0,"0",8.72270872530758e-08,NA,NA,"Windward Is.","Colony of",0,0,NA,NA,"Prince Edward Is.","Colony of",0,0,16,NA
"1024","2","1024-2",0.478118028722359,"0.00003336981256725482",1,0,0,"0",3.33698125672548e-05,1,1,"United States of America","Sovereign",0,0,NA,NA,"Prince Edward Is.","Colony of",0,0,6121,NA
"1024","200","1024-200",1.01452444932778,"0.00010596019414042338",1,0,0,"0",0.000105960194140423,1,1,"United Kingdom","Sovereign",0,0,NA,NA,"Prince Edward Is.","Colony of",0,0,19436.1999195037,NA
"1024","31","1024-31",0.335699143337607,"8.177539429975858e-8",1,0,0,"0",8.17753942997586e-08,1,1,"Bahamas","Colony of",0,0,NA,NA,"Prince Edward Is.","Colony of",0,0,15,NA
"1064","2","1064-2",1.81764039719252,"0.00012639805983189777",1,0,0,"0",0.000126398059831898,1,1,"United States of America","Sovereign",0,0,1,NA,"St. Barthelemy","Colony of",0,0,23185.1024836216,NA
"1064","248","1064-248",0.84470921225125,"0.000014378890680431976",0,1,0,"bridge",1.4378890680432e-05,1,1,"Hamburg","Sovereign (unrecognized)",7,0,1,NA,"St. Barthelemy","Colony of",0,0,2637.50926612305,NA
"110","2","110-2",1.92538099160412,"0.000714209560099187",1,0,0,"0",0.000714209560099187,1,1,"United States of America","Sovereign",0,0,1,NA,"Guyana (British Guiana)","Colony of",0,0,131006.930547071,NA
"115","210","115-210",2.77748372922713,"0.0006472670605112721",1,0,0,"3",0.000647267060511272,1,1,"Netherlands","Sovereign",3,0,1,NA,"Surinam (Dutch Guiana)","Colony of",3,0,118727.717436365,NA
"1163","200","1163-200",1.30637559154616,"0.000011383134886526395",1,0,0,"0",1.13831348865264e-05,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Falkland Is.","Colony of",0,0,2088,NA
"130","135","130-135",4.20400906354374,"0.00002317039230877787|0.00012507721033347565",1,0,0,"5",0.000125077210333476,1,1,"Peru","Sovereign",5,0,1,NA,"Ecuador","Sovereign",5,0,4250.12789736795,22942.820038566
"130","155","130-155",4.58853060443922,"0.000021684845774716306|0.00019287206190359284",1,0,0,"5",0.000192872061903593,1,1,"Chile","Sovereign",5,0,1,NA,"Ecuador","Sovereign",5,0,3977.63519706691,35378.379441974
"130","2","130-2",0.423619140575757,"0.00003129805313912804",0,1,0,"bridge",3.1298053139128e-05,1,1,"United States of America","Sovereign",0,0,1,NA,"Ecuador","Sovereign",5,0,5740.97870278697,NA
"130","220","130-220",1.22814854688583,"0.00006436220085770616|0.0001126338515009858",0,1,0,"bridge",0.000112633851500986,1,1,"France","Sovereign",4,0,1,NA,"Ecuador","Sovereign",5,0,11805.9108260202,20660.3439455354
"135","155","135-155",5.45799566926399,"0.000903530909906892|0.000598954641181908",1,0,0,"5",0.000903530909906892,1,1,"Chile","Sovereign",5,0,1,1,"Peru","Sovereign",5,0,165734.005499542,109865.806146962
"140","155","140-155",0.868024300471362,"0.00008591688203551415",1,0,0,"5",8.59168820355141e-05,1,1,"Chile","Sovereign",5,0,1,NA,"Brazil","Sovereign",5,0,15759.6700274977,NA
"140","200","140-200",0.810906759208492,"0.014004330665253136",0,1,0,"bridge",0.0140043306652531,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Brazil","Sovereign",5,0,2568804,NA
"140","220","140-220",0.197049252419571,"0.0037544617166995267",0,1,0,"bridge",0.00375446171669953,1,1,"France","Sovereign",4,0,1,NA,"Brazil","Sovereign",5,0,688678.131517847,NA
"140","248","140-248",0.403523199949899,"0.001510187649907427",0,1,0,"bridge",0.00151018764990743,1,1,"Hamburg","Sovereign (unrecognized)",7,0,1,NA,"Brazil","Sovereign",5,0,277012.601927354,NA
"145","155","145-155",6.30672833872031,"0.00013208787429038182",1,0,0,"5",0.000132087874290382,1,1,"Chile","Sovereign",5,0,1,NA,"Bolivia","Sovereign",5,0,24228.7809349221,NA
"145","220","145-220",0.0408802422707739,"0.000021454066952568725",0,1,0,"bridge",2.14540669525687e-05,1,1,"France","Sovereign",4,0,1,NA,"Bolivia","Sovereign",5,0,3935.30360867341,NA
"155","2","155-2",0.231830472970913,"0.001678248855564721",0,1,0,"bridge",0.00167824885556472,1,1,"United States of America","Sovereign",0,0,1,1,"Chile","Sovereign",5,0,307839.9443871,NA
"155","200","155-200",0.647505212933693,"0.004722937897782557",0,1,0,"bridge",0.00472293789778256,1,1,"United Kingdom","Sovereign",0,0,1,1,"Chile","Sovereign",5,0,866325,NA
"155","220","155-220",0.386614104143116,"0.0018021416240157728",0,1,0,"bridge",0.00180214162401577,1,1,"France","Sovereign",4,0,1,1,"Chile","Sovereign",5,0,330565.503128566,NA
"160","200","160-200",0.649448061452701,"0.0008527592634508358",0,1,0,"bridge",0.000852759263450836,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Argentina (La Plata)","Sovereign",7,0,156421,NA
"160","248","160-248",1.79765295376844,"0.00043569089495710265",1,0,0,"7",0.000435690894957103,1,1,"Hamburg","Sovereign (unrecognized)",7,0,1,NA,"Argentina (La Plata)","Sovereign",7,0,79918.4581171238,NA
"165","155","155-165",3.93655151249061,"0.0002580354733277515",1,0,0,"5",0.000258035473327751,1,1,"Chile","Sovereign",5,0,1,NA,"Uruguay","Sovereign",5,0,47331.2557286893,NA
"165","200","165-200",0.739911008360365,"0.001821317936923083",0,1,0,"bridge",0.00182131793692308,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Uruguay","Sovereign",5,0,334083,NA
"165","220","165-220",0.762273878163933,"0.0009225248789604551",0,1,0,"bridge",0.000922524878960455,1,1,"France","Sovereign",4,0,1,NA,"Uruguay","Sovereign",5,0,169218.055172957,NA
"2","220","2-220",0.522773648295824,"0.024114371254687246|0.02135214557035502",0,1,0,"bridge",0.0241143712546872,1,1,"France","Sovereign",4,0,1,1,"United States of America","Sovereign",0,0,4423281.25614891,3916608.24503381
"2","246","2-246",0.560184924178095,"0.0044731729596105795|0.0002257982187404934",0,1,0,"bridge",0.00447317295961058,1,1,"Bremen","Sovereign (unrecognized)",2,0,1,1,"United States of America","Sovereign",0,0,820510.802408406,41418
"2","30","2-30",0.954286532737792,"0.000017151026031136033",1,0,0,"0",1.7151026031136e-05,1,1,"Bermuda","Colony of",0,0,1,1,"United States of America","Sovereign",0,0,3146,NA
"2","31","2-31",1.72490777436181,"0.00024647103841947236",1,0,0,"0",0.000246471038419472,1,1,"Bahamas","Colony of",0,0,1,1,"United States of America","Sovereign",0,0,45210,NA
"2","40","2-40",1.28952643277271,"0.010287654185095753|0.006897006568056753",0,1,0,"bridge",0.0102876541850958,1,1,"Cuba","Colony of",4,0,1,1,"United States of America","Sovereign",0,0,1887056.78643107,1265112.80571296
"2","420","2-420",1.11654396135136,"0.00011949565784376055",1,0,0,"0",0.000119495657843761,1,1,"Gambia","Colony of",0,0,1,1,"United States of America","Sovereign",0,0,21919,NA
"20","1055","1055-20",0.269506629811128,"0.000012980480921848346",1,0,0,"0",1.29804809218483e-05,NA,NA,"Windward Is.","Colony of",0,0,NA,NA,"Canada (Province of Canada)","Colony of",0,0,2381,NA
"20","2","2-20",0.682611955260416,"0.004787453232192113",1,0,0,"0",0.00478745323219211,1,1,"United States of America","Sovereign",0,0,NA,NA,"Canada (Province of Canada)","Colony of",0,0,878159,NA
"20","200","20-200",0.934237206941254,"0.011434432952300138",1,0,0,"0",0.0114344329523001,1,1,"United Kingdom","Sovereign",0,0,NA,NA,"Canada (Province of Canada)","Colony of",0,0,2097409.56620503,NA
"20","31","20-31",0.600161983336927,"0.00001245711839832989",1,0,0,"0",1.24571183983299e-05,1,1,"Bahamas","Colony of",0,0,NA,NA,"Canada (Province of Canada)","Colony of",0,0,2285,NA
"200","1055","1055-200",1.33057362812517,"0.0005785881731355585",1,0,0,"0",0.000578588173135559,NA,NA,"Windward Is.","Colony of",0,0,1,1,"United Kingdom","Sovereign",0,0,106130,NA
"200","1063","1063-200",1.34993126008688,"0.0032308367949243954",1,0,0,"0",0.0032308367949244,NA,NA,"Leeward Is.","Colony of",0,0,1,1,"United Kingdom","Sovereign",0,0,592630,NA
"200","135","135-200",1.19671340797297,"0.007073920771869884",0,1,0,"bridge",0.00707392077186988,1,1,"Peru","Sovereign",5,0,1,1,"United Kingdom","Sovereign",0,0,1297564.04706644,NA
"200","2","2-200",0.770615423758464,"0.08064680967879784|0.05982775619226886",1,0,0,"0",0.0806468096787978,1,1,"United States of America","Sovereign",0,0,1,1,"United Kingdom","Sovereign",0,0,14792984.5589939,10974161
"200","210","200-210",0.547152693433398,"0.011775075494268629|0.016450063706277364",0,1,0,"bridge",0.0164500637062774,1,1,"Netherlands","Sovereign",3,0,1,1,"United Kingdom","Sovereign",0,0,2159893.37534201,3017423
"200","246","200-246",0.577085730794327,"0.0004689859035831523|0.0015827518532859207",0,1,0,"bridge",0.00158275185328592,1,1,"Bremen","Sovereign (unrecognized)",2,0,1,1,"United Kingdom","Sovereign",0,0,86025.7368856007,290323
"200","248","200-248",0.863192807708907,"0.019008218584999417|0.031089462083662422",0,1,0,"bridge",0.0310894620836624,1,1,"Hamburg","Sovereign (unrecognized)",7,0,1,1,"United Kingdom","Sovereign",0,0,3486663.45441067,5702717
"200","30","200-30",1.00721540828416,"0.00004341728268021849",1,0,0,"0",4.34172826802185e-05,1,1,"Bermuda","Colony of",0,0,1,1,"United Kingdom","Sovereign",0,0,7964,NA
"200","31","200-31",0.34027375656895,"0.0001481879178570692",1,0,0,"0",0.000148187917857069,1,1,"Bahamas","Colony of",0,0,1,1,"United Kingdom","Sovereign",0,0,27182,NA
"200","3361","200-3361",0.116441634415477,"0.0008989254053126295",0,1,0,"bridge",0.00089892540531263,1,1,"Moldavia","Occupied by",8,0,1,1,"United Kingdom","Sovereign",0,0,164889.221203416,NA
"200","365","200-365",0.575646341756564,"0.04000384938630108|0.010055882075190639",0,1,0,"bridge",0.0400038493863011,1,1,"Russia (USSR)","Sovereign",1,0,1,1,"United Kingdom","Sovereign",0,0,7337876.45945093,1844543
"200","380","200-380",0.267851092882482,"0.004386721608635159|0.0009778538099576531",0,1,0,"bridge",0.00438672160863516,1,1,"Sweden","Sovereign",1,0,1,1,"United Kingdom","Sovereign",0,0,804653.095139177,179367
"200","40","200-40",0.209603258290747,"0.008388754719123898|0.004887737124068384",0,1,0,"bridge",0.0083887547191239,1,1,"Cuba","Colony of",4,0,1,1,"United Kingdom","Sovereign",0,0,1538743.06402739,896554
"200","420","200-420",0.96905175984051,"0.0002475613770101358",1,0,0,"0",0.000247561377010136,1,1,"Gambia","Colony of",0,0,1,1,"United Kingdom","Sovereign",0,0,45410,NA
"200","451","200-451",1.3118968052325,"0.0003607221676421417",1,0,0,"0",0.000360722167642142,1,1,"Sierra Leone","Colony of",0,0,1,1,"United Kingdom","Sovereign",0,0,66167,NA
"200","452","200-452",1.36291046495714,"0.0007186966820358116",1,0,0,"0",0.000718696682035812,1,1,"Ghana (Gold Coast)","Colony of",0,0,1,1,"United Kingdom","Sovereign",0,0,131830,NA
"200","54","200-54",1.35639527255582,"0.00041535358272733376",1,0,0,"0",0.000415353582727334,1,1,"Dominica","Colony of",0,0,1,1,"United Kingdom","Sovereign",0,0,76188,NA
"200","561","200-561",1.16911831862273,"0.0015637636067295168|0.0037518987040165504",0,1,0,"bridge",0.00375189870401655,1,NA,"Cape Colony (Cape of Good Hope)","Colony of",6,0,1,1,"United Kingdom","Sovereign",0,0,286840,688208
"200","750","200-750",0.607659002863244,"0.03550134818830051",0,1,0,"bridge",0.0355013481883005,1,1,"India","Colony of",6,0,1,1,"United Kingdom","Sovereign",0,0,6511986,NA
"200","901","200-901",1.29845597045859,"0.00819439061289456|0.006662516971708891",0,1,0,"bridge",0.00819439061289456,1,1,"New South Wales","Colony of",9,0,1,1,"United Kingdom","Sovereign",0,0,1503091,1222100.55275672
"200","903","200-903",1.36291046495714,"0.000905417165686927|0.0010401031880634226",0,1,0,"bridge",0.00104010318806342,1,1,"South Australia","Colony of",6,0,1,1,"United Kingdom","Sovereign",0,0,166080,190785.357313739
"2003","200","200-2003",1.30637559154616,"0.002955858854052027",1,0,0,"0",0.00295585885405203,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Channel Is.","Possession of",0,0,542191,NA
"21","2","2-21",0.388511133345108,"0.0006811944862099423",1,0,0,"0",0.000681194486209942,1,1,"United States of America","Sovereign",0,0,NA,NA,"Newfoundland and Labrador (Newfoundland)","Colony of",0,0,124951,NA
"21","200","200-21",1.04298244906852,"0.0024340810456602363",1,0,0,"0",0.00243408104566024,1,1,"United Kingdom","Sovereign",0,0,NA,NA,"Newfoundland and Labrador (Newfoundland)","Colony of",0,0,446481.683121781,NA
"21","31","21-31",0.3056710506066,"0.0000017718002098281025",1,0,0,"0",1.7718002098281e-06,1,1,"Bahamas","Colony of",0,0,NA,NA,"Newfoundland and Labrador (Newfoundland)","Colony of",0,0,325,NA
"210","248","210-248",0.113397332814371,"0.0011686829343202365|0.003094625638532276",0,1,0,"bridge",0.00309462563853228,1,1,"Hamburg","Sovereign (unrecognized)",7,0,1,1,"Netherlands","Sovereign",3,0,214370.644922165,567644.888483542
"210","365","210-365",1.28763191092571,"0.006451928082282061|0.004317760255458478",0,1,0,"bridge",0.00645192808228206,1,1,"Russia (USSR)","Sovereign",1,0,1,1,"Netherlands","Sovereign",3,0,1183472.38876617,792003.565210182
"211","210","210-211",1.56239052522403,"0.009084014353370596|0.005801550442064408",1,0,0,"3",0.0090840143533706,1,1,"Netherlands","Sovereign",3,0,1,1,"Belgium","Sovereign",3,0,1666274.02371279,1064174.09999848
"212","211","211-212",3.33396012360038,"0.0003259227031143423",1,0,0,"3",0.000325922703114342,1,1,"Belgium","Sovereign",3,0,1,NA,"Luxemburg","Sovereign (limited)",3,0,59783.7599999144,NA
"220","1029","1029-220",2.29475474434978,"0.00025905528396423305|0.0015661468875375166",1,0,0,"4",0.00156614688753752,1,1,"St. Pierre and Miquelon","Colony of",4,0,1,1,"France","Sovereign",4,0,47518.3188382984,287277.163433159
"220","120","120-220",2.29475474434978,"0.0006490915084059496|0.0004934435399090806",1,0,0,"4",0.00064909150840595,1,1,"French Guiana","Colony of",4,0,1,1,"France","Sovereign",4,0,119062.374562197,90511.9829994884
"220","135","135-220",1.29465635822342,"0.00035914108078605704|0.0012014277493438486",0,1,0,"bridge",0.00120142774934385,1,1,"Peru","Sovereign",5,0,1,1,"France","Sovereign",4,0,65876.9824092033,220377.002085711
"220","211","211-220",1.44304694878673,"0.015212042133536397|0.010727033476284363",0,1,0,"bridge",0.0152120421335364,1,1,"Belgium","Sovereign",3,0,1,1,"France","Sovereign",4,0,2790333.619996,1967651.8043367
"220","3361","220-3361",1.04828591380812,"0.0008989254053126295",0,1,0,"bridge",0.00089892540531263,1,1,"Moldavia","Occupied by",8,0,1,1,"France","Sovereign",4,0,164889.221203416,NA
"220","337","220-337",1.12035788526947,"0.0021454066952568723",0,1,0,"bridge",0.00214540669525687,1,NA,"Tuscany","Sovereign",8,0,1,1,"France","Sovereign",4,0,393530.360867341,NA
"220","365","220-365",0.463337496892766,"0.0180498947656899|0.0034755588463161336",0,1,0,"bridge",0.0180498947656899,1,1,"Russia (USSR)","Sovereign",1,0,1,1,"France","Sovereign",4,0,3310878.82612812,637519.184605092
"220","585","220-585",2.29475474434978,"0.004665392603338144|0.0016090550214426544",1,0,0,"4",0.00466539260333814,1,1,"Reunion (Bourbon I.)","Colony of",4,0,1,1,"France","Sovereign",4,0,855769.50926764,295147.770650506
"220","65","220-65",2.29475474434978,"0.005399098522723685|0.0030893856411698963",1,0,0,"4",0.00539909852272369,1,1,"Guadeloupe","Colony of",4,0,1,1,"France","Sovereign",4,0,990352.642556373,566683.719648971
"220","66","220-66",2.29475474434978,"0.00485170036437626|0.003303926310695584",1,0,0,"4",0.00485170036437626,1,1,"Martinique","Colony of",4,0,1,1,"France","Sovereign",4,0,889943.803864468,606036.755735705
"220","750","220-750",1.63481878593219,"0.002250262590183037|0.0005363516738142181",0,1,0,"bridge",0.00225026259018304,1,1,"India","Colony of",6,0,1,1,"France","Sovereign",4,0,412764,98382.5902168352
"220","751","220-751",2.29475474434978,"0.0030235096413480165|0.0000858162678102749",1,0,0,"4",0.00302350964134802,1,1,"French India","Colony of",4,0,1,1,"France","Sovereign",4,0,554600.133800323,15741.2144346936
"2247","246","2247-246",2.23925063572807,"1.1993724497297926e-7",0,1,0,"bridge",1.19937244972979e-07,1,1,"Bremen","Sovereign (unrecognized)",2,0,1,NA,"Schleswig","Sovereign (limited)",7,0,22,NA
"2247","248","2247-248",2.87127763201044,"4.132000887316568e-7",1,0,0,"7",4.13200088731657e-07,1,1,"Hamburg","Sovereign (unrecognized)",7,0,1,NA,"Schleswig","Sovereign (limited)",7,0,75.7929861916074,NA
"2248","248","2248-248",3.12612473273388,"0.007958937006579044",1,0,0,"7",0.00795893700657904,1,1,"Hamburg","Sovereign (unrecognized)",7,0,1,NA,"Holstein","Sovereign (limited)",7,0,1459901.91940949,NA
"2249","248","2249-248",2.97907834029054,"0.000008603894957459156",1,0,0,"7",8.60389495745916e-06,1,1,"Hamburg","Sovereign (unrecognized)",7,0,1,NA,"Heligoland","Colony of",7,0,1578.20607857672,NA
"225","220","220-225",1.9716363147744,"0.007315836830825935",1,0,0,"4",0.00731583683082593,1,1,"France","Sovereign",4,0,1,NA,"Switzerland","Sovereign",4,0,1341938.53055763,NA
"225","337","225-337",0.710281257991029,"0.0001072703347628436",0,1,0,"bridge",0.000107270334762844,1,NA,"Tuscany","Sovereign",8,0,1,NA,"Switzerland","Sovereign",4,0,19676.518043367,NA
"230","130","130-230",0.249972672601078,"0.000021454066952568725",0,1,0,"bridge",2.14540669525687e-05,1,NA,"Ecuador","Sovereign",5,0,1,NA,"Spain","Sovereign",4,0,3935.30360867341,NA
"230","220","220-230",1.25830193056058,"0.010362314338090694",1,0,0,"4",0.0103623143380907,1,1,"France","Sovereign",4,0,1,NA,"Spain","Sovereign",4,0,1900751.64298926,NA
"230","40","230-40",1.94102662573479,"0.004064472984164145",1,0,0,"4",0.00406447298416414,1,1,"Cuba","Colony of",4,0,1,NA,"Spain","Sovereign",4,0,745543.268663177,NA
"231","200","200-231",1.12404966113089,"0.002545095596791386",1,0,0,"0",0.00254509559679139,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Gibraltar","Colony of",0,0,466845,NA
"235","200","200-235",1.07155157801661,"0.004851548786244264",0,1,0,"bridge",0.00485154878624426,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Portugal","Sovereign",1,0,889916,NA
"235","210","210-235",0.045216489137082,"0.00036624835772428044",0,1,0,"bridge",0.00036624835772428,1,1,"Netherlands","Sovereign",3,0,1,NA,"Portugal","Sovereign",1,0,67180.6649531548,NA
"235","380","235-380",0.855825016502727,"0.00018934837178949778",1,0,0,"1",0.000189348371789498,1,1,"Sweden","Sovereign",1,0,1,NA,"Portugal","Sovereign",1,0,34732.0315745742,NA
"239","210","210-239",1.68248651475838,"0.014196749506442162",0,1,0,"bridge",0.0141967495064422,1,1,"Netherlands","Sovereign",3,0,1,NA,"Prussia","Sovereign",2,0,2604099.24550203,NA
"239","211","211-239",1.26410756297237,"0.005838395708889349",0,1,0,"bridge",0.00583839570888935,1,1,"Belgium","Sovereign",3,0,1,NA,"Prussia","Sovereign",2,0,1070932.59999847,NA
"239","246","239-246",2.37387949234397,"0.011907007158675643",1,0,0,"2",0.0119070071586756,1,1,"Bremen","Sovereign (unrecognized)",2,0,1,NA,"Prussia","Sovereign",2,0,2184093.50281374,NA
"239","365","239-365",0.569444107233352,"0.009212438139616877",0,1,0,"bridge",0.00921243813961688,1,1,"Russia (USSR)","Sovereign",1,0,1,NA,"Prussia","Sovereign",2,0,1689830.70369202,NA
"239","380","239-380",0.576272453601075,"0.00107946691381429",0,1,0,"bridge",0.00107946691381429,1,1,"Sweden","Sovereign",1,0,1,NA,"Prussia","Sovereign",2,0,198005.816368924,NA
"240","200","200-240",0.281306455238417,"0.0008033451185219683",0,1,0,"bridge",0.000803345118521968,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Hanover","Sovereign",3,0,147357,NA
"240","210","210-240",2.0303934134548,"0.000973078601089067",1,0,0,"3",0.000973078601089067,1,1,"Netherlands","Sovereign",3,0,1,NA,"Hanover","Sovereign",3,0,178491.086974546,NA
"240","211","211-240",1.60354266331569,"0.0003968014716071952",1,0,0,"3",0.000396801471607195,1,1,"Belgium","Sovereign",3,0,1,NA,"Hanover","Sovereign",3,0,72785,NA
"244","246","244-246",3.73106104100659,"0.00024273131350136256",1,0,0,"2",0.000242731313501363,1,1,"Bremen","Sovereign (unrecognized)",2,0,1,NA,"Brunswick","Sovereign (limited)",2,0,44524.025028531,NA
"245","211","211-245",0.461204438210668,"0.00002385115667076292",0,1,0,"bridge",2.38511566707629e-05,1,1,"Belgium","Sovereign",3,0,1,NA,"Bavaria","Sovereign",2,0,4375,NA
"245","246","245-246",3.67285665970633,"0.0003979729419701498",1,0,0,"2",0.00039797294197015,1,1,"Bremen","Sovereign (unrecognized)",2,0,1,NA,"Bavaria","Sovereign",2,0,72999.8819408917,NA
"246","210","210-246",0.706947924594141,"0.0003796979161212586|0.0004218140057145321",0,1,0,"bridge",0.000421814005714532,1,1,"Netherlands","Sovereign",3,0,1,1,"Bremen","Sovereign (unrecognized)",2,0,69647.7074869414,77373.0306028822
"247","210","210-247",2.85572946021684,"0.0018670952240792515",1,0,0,"3",0.00186709522407925,1,1,"Netherlands","Sovereign",3,0,1,NA,"Frankfurt","Sovereign (unrecognized)",3,0,342479.893872813,NA
"248","130","130-248",1.69196943055035,"0.00020016644466746617",0,1,0,"bridge",0.000200166444667466,1,NA,"Ecuador","Sovereign",5,0,1,1,"Hamburg","Sovereign (unrecognized)",7,0,36716.3826689229,NA
"248","246","246-248",1.59484532027247,"0.0020643103221761627|0.0007097627353633803",0,1,0,"bridge",0.00206431032217616,1,1,"Bremen","Sovereign (unrecognized)",2,0,1,1,"Hamburg","Sovereign (unrecognized)",7,0,378654.913226555,130191.252779837
"257","211","211-257",2.24951551427985,"0.0007496077810811204",0,1,0,"bridge",0.00074960778108112,1,1,"Belgium","Sovereign",3,0,1,NA,"Oldenburg","Sovereign (limited)",2,0,137500,NA
"257","246","246-257",3.00213945723851,"0.0010696354160542188",1,0,0,"2",0.00106963541605422,1,1,"Bremen","Sovereign (unrecognized)",2,0,1,NA,"Oldenburg","Sovereign (limited)",2,0,196202.43201763,NA
"257","248","248-257",0.966385231563915,"0.0002557640191926387",0,1,0,"bridge",0.000255764019192639,1,1,"Hamburg","Sovereign (unrecognized)",7,0,1,NA,"Oldenburg","Sovereign (limited)",2,0,46914.6045793008,NA
"269","211","211-269",0.295970746844362,"0.00004021168722366795",0,1,0,"bridge",4.0211687223668e-05,1,1,"Belgium","Sovereign",3,0,1,NA,"Saxony","Sovereign",2,0,7376,NA
"269","246","246-269",3.68194310072649,"0.0007987349126441336",1,0,0,"2",0.000798734912644134,1,1,"Bremen","Sovereign (unrecognized)",2,0,1,NA,"Saxony","Sovereign",2,0,146511.353350911,NA
"276","200","200-276",0.844346712481928,"0.00007809550155626945",0,1,0,"bridge",7.80955015562694e-05,1,1,"United Kingdom","Sovereign",0,0,1,NA,"Lübeck","Sovereign (limited)",3,0,14325,NA
